-599.3478 -2.0922	-597.7657 -3.972177	-597.6244 -3.995341	-597.5251 -3.989694	-597.4344 -3.983637	-597.3107 -3.979971	-597.2402 -3.981302	-597.147 -3.974401	-597.07 -3.974158	-596.9614 -3.96525	-596.8573 -3.970114	-596.745 -3.960598	-596.6317 -3.948357	-596.5415 -3.943039	-596.5014 -3.941917	-596.3494 -3.933092	-596.2619 -3.930417	-596.1924 -3.927837	-596.048 -3.925734	-595.942 -3.919289	-595.8389 -3.924648	-595.7726 -3.914036	-595.6682 -3.902582	-595.5481 -3.899317	-595.4368 -3.894171	-595.3589 -3.893275	-595.2456 -3.891212	-595.1491 -3.883859	-595.0338 -3.878643	-594.9496 -3.875144	-594.8395 -3.877961	-594.7581 -3.867177	-594.6292 -3.858341	-594.5352 -3.853806	-594.4116 -3.850416	-594.3561 -3.844469	-594.2207 -3.844577	-594.1342 -3.844103	-594.0551 -3.838357	-593.9186 -3.830249	-593.8844 -3.836176	-593.7739 -3.825782	-593.6516 -3.818969	-593.5743 -3.81626	-593.4659 -3.805867
-599.1016 -2.07667	-598.3185 -3.940331	-598.2458 -3.965586	-598.1865 -3.960712	-598.1298 -3.95783	-598.0866 -3.957607	-598.045 -3.958447	-598.0321 -3.954726	-597.9746 -3.955526	-597.9272 -3.952033	-597.8662 -3.974525	-597.7592 -3.965051	-597.6485 -3.952247	-597.5409 -3.945522	-597.4849 -3.944371	-597.3349 -3.939058	-597.2405 -3.933411	-597.1893 -3.932871	-597.0588 -3.929716	-596.9263 -3.923993	-596.8381 -3.930868	-596.7775 -3.918753	-596.6669 -3.906848	-596.5623 -3.904955	-596.4565 -3.900017	-596.3564 -3.89869	-596.243 -3.896069	-596.1408 -3.887547	-596.0284 -3.88078	-595.931 -3.879344	-595.8485 -3.883178	-595.7584 -3.870752	-595.6205 -3.860788	-595.5361 -3.858951	-595.4285 -3.854842	-595.3337 -3.851076	-595.2356 -3.849602	-595.1339 -3.848768	-595.048 -3.841531	-594.9142 -3.834963	-594.8877 -3.842784	-594.7802 -3.831508	-594.6931 -3.823951	-594.5717 -3.819622	-594.4867 -3.811866
-598.6075 -2.054645	-598.3976 -3.894007	-598.3587 -3.919927	-598.3583 -3.916988	-598.3441 -3.91697	-598.3428 -3.9175	-598.3491 -3.919234	-598.3882 -3.91854	-598.3654 -3.91832	-598.3807 -3.918016	-598.3706 -3.940327	-598.3187 -3.934484	-598.2603 -3.923524	-598.1863 -3.917804	-598.2053 -3.917431	-598.1079 -3.916092	-598.0269 -3.910929	-598.0655 -3.913216	-597.9753 -3.909523	-597.89 -3.913014	-597.8375 -3.935984	-597.7932 -3.922151	-597.6649 -3.91266	-597.5615 -3.910315	-597.4512 -3.905015	-597.3608 -3.903728	-597.2501 -3.90098	-597.1486 -3.891429	-597.0164 -3.884236	-596.9281 -3.886164	-596.8527 -3.8882	-596.7422 -3.876098	-596.6182 -3.865022	-596.5374 -3.863281	-596.4347 -3.858631	-596.3387 -3.856996	-596.2659 -3.853806	-596.1307 -3.852854	-596.0434 -3.846386	-595.9178 -3.840825	-595.8751 -3.847905	-595.7778 -3.836215	-595.6961 -3.829256	-595.5644 -3.823555	-595.4775 -3.817061
-597.8656 -2.025909	-597.9573 -3.833028	-597.9623 -3.860594	-597.9985 -3.859706	-598.0561 -3.862165	-598.1046 -3.86385	-598.1616 -3.86587	-598.2501 -3.86748	-598.2686 -3.866986	-598.3344 -3.870127	-598.3712 -3.891482	-598.3888 -3.887393	-598.3942 -3.879576	-598.3461 -3.873384	-598.4056 -3.876387	-598.3832 -3.876281	-598.3452 -3.871896	-598.4159 -3.873813	-598.3719 -3.87289	-598.3546 -3.879418	-598.3539 -3.901687	-598.3416 -3.8899	-598.2949 -3.884734	-598.2314 -3.879785	-598.1696 -3.879555	-598.1006 -3.879241	-598.0912 -3.878896	-598.0231 -3.87058	-597.948 -3.865557	-597.8934 -3.872961	-597.8533 -3.893564	-597.7212 -3.880831	-597.6434 -3.870588	-597.5154 -3.866597	-597.4428 -3.864385	-597.3495 -3.862783	-597.2595 -3.857284	-597.1035 -3.856596	-597.0527 -3.850886	-596.9194 -3.847773	-596.8621 -3.852254	-596.7838 -3.840555	-596.676 -3.83491	-596.5513 -3.828048	-596.4871 -3.821395
-596.8777 -1.991822	-597.0064 -3.758359	-597.0648 -3.787127	-597.1791 -3.788844	-597.2641 -3.793937	-597.3921 -3.796393	-597.4889 -3.799046	-597.6244 -3.802099	-597.6725 -3.802587	-597.7969 -3.809454	-597.8802 -3.828707	-597.9371 -3.826923	-598.0078 -3.821012	-598.0025 -3.815128	-598.1154 -3.821907	-598.166 -3.82166	-598.1628 -3.819129	-598.2808 -3.820883	-598.2818 -3.823319	-598.3287 -3.83145	-598.3694 -3.85198	-598.3914 -3.842365	-598.4069 -3.839023	-598.4056 -3.835649	-598.371 -3.838772	-598.3574 -3.838359	-598.4249 -3.840392	-598.3757 -3.833293	-598.376 -3.829493	-598.3781 -3.839315	-598.3668 -3.858314	-598.3078 -3.850304	-598.2489 -3.84148	-598.1686 -3.836477	-598.158 -3.837496	-598.1326 -3.838711	-598.0753 -3.834621	-597.9816 -3.835936	-597.9603 -3.833092	-597.8823 -3.836519	-597.8584 -3.859298	-597.7756 -3.844895	-597.6704 -3.84092	-597.547 -3.833264	-597.4779 -3.826782
-595.8845 -1.968105	-596.0071 -3.706221	-596.0403 -3.733804	-596.1891 -3.736376	-596.2752 -3.742243	-596.4018 -3.742914	-596.4902 -3.744585	-596.6034 -3.746054	-596.6835 -3.747047	-596.793 -3.751456	-596.8953 -3.75159	-596.9905 -3.752062	-597.1108 -3.748958	-597.1697 -3.745451	-597.3284 -3.754551	-597.4361 -3.753811	-597.4887 -3.753468	-597.6475 -3.753752	-597.6862 -3.760015	-597.7966 -3.770126	-597.8824 -3.787719	-597.9473 -3.781675	-598.0248 -3.77986	-598.0522 -3.779014	-598.0617 -3.783154	-598.1187 -3.783884	-598.2435 -3.78637	-598.2399 -3.780239	-598.2933 -3.78144	-598.3584 -3.791399	-598.3561 -3.807583	-598.3629 -3.805244	-598.3787 -3.796243	-598.3463 -3.793041	-598.3644 -3.79635	-598.3958 -3.797962	-598.354 -3.79467	-598.3156 -3.798087	-598.3838 -3.798746	-598.3684 -3.804466	-598.365 -3.823455	-598.3234 -3.813306	-598.2723 -3.810839	-598.2026 -3.806799	-598.1857 -3.800675
-594.8875 -1.944433	-595.0053 -3.658061	-595.0475 -3.684068	-595.1853 -3.686457	-595.2946 -3.693094	-595.4102 -3.693781	-595.4919 -3.694635	-595.6152 -3.694872	-595.6876 -3.697615	-595.7992 -3.701992	-595.8995 -3.700088	-595.999 -3.699452	-596.1095 -3.698648	-596.2024 -3.694885	-596.3067 -3.703071	-596.4362 -3.700728	-596.5094 -3.700735	-596.6304 -3.6986	-596.6772 -3.706582	-596.8087 -3.711903	-596.8998 -3.710621	-597.0031 -3.708928	-597.1287 -3.706059	-597.2282 -3.709902	-597.2738 -3.714061	-597.3732 -3.716544	-597.5258 -3.718807	-597.6036 -3.714207	-597.7227 -3.720788	-597.7971 -3.728079	-597.864 -3.742704	-597.9241 -3.74538	-597.9645 -3.736194	-598.0049 -3.736194	-598.0766 -3.739375	-598.1384 -3.742778	-598.1353 -3.741084	-598.1678 -3.746217	-598.3014 -3.749069	-598.3406 -3.756705	-598.3722 -3.774033	-598.3819 -3.765599	-598.3713 -3.763977	-598.3775 -3.764092	-598.3888 -3.758874
-593.9056 -1.922173	-593.991 -3.611761	-594.0657 -3.636624	-594.2003 -3.639637	-594.2951 -3.644844	-594.4142 -3.646067	-594.5013 -3.64473	-594.6058 -3.646721	-594.7113 -3.650294	-594.8082 -3.655054	-594.9086 -3.651142	-594.9886 -3.650546	-595.1196 -3.651351	-595.1985 -3.648744	-595.3177 -3.654135	-595.4128 -3.651745	-595.5319 -3.650833	-595.6257 -3.650057	-595.6747 -3.658242	-595.8127 -3.662663	-595.9202 -3.661854	-595.9969 -3.658641	-596.1035 -3.655346	-596.217 -3.660608	-596.2628 -3.66255	-596.3879 -3.665919	-596.5146 -3.666213	-596.5949 -3.660634	-596.7273 -3.668224	-596.7725 -3.671367	-596.8777 -3.665141	-596.9965 -3.671493	-597.0627 -3.662519	-597.1935 -3.668103	-597.2895 -3.669721	-597.389 -3.674292	-597.4482 -3.675164	-597.5451 -3.682583	-597.7148 -3.68584	-597.8066 -3.695508	-597.8976 -3.711006	-597.9493 -3.705234	-597.9741 -3.704613	-598.0444 -3.708055	-598.0834 -3.702798
-592.9125 -1.899271	-593.0002 -3.566298	-593.0789 -3.592209	-593.2103 -3.594105	-593.2928 -3.597963	-593.3919 -3.598786	-593.5098 -3.596623	-593.5817 -3.602005	-593.7056 -3.605686	-593.7974 -3.609143	-593.9087 -3.604306	-593.9883 -3.603657	-594.1307 -3.60372	-594.2178 -3.604978	-594.3107 -3.608274	-594.3919 -3.603838	-594.5266 -3.601959	-594.6264 -3.604971	-594.6663 -3.611272	-594.8139 -3.615313	-594.9073 -3.614719	-595.0051 -3.610443	-595.1037 -3.609068	-595.2201 -3.614361	-595.2679 -3.61371	-595.3997 -3.618952	-595.5025 -3.617415	-595.6131 -3.61276	-595.7193 -3.621156	-595.7689 -3.623464	-595.8535 -3.615729	-595.973 -3.620946	-596.0529 -3.612439	-596.186 -3.619841	-596.2778 -3.618371	-596.369 -3.621234	-596.4358 -3.622608	-596.5487 -3.630375	-596.7314 -3.633012	-596.8017 -3.638111	-596.9216 -3.632214	-597.0055 -3.631804	-597.0797 -3.633502	-597.1917 -3.639357	-597.3076 -3.634534
-591.8965 -1.875416	-592.0092 -3.520028	-592.0912 -3.548009	-592.1938 -3.548241	-592.2664 -3.551394	-592.3604 -3.552853	-592.5066 -3.550603	-592.5751 -3.56027	-592.7129 -3.56108	-592.7856 -3.563109	-592.9034 -3.55993	-592.9924 -3.559183	-593.1407 -3.559136	-593.2142 -3.560195	-593.2991 -3.56293	-593.3899 -3.557872	-593.5343 -3.556523	-593.6228 -3.561558	-593.6835 -3.566552	-593.8134 -3.568928	-593.9154 -3.568611	-593.9972 -3.563424	-594.0787 -3.564524	-594.2215 -3.567347	-594.2866 -3.566725	-594.4133 -3.572095	-594.4767 -3.571626	-594.6227 -3.568622	-594.7265 -3.574993	-594.7681 -3.574288	-594.8721 -3.570279	-594.9919 -3.574024	-595.0644 -3.567192	-595.1866 -3.57328	-595.2801 -3.571941	-595.3683 -3.572965	-595.4641 -3.573862	-595.5899 -3.583074	-595.7337 -3.58637	-595.8003 -3.588661	-595.9271 -3.583184	-596.0102 -3.583115	-596.0802 -3.585154	-596.1992 -3.590489	-596.2966 -3.584163
-590.8851 -1.853831	-591.0143 -3.475324	-591.0959 -3.506423	-591.1889 -3.505178	-591.236 -3.507245	-591.3487 -3.509873	-591.4925 -3.50846	-591.5545 -3.517236	-591.7311 -3.518779	-591.7759 -3.518509	-591.8994 -3.515766	-591.9775 -3.515854	-592.1339 -3.513981	-592.1915 -3.515138	-592.3069 -3.519636	-592.3709 -3.512457	-592.5292 -3.512794	-592.5945 -3.517597	-592.6771 -3.522063	-592.8047 -3.523306	-592.9194 -3.523839	-592.9976 -3.520151	-593.0802 -3.522299	-593.2142 -3.522356	-593.2853 -3.521609	-593.4304 -3.526121	-593.4799 -3.529018	-593.6243 -3.525094	-593.6934 -3.5303	-593.7894 -3.529474	-593.8788 -3.524828	-593.994 -3.529388	-594.0911 -3.524523	-594.1759 -3.529525	-594.2767 -3.527338	-594.3698 -3.526866	-594.4724 -3.527106	-594.6145 -3.538766	-594.7354 -3.541376	-594.7994 -3.540697	-594.9376 -3.538184	-594.9993 -3.537313	-595.0711 -3.541468	-595.1877 -3.545228	-595.3062 -3.537879
