-599.3212 -1.618365	-597.7204 -2.67113	-597.6295 -2.699824	-597.5059 -2.703548	-597.4103 -2.70271	-597.2875 -2.712376	-597.2363 -2.705405	-597.1124 -2.711123	-597.012 -2.709133	-596.9141 -2.704011	-596.8483 -2.718118	-596.7167 -2.711395	-596.6181 -2.701682	-596.4866 -2.704589	-596.4048 -2.70427	-596.3068 -2.706658	-596.2494 -2.70528	-596.1458 -2.696764	-596.0392 -2.697822	-595.9526 -2.694311	-595.8694 -2.704152	-595.7296 -2.695693	-595.6238 -2.690048	-595.525 -2.690096	-595.4636 -2.686616	-595.3221 -2.68887	-595.2125 -2.687977	-595.1313 -2.685104	-595.0441 -2.685279	-594.9228 -2.679871	-594.8029 -2.694903	-594.7565 -2.686725	-594.6333 -2.681888	-594.5104 -2.679365	-594.4442 -2.677539	-594.3252 -2.678268	-594.1996 -2.678246	-594.166 -2.675576	-594.0159 -2.670638	-593.9545 -2.674347	-593.8032 -2.681817	-593.7386 -2.675304	-593.629 -2.674657	-593.5239 -2.666764	-593.394 -2.67086
-599.0707 -1.60836	-598.2668 -2.652154	-598.2151 -2.67995	-598.1593 -2.684684	-598.1379 -2.685109	-598.0583 -2.697041	-598.065 -2.690475	-598.002 -2.697295	-597.914 -2.695327	-597.8936 -2.694816	-597.8059 -2.718787	-597.7147 -2.708781	-597.6078 -2.699729	-597.4918 -2.70277	-597.4185 -2.704014	-597.3032 -2.707827	-597.254 -2.703865	-597.1468 -2.696193	-597.0371 -2.696337	-596.9451 -2.694326	-596.8555 -2.703746	-596.7092 -2.693762	-596.6154 -2.68799	-596.5376 -2.68948	-596.4639 -2.684703	-596.3263 -2.687956	-596.2206 -2.686306	-596.1189 -2.682953	-596.0397 -2.682713	-595.9175 -2.678196	-595.8098 -2.693669	-595.7679 -2.683931	-595.6329 -2.68008	-595.5192 -2.675849	-595.4419 -2.675824	-595.3325 -2.676292	-595.2219 -2.675961	-595.1362 -2.671897	-594.9984 -2.668606	-594.9401 -2.673692	-594.8221 -2.679012	-594.756 -2.673371	-594.6185 -2.671629	-594.5253 -2.665509	-594.4144 -2.670069
-598.5793 -1.594289	-598.3374 -2.624356	-598.3194 -2.653195	-598.3347 -2.657829	-598.3541 -2.660826	-598.3336 -2.672572	-598.392 -2.668672	-598.3928 -2.674986	-598.3156 -2.673442	-598.3559 -2.675936	-598.3229 -2.695778	-598.2863 -2.687839	-598.2283 -2.681465	-598.147 -2.684433	-598.1442 -2.68721	-598.0858 -2.691974	-598.0761 -2.688255	-598.0131 -2.683531	-597.9545 -2.681183	-597.9053 -2.683226	-597.8407 -2.70317	-597.7017 -2.693559	-597.6249 -2.686586	-597.5568 -2.687588	-597.4368 -2.685009	-597.3063 -2.686475	-597.2191 -2.684247	-597.1122 -2.681051	-597.0365 -2.681056	-596.9392 -2.678128	-596.8182 -2.692017	-596.7689 -2.681049	-596.6241 -2.678581	-596.5108 -2.672989	-596.431 -2.674106	-596.3197 -2.673634	-596.2388 -2.674131	-596.1415 -2.669177	-595.9916 -2.667609	-595.9288 -2.671977	-595.8286 -2.676712	-595.7653 -2.670127	-595.5951 -2.668688	-595.5408 -2.663391	-595.4098 -2.668564
-597.8455 -1.577129	-597.8958 -2.590499	-597.9513 -2.620892	-597.9978 -2.624175	-598.103 -2.630402	-598.108 -2.642409	-598.1885 -2.636076	-598.2477 -2.643952	-598.2453 -2.645057	-598.3138 -2.648387	-598.3469 -2.665529	-598.3574 -2.659737	-598.3458 -2.654805	-598.2946 -2.657619	-598.3827 -2.662976	-598.3544 -2.667841	-598.3696 -2.66451	-598.3815 -2.660573	-598.3684 -2.659208	-598.3614 -2.662626	-598.3497 -2.679168	-598.263 -2.674737	-598.2497 -2.666757	-598.2265 -2.669037	-598.123 -2.669868	-598.0684 -2.669942	-598.0419 -2.667922	-597.9766 -2.666592	-597.9435 -2.66751	-597.9025 -2.667744	-597.8502 -2.690231	-597.7653 -2.678968	-597.6206 -2.676504	-597.5084 -2.67042	-597.4425 -2.673322	-597.3176 -2.670745	-597.2711 -2.672761	-597.1255 -2.667154	-596.9916 -2.666882	-596.912 -2.670216	-596.8265 -2.674504	-596.7503 -2.667403	-596.5905 -2.666257	-596.5605 -2.661431	-596.4254 -2.666809
-596.8483 -1.555942	-596.9635 -2.549345	-597.0804 -2.581583	-597.174 -2.585654	-597.3197 -2.594179	-597.3859 -2.605329	-597.4935 -2.599128	-597.5912 -2.607795	-597.671 -2.610163	-597.7881 -2.614343	-597.8776 -2.628719	-597.9152 -2.625198	-597.9713 -2.624704	-597.954 -2.625012	-598.0988 -2.632304	-598.1069 -2.637491	-598.1669 -2.63297	-598.2108 -2.630724	-598.2626 -2.631293	-598.3351 -2.634706	-598.3762 -2.647894	-598.3268 -2.648565	-598.3439 -2.63976	-598.4172 -2.64358	-598.3236 -2.64618	-598.3174 -2.645667	-598.3613 -2.642855	-598.3474 -2.642567	-598.3566 -2.645418	-598.3479 -2.64673	-598.3481 -2.666198	-598.3063 -2.658248	-598.235 -2.65585	-598.1771 -2.65129	-598.1749 -2.655488	-598.091 -2.65378	-598.0802 -2.656598	-597.9893 -2.652471	-597.9224 -2.654253	-597.8606 -2.658805	-597.8352 -2.673048	-597.7521 -2.664743	-597.5906 -2.664906	-597.5649 -2.660405	-597.4265 -2.665539
-595.8603 -1.541191	-595.9636 -2.521765	-596.0882 -2.554466	-596.1988 -2.560644	-596.3215 -2.568238	-596.3849 -2.577342	-596.4874 -2.57079	-596.5578 -2.58044	-596.6807 -2.582821	-596.7869 -2.583808	-596.9123 -2.586952	-596.9803 -2.586843	-597.1147 -2.585922	-597.1135 -2.587832	-597.3011 -2.595298	-597.3696 -2.600046	-597.469 -2.596061	-597.5645 -2.594893	-597.6917 -2.597596	-597.8006 -2.600206	-597.8909 -2.61027	-597.9143 -2.614954	-597.9656 -2.605744	-598.0852 -2.610798	-598.022 -2.615504	-598.0794 -2.614896	-598.1684 -2.611201	-598.2115 -2.611817	-598.2797 -2.617087	-598.324 -2.618079	-598.364 -2.635496	-598.347 -2.630837	-598.3503 -2.628054	-598.3779 -2.627194	-598.3792 -2.630738	-598.3549 -2.629518	-598.3856 -2.632081	-598.3568 -2.631085	-598.3669 -2.632865	-598.3171 -2.636865	-598.3503 -2.650557	-598.2981 -2.643422	-598.2129 -2.646297	-598.2302 -2.642252	-598.1395 -2.648127
-594.865 -1.526662	-594.965 -2.497019	-595.1156 -2.529881	-595.1806 -2.538131	-595.3019 -2.543524	-595.3836 -2.551377	-595.4701 -2.544679	-595.5527 -2.556141	-595.6893 -2.559166	-595.7968 -2.557864	-595.9088 -2.561296	-595.9753 -2.560499	-596.1245 -2.557178	-596.1288 -2.562855	-596.299 -2.569113	-596.3677 -2.572102	-596.4703 -2.568138	-596.5486 -2.566973	-596.678 -2.570946	-596.8094 -2.570618	-596.8841 -2.567015	-596.9974 -2.575012	-597.0569 -2.566103	-597.2208 -2.573357	-597.2526 -2.57795	-597.3749 -2.578534	-597.4553 -2.57422	-597.5728 -2.576017	-597.6827 -2.583118	-597.7734 -2.582458	-597.8777 -2.598701	-597.8885 -2.598266	-597.959 -2.594661	-598.0585 -2.596416	-598.1002 -2.598552	-598.1089 -2.598751	-598.1917 -2.601102	-598.2203 -2.602211	-598.2753 -2.604552	-598.2831 -2.608151	-598.3788 -2.620476	-598.3438 -2.616565	-598.3364 -2.62071	-598.4082 -2.618117	-598.3728 -2.622376
-593.8611 -1.512367	-593.9747 -2.473158	-594.0977 -2.506422	-594.179 -2.515775	-594.2861 -2.518661	-594.3849 -2.526885	-594.4622 -2.520912	-594.5546 -2.534557	-594.6727 -2.535789	-594.8113 -2.532918	-594.9246 -2.537358	-594.983 -2.535404	-595.1174 -2.532942	-595.132 -2.540398	-595.2942 -2.544269	-595.3785 -2.546116	-595.4761 -2.543209	-595.5443 -2.543215	-595.6791 -2.545874	-595.8101 -2.544535	-595.8873 -2.541209	-595.9957 -2.546918	-596.0699 -2.540359	-596.2193 -2.547316	-596.2684 -2.550632	-596.399 -2.550159	-596.4453 -2.546557	-596.5786 -2.548736	-596.6931 -2.555336	-596.7748 -2.554059	-596.8704 -2.556054	-596.951 -2.559252	-597.0779 -2.557113	-597.2216 -2.559861	-597.3004 -2.560986	-597.3846 -2.562511	-597.482 -2.564854	-597.5842 -2.567506	-597.6903 -2.57035	-597.7408 -2.573219	-597.8848 -2.585085	-597.9141 -2.584239	-597.9475 -2.589379	-598.0508 -2.586188	-598.0773 -2.590059
-592.859 -1.498662	-592.9792 -2.450949	-593.0897 -2.484972	-593.1648 -2.493285	-593.2715 -2.495095	-593.3841 -2.503023	-593.4736 -2.497264	-593.5769 -2.512946	-593.6701 -2.51323	-593.8114 -2.509297	-593.8896 -2.513695	-593.9742 -2.511466	-594.1127 -2.509657	-594.1506 -2.518142	-594.2885 -2.519793	-594.3947 -2.521175	-594.4795 -2.519185	-594.5464 -2.520915	-594.7028 -2.521926	-594.799 -2.519913	-594.8639 -2.517138	-595.0032 -2.522373	-595.0935 -2.517952	-595.1944 -2.522232	-595.2766 -2.52589	-595.3915 -2.524846	-595.4232 -2.522179	-595.6041 -2.525101	-595.702 -2.530441	-595.7904 -2.528111	-595.8686 -2.530452	-595.9515 -2.533404	-596.0656 -2.532269	-596.2054 -2.533734	-596.3104 -2.534594	-596.3856 -2.534233	-596.4785 -2.537304	-596.5962 -2.540509	-596.6796 -2.541831	-596.7577 -2.542547	-596.8882 -2.543132	-596.9872 -2.545793	-597.0757 -2.551704	-597.2065 -2.548559	-597.285 -2.551795
-591.8545 -1.485897	-591.9759 -2.428592	-592.0853 -2.463959	-592.1833 -2.470989	-592.2465 -2.472623	-592.369 -2.479711	-592.4681 -2.474895	-592.5643 -2.491196	-592.6594 -2.489287	-592.7993 -2.485557	-592.8853 -2.488848	-592.9791 -2.489136	-593.1152 -2.488551	-593.1695 -2.495606	-593.2946 -2.496249	-593.3784 -2.497529	-593.4797 -2.496234	-593.5639 -2.498769	-593.7012 -2.498626	-593.7914 -2.496127	-593.8633 -2.493197	-594.006 -2.499834	-594.0895 -2.496937	-594.193 -2.497561	-594.305 -2.502397	-594.3843 -2.500728	-594.431 -2.49936	-594.5975 -2.502509	-594.6973 -2.506097	-594.8111 -2.504228	-594.8661 -2.504801	-594.9658 -2.50952	-595.058 -2.509368	-595.1749 -2.509045	-595.329 -2.509998	-595.3801 -2.507216	-595.4798 -2.513432	-595.6216 -2.515985	-595.6573 -2.515666	-595.765 -2.515845	-595.8885 -2.51653	-595.9871 -2.520883	-596.0723 -2.525917	-596.1973 -2.521785	-596.2639 -2.524394
-590.8695 -1.473171	-590.9775 -2.408104	-591.0714 -2.442969	-591.1837 -2.449617	-591.2638 -2.45047	-591.3699 -2.458959	-591.4809 -2.455099	-591.5649 -2.469925	-591.6513 -2.465995	-591.7658 -2.463263	-591.8564 -2.466853	-591.9965 -2.468025	-592.1082 -2.468601	-592.1443 -2.471992	-592.2762 -2.473246	-592.3613 -2.474961	-592.4866 -2.474567	-592.5613 -2.476731	-592.6978 -2.475967	-592.7813 -2.472799	-592.8653 -2.46951	-592.984 -2.478862	-593.0853 -2.476076	-593.1985 -2.473619	-593.2878 -2.479614	-593.3826 -2.477688	-593.4388 -2.477976	-593.5919 -2.480145	-593.6929 -2.481833	-593.8286 -2.483117	-593.8744 -2.479966	-593.9923 -2.486516	-594.0622 -2.486524	-594.1511 -2.48534	-594.3243 -2.487439	-594.3806 -2.482832	-594.4755 -2.490953	-594.6263 -2.49322	-594.6636 -2.490881	-594.7532 -2.491128	-594.877 -2.491152	-594.9943 -2.497782	-595.0721 -2.502133	-595.1713 -2.496817	-595.2532 -2.499416
