-599.3779 -1.712322	-597.7296 -3.466177	-597.6426 -3.552519	-597.5493 -3.601305	-597.4338 -3.639323	-597.3328 -3.692311	-597.1956 -3.733189	-597.1371 -3.766899	-597.0785 -3.80681	-596.8861 -3.843275	-596.804 -3.886324	-596.7253 -3.908989	-596.6518 -3.943124	-596.5355 -3.966506	-596.4085 -3.991978	-596.337 -4.021293	-596.2209 -4.04403	-596.1552 -4.070491	-596.0385 -4.092004	-595.9163 -4.108217	-595.8229 -4.141031	-595.6968 -4.14945	-595.6306 -4.17345	-595.5374 -4.179885	-595.4299 -4.191146	-595.3482 -4.203962	-595.239 -4.218959	-595.1721 -4.227468	-595.0207 -4.238868	-594.952 -4.240654	-594.8008 -4.258272	-594.7039 -4.256615	-594.6121 -4.259795	-594.566 -4.266834	-594.3973 -4.262213	-594.3603 -4.2688	-594.218 -4.269007	-594.1366 -4.273005	-594.0076 -4.270982	-593.9136 -4.265616	-593.8477 -4.277552	-593.73 -4.269128	-593.6365 -4.260619	-593.5389 -4.256103	-593.4412 -4.256002
-599.1387 -1.702162	-598.2857 -3.431215	-598.2515 -3.517872	-598.2169 -3.56709	-598.1414 -3.619058	-598.1168 -3.660252	-598.0468 -3.701082	-598.0023 -3.734816	-597.9824 -3.779543	-597.8404 -3.820351	-597.8104 -3.874166	-597.7322 -3.896409	-597.6447 -3.92968	-597.5493 -3.954378	-597.4264 -3.980536	-597.3508 -4.009403	-597.2284 -4.03153	-597.1461 -4.056928	-597.0503 -4.082224	-596.9263 -4.095961	-596.8445 -4.129316	-596.6973 -4.136504	-596.6247 -4.161574	-596.5596 -4.167326	-596.4337 -4.178804	-596.3611 -4.19292	-596.2292 -4.20757	-596.1796 -4.216072	-596.0233 -4.227471	-595.9552 -4.227307	-595.7878 -4.248045	-595.6919 -4.245236	-595.6271 -4.249091	-595.5429 -4.256657	-595.3872 -4.251749	-595.3671 -4.259458	-595.2378 -4.259149	-595.1478 -4.26286	-595.0126 -4.261956	-594.8904 -4.256971	-594.8444 -4.27002	-594.7247 -4.261207	-594.6129 -4.252137	-594.5496 -4.245441	-594.4415 -4.248375
-598.6603 -1.68711	-598.3712 -3.387573	-598.3766 -3.473432	-598.3721 -3.522465	-598.3732 -3.587274	-598.3981 -3.615838	-598.3685 -3.657392	-598.3751 -3.691346	-598.3837 -3.737195	-598.3317 -3.780643	-598.3347 -3.832294	-598.301 -3.857968	-598.2705 -3.8908	-598.2188 -3.918497	-598.1616 -3.947113	-598.1252 -3.975852	-598.0361 -3.999569	-598.002 -4.026234	-597.9675 -4.051698	-597.9059 -4.071173	-597.8772 -4.118106	-597.6954 -4.122848	-597.6115 -4.14968	-597.5333 -4.153863	-597.4312 -4.168426	-597.3531 -4.182355	-597.2291 -4.195024	-597.1796 -4.203612	-597.0085 -4.214141	-596.96 -4.216581	-596.7897 -4.238437	-596.7087 -4.233019	-596.6331 -4.239569	-596.5436 -4.245894	-596.4003 -4.24271	-596.3782 -4.24815	-596.2366 -4.249748	-596.1382 -4.252788	-596.027 -4.252684	-595.9099 -4.2491	-595.8432 -4.262102	-595.736 -4.253508	-595.6165 -4.243483	-595.5812 -4.23501	-595.4346 -4.240148
-597.9374 -1.668824	-597.9407 -3.334074	-597.9871 -3.420743	-598.0364 -3.470339	-598.1151 -3.541913	-598.1649 -3.563536	-598.1824 -3.605059	-598.23 -3.637231	-598.2872 -3.685533	-598.2933 -3.730055	-598.3325 -3.778996	-598.3796 -3.80786	-598.3739 -3.840406	-598.3933 -3.869169	-598.3909 -3.901066	-598.3768 -3.928703	-598.3482 -3.954	-598.3416 -3.980355	-598.3749 -4.006177	-598.357 -4.028728	-598.3982 -4.07485	-598.2535 -4.081812	-598.2596 -4.110917	-598.175 -4.116448	-598.1552 -4.132352	-598.0963 -4.148684	-598.0408 -4.162346	-598.0223 -4.172541	-597.9293 -4.185384	-597.9174 -4.194292	-597.7974 -4.228403	-597.7312 -4.221304	-597.6526 -4.228775	-597.5206 -4.234764	-597.4006 -4.233422	-597.3726 -4.238477	-597.2358 -4.239964	-597.1241 -4.243656	-597.032 -4.24268	-596.9156 -4.242167	-596.825 -4.254327	-596.7205 -4.244147	-596.6128 -4.235241	-596.5875 -4.223532	-596.4447 -4.233099
-596.9409 -1.645569	-596.991 -3.273786	-597.0984 -3.360067	-597.1868 -3.411466	-597.3373 -3.480535	-597.4163 -3.50079	-597.5042 -3.543528	-597.5819 -3.579132	-597.6913 -3.625001	-597.7699 -3.669054	-597.8585 -3.716014	-597.9447 -3.747107	-597.9673 -3.781165	-598.0438 -3.809533	-598.1083 -3.843082	-598.1318 -3.870164	-598.1769 -3.896212	-598.2032 -3.92293	-598.293 -3.95024	-598.3224 -3.973959	-598.4069 -4.018469	-598.3171 -4.028329	-598.3623 -4.058348	-598.3607 -4.066491	-598.3789 -4.084856	-598.3536 -4.099791	-598.3375 -4.114223	-598.3658 -4.125596	-598.3555 -4.14176	-598.3663 -4.153183	-598.3275 -4.184878	-598.284 -4.181189	-598.2624 -4.189613	-598.1919 -4.19641	-598.125 -4.199976	-598.1313 -4.206339	-598.0552 -4.207664	-597.9982 -4.215669	-597.9613 -4.21502	-597.89 -4.220437	-597.8339 -4.245576	-597.7228 -4.232994	-597.6412 -4.227153	-597.591 -4.212393	-597.4434 -4.225968
-595.9449 -1.630118	-595.9901 -3.230909	-596.0924 -3.315455	-596.1627 -3.366563	-596.3346 -3.423834	-596.4111 -3.450518	-596.4853 -3.493794	-596.5806 -3.530761	-596.691 -3.571039	-596.7826 -3.610743	-596.8849 -3.643437	-597.0068 -3.676226	-597.0886 -3.711655	-597.1957 -3.741452	-597.3165 -3.77386	-597.3713 -3.801587	-597.4859 -3.826871	-597.5594 -3.856288	-597.7019 -3.881983	-597.796 -3.908566	-597.8957 -3.950465	-597.89 -3.964025	-597.9779 -3.994343	-597.9982 -4.004241	-598.0907 -4.024335	-598.1022 -4.037951	-598.1534 -4.053799	-598.2093 -4.066165	-598.2782 -4.084903	-598.3201 -4.098535	-598.3815 -4.129686	-598.3691 -4.128181	-598.3605 -4.136121	-598.3528 -4.145308	-598.3378 -4.151531	-598.389 -4.156948	-598.3687 -4.160281	-598.3543 -4.169888	-598.3616 -4.172203	-598.3833 -4.179285	-598.3338 -4.203811	-598.2946 -4.19328	-598.2726 -4.189077	-598.2513 -4.175078	-598.1569 -4.194299
-594.9121 -1.615877	-594.9595 -3.191834	-595.0867 -3.275268	-595.1609 -3.325212	-595.3136 -3.36709	-595.4088 -3.404975	-595.4779 -3.4482	-595.5762 -3.487083	-595.7045 -3.523624	-595.7958 -3.560533	-595.8963 -3.592514	-596.0219 -3.62232	-596.0903 -3.659316	-596.1927 -3.685431	-596.298 -3.718947	-596.364 -3.745094	-596.5033 -3.768361	-596.5676 -3.797245	-596.6697 -3.823391	-596.8 -3.844302	-596.8605 -3.871032	-596.9565 -3.889433	-597.095 -3.919719	-597.1602 -3.931939	-597.3026 -3.950714	-597.3771 -3.965326	-597.4956 -3.982023	-597.5538 -3.996841	-597.7267 -4.01768	-597.7725 -4.030805	-597.9059 -4.062163	-597.9093 -4.062863	-597.9485 -4.070353	-598.003 -4.083708	-598.062 -4.090327	-598.1527 -4.095392	-598.1776 -4.099976	-598.2242 -4.109999	-598.2505 -4.116783	-598.3322 -4.12492	-598.3645 -4.147706	-598.3522 -4.140165	-598.3806 -4.137091	-598.3879 -4.125863	-598.3716 -4.147952
-593.8802 -1.602001	-593.9452 -3.156532	-594.1118 -3.238629	-594.1428 -3.285537	-594.3016 -3.313987	-594.3919 -3.362265	-594.5008 -3.404528	-594.5934 -3.446631	-594.7016 -3.478173	-594.7962 -3.512872	-594.9001 -3.545196	-595.0076 -3.573598	-595.1141 -3.611585	-595.1755 -3.63647	-595.3021 -3.668011	-595.354 -3.693513	-595.4996 -3.71569	-595.589 -3.744388	-595.6603 -3.769833	-595.807 -3.789237	-595.8344 -3.814012	-595.9886 -3.832946	-596.0853 -3.862432	-596.1801 -3.875152	-596.304 -3.893734	-596.3918 -3.905543	-596.4905 -3.921259	-596.5399 -3.935962	-596.702 -3.955255	-596.7646 -3.964828	-596.9323 -3.983133	-596.9943 -3.985622	-597.0378 -3.99387	-597.1637 -4.010874	-597.3019 -4.017205	-597.4109 -4.020961	-597.4723 -4.028239	-597.5972 -4.038868	-597.6546 -4.04931	-597.7695 -4.057658	-597.8813 -4.079219	-597.9418 -4.074222	-598.0032 -4.07317	-598.0435 -4.066993	-598.0833 -4.08656
-592.866 -1.590253	-592.9427 -3.123324	-593.1 -3.202447	-593.1443 -3.247984	-593.2762 -3.267898	-593.4005 -3.322444	-593.4939 -3.36431	-593.5977 -3.405061	-593.705 -3.434351	-593.7927 -3.467612	-593.9066 -3.500689	-593.9874 -3.528835	-594.1427 -3.565096	-594.1848 -3.589562	-594.3081 -3.620012	-594.3642 -3.644085	-594.4951 -3.667263	-594.5884 -3.695463	-594.6792 -3.719552	-594.8125 -3.736466	-594.8271 -3.762146	-594.9877 -3.779301	-595.0891 -3.809956	-595.1639 -3.821853	-595.2872 -3.83863	-595.3956 -3.851272	-595.5261 -3.865022	-595.5455 -3.881425	-595.7046 -3.900613	-595.7778 -3.908273	-595.9418 -3.927213	-596.0256 -3.926702	-596.0389 -3.935944	-596.1439 -3.954653	-596.2974 -3.957386	-596.4166 -3.960723	-596.4745 -3.968189	-596.5967 -3.976775	-596.6224 -3.987197	-596.7643 -3.992409	-596.8793 -3.999073	-597.0155 -3.99986	-597.1232 -3.997536	-597.1985 -3.998067	-597.2992 -4.012683
-591.8606 -1.577807	-591.9415 -3.090715	-592.093 -3.168238	-592.1395 -3.212229	-592.2822 -3.230864	-592.3851 -3.284503	-592.4847 -3.326095	-592.5948 -3.362799	-592.7 -3.392248	-592.7811 -3.42467	-592.8979 -3.458165	-592.9921 -3.486754	-593.1314 -3.521071	-593.1974 -3.544549	-593.3157 -3.574603	-593.3835 -3.595858	-593.5104 -3.621788	-593.575 -3.648411	-593.6678 -3.671112	-593.795 -3.687426	-593.824 -3.712376	-593.977 -3.728095	-594.0898 -3.761017	-594.168 -3.771506	-594.302 -3.787364	-594.3932 -3.800145	-594.5118 -3.812378	-594.5656 -3.829812	-594.7249 -3.848639	-594.8037 -3.855197	-594.936 -3.872218	-595.0382 -3.870698	-595.0514 -3.883135	-595.1719 -3.899888	-595.3029 -3.900566	-595.4044 -3.904105	-595.4682 -3.913052	-595.5942 -3.921872	-595.6284 -3.930387	-595.7528 -3.935049	-595.8843 -3.940804	-596.028 -3.941793	-596.1119 -3.94181	-596.2039 -3.945973	-596.2947 -3.952002
-590.8885 -1.566334	-590.9775 -3.060236	-591.0914 -3.136156	-591.1406 -3.178521	-591.306 -3.200381	-591.3772 -3.249143	-591.4937 -3.289785	-591.5928 -3.32246	-591.6734 -3.353008	-591.7479 -3.384113	-591.8729 -3.417323	-591.9705 -3.446832	-592.1321 -3.478598	-592.1888 -3.50199	-592.3156 -3.529397	-592.3792 -3.549809	-592.4962 -3.578303	-592.5658 -3.603026	-592.6882 -3.624115	-592.8097 -3.640798	-592.8387 -3.6646	-592.9855 -3.681023	-593.0828 -3.713967	-593.1558 -3.722256	-593.279 -3.73801	-593.4027 -3.749916	-593.4885 -3.76317	-593.5782 -3.780455	-593.7022 -3.798886	-593.8001 -3.804605	-593.9309 -3.818211	-594.0394 -3.81931	-594.0824 -3.832325	-594.1752 -3.848349	-594.2993 -3.846372	-594.3948 -3.851122	-594.4671 -3.860002	-594.5903 -3.870241	-594.6467 -3.877743	-594.7482 -3.880056	-594.8832 -3.885673	-595.0376 -3.885981	-595.121 -3.888603	-595.2157 -3.894889	-595.3053 -3.895618
