-599.3026 -2.114979	-597.7382 -3.659285	-597.6352 -3.672021	-597.5356 -3.671174	-597.4536 -3.660805	-597.3504 -3.653383	-597.2587 -3.645334	-597.1499 -3.645185	-597.0369 -3.643955	-596.9604 -3.63464	-596.8104 -3.633372	-596.7433 -3.620624	-596.6326 -3.617494	-596.5615 -3.614828	-596.4782 -3.611998	-596.3359 -3.605104	-596.2341 -3.599623	-596.1368 -3.597582	-596.0656 -3.595928	-595.9517 -3.589725	-595.8419 -3.594043	-595.7189 -3.583597	-595.6525 -3.577177	-595.5031 -3.575197	-595.4352 -3.571106	-595.3203 -3.563813	-595.2366 -3.564317	-595.1745 -3.560442	-595.062 -3.557251	-594.9858 -3.552082	-594.8162 -3.557796	-594.747 -3.544164	-594.6334 -3.543351	-594.5073 -3.541075	-594.4686 -3.531354	-594.3697 -3.529378	-594.2546 -3.526628	-594.1517 -3.521307	-594.0582 -3.518522	-593.9221 -3.511946	-593.8551 -3.521655	-593.7198 -3.503348	-593.6017 -3.507345	-593.5527 -3.502146	-593.4276 -3.493957
-599.0613 -2.097921	-598.3298 -3.630035	-598.2455 -3.643123	-598.2087 -3.643549	-598.1378 -3.63372	-598.1391 -3.627628	-598.0824 -3.623103	-598.0004 -3.626712	-597.9509 -3.625696	-597.9261 -3.621798	-597.831 -3.640487	-597.7406 -3.628889	-597.6584 -3.626642	-597.5488 -3.620808	-597.4681 -3.618269	-597.3406 -3.609791	-597.2059 -3.60674	-597.1468 -3.603441	-597.0748 -3.599536	-596.9449 -3.595128	-596.8463 -3.599741	-596.7153 -3.590101	-596.6432 -3.583479	-596.5046 -3.581476	-596.4396 -3.576377	-596.3147 -3.569622	-596.2338 -3.570669	-596.1714 -3.566189	-596.0573 -3.561546	-595.9888 -3.557737	-595.8079 -3.563158	-595.7731 -3.550222	-595.6255 -3.548207	-595.5293 -3.546527	-595.4704 -3.536311	-595.356 -3.534493	-595.2582 -3.5331	-595.1616 -3.527472	-595.046 -3.524804	-594.9176 -3.516998	-594.8754 -3.525189	-594.7362 -3.509775	-594.6108 -3.513624	-594.5946 -3.508572	-594.4197 -3.497639
-598.575 -2.073329	-598.391 -3.58618	-598.3711 -3.600264	-598.3818 -3.60148	-598.3354 -3.591774	-598.3868 -3.585866	-598.3943 -3.585897	-598.3577 -3.591516	-598.3617 -3.589817	-598.3671 -3.588763	-598.349 -3.605253	-598.314 -3.599161	-598.2639 -3.597445	-598.2178 -3.593633	-598.1721 -3.591477	-598.1106 -3.584627	-598.0736 -3.586231	-597.9911 -3.581937	-597.9955 -3.580567	-597.9127 -3.582407	-597.8322 -3.605204	-597.7335 -3.596478	-597.6501 -3.58902	-597.5104 -3.58834	-597.461 -3.581442	-597.3213 -3.57654	-597.2405 -3.577141	-597.1729 -3.57104	-597.039 -3.566797	-596.9923 -3.565613	-596.8149 -3.570063	-596.7797 -3.557314	-596.6199 -3.55306	-596.533 -3.552644	-596.4442 -3.541779	-596.3551 -3.539317	-596.2402 -3.539506	-596.146 -3.533566	-596.0143 -3.53128	-595.9228 -3.521476	-595.8572 -3.532207	-595.729 -3.515846	-595.6129 -3.51913	-595.6085 -3.514874	-595.421 -3.50185
-597.8565 -2.042811	-597.9477 -3.52782	-597.9786 -3.54224	-598.0316 -3.544129	-598.0423 -3.537417	-598.1348 -3.532005	-598.2103 -3.534772	-598.212 -3.540601	-598.2822 -3.539277	-598.3217 -3.53952	-598.3817 -3.556504	-598.3733 -3.555361	-598.3751 -3.553215	-598.3719 -3.55193	-598.3762 -3.549857	-598.3676 -3.546551	-598.3692 -3.549561	-598.3624 -3.544979	-598.4042 -3.545127	-598.3867 -3.550156	-598.3423 -3.571562	-598.3018 -3.565829	-598.2351 -3.560387	-598.1774 -3.559896	-598.1675 -3.554001	-598.0817 -3.554713	-598.0742 -3.555954	-598.025 -3.550085	-597.9331 -3.548748	-597.9626 -3.551136	-597.8259 -3.577021	-597.7734 -3.564174	-597.6085 -3.557664	-597.5474 -3.558651	-597.4383 -3.547982	-597.3491 -3.546101	-597.2366 -3.546156	-597.135 -3.539611	-597.0187 -3.538088	-596.947 -3.525653	-596.858 -3.539699	-596.7288 -3.521811	-596.6309 -3.525036	-596.5878 -3.520887	-596.4075 -3.506668
-596.8754 -2.005766	-597.0137 -3.456254	-597.0884 -3.470386	-597.1976 -3.473499	-597.2661 -3.469394	-597.3757 -3.46702	-597.5096 -3.470657	-597.5821 -3.477404	-597.6627 -3.476209	-597.7598 -3.477693	-597.8965 -3.494833	-597.9503 -3.497364	-598.0034 -3.495142	-598.0402 -3.49779	-598.0524 -3.494744	-598.1352 -3.495338	-598.1606 -3.498764	-598.2245 -3.495155	-598.3311 -3.496228	-598.3545 -3.502307	-598.3564 -3.524375	-598.3567 -3.520255	-598.3618 -3.517209	-598.3561 -3.515723	-598.3834 -3.513192	-598.3306 -3.516806	-598.4036 -3.517483	-598.376 -3.513399	-598.3415 -3.514476	-598.4017 -3.516442	-598.3442 -3.543459	-598.3153 -3.5344	-598.2178 -3.528873	-598.184 -3.530318	-598.1499 -3.524251	-598.1248 -3.522845	-598.0526 -3.52441	-597.9975 -3.519595	-597.9191 -3.520084	-597.9254 -3.512726	-597.8606 -3.546585	-597.7231 -3.527813	-597.6398 -3.531673	-597.5796 -3.525476	-597.4039 -3.5127
-595.9066 -1.981457	-595.9928 -3.408482	-596.08 -3.422521	-596.1964 -3.425312	-596.2861 -3.421096	-596.3607 -3.420604	-596.4931 -3.421394	-596.5979 -3.426877	-596.6447 -3.424178	-596.7605 -3.422465	-596.8859 -3.421753	-597.0226 -3.426538	-597.119 -3.423741	-597.2026 -3.428759	-597.2607 -3.427216	-597.3999 -3.431402	-597.5037 -3.434421	-597.5874 -3.433651	-597.7429 -3.435171	-597.812 -3.441573	-597.8463 -3.4632	-597.9288 -3.462669	-597.9897 -3.461195	-598.0082 -3.459651	-598.0974 -3.46027	-598.0914 -3.465078	-598.2184 -3.465593	-598.2355 -3.464134	-598.2526 -3.465739	-598.3536 -3.471048	-598.3514 -3.496398	-598.3452 -3.490071	-598.348 -3.486597	-598.3389 -3.487726	-598.3779 -3.484374	-598.3918 -3.483316	-598.3636 -3.487362	-598.3501 -3.482384	-598.3279 -3.4828	-598.4133 -3.480914	-598.3779 -3.515067	-598.258 -3.496962	-598.2607 -3.502477	-598.2012 -3.497961	-598.1291 -3.48848
-594.9104 -1.957626	-594.9946 -3.36246	-595.0888 -3.378061	-595.2082 -3.37936	-595.3026 -3.377224	-595.3634 -3.377718	-595.5097 -3.376045	-595.6028 -3.380983	-595.6626 -3.378433	-595.7717 -3.377407	-595.8918 -3.377752	-596.0247 -3.380706	-596.1274 -3.375698	-596.1901 -3.382217	-596.2651 -3.381586	-596.3994 -3.385208	-596.4794 -3.385175	-596.6017 -3.385536	-596.7482 -3.38427	-596.8207 -3.387524	-596.859 -3.390773	-596.9898 -3.392588	-597.1307 -3.393364	-597.1583 -3.39118	-597.3044 -3.392751	-597.3616 -3.40112	-597.5192 -3.401429	-597.5952 -3.402146	-597.6682 -3.403355	-597.8058 -3.409444	-597.8758 -3.435912	-597.9069 -3.432257	-597.9509 -3.430295	-598.0056 -3.432636	-598.0948 -3.431627	-598.1475 -3.430799	-598.1862 -3.437069	-598.2295 -3.43197	-598.2534 -3.43412	-598.3618 -3.435814	-598.3832 -3.466763	-598.3274 -3.453344	-598.3716 -3.458739	-598.3627 -3.456611	-598.3406 -3.45025
-593.9099 -1.934377	-593.9945 -3.318493	-594.1031 -3.335199	-594.2139 -3.335727	-594.2952 -3.334773	-594.3768 -3.33514	-594.5083 -3.332574	-594.61 -3.337726	-594.6617 -3.335373	-594.7645 -3.336522	-594.8616 -3.334539	-595.019 -3.336552	-595.125 -3.331591	-595.1818 -3.338293	-595.2767 -3.339661	-595.4073 -3.341416	-595.5229 -3.339515	-595.6002 -3.340737	-595.7292 -3.340758	-595.8191 -3.343377	-595.8752 -3.347596	-595.9716 -3.346005	-596.1384 -3.346007	-596.1683 -3.344937	-596.2806 -3.345811	-596.3606 -3.353853	-596.5127 -3.352856	-596.5832 -3.353298	-596.6787 -3.35276	-596.8005 -3.357221	-596.8867 -3.362927	-596.9556 -3.361661	-597.1022 -3.361837	-597.1666 -3.365038	-597.3146 -3.366608	-597.4126 -3.366066	-597.5099 -3.374522	-597.5945 -3.368695	-597.6866 -3.374089	-597.8219 -3.378317	-597.9009 -3.406851	-597.9005 -3.396865	-597.9532 -3.402297	-598.0192 -3.403267	-598.0515 -3.398191
-592.9158 -1.911286	-592.9936 -3.274729	-593.1005 -3.292936	-593.2097 -3.294962	-593.2864 -3.294389	-593.3881 -3.294142	-593.5291 -3.291747	-593.6038 -3.297064	-593.6803 -3.293801	-593.775 -3.296821	-593.8557 -3.29236	-594.0116 -3.293909	-594.1195 -3.289198	-594.1958 -3.293467	-594.2941 -3.298876	-594.4073 -3.299473	-594.5342 -3.296095	-594.5758 -3.297882	-594.7271 -3.2975	-594.8369 -3.302077	-594.8972 -3.305898	-594.9835 -3.302512	-595.1183 -3.301103	-595.159 -3.303689	-595.2661 -3.303105	-595.3579 -3.309677	-595.4994 -3.309437	-595.5833 -3.308565	-595.6787 -3.30916	-595.8024 -3.314328	-595.8811 -3.317358	-595.9621 -3.316667	-596.1144 -3.315834	-596.1484 -3.320742	-596.3109 -3.320747	-596.3972 -3.319486	-596.5068 -3.327008	-596.5837 -3.319771	-596.6914 -3.326821	-596.7921 -3.326105	-596.8988 -3.334222	-596.9623 -3.328209	-597.0614 -3.333914	-597.1762 -3.338254	-597.2729 -3.334246
-591.8973 -1.886698	-591.9818 -3.232845	-592.1165 -3.250956	-592.1982 -3.254455	-592.2728 -3.253554	-592.3935 -3.253506	-592.5529 -3.251379	-592.5961 -3.255156	-592.7134 -3.253775	-592.7714 -3.25683	-592.8579 -3.250374	-593.0143 -3.252892	-593.0954 -3.24766	-593.2028 -3.254682	-593.2937 -3.259838	-593.3967 -3.258903	-593.5187 -3.254506	-593.5783 -3.25469	-593.7168 -3.253837	-593.8395 -3.261398	-593.9123 -3.265788	-593.9872 -3.26036	-594.1077 -3.25867	-594.1647 -3.263281	-594.2717 -3.26191	-594.3514 -3.26662	-594.497 -3.268316	-594.5955 -3.264911	-594.6965 -3.268685	-594.8173 -3.271666	-594.8881 -3.273445	-594.9886 -3.274539	-595.1102 -3.272266	-595.157 -3.280169	-595.3165 -3.278628	-595.4012 -3.277533	-595.4966 -3.282712	-595.582 -3.276999	-595.6873 -3.287292	-595.785 -3.282671	-595.9003 -3.289958	-595.9701 -3.284002	-596.0629 -3.288883	-596.189 -3.294594	-596.2822 -3.289091
-590.9166 -1.862911	-590.9698 -3.193183	-591.1058 -3.210925	-591.1835 -3.217302	-591.2449 -3.214131	-591.41 -3.215202	-591.525 -3.212238	-591.595 -3.216581	-591.6782 -3.215983	-591.7634 -3.217234	-591.843 -3.209482	-591.9959 -3.21148	-592.0735 -3.207483	-592.1994 -3.215036	-592.302 -3.219746	-592.3967 -3.219502	-592.4929 -3.213635	-592.5914 -3.214783	-592.7025 -3.214872	-592.8218 -3.220807	-592.9168 -3.226129	-592.9711 -3.219032	-593.0775 -3.217644	-593.1801 -3.224569	-593.2664 -3.222849	-593.3348 -3.225053	-593.4951 -3.22669	-593.6068 -3.224971	-593.6863 -3.229443	-593.8085 -3.23243	-593.8849 -3.231435	-593.9766 -3.232348	-594.1351 -3.231871	-594.1713 -3.239922	-594.3232 -3.236571	-594.4085 -3.237781	-594.4996 -3.2404	-594.5512 -3.237307	-594.696 -3.246505	-594.7955 -3.24175	-594.9104 -3.247166	-594.9664 -3.240695	-595.058 -3.247988	-595.1855 -3.253899	-595.269 -3.246316
-589.9063 -1.839589	-589.9686 -3.15366	-590.1158 -3.1726	-590.1714 -3.180337	-590.2505 -3.175975	-590.4216 -3.177299	-590.5137 -3.173295	-590.602 -3.181432	-590.7006 -3.179358	-590.7524 -3.179093	-590.8655 -3.171304	-590.9902 -3.173179	-591.0648 -3.170002	-591.2033 -3.179452	-591.2853 -3.181088	-591.3752 -3.180988	-591.4485 -3.175615	-591.5933 -3.178016	-591.6843 -3.175167	-591.8047 -3.181928	-591.9176 -3.184984	-591.9716 -3.180301	-592.0577 -3.178983	-592.162 -3.185574	-592.2842 -3.185082	-592.3398 -3.184657	-592.4904 -3.186259	-592.6059 -3.186627	-592.6858 -3.191398	-592.7837 -3.192792	-592.887 -3.191044	-592.9983 -3.19146	-593.1006 -3.193924	-593.179 -3.201245	-593.3165 -3.195308	-593.4153 -3.199799	-593.4868 -3.199817	-593.5387 -3.198966	-593.6733 -3.20788	-593.7904 -3.202199	-593.8967 -3.206469	-593.9581 -3.198907	-594.0865 -3.209329	-594.1804 -3.213441	-594.2775 -3.205262
-588.8808 -1.816238	-588.9757 -3.114317	-589.1226 -3.136165	-589.1863 -3.143569	-589.2526 -3.137914	-589.4136 -3.138103	-589.5117 -3.134037	-589.6008 -3.142808	-589.7058 -3.14134	-589.7525 -3.14206	-589.8851 -3.134469	-589.9924 -3.136683	-590.0637 -3.133871	-590.1894 -3.144621	-590.2872 -3.142915	-590.3591 -3.142335	-590.4589 -3.137754	-590.6121 -3.142236	-590.6653 -3.13899	-590.7849 -3.143667	-590.8665 -3.145807	-590.9689 -3.143289	-591.0643 -3.142848	-591.1794 -3.148455	-591.2916 -3.147964	-591.3415 -3.146381	-591.4749 -3.148447	-591.6062 -3.151707	-591.6744 -3.153121	-591.765 -3.1538	-591.8967 -3.153004	-591.9944 -3.151299	-592.097 -3.156979	-592.214 -3.162861	-592.3005 -3.155326	-592.4282 -3.158887	-592.4689 -3.161159	-592.5364 -3.161264	-592.6743 -3.169217	-592.7979 -3.16368	-592.8977 -3.166973	-592.9637 -3.159285	-593.0894 -3.171356	-593.1603 -3.174626	-593.2741 -3.165564
-587.8867 -1.795379	-587.998 -3.077982	-588.1208 -3.103663	-588.191 -3.108373	-588.2589 -3.102845	-588.3873 -3.101504	-588.5006 -3.098956	-588.5947 -3.108449	-588.6821 -3.104654	-588.7544 -3.106181	-588.8816 -3.096928	-589.0038 -3.099453	-589.0686 -3.098634	-589.1927 -3.106363	-589.2791 -3.10476	-589.3575 -3.10488	-589.4665 -3.100632	-589.5991 -3.107224	-589.67 -3.10441	-589.7963 -3.10669	-589.8582 -3.108055	-589.9624 -3.107011	-590.0624 -3.10734	-590.1773 -3.112264	-590.303 -3.111721	-590.3672 -3.110501	-590.4731 -3.11176	-590.59 -3.116936	-590.6655 -3.114974	-590.7561 -3.115755	-590.9031 -3.118047	-590.9874 -3.114084	-591.0995 -3.121421	-591.2246 -3.125503	-591.2802 -3.117852	-591.4343 -3.122613	-591.4791 -3.125285	-591.5419 -3.124979	-591.6757 -3.130884	-591.7822 -3.125673	-591.8655 -3.127831	-591.9617 -3.122569	-592.0714 -3.134275	-592.1512 -3.135642	-592.2536 -3.126496
