-599.2308 -1.778718	-597.7289 -2.977141	-597.6202 -2.99215	-597.533 -2.999242	-597.4025 -2.986421	-597.3187 -2.981117	-597.2175 -2.972606	-597.1442 -2.970896	-597.0414 -2.96476	-596.9178 -2.962547	-596.8438 -2.965166	-596.7354 -2.948255	-596.6312 -2.941652	-596.5383 -2.94441	-596.4728 -2.928247	-596.336 -2.929192	-596.2595 -2.922939	-596.1478 -2.923959	-596.0132 -2.912886	-595.963 -2.91291	-595.8054 -2.917763	-595.701 -2.899925	-595.6142 -2.898511	-595.5447 -2.895092	-595.4579 -2.889889	-595.3362 -2.887601	-595.2316 -2.879259	-595.1321 -2.87994	-595.0306 -2.87655	-594.9368 -2.870341	-594.8154 -2.872642	-594.7661 -2.863034	-594.6022 -2.858621	-594.5172 -2.861032	-594.4369 -2.850152	-594.3427 -2.848251	-594.2211 -2.842835	-594.1075 -2.843782	-594.0345 -2.840837	-593.9464 -2.835072	-593.8373 -2.840429	-593.7175 -2.821497	-593.6898 -2.826357	-593.5481 -2.822385	-593.4046 -2.818257
-599.0044 -1.765889	-598.3047 -2.953734	-598.2275 -2.972318	-598.2291 -2.978966	-598.1213 -2.966964	-598.0781 -2.963354	-598.0188 -2.953591	-598.0239 -2.956609	-597.9837 -2.951117	-597.892 -2.952351	-597.8243 -2.967766	-597.7415 -2.948967	-597.6374 -2.943996	-597.5517 -2.945369	-597.453 -2.931689	-597.3274 -2.930356	-597.2405 -2.923574	-597.1631 -2.925654	-596.9802 -2.91377	-596.9614 -2.913053	-596.813 -2.919595	-596.7067 -2.899773	-596.6488 -2.899705	-596.5329 -2.895596	-596.4644 -2.890506	-596.3181 -2.88812	-596.2437 -2.880079	-596.1209 -2.880804	-596.0292 -2.877245	-595.9299 -2.871502	-595.8245 -2.872777	-595.7806 -2.864181	-595.5994 -2.860207	-595.5187 -2.860519	-595.4344 -2.850471	-595.3429 -2.84751	-595.2329 -2.844407	-595.1091 -2.843541	-595.0433 -2.840223	-594.9388 -2.834462	-594.8394 -2.838424	-594.762 -2.822122	-594.6962 -2.826181	-594.5461 -2.821902	-594.4288 -2.819077
-598.5417 -1.746824	-598.3719 -2.920317	-598.3386 -2.942788	-598.401 -2.94794	-598.3658 -2.93714	-598.3317 -2.934381	-598.3234 -2.926266	-598.3957 -2.930796	-598.4014 -2.925579	-598.3744 -2.928637	-598.3335 -2.941271	-598.3046 -2.926368	-598.233 -2.923444	-598.2137 -2.925149	-598.1692 -2.912476	-598.0877 -2.913342	-598.0608 -2.907264	-598.0275 -2.911041	-597.9166 -2.899877	-597.908 -2.901643	-597.8279 -2.920998	-597.7148 -2.901477	-597.6398 -2.901753	-597.5563 -2.895637	-597.4499 -2.890391	-597.3111 -2.889054	-597.244 -2.882711	-597.1342 -2.881814	-597.0579 -2.878368	-596.9237 -2.872788	-596.8334 -2.872311	-596.7449 -2.865253	-596.6038 -2.861678	-596.5013 -2.859733	-596.411 -2.851233	-596.3484 -2.84695	-596.2419 -2.846655	-596.111 -2.84381	-596.0505 -2.840451	-595.9253 -2.834628	-595.8436 -2.83822	-595.76 -2.8236	-595.6902 -2.826415	-595.5328 -2.821403	-595.4366 -2.820032
-597.8273 -1.722556	-597.9318 -2.879224	-597.9634 -2.902945	-598.0761 -2.90737	-598.0907 -2.898426	-598.1008 -2.895971	-598.1292 -2.890853	-598.2536 -2.895611	-598.3132 -2.891056	-598.3401 -2.895335	-598.3618 -2.904723	-598.3629 -2.895549	-598.3562 -2.89321	-598.3553 -2.894551	-598.3884 -2.884788	-598.3678 -2.88552	-598.3728 -2.881875	-598.3834 -2.885559	-598.3457 -2.875606	-598.361 -2.87745	-598.3361 -2.894596	-598.2789 -2.882104	-598.249 -2.880656	-598.2233 -2.874783	-598.1688 -2.870552	-598.0955 -2.869763	-598.0603 -2.868146	-598.0125 -2.868034	-597.9632 -2.865067	-597.8748 -2.861724	-597.8352 -2.872334	-597.7506 -2.86556	-597.6298 -2.863303	-597.4897 -2.859515	-597.4293 -2.851675	-597.3545 -2.84727	-597.2314 -2.848715	-597.1248 -2.843506	-597.0553 -2.841603	-596.9316 -2.834684	-596.8307 -2.839918	-596.7463 -2.826095	-596.6598 -2.826183	-596.5176 -2.820847	-596.4521 -2.820883
-596.8606 -1.693323	-596.9935 -2.829847	-597.0604 -2.854352	-597.2502 -2.859943	-597.3038 -2.85078	-597.3907 -2.848954	-597.4312 -2.847371	-597.6125 -2.85139	-597.7032 -2.848581	-597.7819 -2.852549	-597.8981 -2.860261	-597.9311 -2.857275	-597.9562 -2.854034	-598.0216 -2.855019	-598.0803 -2.849239	-598.1346 -2.848963	-598.158 -2.848126	-598.2158 -2.851222	-598.2781 -2.841761	-598.3007 -2.843832	-598.3539 -2.861385	-598.3466 -2.853049	-598.3532 -2.849815	-598.3649 -2.844623	-598.3907 -2.842256	-598.3843 -2.842251	-598.3818 -2.843942	-598.371 -2.843631	-598.3856 -2.84063	-598.345 -2.837933	-598.3594 -2.84756	-598.3208 -2.844092	-598.2568 -2.843595	-598.1686 -2.839855	-598.1376 -2.831997	-598.1088 -2.832031	-598.0629 -2.833506	-597.9915 -2.828285	-597.9778 -2.828837	-597.8865 -2.823194	-597.8573 -2.842067	-597.7358 -2.827819	-597.6605 -2.826453	-597.5127 -2.819845	-597.452 -2.821674
-595.8678 -1.674492	-595.993 -2.797235	-596.0613 -2.821288	-596.2559 -2.826027	-596.2813 -2.815218	-596.3896 -2.814074	-596.4449 -2.814585	-596.6029 -2.816732	-596.6965 -2.812889	-596.7709 -2.815682	-596.9157 -2.80823	-596.993 -2.810826	-597.0675 -2.805351	-597.1785 -2.80815	-597.3112 -2.800884	-597.4136 -2.804918	-597.5027 -2.805636	-597.552 -2.80796	-597.6973 -2.800379	-597.7485 -2.802107	-597.8739 -2.820468	-597.9019 -2.815521	-597.9648 -2.810689	-598.038 -2.806767	-598.0865 -2.805114	-598.1541 -2.807877	-598.1886 -2.810187	-598.2493 -2.811655	-598.3176 -2.807423	-598.311 -2.804545	-598.368 -2.814828	-598.3615 -2.812933	-598.3696 -2.81411	-598.3398 -2.811995	-598.3687 -2.802852	-598.3622 -2.807911	-598.3636 -2.80723	-598.3545 -2.805254	-598.3848 -2.80516	-598.3252 -2.800153	-598.3682 -2.819624	-598.2731 -2.807285	-598.27 -2.805246	-598.1589 -2.800159	-598.1553 -2.802794
-594.8589 -1.658089	-594.9741 -2.766325	-595.0839 -2.790579	-595.2656 -2.794154	-595.2631 -2.783908	-595.4072 -2.784567	-595.4584 -2.784215	-595.6196 -2.784299	-595.7024 -2.781559	-595.7754 -2.78248	-595.9098 -2.777528	-595.9865 -2.779628	-596.0657 -2.772237	-596.1586 -2.774961	-596.2961 -2.766787	-596.407 -2.77288	-596.4922 -2.772454	-596.5383 -2.773171	-596.6931 -2.765327	-596.7637 -2.764568	-596.8563 -2.770412	-596.9387 -2.769352	-597.0759 -2.763351	-597.179 -2.762082	-597.3114 -2.761706	-597.4218 -2.76584	-597.4978 -2.76772	-597.6068 -2.770985	-597.7115 -2.765895	-597.7593 -2.76405	-597.8688 -2.77529	-597.9461 -2.773558	-597.9829 -2.775919	-597.9982 -2.776074	-598.0907 -2.766342	-598.1361 -2.775712	-598.1641 -2.772947	-598.2198 -2.770178	-598.2845 -2.772505	-598.2836 -2.768868	-598.3527 -2.787254	-598.3411 -2.778054	-598.3844 -2.775085	-598.334 -2.772393	-598.3564 -2.774888
-593.8605 -1.642903	-593.9781 -2.736189	-594.0773 -2.760269	-594.2495 -2.764923	-594.2632 -2.753705	-594.4097 -2.75704	-594.4814 -2.755055	-594.6277 -2.753465	-594.682 -2.750495	-594.7766 -2.752176	-594.927 -2.7494	-595.0016 -2.749718	-595.0631 -2.742009	-595.1799 -2.744656	-595.3015 -2.736192	-595.4041 -2.744477	-595.4935 -2.741673	-595.5479 -2.742802	-595.6863 -2.733105	-595.7729 -2.733889	-595.8652 -2.741308	-595.9387 -2.738216	-596.0891 -2.732134	-596.1776 -2.730485	-596.2938 -2.731141	-596.4055 -2.735896	-596.5018 -2.736234	-596.6066 -2.737194	-596.7051 -2.730928	-596.759 -2.73059	-596.8758 -2.728883	-596.9902 -2.728886	-597.0786 -2.730234	-597.1624 -2.731482	-597.2994 -2.724499	-597.3903 -2.734699	-597.4714 -2.731039	-597.5639 -2.72921	-597.6863 -2.730989	-597.7438 -2.731473	-597.8732 -2.747996	-597.9012 -2.740349	-598.0101 -2.738236	-597.9926 -2.735691	-598.0634 -2.741291
-592.843 -1.628462	-592.9767 -2.707355	-593.0752 -2.730908	-593.2406 -2.73567	-593.2664 -2.725681	-593.3619 -2.729536	-593.5159 -2.726729	-593.6193 -2.723451	-593.6859 -2.719898	-593.7861 -2.723356	-593.9092 -2.72173	-593.9946 -2.720723	-594.0663 -2.713246	-594.1726 -2.715778	-594.3043 -2.708359	-594.412 -2.716262	-594.4998 -2.712618	-594.5605 -2.713202	-594.658 -2.704099	-594.7948 -2.706545	-594.8865 -2.712534	-594.9277 -2.70979	-595.1066 -2.704136	-595.1709 -2.699756	-595.3127 -2.702464	-595.4028 -2.706536	-595.4949 -2.706469	-595.6024 -2.706586	-595.7006 -2.700821	-595.7438 -2.701857	-595.8667 -2.699256	-595.986 -2.699375	-596.0819 -2.699174	-596.1725 -2.700328	-596.3002 -2.696186	-596.4072 -2.703482	-596.4628 -2.700062	-596.566 -2.696666	-596.6715 -2.697859	-596.7546 -2.699612	-596.8441 -2.700993	-596.9609 -2.69613	-597.1138 -2.694889	-597.1646 -2.691966	-597.264 -2.700712
-591.8503 -1.612403	-591.9618 -2.678186	-592.0684 -2.70116	-592.2252 -2.707641	-592.2875 -2.699005	-592.3596 -2.701899	-592.5225 -2.699428	-592.6058 -2.69479	-592.6793 -2.692138	-592.7792 -2.694975	-592.9069 -2.693853	-592.9883 -2.693569	-593.0637 -2.685726	-593.1818 -2.687519	-593.293 -2.682581	-593.3921 -2.688286	-593.4883 -2.68552	-593.5786 -2.684154	-593.6677 -2.677052	-593.8236 -2.680259	-593.8876 -2.684177	-593.956 -2.682693	-594.1083 -2.675527	-594.1738 -2.670966	-594.3351 -2.675586	-594.3878 -2.677866	-594.512 -2.678063	-594.5695 -2.677497	-594.6793 -2.67326	-594.7473 -2.675703	-594.8689 -2.67148	-595.0104 -2.671282	-595.1019 -2.670197	-595.1691 -2.671376	-595.2688 -2.669868	-595.4285 -2.675013	-595.4748 -2.671794	-595.5746 -2.665936	-595.6631 -2.66927	-595.7855 -2.671938	-595.8246 -2.672193	-595.9814 -2.666887	-596.0919 -2.665536	-596.1848 -2.661799	-596.2599 -2.672605
-590.8649 -1.597643	-590.9673 -2.650203	-591.0582 -2.673405	-591.19 -2.68095	-591.2791 -2.673197	-591.3571 -2.674127	-591.5179 -2.672387	-591.5749 -2.667486	-591.6678 -2.665373	-591.7462 -2.669487	-591.8978 -2.666014	-592.0037 -2.667048	-592.0605 -2.657522	-592.1711 -2.66047	-592.2965 -2.656677	-592.3782 -2.660873	-592.4743 -2.658144	-592.5803 -2.655425	-592.6564 -2.651241	-592.7909 -2.654351	-592.9015 -2.656413	-592.9755 -2.656109	-593.1123 -2.647856	-593.1701 -2.644608	-593.3351 -2.649291	-593.3939 -2.650137	-593.5255 -2.650787	-593.5613 -2.650016	-593.7 -2.646642	-593.7753 -2.649705	-593.8723 -2.64483	-593.9957 -2.644543	-594.1004 -2.642833	-594.1862 -2.645069	-594.2681 -2.642999	-594.4255 -2.647638	-594.4781 -2.644435	-594.5701 -2.640528	-594.6711 -2.643538	-594.8085 -2.645806	-594.8504 -2.645499	-594.9952 -2.639695	-595.0742 -2.638615	-595.1827 -2.633869	-595.2683 -2.646266
