-599.3211 -2.091026	-597.6956 -3.476166	-597.5934 -3.499648	-597.5414 -3.503405	-597.4273 -3.503722	-597.3422 -3.49926	-597.2401 -3.488746	-597.1617 -3.488691	-597.024 -3.471364	-596.9205 -3.460834	-596.845 -3.458026	-596.7399 -3.431113	-596.6149 -3.420967	-596.5222 -3.405966	-596.4803 -3.387364	-596.3103 -3.363795	-596.2285 -3.349673	-596.0925 -3.332304	-596.037 -3.320436	-595.8923 -3.296107	-595.8307 -3.290286	-595.7226 -3.265295	-595.6042 -3.252721	-595.492 -3.239598	-595.4077 -3.225463	-595.3325 -3.206407	-595.2301 -3.201247	-595.1362 -3.188534	-595.0192 -3.171798	-594.9335 -3.162199	-594.8358 -3.160062	-594.7236 -3.137894	-594.6443 -3.129148	-594.5071 -3.119209	-594.4302 -3.10613	-594.3253 -3.096672	-594.2393 -3.090091	-594.1193 -3.080399	-594.014 -3.072758	-593.8973 -3.063339	-593.8178 -3.059931	-593.7666 -3.046904	-593.6059 -3.042608	-593.5259 -3.037063	-593.443 -3.022281
-599.0666 -2.074993	-598.2673 -3.449993	-598.2062 -3.473815	-598.1801 -3.477625	-598.1376 -3.477797	-598.0853 -3.476415	-598.0596 -3.470742	-598.0018 -3.46998	-597.9499 -3.453675	-597.8741 -3.447549	-597.8531 -3.461899	-597.7448 -3.435106	-597.6147 -3.425111	-597.5271 -3.408737	-597.4662 -3.389888	-597.3316 -3.366914	-597.2079 -3.355102	-597.0989 -3.335358	-597.0344 -3.32305	-596.9057 -3.299761	-596.838 -3.292422	-596.7269 -3.26894	-596.6128 -3.256107	-596.5006 -3.242329	-596.4069 -3.227755	-596.3117 -3.208297	-596.2321 -3.204344	-596.1348 -3.191222	-596.0204 -3.175056	-595.9197 -3.164001	-595.8181 -3.162336	-595.72 -3.14187	-595.6382 -3.129595	-595.4982 -3.12147	-595.424 -3.107195	-595.3298 -3.099367	-595.2456 -3.092167	-595.1072 -3.081995	-595.0035 -3.073877	-594.9059 -3.064167	-594.8184 -3.061255	-594.7549 -3.048706	-594.6416 -3.044467	-594.5312 -3.038209	-594.4309 -3.023537
-598.5743 -2.051692	-598.3433 -3.411776	-598.3374 -3.434759	-598.3313 -3.43853	-598.3548 -3.440624	-598.3557 -3.440437	-598.3523 -3.439362	-598.3619 -3.437204	-598.3696 -3.421059	-598.3389 -3.416273	-598.3459 -3.431435	-598.3079 -3.408502	-598.2456 -3.399129	-598.1866 -3.383514	-598.1588 -3.36573	-598.0976 -3.34662	-598.0467 -3.33616	-597.9579 -3.317789	-597.9559 -3.306341	-597.8757 -3.286655	-597.8216 -3.295232	-597.7596 -3.274984	-597.6163 -3.259478	-597.4877 -3.245978	-597.4073 -3.230963	-597.3321 -3.211037	-597.2173 -3.206985	-597.1247 -3.194241	-597.0266 -3.178145	-596.8927 -3.165969	-596.8096 -3.166045	-596.7115 -3.145833	-596.6131 -3.131775	-596.5233 -3.124371	-596.4201 -3.108903	-596.3253 -3.103534	-596.2385 -3.094501	-596.135 -3.083508	-596.0109 -3.074769	-595.9233 -3.065285	-595.8265 -3.063469	-595.7261 -3.050786	-595.6319 -3.046087	-595.5333 -3.038094	-595.4286 -3.024553
-597.8412 -2.023984	-597.9243 -3.362596	-597.9432 -3.38429	-597.9812 -3.38757	-598.0907 -3.391861	-598.1081 -3.394633	-598.1682 -3.395765	-598.2103 -3.392692	-598.2649 -3.37833	-598.2982 -3.374933	-598.3346 -3.389408	-598.3807 -3.370095	-598.3469 -3.360989	-598.3498 -3.34632	-598.3716 -3.330036	-598.3968 -3.31204	-598.3516 -3.304231	-598.3611 -3.286898	-598.3495 -3.276205	-598.3528 -3.257091	-598.3443 -3.264749	-598.3209 -3.248741	-598.2488 -3.235197	-598.1648 -3.223394	-598.1262 -3.20758	-598.0663 -3.190758	-598.0536 -3.190072	-597.9738 -3.176327	-597.951 -3.162188	-597.8578 -3.154517	-597.8128 -3.170547	-597.7288 -3.149473	-597.623 -3.135528	-597.5392 -3.126253	-597.4139 -3.111117	-597.3264 -3.108026	-597.2485 -3.096302	-597.1141 -3.085888	-596.9797 -3.076556	-596.93 -3.066329	-596.7905 -3.066566	-596.7098 -3.052985	-596.6382 -3.046652	-596.5311 -3.037915	-596.4461 -3.025383
-596.8566 -1.990481	-597.0138 -3.301102	-597.054 -3.322704	-597.1672 -3.327153	-597.3131 -3.332046	-597.3502 -3.338643	-597.4835 -3.34125	-597.563 -3.337184	-597.6738 -3.325255	-597.7568 -3.321875	-597.8787 -3.337283	-597.9489 -3.321141	-597.9733 -3.311782	-598.0286 -3.298493	-598.0798 -3.283887	-598.1653 -3.26796	-598.1957 -3.261567	-598.2222 -3.24507	-598.2524 -3.235236	-598.3006 -3.216563	-598.3445 -3.224997	-598.4044 -3.210411	-598.3814 -3.198189	-598.3593 -3.187851	-598.3441 -3.173235	-598.3074 -3.159499	-598.3497 -3.158623	-598.3209 -3.145541	-598.3579 -3.133518	-598.3207 -3.126636	-598.3458 -3.142713	-598.2889 -3.125252	-598.2398 -3.113931	-598.2019 -3.102621	-598.1292 -3.091102	-598.0995 -3.09003	-598.0695 -3.077959	-597.9883 -3.069009	-597.9202 -3.06225	-597.9037 -3.054626	-597.8 -3.070477	-597.7128 -3.055552	-597.6472 -3.047394	-597.5622 -3.039288	-597.4461 -3.027098
-595.8883 -1.969446	-596.0192 -3.261011	-596.0657 -3.281674	-596.1946 -3.286744	-596.2921 -3.291799	-596.3737 -3.298772	-596.4841 -3.300043	-596.537 -3.294557	-596.6772 -3.281101	-596.7562 -3.275616	-596.8864 -3.274343	-596.9842 -3.260796	-597.0944 -3.252715	-597.1812 -3.241183	-597.2974 -3.229064	-597.406 -3.213835	-597.5205 -3.208474	-597.5774 -3.193398	-597.6552 -3.183814	-597.7707 -3.166096	-597.8508 -3.175049	-597.9631 -3.163016	-597.9693 -3.150486	-597.9979 -3.141723	-598.0646 -3.129541	-598.0915 -3.118386	-598.1307 -3.116538	-598.1636 -3.103778	-598.2562 -3.09389	-598.2838 -3.089475	-598.3636 -3.104804	-598.3602 -3.090664	-598.3611 -3.080157	-598.3578 -3.068652	-598.3198 -3.05956	-598.3627 -3.060075	-598.3677 -3.046676	-598.3661 -3.040114	-598.3332 -3.034851	-598.3754 -3.030232	-598.3035 -3.04399	-598.2808 -3.032425	-598.2326 -3.023351	-598.2272 -3.016888	-598.1669 -3.006855
-594.8981 -1.949843	-595.0233 -3.223505	-595.0587 -3.243274	-595.2033 -3.247826	-595.2999 -3.253651	-595.3536 -3.262298	-595.5173 -3.262583	-595.54 -3.256855	-595.6964 -3.242074	-595.7537 -3.238452	-595.8901 -3.235876	-595.9745 -3.221622	-596.095 -3.215463	-596.1781 -3.202742	-596.2973 -3.191342	-596.4345 -3.174309	-596.5001 -3.168591	-596.5718 -3.15227	-596.6471 -3.142966	-596.7837 -3.122991	-596.8644 -3.115316	-597.0204 -3.104486	-597.0746 -3.093482	-597.1658 -3.087553	-597.2729 -3.07749	-597.3395 -3.067392	-597.4515 -3.065005	-597.5269 -3.053181	-597.657 -3.045097	-597.7618 -3.043567	-597.8856 -3.05661	-597.9178 -3.046098	-597.9629 -3.037235	-597.9908 -3.025616	-598.0554 -3.018708	-598.1178 -3.020333	-598.1941 -3.005907	-598.2302 -3.001358	-598.2539 -2.997621	-598.3242 -2.995993	-598.3081 -3.0065	-598.3889 -2.998972	-598.3465 -2.98915	-598.4061 -2.985289	-598.3646 -2.977598
-593.8996 -1.929676	-594.0237 -3.186464	-594.044 -3.205918	-594.2064 -3.210169	-594.2736 -3.217102	-594.3654 -3.227142	-594.5275 -3.225992	-594.5482 -3.220402	-594.6962 -3.205576	-594.775 -3.20238	-594.8928 -3.199877	-594.9648 -3.185225	-595.1127 -3.179672	-595.1664 -3.165942	-595.3004 -3.15676	-595.4059 -3.137579	-595.4994 -3.131245	-595.5462 -3.114773	-595.6552 -3.106541	-595.7818 -3.088036	-595.8818 -3.080123	-596.0395 -3.06798	-596.0785 -3.055546	-596.1677 -3.051032	-596.2892 -3.042759	-596.3458 -3.029035	-596.4301 -3.0261	-596.5291 -3.01531	-596.6368 -3.005899	-596.7676 -3.00281	-596.8977 -2.999521	-596.9746 -2.992375	-597.0833 -2.983128	-597.1475 -2.974357	-597.2681 -2.96861	-597.3795 -2.971425	-597.4927 -2.956383	-597.5903 -2.952215	-597.7073 -2.953183	-597.7771 -2.951991	-597.8651 -2.959841	-597.968 -2.956358	-597.9363 -2.946465	-598.0809 -2.943968	-598.0931 -2.938991
-592.8991 -1.909952	-592.9969 -3.150099	-593.0382 -3.170078	-593.1935 -3.174737	-593.2798 -3.183176	-593.3898 -3.192219	-593.5165 -3.190804	-593.5545 -3.184627	-593.7055 -3.170009	-593.7786 -3.169407	-593.8928 -3.164789	-593.9561 -3.150368	-594.0936 -3.144046	-594.1791 -3.131432	-594.2872 -3.123876	-594.392 -3.103017	-594.4713 -3.095609	-594.5355 -3.079798	-594.6657 -3.07248	-594.7784 -3.055042	-594.8909 -3.045063	-595.016 -3.033137	-595.0756 -3.020442	-595.1744 -3.017709	-595.3027 -3.010337	-595.3443 -2.993679	-595.438 -2.991733	-595.5393 -2.980759	-595.6256 -2.973017	-595.7733 -2.969283	-595.8895 -2.964728	-595.971 -2.956477	-596.0863 -2.945434	-596.1329 -2.940341	-596.2678 -2.933815	-596.3694 -2.935598	-596.4957 -2.919516	-596.5907 -2.913648	-596.6909 -2.916636	-596.7777 -2.912499	-596.8884 -2.904641	-597.0454 -2.903699	-597.0535 -2.896586	-597.2114 -2.895036	-597.3067 -2.891373
-591.8787 -1.889225	-591.9864 -3.113316	-592.0097 -3.134526	-592.1857 -3.140247	-592.2916 -3.150801	-592.3678 -3.157883	-592.5126 -3.155322	-592.5821 -3.149915	-592.6749 -3.138686	-592.7816 -3.134234	-592.8813 -3.130923	-592.9613 -3.117603	-593.0915 -3.110036	-593.1985 -3.098309	-593.283 -3.090657	-593.3971 -3.069112	-593.4882 -3.061653	-593.5356 -3.047006	-593.6851 -3.040519	-593.777 -3.022475	-593.8882 -3.012092	-593.9984 -2.999922	-594.0804 -2.988467	-594.1757 -2.986267	-594.318 -2.978359	-594.339 -2.959897	-594.4601 -2.959706	-594.5826 -2.950131	-594.6196 -2.940857	-594.7856 -2.936585	-594.8766 -2.931635	-594.9623 -2.921831	-595.1059 -2.913394	-595.1407 -2.908928	-595.298 -2.901547	-595.3535 -2.902295	-595.4997 -2.887044	-595.5944 -2.879628	-595.7073 -2.883556	-595.7766 -2.879076	-595.9141 -2.871531	-596.0458 -2.869022	-596.0673 -2.863107	-596.1837 -2.862039	-596.313 -2.857413
-590.8723 -1.870053	-590.9699 -3.078972	-591.0166 -3.102499	-591.1723 -3.108824	-591.2733 -3.118817	-591.3694 -3.125085	-591.4874 -3.120805	-591.5864 -3.116539	-591.6464 -3.108466	-591.7817 -3.100664	-591.8657 -3.098194	-591.9695 -3.084707	-592.0761 -3.074773	-592.1965 -3.066175	-592.2963 -3.057188	-592.3651 -3.036102	-592.4717 -3.028179	-592.547 -3.015335	-592.6827 -3.009227	-592.7709 -2.990672	-592.8988 -2.980782	-592.9617 -2.969065	-593.0782 -2.957128	-593.1921 -2.95598	-593.2977 -2.946323	-593.3528 -2.928509	-593.4461 -2.927655	-593.5826 -2.919007	-593.6161 -2.909977	-593.7933 -2.905035	-593.8693 -2.899958	-593.9413 -2.889468	-594.1266 -2.880755	-594.1685 -2.87836	-594.2973 -2.869466	-594.3914 -2.869481	-594.5069 -2.854702	-594.5894 -2.849359	-594.721 -2.853595	-594.7692 -2.847652	-594.9232 -2.840845	-595.0115 -2.837139	-595.0751 -2.832425	-595.1768 -2.831746	-595.3174 -2.825324
