Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Adsorbido 1.teq4_2col	Adsorbido 1.teq4_2col	Adsorbido 2 - luego ru - ferroceno.teq4_2col	Adsorbido 2 - luego ru - ferroceno.teq4_2col	Adsorbido 3 - luego ru - ferroceno.teq4_2col	Adsorbido 3 - luego ru - ferroceno.teq4_2col	Ciclado - 20 Ciclos 1.teq4_2col	Ciclado - 20 Ciclos 1.teq4_2col	Ciclado - 20 Ciclos 2.teq4_2col	Ciclado - 20 Ciclos 2.teq4_2col	Ru - Ferroceno 1.teq4_2col	Ru - Ferroceno 1.teq4_2col	Ru - Ferroceno 2  10 ciclos.teq4_2col	Ru - Ferroceno 2  10 ciclos.teq4_2col	Ru - Ferroceno 3  10 ciclos.teq4_2col	Ru - Ferroceno 3  10 ciclos.teq4_2col
				-34.69818	-2.854398	33.80034	0.906833	33.72351	1.352341			-34.71194	-6.066728	-34.71014	-7.150932
				-35.70628	-2.849456	34.77513	0.902178	34.74396	1.348862			-35.75193	-6.013991	-35.69936	-7.087568
				-36.71114	-2.844071	35.77184	0.899356	35.74876	1.34648			-36.7384	-5.959858	-36.70468	-7.02522
				-37.73101	-2.83743	36.75481	0.896429	36.76501	1.345377			-37.71203	-5.906925	-37.69091	-6.964633
				-38.7398	-2.828386	37.70101	0.891264	37.76222	1.342237			-38.65919	-5.856695	-38.6639	-6.908251
				-39.74239	-2.817502	38.67468	0.887723	38.74411	1.342983			-39.6396	-5.806576	-39.65025	-6.852451
				-40.75865	-2.811322	39.66791	0.885535	39.72491	1.343095			-40.64409	-5.766974	-40.6343	-6.805552
				-41.74176	-2.806409	40.67596	0.884365	40.7251	1.341953			-41.65888	-5.728242	-41.64136	-6.759492
				-42.73458	-2.799038	41.70304	0.885509	41.72864	1.343921			-42.69434	-5.68579	-42.67194	-6.707306
				-43.74326	-2.79928	42.7375	0.888436	42.75074	1.345687			-43.69322	-5.650273	-43.683	-6.6614
				-44.74008	-2.79735	43.74746	0.89148	43.76227	1.346001			-44.71868	-5.607281	-44.70123	-6.609832
				-45.76666	-2.793155	44.75507	0.891704	44.76083	1.34644			-45.71375	-5.564903	-45.70103	-6.554841
				-46.7724	-2.7946	45.75077	0.89019	45.7678	1.345896			-46.70181	-5.528761	-46.69193	-6.505001
				-47.7679	-2.79008	46.76681	0.887008	46.76765	1.344699			-47.69035	-5.48838	-47.68871	-6.453936
				-48.75756	-2.784729	47.77909	0.879795	47.78647	1.342791			-48.67039	-5.452917	-48.65295	-6.405178
				-49.72107	-2.778375	48.77706	0.873027	48.78903	1.340887			-49.67496	-5.420052	-49.65071	-6.359012
				-50.69944	-2.771816	49.78238	0.866162	49.78566	1.340333			-50.65543	-5.385001	-50.62781	-6.314846
				-51.68191	-2.76874	50.75716	0.858697	50.77889	1.337161			-51.65685	-5.354861	-51.63864	-6.274008
				-52.67446	-2.767582	51.74383	0.854087	51.73719	1.337346			-52.65644	-5.325127	-52.66333	-6.232278
				-53.69741	-2.772711	52.73846	0.851251	52.72142	1.339924			-53.64328	-5.296934	-53.64408	-6.192233
				-54.7097	-2.779098	53.75096	0.848768	53.71287	1.340388			-54.67833	-5.271938	-54.66756	-6.15316
				-55.72538	-2.782674	54.75145	0.846731	54.70811	1.343705			-55.67471	-5.241148	-55.66192	-6.10659
				-56.74775	-2.786865	55.75508	0.844231	55.73235	1.346176			-56.66703	-5.210768	-56.63964	-6.064451
				-57.76672	-2.78756	56.74838	0.840418	56.73443	1.346927			-57.66487	-5.179759	-57.66357	-6.023715
				-58.76218	-2.782106	57.73138	0.841561	57.7309	1.348905			-58.63381	-5.149064	-58.65891	-5.981954
				-59.75492	-2.782198	58.72824	0.842574	58.73195	1.35282			-59.64131	-5.12702	-59.66508	-5.950882
				-60.74911	-2.778448	59.74757	0.844126	59.72502	1.357248			-60.65332	-5.105817	-60.70037	-5.917355
				-61.72149	-2.775458	60.7359	0.844579	60.71102	1.35859			-61.65366	-5.086057	-61.69233	-5.88465
				-62.72692	-2.777452	61.73301	0.839659	61.69322	1.358492			-62.67215	-5.06719	-62.69775	-5.854407
				-63.73275	-2.774939	62.73278	0.83559	62.69329	1.35654			-63.65874	-5.043105	-63.67511	-5.816798
				-64.72588	-2.776595	63.70441	0.831093	63.68794	1.353619			-64.63461	-5.019708	-64.64024	-5.780933
				-65.73671	-2.78065	64.72476	0.828515	64.69796	1.352063			-65.63831	-4.99918	-65.63654	-5.747657
				-66.7484	-2.783065	65.71925	0.82647	65.72797	1.352528			-66.64209	-4.976467	-66.64323	-5.709941
				-67.75874	-2.785918	66.70969	0.824951	66.73782	1.350333			-67.65681	-4.956505	-67.65969	-5.678117
				-68.77016	-2.785934	67.71325	0.824526	67.74536	1.348887			-68.68346	-4.937154	-68.69786	-5.646708
				-69.76584	-2.782882	68.70731	0.823592	68.73281	1.350699			-69.68619	-4.916333	-69.70214	-5.61397
				-70.76666	-2.783458	69.70442	0.82375	69.70644	1.351377			-70.67957	-4.898249	-70.69456	-5.58686
				-71.74369	-2.783083	70.69958	0.824693	70.67945	1.354996			-71.68504	-4.880672	-71.69421	-5.558649
				-72.72409	-2.788108	71.70029	0.822595	71.68986	1.358457			-72.68062	-4.867842	-72.67567	-5.532333
				-73.73787	-2.793964	72.71259	0.819805	72.70557	1.360379			-73.68505	-4.852743	-73.67587	-5.503392
				-74.73194	-2.796337	73.72261	0.8174	73.70843	1.362993			-74.68956	-4.83519	-74.66731	-5.47258
				-75.74193	-2.803583	74.72231	0.813375	74.71815	1.365834			-75.6799	-4.820849	-75.6885	-5.44481
				-76.76433	-2.80434	75.73012	0.811889	75.70623	1.369297			-76.68505	-4.79902	-76.69708	-5.414987
				-77.7357	-2.804534	76.72441	0.81701	76.71385	1.37224			-77.667	-4.780515	-77.68816	-5.388132
				-78.73254	-2.809536	77.7253	0.809716	77.72639	1.375205			-78.67019	-4.772633	-78.69788	-5.370728
				-79.73559	-2.808305	78.73861	0.815885	78.74667	1.379453			-79.67844	-4.761768	-79.66941	-5.348583
				-80.72946	-2.8104	79.72067	0.820774	79.73827	1.383682			-80.6805	-4.755488	-80.66563	-5.330382
				-81.74018	-2.814743	80.70478	0.820281	80.71564	1.386763			-81.7022	-4.751962	-81.6815	-5.31579
				-82.72231	-2.815041	81.70918	0.829513	81.7131	1.390165			-82.70026	-4.740314	-82.67853	-5.292898
				-83.69223	-2.818799	82.69324	0.821318	82.67734	1.388227			-83.69047	-4.729866	-83.68447	-5.272995
				-84.67498	-2.824525	83.69099	0.813793	83.66499	1.385859			-84.6849	-4.719877	-84.68467	-5.252311
				-85.68627	-2.829021	84.70454	0.805646	84.68416	1.38644			-85.69064	-4.708578	-85.67451	-5.230679
				-86.69447	-2.83358	85.70724	0.800644	85.68548	1.385198			-86.69508	-4.698414	-86.68107	-5.208574
				-87.70867	-2.835943	86.72543	0.798688	86.71247	1.388657			-87.69427	-4.685621	-87.69077	-5.186154
				-88.73824	-2.838579	87.71572	0.797089	87.72963	1.39047			-88.68484	-4.676703	-88.66928	-5.167341
				-89.71098	-2.83985	88.70734	0.798529	88.71119	1.39255			-89.66443	-4.665863	-89.66736	-5.146273
				-90.69614	-2.842778	89.71148	0.801405	89.70068	1.396023			-90.63517	-4.656075	-90.63823	-5.12875
				-91.69352	-2.853852	90.70003	0.802728	90.69695	1.399487			-91.6496	-4.656454	-91.62564	-5.117887
				-92.67962	-2.861253	91.72484	0.800709	91.69592	1.404098			-92.67227	-4.651462	-92.65176	-5.102015
				-93.70023	-2.870312	92.73906	0.796077	92.71271	1.406632			-93.67136	-4.645521	-93.64686	-5.085404
				-94.72308	-2.882401	93.72396	0.787442	93.70335	1.41175			-94.70189	-4.642188	-94.69027	-5.073966
				-95.71774	-2.887296	94.74701	0.783845	94.69933	1.414506			-95.70634	-4.630638	-95.69556	-5.05503
				-96.72662	-2.89247	95.74458	0.783427	95.69983	1.418016			-96.67913	-4.62046	-96.692	-5.038897
				-97.72159	-2.899854	96.72928	0.783228	96.69494	1.420355			-97.67952	-4.617514	-97.69382	-5.029166
				-98.71687	-2.903034	97.75325	0.78503	97.72451	1.423069			-98.66664	-4.614518	-98.68324	-5.016174
				-99.73458	-2.906425	98.39629	0.748967	98.38525	1.380832			-99.66132	-4.614763	-99.67979	-5.005624
				-100.7079	-2.910952	98.53758	0.706579	98.52579	1.324749			-100.6708	-4.616455	-100.6543	-4.995657
				-101.6931	-2.915065	98.165	0.657416	98.16125	1.260774			-101.6672	-4.61667	-101.648	-4.986752
				-102.6816	-2.920442	97.28543	0.602901	97.28695	1.185563			-102.6719	-4.61678	-102.6103	-4.975569
				-103.666	-2.928425	96.28178	0.582861	96.24348	1.146935			-103.6389	-4.613748	-103.6164	-4.96496
				-104.6633	-2.941564	95.28497	0.565471	95.25725	1.115235			-104.6354	-4.61408	-104.6235	-4.958714
				-105.677	-2.951739	94.30217	0.550472	94.26825	1.088746			-105.6469	-4.612808	-105.6429	-4.948552
				-106.6932	-2.960618	93.30182	0.538305	93.27876	1.064944			-106.6339	-4.606589	-106.6686	-4.934634
				-107.7065	-2.972161	92.28185	0.524231	92.30337	1.045794			-107.6767	-4.604669	-107.6713	-4.925493
				-108.7206	-2.978766	91.27412	0.512335	91.2896	1.02846			-108.6885	-4.606062	-108.6733	-4.91262
				-109.7141	-2.986087	90.26692	0.502521	90.27061	1.009408			-109.6825	-4.602211	-109.6728	-4.897146
				-110.7288	-2.999039	89.25426	0.493659	89.25742	0.991098			-110.7059	-4.610713	-110.6628	-4.894651
				-111.7374	-3.008611	88.27097	0.486796	88.26115	0.972378			-111.7131	-4.615241	-111.6679	-4.886395
				-112.7564	-3.020319	87.28546	0.478903	87.25529	0.951232			-112.7177	-4.616762	-112.687	-4.87696
				-113.7617	-3.031619	86.28993	0.47072	86.24599	0.930862			-113.733	-4.622159	-113.6956	-4.872396
				-114.744	-3.037926	85.31081	0.463369	85.25584	0.912167			-114.7346	-4.619932	-114.7147	-4.863344
				-115.7463	-3.048457	84.2876	0.454408	84.24629	0.891484			-115.7145	-4.622015	-115.687	-4.855219
				-116.7434	-3.056761	83.26288	0.447738	83.24323	0.874341			-116.7007	-4.62184	-116.6818	-4.849687
				-117.7592	-3.069173	82.26356	0.442539	82.25801	0.858838			-117.7068	-4.627732	-117.6782	-4.844797
				-118.7736	-3.083201	81.26437	0.435467	81.25267	0.842817			-118.7158	-4.637534	-118.6816	-4.842408
				-119.7716	-3.091037	80.264	0.42836	80.24461	0.828899			-119.7325	-4.64244	-119.7056	-4.833619
				-120.7697	-3.101281	79.26763	0.421293	79.2431	0.815284			-120.741	-4.651324	-120.7066	-4.828713
				-121.7425	-3.107495	78.26557	0.413002	78.23837	0.801551			-121.7415	-4.656931	-121.6986	-4.825158
				-122.7125	-3.114232	77.24733	0.407104	77.23735	0.788938			-122.7038	-4.65672	-122.6974	-4.814866
				-123.7128	-3.125929	76.27639	0.40264	76.25109	0.779218			-123.6821	-4.663634	-123.6952	-4.815928
				-124.704	-3.135303	75.29527	0.397933	75.27769	0.770216			-124.7012	-4.666565	-124.6942	-4.811886
				-125.7349	-3.146233	74.31107	0.392147	74.30232	0.760755			-125.6921	-4.669919	-125.6992	-4.805439
				-126.7426	-3.158081	73.30967	0.385605	73.30447	0.750924			-126.7078	-4.68365	-126.6985	-4.801988
				-127.7539	-3.167062	72.28647	0.379715	72.2993	0.741231			-127.7123	-4.692337	-127.6968	-4.791163
				-128.752	-3.177215	71.27933	0.373067	71.28953	0.730661			-128.6739	-4.703004	-128.6784	-4.786966
				-129.7219	-3.190228	70.26007	0.369141	70.26111	0.721272			-129.6716	-4.714795	-129.6572	-4.778696
				-130.7303	-3.200295	69.26503	0.366499	69.25239	0.712781			-130.6723	-4.721057	-130.6447	-4.778816
				-131.7139	-3.211606	68.28838	0.362295	68.25203	0.70076			-131.6708	-4.729356	-131.6472	-4.778631
				-132.6994	-3.222467	67.28958	0.358766	67.25063	0.689881			-132.6731	-4.74043	-132.6719	-4.771524
				-133.6951	-3.232217	66.29692	0.355293	66.27496	0.679068			-133.6853	-4.752682	-133.6954	-4.770537
				-134.6892	-3.243243	65.32239	0.348986	65.2799	0.66803			-134.694	-4.76644	-134.7118	-4.763957
				-135.6919	-3.255818	64.28797	0.34409	64.28433	0.66004			-135.6928	-4.781484	-135.6951	-4.759817
				-136.7212	-3.269906	63.28827	0.341259	63.28723	0.652249			-136.7141	-4.800719	-136.6735	-4.759085
				-137.7645	-3.282344	62.28236	0.335922	62.28249	0.64364			-137.7076	-4.817315	-137.6643	-4.757253
				-138.7695	-3.292198	61.26791	0.331548	61.282	0.635225			-138.6931	-4.831701	-138.6488	-4.752703
				-139.7538	-3.30133	60.2674	0.326433	60.27864	0.625295			-139.7057	-4.85073	-139.651	-4.752352
				-140.7307	-3.305923	59.25552	0.32146	59.26468	0.615765			-140.7165	-4.864407	-140.6637	-4.749732
				-141.6943	-3.311687	58.25969	0.317942	58.25307	0.607742			-141.712	-4.876141	-141.6528	-4.747586
				-142.6863	-3.325194	57.25238	0.31461	57.23914	0.599116			-142.7092	-4.896507	-142.6525	-4.750063
				-143.708	-3.335631	56.28277	0.310725	56.25179	0.593737			-143.6897	-4.91193	-143.6757	-4.748605
				-144.7043	-3.350347	55.31023	0.305715	55.27492	0.586696			-144.6766	-4.930507	-144.6717	-4.749129
				-145.7216	-3.366404	54.30851	0.30174	54.29283	0.579681			-145.6751	-4.953875	-145.6814	-4.747953
				-146.7318	-3.375341	53.31124	0.298872	53.33184	0.574141			-146.6938	-4.975502	-146.6939	-4.741736
				-147.7245	-3.386287	52.30364	0.296461	52.34068	0.565534			-147.7002	-4.999929	-147.6799	-4.738785
				-148.7278	-3.397051	51.30196	0.295026	51.34234	0.558604			-148.6815	-5.022435	-148.6749	-4.736663
				-149.72	-3.407195	50.30227	0.293521	50.36216	0.552692			-149.6736	-5.046854	-149.6664	-4.736191
				-150.7248	-3.416059	49.31812	0.291806	49.35625	0.54448			-150.6643	-5.069223	-150.6599	-4.74015
				-151.7151	-3.424175	48.31903	0.288662	48.34024	0.537939			-151.6552	-5.089519	-151.6553	-4.740863
				-152.7135	-3.433347	47.30991	0.286092	47.32298	0.530642			-152.6758	-5.115631	-152.6548	-4.742904
				-153.6925	-3.440897	46.31984	0.283378	46.28555	0.523311			-153.6602	-5.142133	-153.6525	-4.741698
				-154.6618	-3.449818	45.29781	0.280887	45.28164	0.517081			-154.6333	-5.167775	-154.6251	-4.73884
				-155.6691	-3.466283	44.29137	0.279644	44.29718	0.50977			-155.6396	-5.202641	-155.6178	-4.742619
				-156.6681	-3.479371	43.28707	0.275288	43.31335	0.503605			-156.6197	-5.237066	-156.6301	-4.741265
				-157.6952	-3.491909	42.27483	0.270373	42.34275	0.496233			-157.6487	-5.270696	-157.6237	-4.743165
				-158.7126	-3.507173	41.26958	0.265084	41.33032	0.489005			-158.6989	-5.308942	-158.6574	-4.746236
				-159.7062	-3.513167	40.25966	0.261402	40.30907	0.483524			-159.6991	-5.341969	-159.6745	-4.744323
				-160.6945	-3.520152	39.25644	0.258144	39.28157	0.476979			-160.7059	-5.374317	-160.6672	-4.745123
				-161.6768	-3.530711	38.26387	0.257577	38.2621	0.471759			-161.6826	-5.407448	-161.6922	-4.74992
				-162.6633	-3.541573	37.27983	0.256436	37.2844	0.468609			-162.6499	-5.440492	-162.6799	-4.753248
				-163.6778	-3.554394	36.31041	0.253704	36.30141	0.464662			-163.6441	-5.476027	-163.6936	-4.756882
				-164.6885	-3.567688	35.3094	0.251739	35.32418	0.462199			-164.6451	-5.512385	-164.6914	-4.760878
				-165.6907	-3.580786	34.29676	0.248106	34.33093	0.459641			-165.6673	-5.55185	-165.6825	-4.759646
				-166.6978	-3.592339	33.27569	0.243209	33.30485	0.45578			-166.668	-5.594537	-166.6924	-4.759745
				-167.6786	-3.603298	32.24836	0.241599	32.3025	0.451517			-167.6658	-5.63497	-167.6635	-4.76025
				-168.6813	-3.617238	31.25863	0.240624	31.29269	0.445016			-168.6702	-5.67949	-168.6742	-4.767316
				-169.7083	-3.628669	30.25589	0.239762	30.2766	0.437195			-169.6635	-5.725609	-169.6642	-4.774451
				-170.7135	-3.637166	29.27534	0.242064	29.271	0.429148			-170.6678	-5.767979	-170.6546	-4.781126
				-171.7141	-3.649451	28.28571	0.241682	28.25046	0.420516			-171.6826	-5.8167	-171.6763	-4.792155
				-172.7213	-3.657815	27.29681	0.240199	27.24224	0.413401			-172.6837	-5.863719	-172.6756	-4.796404
				-173.7017	-3.666191	26.30323	0.259046	26.25685	0.407261			-173.6855	-5.91146	-173.6995	-4.801019
				-174.7061	-3.680684	25.31137	0.259203	25.28162	0.400798			-174.6906	-5.964375	-174.7005	-4.809761
				-175.7305	-3.693363	24.341	0.253941	24.3043	0.396181			-175.6918	-6.016798	-175.6883	-4.81421
				-176.7404	-3.706697	23.33993	0.244028	23.3084	0.390533			-176.6881	-6.072706	-176.689	-4.818142
				-177.7451	-3.719141	22.35065	0.214378	22.32751	0.384759			-177.6732	-6.129285	-177.667	-4.824513
				-178.7401	-3.728766	21.32747	0.202349	21.32048	0.380376			-178.6662	-6.184155	-178.6648	-4.827365
				-179.7157	-3.735234	20.30206	0.195392	20.31434	0.374169			-179.6646	-6.238686	-179.6503	-4.831625
				-180.6913	-3.744654	19.26334	0.193715	19.32172	0.370656			-180.6433	-6.292489	-180.656	-4.839568
				-181.6778	-3.757454	18.27402	0.19333	18.2962	0.368492			-181.6505	-6.345685	-181.6619	-4.850923
				-182.6879	-3.772922	17.31436	0.191003	17.30437	0.36549			-182.644	-6.402346	-182.6667	-4.863705
				-183.6799	-3.788623	16.31596	0.189766	16.29918	0.365332			-183.6291	-6.458463	-183.6774	-4.87291
				-184.6856	-3.805122	15.34954	0.187038	15.31079	0.362428			-184.638	-6.517255	-184.6584	-4.884369
				-185.6975	-3.820794	14.36835	0.17874	14.30861	0.357316			-185.6483	-6.578277	-185.6553	-4.891051
				-186.6836	-3.832633	13.36681	0.174311	13.30742	0.352802			-186.6407	-6.636625	-186.6501	-4.898403
				-187.692	-3.848658	12.38189	0.171268	12.30931	0.346268			-187.6434	-6.701386	-187.6703	-4.916523
				-188.7206	-3.861388	11.38633	0.171094	11.31117	0.339965			-188.6487	-6.763729	-188.6713	-4.927127
				-189.7093	-3.872415	10.34209	0.175236	10.32844	0.333985			-189.6386	-6.82523	-189.6566	-4.941699
				-190.7077	-3.884782	9.323851	0.179204	9.306284	0.328242			-190.6434	-6.889916	-190.6725	-4.958297
				-191.711	-3.894879	8.307142	0.181871	8.305326	0.323919			-191.6428	-6.947917	-191.6415	-4.969711
				-192.6805	-3.906393	7.309867	0.183772	7.299795	0.319632			-192.6327	-7.00587	-192.636	-4.987085
				-193.6665	-3.919684	6.341054	0.18718	6.296048	0.31749			-193.644	-7.068075	-193.6428	-5.004347
				-194.6704	-3.936119	5.364202	0.181299	5.330934	0.31541			-194.653	-7.128486	-194.6249	-5.020997
				-195.6562	-3.952605	4.372887	0.168247	4.350251	0.311596			-195.6656	-7.193333	-195.6253	-5.039117
				-196.6623	-3.967838	3.35745	0.157329	3.352992	0.309151			-196.6717	-7.26111	-196.6398	-5.055844
				-197.6778	-3.981122	2.341765	0.153493	2.369271	0.305466			-197.6598	-7.326564	-197.6362	-5.072433
				-198.6848	-3.993362	1.34155	0.157723	1.355121	0.299801			-198.6632	-7.392344	-198.6398	-5.090549
				-199.6884	-4.003641	0.356624	0.167605	0.352711	0.296351			-199.6524	-7.453576	-199.6319	-5.10599
				-200.6734	-4.018807	-0.613426	0.170364	-0.626651	0.292966			-200.6565	-7.514883	-200.6303	-5.126712
				-201.6744	-4.036098	-1.561534	0.161945	-1.601275	0.292083			-201.6494	-7.57239	-201.6272	-5.149624
				-202.6641	-4.052924	-2.530131	0.148787	-2.562096	0.289273			-202.6199	-7.626933	-202.6304	-5.17031
				-203.6569	-4.070685	-3.513142	0.13976	-3.549448	0.285335			-203.6075	-7.686151	-203.6353	-5.192979
				-204.6382	-4.08654	-4.509973	0.138463	-4.535745	0.278844			-204.5714	-7.742182	-204.613	-5.214944
				-205.6188	-4.10185	-5.501833	0.139579	-5.530511	0.269082			-205.5594	-7.798078	-205.5973	-5.233247
				-206.6018	-4.118689	-6.520654	0.149138	-6.537049	0.26264			-206.5714	-7.86305	-206.5707	-5.258214
				-207.5877	-4.137054	-7.538683	0.155513	-7.51415	0.257146			-207.5878	-7.926741	-207.5749	-5.283901
				-208.6062	-4.155054	-8.531898	0.153976	-8.520737	0.252311			-208.6228	-7.992351	-208.5911	-5.311481
				-209.6296	-4.172135	-9.553146	0.148219	-9.538255	0.249272			-209.6384	-8.062464	-209.6176	-5.341625
				-210.6281	-4.186184	-10.56101	0.136504	-10.52997	0.248215			-210.6245	-8.124849	-210.6382	-5.367905
				-211.6399	-4.200418	-11.56604	0.12421	-11.54497	0.244962			-211.6335	-8.184115	-211.6306	-5.397424
				-212.6424	-4.21491	-12.56986	0.115969	-12.54479	0.243542			-212.6298	-8.240931	-212.6329	-5.424442
				-213.6275	-4.231215	-13.56602	0.112715	-13.52384	0.240998			-213.6477	-8.297318	-213.6522	-5.454177
				-214.6626	-4.250496	-14.56256	0.110651	-14.5401	0.235161			-214.6818	-8.354681	-214.65	-5.483816
				-215.6781	-4.267822	-15.53951	0.10988	-15.52756	0.230543			-215.6588	-8.410614	-215.6651	-5.509398
				-216.6982	-4.2851	-16.53517	0.107921	-16.51697	0.225942			-216.6604	-8.471979	-216.6499	-5.535716
				-217.7026	-4.302104	-17.53593	0.104953	-17.53749	0.220282			-217.6514	-8.529765	-217.6389	-5.558914
				-218.6886	-4.317093	-18.53277	0.102377	-18.51805	0.215748			-218.6311	-8.581413	-218.6085	-5.581973
				-219.6875	-4.336674	-19.55584	0.097864	-19.52589	0.211697			-219.6415	-8.640352	-219.6028	-5.609521
				-220.681	-4.35643	-20.56761	0.094454	-20.54228	0.208332			-220.6497	-8.692483	-220.623	-5.638597
				-221.6914	-4.375723	-21.57879	0.09388	-21.54542	0.204916			-221.6393	-8.738691	-221.6277	-5.668252
				-222.6936	-4.397108	-22.56483	0.093545	-22.55113	0.201149			-222.6489	-8.787168	-222.6579	-5.697789
				-223.6917	-4.415355	-23.55658	0.095132	-23.547	0.197855			-223.6627	-8.828118	-223.6607	-5.723725
				-224.6861	-4.43337	-24.54395	0.097536	-24.53238	0.191586			-224.6602	-8.865844	-224.6622	-5.749357
				-225.6828	-4.453291	-25.53674	0.095379	-25.52297	0.1863			-225.669	-8.909256	-225.6605	-5.776206
				-226.6925	-4.471831	-26.53312	0.094594	-26.52024	0.18242			-226.6796	-8.95486	-226.6755	-5.803963
				-227.6897	-4.491829	-27.52683	0.093483	-27.52495	0.176188			-227.67	-9.001585	-227.6765	-5.833899
				-228.6944	-4.510322	-28.50722	0.092968	-28.51674	0.1717			-228.6586	-9.047377	-228.6684	-5.863989
				-229.6917	-4.526872	-29.51009	0.095887	-29.51598	0.168177			-229.6667	-9.090869	-229.666	-5.889551
				-230.6558	-4.541903	-30.54479	0.098747	-30.53604	0.163348			-230.672	-9.130696	-230.6516	-5.915393
				-231.6459	-4.556087	-31.53576	0.102516	-31.53685	0.160466			-231.6702	-9.161039	-231.6465	-5.940185
				-232.6401	-4.573951	-32.55239	0.100568	-32.563	0.158378			-232.6924	-9.19808	-232.655	-5.966455
				-233.6439	-4.592189	-33.54527	0.091227	-33.58405	0.155506			-233.6622	-9.237186	-233.6627	-5.996231
				-234.6573	-4.612741	-34.51856	0.077467	-34.57836	0.153502			-234.6458	-9.273637	-234.6607	-6.023401
				-235.6786	-4.633857	-35.52562	0.064419	-35.57352	0.150077			-235.6389	-9.322742	-235.6659	-6.051984
				-236.6829	-4.652499	-36.54281	0.057876	-36.55473	0.146984			-236.6374	-9.372266	-236.6594	-6.075021
				-237.6746	-4.670797	-37.55042	0.057445	-37.52904	0.140884			-237.6595	-9.418933	-237.6286	-6.096779
				-238.6842	-4.691539	-38.57326	0.059144	-38.52024	0.135217			-238.6668	-9.471154	-238.6284	-6.122111
				-239.6983	-4.710102	-39.57781	0.058683	-39.52092	0.131749			-239.6812	-9.520863	-239.6351	-6.145323
				-240.6927	-4.729615	-40.57286	0.054831	-40.5296	0.125544			-240.6792	-9.564099	-240.6248	-6.171372
				-241.6954	-4.74971	-41.56966	0.051214	-41.5441	0.122491			-241.6737	-9.605474	-241.6488	-6.198958
				-242.7093	-4.767028	-42.5651	0.048946	-42.55019	0.119252			-242.6844	-9.641046	-242.6505	-6.22415
				-243.6564	-4.786293	-43.57442	0.046094	-43.55592	0.114305			-243.6655	-9.677452	-243.6342	-6.247709
				-244.6533	-4.80601	-44.57777	0.045027	-44.57709	0.109406			-244.648	-9.717619	-244.6448	-6.273475
				-245.6626	-4.827659	-45.57024	0.043443	-45.58398	0.105343			-245.652	-9.765868	-245.6494	-6.298835
				-246.6389	-4.849077	-46.57355	0.039516	-46.5843	0.098868			-246.6497	-9.824343	-246.6501	-6.324399
				-247.6913	-4.869526	-47.5666	0.037447	-47.58374	0.093468			-247.6634	-9.879219	-247.6507	-6.348989
				-248.7185	-4.889072	-48.57087	0.034188	-48.5655	0.089197			-248.6821	-9.936045	-248.6471	-6.37228
				-249.7173	-4.904764	-49.57421	0.029794	-49.55785	0.08362			-249.7067	-9.988575	-249.6301	-6.394322
				-250.7102	-4.918197	-50.57608	0.027011	-50.56231	0.078984			-250.6863	-10.02954	-250.616	-6.415234
				-251.6821	-4.933827	-51.54827	0.024078	-51.55612	0.073596			-251.6857	-10.07323	-251.6098	-6.442006
				-252.662	-4.950401	-52.52942	0.020547	-52.54258	0.068534			-252.6798	-10.11498	-252.6118	-6.465779
				-253.6368	-4.965358	-53.53273	0.016175	-53.53251	0.063177			-253.6466	-10.15433	-253.6306	-6.488585
				-254.6584	-4.985428	-54.51392	0.012924	-54.51777	0.059273			-254.6478	-10.2019	-254.6387	-6.512029
				-255.6678	-5.002024	-55.53	0.009391	-55.50971	0.056102			-255.6303	-10.24745	-255.65	-6.529043
				-256.6468	-5.01378	-56.5559	0.005016	-56.53664	0.051751			-256.6221	-10.29833	-256.6356	-6.543662
				-257.6724	-5.030638	-57.56784	0.002095	-57.54718	0.046091			-257.6241	-10.35476	-257.6066	-6.559829
				-258.6573	-5.044286	-58.57126	-2.67E-4	-58.55878	0.040836			-258.6269	-10.40974	-258.6172	-6.576214
				-259.6447	-5.058096	-59.56808	-0.003027	-59.57388	0.032557			-259.6436	-10.46898	-259.6195	-6.593247
				-260.6605	-5.072279	-60.5459	-0.002912	-60.56066	0.025215			-260.6538	-10.51928	-260.6391	-6.613104
				-261.6494	-5.082971	-61.53834	-0.00174	-61.56051	0.018835			-261.655	-10.56895	-261.6671	-6.632095
				-262.6539	-5.091789	-62.54115	-0.003705	-62.58141	0.009973			-262.6749	-10.61431	-262.66	-6.648366
				-263.6677	-5.100813	-63.52333	-0.004654	-63.59137	0.004301			-263.6609	-10.65477	-263.6564	-6.662644
				-264.6706	-5.111793	-64.52844	-0.005931	-64.57585	-0.001814			-264.6442	-10.69997	-264.6529	-6.677125
				-265.6859	-5.120352	-65.51909	-0.008774	-65.57433	-0.008667			-265.6773	-10.74488	-265.6572	-6.689999
				-266.6917	-5.123837	-66.50839	-0.011018	-66.54243	-0.014148			-266.6747	-10.78736	-266.6604	-6.697429
				-267.6944	-5.126313	-67.52434	-0.01439	-67.54819	-0.021785			-267.6956	-10.83506	-267.6765	-6.705807
