-591.0068	-180.1001	-106.3878	-108.9567	-104.3084	-101.0175	-98.5654	-96.7037	-94.5648	-93.4855	-92.4169	-91.6566	-90.8238	-89.6165	-89.1074	-88.4151	-87.7451	-87.1852	-86.6698	-87.1292	-86.6666	-86.2466	-85.9588	-85.6619	-85.4635	-85.1106	-85.1318	-85.0485	-84.8152	-84.6904	-84.4450	-84.5004	-84.2330	-84.0287	-84.1317	-83.9691	-174.9033	-175.9782	-176.4417	-175.4451	-179.1410	-177.8286	-178.4046	-179.0419	-179.5310	-179.7571	-179.2395
-590.0084	-179.1424	-105.8336	-108.0640	-103.4015	-100.1582	-97.7952	-95.9299	-93.8549	-92.7432	-91.7258	-90.9898	-90.1481	-88.9158	-88.4906	-87.8193	-87.1206	-86.6031	-86.0553	-86.5371	-86.0746	-85.6739	-85.4500	-85.1353	-84.8867	-84.5084	-84.5960	-84.4547	-84.1897	-84.1748	-83.9204	-83.9586	-83.6905	-83.4922	-83.5928	-83.4190	-174.0031	-175.0026	-175.5116	-174.5565	-178.1606	-176.8858	-177.4572	-178.0599	-178.5655	-178.7371	-178.3317
-589.0187	-178.1639	-105.3266	-107.2154	-102.5610	-99.3459	-97.0854	-95.2089	-93.1826	-92.0509	-91.0779	-90.3454	-89.4789	-88.2393	-87.8073	-87.1899	-86.4653	-86.0105	-85.4513	-85.9055	-85.5129	-85.0711	-84.8601	-84.5469	-84.3266	-83.9466	-84.0533	-83.8522	-83.5850	-83.6300	-83.3567	-83.4152	-83.1802	-82.9489	-83.0941	-82.8996	-173.2078	-174.0652	-174.6125	-173.5975	-177.2075	-176.0097	-176.4807	-177.1335	-177.5915	-177.7354	-177.4095
-588.0245	-177.2688	-104.7600	-106.3400	-101.8018	-98.5423	-96.3897	-94.4912	-92.4906	-91.3697	-90.4263	-89.7082	-88.8596	-87.6184	-87.1556	-86.6179	-85.8799	-85.4184	-84.8627	-85.3696	-84.9376	-84.5610	-84.3013	-84.0003	-83.7686	-83.3984	-83.5507	-83.2860	-83.0229	-83.0681	-82.7659	-82.8701	-82.6301	-82.4253	-82.6137	-82.4235	-172.3023	-173.1321	-173.7006	-172.6550	-176.2153	-175.1512	-175.6018	-176.2397	-176.7770	-176.8809	-176.5056
-587.0519	-176.3659	-104.1668	-105.5035	-101.0486	-97.8172	-95.6652	-93.7410	-91.8511	-90.7127	-89.7622	-89.0312	-88.1867	-87.0508	-86.5543	-86.0201	-85.2437	-84.8098	-84.2756	-84.8220	-84.4098	-83.9795	-83.8235	-83.4382	-83.2491	-82.9173	-83.0742	-82.7828	-82.5334	-82.5183	-82.2485	-82.3422	-82.0766	-81.8644	-82.1155	-81.8897	-171.4075	-172.1737	-172.8358	-171.7845	-175.3177	-174.2328	-174.7033	-175.3583	-175.9102	-175.9752	-175.6009
-586.0696	-175.4451	-103.5939	-104.6975	-100.3189	-97.1442	-94.9852	-93.0630	-91.1628	-90.0896	-89.1215	-88.3695	-87.5681	-86.5086	-85.9690	-85.3886	-84.6615	-84.1914	-83.7437	-84.2738	-83.8497	-83.4460	-83.2546	-82.8877	-82.7301	-82.3591	-82.5321	-82.2413	-82.0470	-81.9915	-81.7470	-81.7790	-81.5611	-81.3603	-81.6035	-81.3987	-170.5395	-171.3336	-171.9717	-170.9115	-174.4191	-173.3907	-173.7556	-174.5175	-175.0431	-175.1377	-174.6945
-585.0850	-174.6320	-103.0293	-103.9116	-99.5775	-96.4170	-94.2380	-92.3773	-90.4657	-89.4967	-88.4574	-87.7026	-86.9723	-85.9916	-85.3995	-84.7904	-84.1853	-83.6641	-83.2201	-83.7045	-83.2862	-82.9739	-82.7648	-82.3507	-82.2440	-81.8486	-81.9946	-81.7367	-81.5568	-81.4791	-81.2251	-81.2790	-81.0188	-80.8924	-81.0887	-80.9085	-169.7008	-170.4537	-171.1157	-170.0666	-173.5597	-172.5202	-172.9415	-173.6421	-174.2346	-174.2516	-173.7797
-584.0974	-173.7717	-102.4706	-103.1606	-98.7971	-95.7322	-93.4903	-91.7136	-89.8486	-88.8830	-87.8193	-87.0963	-86.4022	-85.4203	-84.8282	-84.2018	-83.5957	-83.0710	-82.7158	-83.1450	-82.7974	-82.4462	-82.2529	-81.8463	-81.7643	-81.3714	-81.4196	-81.2204	-81.0942	-80.9591	-80.7621	-80.7461	-80.5163	-80.3953	-80.5477	-80.3393	-168.9530	-169.6735	-170.3261	-169.2429	-172.7687	-171.6877	-172.1115	-172.8171	-173.3308	-173.3999	-172.9745
-583.0872	-173.0370	-101.8963	-102.4235	-98.0976	-95.0358	-92.7936	-91.0599	-89.2190	-88.2369	-87.1990	-86.4420	-85.8099	-84.8486	-84.2893	-83.6164	-83.0641	-82.5400	-82.1638	-82.5792	-82.2640	-81.9957	-81.6624	-81.3477	-81.2534	-80.8696	-80.8578	-80.7260	-80.5804	-80.4448	-80.2629	-80.2509	-80.0291	-79.9831	-80.0605	-79.8782	-168.2160	-168.9014	-169.5241	-168.4301	-171.9272	-170.8985	-171.3106	-171.9948	-172.4917	-172.6443	-172.1193
-582.0859	-172.2566	-101.3550	-101.6995	-97.4130	-94.3525	-92.1180	-90.3934	-88.6600	-87.6235	-86.5983	-85.8597	-85.2040	-84.2924	-83.7418	-83.0559	-82.5140	-82.0293	-81.5895	-82.0711	-81.7444	-81.4633	-81.1912	-80.7999	-80.7510	-80.4046	-80.3280	-80.2607	-80.0855	-79.9725	-79.7205	-79.7870	-79.5273	-79.4725	-79.5630	-79.3451	-167.5282	-168.0219	-168.7008	-167.6793	-171.0937	-170.1072	-170.5520	-171.1539	-171.6723	-171.8307	-171.3035
-581.0915	-171.4136	-100.8355	-100.9756	-96.7121	-93.6983	-91.4772	-89.8006	-88.0936	-87.0095	-86.0009	-85.2814	-84.6448	-83.7034	-83.2159	-82.5036	-81.9335	-81.4849	-81.0113	-81.5887	-81.2289	-80.9188	-80.6586	-80.2673	-80.2116	-79.8952	-79.8297	-79.7616	-79.6441	-79.4610	-79.2703	-79.3131	-79.0533	-78.9784	-79.0261	-78.8162	-166.7873	-167.2593	-167.8429	-166.8813	-170.2880	-169.3094	-169.7429	-170.3779	-170.8794	-171.0548	-170.5733
-580.0621	-170.6196	-100.3288	-100.2569	-96.0388	-92.9995	-90.8443	-89.1998	-87.4754	-86.3962	-85.4361	-84.7262	-84.0674	-83.1737	-82.7035	-81.9952	-81.4565	-81.0085	-80.4785	-81.1018	-80.7133	-80.4299	-80.1790	-79.7807	-79.7166	-79.4034	-79.3687	-79.3182	-79.1371	-79.0039	-78.8141	-78.8555	-78.5967	-78.5114	-78.5546	-78.3700	-166.0236	-166.3935	-167.0247	-166.0996	-169.4181	-168.4843	-168.9272	-169.5806	-170.0836	-170.2609	-169.7416
-579.0415	-169.7514	-99.8599	-99.5220	-95.3102	-92.3215	-90.2453	-88.5978	-86.8926	-85.8322	-84.8581	-84.2147	-83.5613	-82.6535	-82.1866	-81.4984	-80.9117	-80.4870	-80.0054	-80.6325	-80.1992	-79.9142	-79.7627	-79.2946	-79.2532	-78.9074	-78.9496	-78.8544	-78.7052	-78.6005	-78.3614	-78.3782	-78.1900	-78.0432	-78.0940	-77.9098	-165.2955	-165.5999	-166.1862	-165.3175	-168.6223	-167.7254	-168.1191	-168.7414	-169.2346	-169.3950	-168.9745
-578.0443	-168.9498	-99.3711	-98.7866	-94.6125	-91.6393	-89.6551	-87.9946	-86.2967	-85.2836	-84.3064	-83.7218	-83.0402	-82.1216	-81.6492	-81.0106	-80.4227	-80.0511	-79.5562	-80.1044	-79.6934	-79.4248	-79.2824	-78.8514	-78.7961	-78.4648	-78.5259	-78.3505	-78.2344	-78.1364	-77.9518	-77.9603	-77.7229	-77.6555	-77.6547	-77.4830	-164.4955	-164.8398	-165.4370	-164.4832	-167.8320	-166.9437	-167.3396	-167.9940	-168.4578	-168.5838	-168.2777
-577.0070	-168.2313	-98.8103	-98.0300	-93.9532	-91.0211	-89.0611	-87.3278	-85.6790	-84.6801	-83.7903	-83.1998	-82.4840	-81.6068	-81.1346	-80.5476	-79.9150	-79.5566	-79.0929	-79.6230	-79.2850	-78.9536	-78.8526	-78.4394	-78.3600	-78.0362	-78.1160	-77.9157	-77.7496	-77.7023	-77.5324	-77.5358	-77.2882	-77.2262	-77.2851	-77.0626	-163.7226	-164.0468	-164.7219	-163.7854	-166.9982	-166.2180	-166.5612	-167.1966	-167.6370	-167.8355	-167.5001
-576.0176	-167.4609	-98.3261	-97.3252	-93.2900	-90.4440	-88.4874	-86.6656	-85.1677	-84.1293	-83.2430	-82.6336	-81.9052	-81.0610	-80.5536	-80.0239	-79.3567	-79.0463	-78.6224	-79.1059	-78.7825	-78.4870	-78.4040	-77.9965	-77.9446	-77.6086	-77.6875	-77.4329	-77.3100	-77.2851	-77.0943	-77.1400	-76.8479	-76.7785	-76.8705	-76.6361	-162.9810	-163.3117	-164.0329	-163.0370	-166.2462	-165.4624	-165.8187	-166.3955	-166.9053	-167.0428	-166.7577
-575.0388	-166.7323	-97.8107	-96.6134	-92.6622	-89.8536	-87.8903	-86.0674	-84.6069	-83.6287	-82.7719	-82.1262	-81.3888	-80.5376	-80.0610	-79.5048	-78.8950	-78.6001	-78.1728	-78.6268	-78.3305	-78.0254	-77.9112	-77.5359	-77.4726	-77.1630	-77.1773	-76.9097	-76.7854	-76.8209	-76.6376	-76.6783	-76.3672	-76.3401	-76.4488	-76.2082	-162.2403	-162.5291	-163.3775	-162.2671	-165.4837	-164.6805	-165.0883	-165.7015	-166.2804	-166.3271	-166.0029
-574.0611	-166.0114	-97.2898	-95.9283	-92.0062	-89.2677	-87.2716	-85.4806	-84.0176	-83.1117	-82.2637	-81.5709	-80.9058	-79.9662	-79.5586	-78.9738	-78.4051	-78.1198	-77.7239	-78.1846	-77.8939	-77.6177	-77.4467	-77.1076	-77.0356	-76.7223	-76.7489	-76.4894	-76.3366	-76.4054	-76.2386	-76.2389	-75.9468	-75.8197	-76.0247	-75.7721	-161.4789	-161.7414	-162.6287	-161.5296	-164.7104	-163.9651	-164.3575	-164.9389	-165.5187	-165.6690	-165.1889
-573.0734	-165.2168	-96.8217	-95.2705	-91.3539	-88.6642	-86.6768	-84.9663	-83.5223	-82.6286	-81.7477	-81.0368	-80.4371	-79.4409	-79.0728	-78.4342	-77.9024	-77.6279	-77.3242	-77.6883	-77.3676	-77.1618	-76.9795	-76.6593	-76.5897	-76.3178	-76.2919	-76.0743	-75.8108	-75.9629	-75.7797	-75.8192	-75.5005	-75.3998	-75.5859	-75.3351	-160.7441	-161.0199	-161.8919	-160.7768	-163.9980	-163.2125	-163.6348	-164.1852	-164.7779	-164.9410	-164.4082
-572.0784	-164.5272	-96.2968	-94.6079	-90.7060	-88.0446	-86.0388	-84.3856	-82.9171	-82.1113	-81.2301	-80.5547	-79.9837	-78.9467	-78.6705	-77.9785	-77.4792	-77.1599	-76.8441	-77.2648	-76.9631	-76.7580	-76.4861	-76.1932	-76.0944	-75.8335	-75.8302	-75.6733	-75.3006	-75.4602	-75.3200	-75.3708	-75.0892	-74.9866	-75.1306	-74.9248	-160.0323	-160.2385	-161.1221	-160.1122	-163.2725	-162.4954	-162.8870	-163.5004	-164.0311	-164.2897	-163.7236
-571.0790	-163.8323	-95.7981	-93.9751	-90.0705	-87.4138	-85.4345	-83.8290	-82.3427	-81.4949	-80.6888	-79.9839	-79.4290	-78.4536	-78.1359	-77.5098	-76.9508	-76.7089	-76.3246	-76.7964	-76.5290	-76.2981	-76.0642	-75.7625	-75.6739	-75.4067	-75.4284	-75.3146	-74.8951	-74.9922	-74.9375	-74.9778	-74.6227	-74.5385	-74.7028	-74.5054	-159.3294	-159.5241	-160.3266	-159.4572	-162.5514	-161.8218	-162.1137	-162.7665	-163.2486	-163.5810	-163.0332
-570.0612	-163.0664	-95.3212	-93.3699	-89.4881	-86.7958	-84.8608	-83.2779	-81.8126	-80.9589	-80.1572	-79.4418	-78.9075	-77.9800	-77.6823	-77.0493	-76.4873	-76.2191	-75.8356	-76.3221	-76.0734	-75.8564	-75.6394	-75.2644	-75.2038	-74.8998	-74.9904	-74.8826	-74.5175	-74.5189	-74.4511	-74.5535	-74.2142	-74.1809	-74.3161	-74.1126	-158.6790	-158.8293	-159.6086	-158.7751	-161.8389	-161.0026	-161.3897	-162.0080	-162.5236	-162.7774	-162.3439
-569.0497	-162.3844	-94.8325	-92.7186	-88.9067	-86.1871	-84.2700	-82.7253	-81.2527	-80.4038	-79.6269	-78.9562	-78.3797	-77.5323	-77.2433	-76.6075	-76.0744	-75.7798	-75.3203	-75.8475	-75.6609	-75.4313	-75.1740	-74.8055	-74.7668	-74.4274	-74.5618	-74.4169	-74.1762	-74.0998	-74.0085	-74.1105	-73.8280	-73.7536	-73.9948	-73.7441	-157.9410	-158.0759	-158.8968	-158.0453	-161.1287	-160.2818	-160.6814	-161.3095	-161.8092	-162.0592	-161.6791
-568.0473	-161.6270	-94.3182	-92.0970	-88.3002	-85.5749	-83.7357	-82.2519	-80.7051	-79.8842	-79.1680	-78.4794	-77.8746	-77.0899	-76.7787	-76.1281	-75.5927	-75.3575	-74.8540	-75.4200	-75.2186	-74.9410	-74.7737	-74.3828	-74.3274	-74.0364	-74.1690	-73.9631	-73.9040	-73.7434	-73.6210	-73.7166	-73.3886	-73.3974	-73.5798	-73.3227	-157.1619	-157.3489	-158.1596	-157.2796	-160.3834	-159.5959	-159.9492	-160.5562	-161.0730	-161.2818	-160.9564
-567.0297	-160.8458	-93.7646	-91.4722	-87.6531	-84.9869	-83.2441	-81.7096	-80.1697	-79.4268	-78.6815	-78.0623	-77.3619	-76.6139	-76.3601	-75.6801	-75.2184	-74.9169	-74.4504	-74.9990	-74.7621	-74.5175	-74.3685	-73.9657	-73.9082	-73.6267	-73.7558	-73.5234	-73.5330	-73.3408	-73.2005	-73.3701	-73.0500	-73.0298	-73.2151	-72.9355	-156.3585	-156.5827	-157.4786	-156.5434	-159.6876	-158.8403	-159.2906	-159.8072	-160.3373	-160.5187	-160.2001
-566.0139	-160.1894	-93.2328	-90.8056	-87.0537	-84.4059	-82.7327	-81.1439	-79.6639	-78.8971	-78.1904	-77.6323	-76.8403	-76.1877	-75.8461	-75.2605	-74.7950	-74.4754	-74.0568	-74.6143	-74.3857	-74.0993	-73.9369	-73.6319	-73.4940	-73.2684	-73.3421	-73.1185	-73.1339	-72.9396	-72.8090	-72.9532	-72.6655	-72.5943	-72.7678	-72.5485	-155.5806	-155.8711	-156.7802	-155.8507	-158.9540	-158.1764	-158.5404	-159.0935	-159.6500	-159.8225	-159.5089
-565.0394	-159.4514	-92.6956	-90.1966	-86.3860	-83.8554	-82.2506	-80.5650	-79.1946	-78.4125	-77.7198	-77.1724	-76.3127	-75.7770	-75.3531	-74.8404	-74.3344	-74.0404	-73.6422	-74.2378	-73.9622	-73.6807	-73.5535	-73.2170	-73.1657	-72.8615	-72.9141	-72.7040	-72.7890	-72.5241	-72.4392	-72.6082	-72.2737	-72.2326	-72.2946	-72.0914	-154.8876	-155.1439	-156.0983	-155.1986	-158.1887	-157.4514	-157.7961	-158.4102	-158.9519	-159.0836	-158.7967
-564.0372	-158.7660	-92.0999	-89.5391	-85.7834	-83.2839	-81.7033	-79.9907	-78.6777	-77.9459	-77.2255	-76.6579	-75.8132	-75.3080	-74.8573	-74.3862	-73.8930	-73.6304	-73.2384	-73.7978	-73.5243	-73.2904	-73.1455	-72.8488	-72.8202	-72.4443	-72.4847	-72.3348	-72.3472	-72.0913	-72.0306	-72.2114	-71.9164	-71.8161	-71.9886	-71.6705	-154.2053	-154.4639	-155.4811	-154.5473	-157.5054	-156.7514	-157.1663	-157.7131	-158.2846	-158.4400	-158.0499
-563.0579	-158.1018	-91.6233	-88.9144	-85.2539	-82.7733	-81.1021	-79.4310	-78.2070	-77.4485	-76.7058	-76.1230	-75.3416	-74.8294	-74.3759	-73.9544	-73.4452	-73.1226	-72.8324	-73.4055	-73.1147	-72.8602	-72.6938	-72.4171	-72.4338	-72.0188	-72.1054	-71.9264	-71.9621	-71.7160	-71.6289	-71.8056	-71.5169	-71.4090	-71.5795	-71.2598	-153.5476	-153.7941	-154.7817	-153.8600	-156.7724	-156.1235	-156.4537	-157.0746	-157.6608	-157.8022	-157.3615
-562.0589	-157.4240	-91.1067	-88.3474	-84.6722	-82.2607	-80.4909	-78.9243	-77.7092	-76.9257	-76.2311	-75.6354	-74.8813	-74.3157	-73.9664	-73.4932	-72.9709	-72.6560	-72.3861	-72.9235	-72.6807	-72.4288	-72.2796	-71.9580	-72.0089	-71.5935	-71.6785	-71.4911	-71.5382	-71.2908	-71.2685	-71.4090	-71.1158	-71.0325	-71.2609	-70.8759	-152.8784	-153.0971	-154.1645	-153.2288	-156.1268	-155.5035	-155.8381	-156.4570	-157.0110	-157.1867	-156.6221
-561.0403	-156.7507	-90.6097	-87.7171	-84.1191	-81.7004	-79.8800	-78.4293	-77.1554	-76.4544	-75.7380	-75.1229	-74.4678	-73.7496	-73.4853	-73.0513	-72.5135	-72.2511	-71.9597	-72.5019	-72.2772	-72.0253	-71.8874	-71.5937	-71.5397	-71.2168	-71.2854	-71.1172	-71.1475	-70.8826	-70.9026	-70.9740	-70.6981	-70.6265	-70.9108	-70.5677	-152.1787	-152.4635	-153.4576	-152.5649	-155.4719	-154.8137	-155.2046	-155.7432	-156.3776	-156.5788	-155.9505
-560.0568	-156.0651	-90.2064	-87.1607	-83.5384	-81.1977	-79.3536	-77.9668	-76.6858	-75.9509	-75.2290	-74.6110	-73.9724	-73.2732	-73.0671	-72.5934	-72.0915	-71.8030	-71.5187	-72.0497	-71.8672	-71.6138	-71.4776	-71.1551	-71.0823	-70.8116	-70.8970	-70.7204	-70.7317	-70.5169	-70.5224	-70.5822	-70.3080	-70.2498	-70.5295	-70.2508	-151.4775	-151.8034	-152.7073	-151.9454	-154.7967	-154.1276	-154.4357	-155.0255	-155.6741	-155.8505	-155.3058
-559.0588	-155.4245	-89.6911	-86.5784	-82.9871	-80.5976	-78.7969	-77.4961	-76.1680	-75.4634	-74.7591	-74.1377	-73.5537	-72.8711	-72.6543	-72.1310	-71.6509	-71.4054	-71.0562	-71.6210	-71.4510	-71.2521	-71.0890	-70.7322	-70.6456	-70.3951	-70.5074	-70.3427	-70.2933	-70.1399	-70.1334	-70.1368	-69.9599	-69.9099	-70.1064	-69.9938	-150.7666	-151.1628	-152.0416	-151.2990	-154.1081	-153.4309	-153.8303	-154.3734	-155.0099	-155.1645	-154.6915
-558.0690	-154.7467	-89.1639	-85.9525	-82.4239	-79.9712	-78.2619	-76.9986	-75.6522	-74.9954	-74.2412	-73.6281	-73.0955	-72.4508	-72.2325	-71.6854	-71.2332	-71.0214	-70.5694	-71.2745	-71.0275	-70.8499	-70.7189	-70.3530	-70.3038	-70.0527	-70.1838	-69.9775	-69.9346	-69.8152	-69.7168	-69.7788	-69.5449	-69.5402	-69.7261	-69.5561	-150.0368	-150.4959	-151.3184	-150.5615	-153.5271	-152.7327	-153.1604	-153.6850	-154.2887	-154.4884	-154.0909
-557.0896	-154.1440	-88.6760	-85.3937	-81.9228	-79.3924	-77.8032	-76.4863	-75.1759	-74.4932	-73.7580	-73.1559	-72.6196	-72.0496	-71.8084	-71.2091	-70.8525	-70.5624	-70.1455	-70.7978	-70.5899	-70.4387	-70.2604	-69.9256	-69.9128	-69.6462	-69.8425	-69.5928	-69.5303	-69.4510	-69.2729	-69.4004	-69.2331	-69.2266	-69.3664	-69.1599	-149.3593	-149.8391	-150.6618	-149.9087	-152.8566	-152.1459	-152.3588	-153.0421	-153.5123	-153.7627	-153.4579
