Vf	Im
V vs. Ref.	A
-5.97884E-001	-1.51245E-006
-5.95883E-001	-1.49809E-006
-5.93879E-001	-1.47936E-006
-5.91869E-001	-1.47415E-006
-5.89883E-001	-1.46541E-006
-5.87868E-001	-1.45556E-006
-5.85874E-001	-1.44529E-006
-5.83867E-001	-1.43794E-006
-5.81871E-001	-1.42580E-006
-5.79879E-001	-1.42115E-006
-5.77870E-001	-1.41345E-006
-5.75860E-001	-1.40505E-006
-5.73876E-001	-1.40068E-006
-5.71859E-001	-1.38528E-006
-5.69866E-001	-1.37709E-006
-5.67872E-001	-1.37029E-006
-5.65852E-001	-1.36759E-006
-5.63867E-001	-1.36169E-006
-5.61851E-001	-1.35191E-006
-5.59856E-001	-1.34691E-006
-5.57857E-001	-1.33741E-006
-5.55868E-001	-1.33484E-006
-5.53858E-001	-1.32672E-006
-5.51871E-001	-1.32395E-006
-5.49852E-001	-1.31951E-006
-5.47854E-001	-1.30986E-006
-5.45855E-001	-1.30889E-006
-5.43842E-001	-1.29488E-006
-5.41864E-001	-1.29807E-006
-5.39847E-001	-1.28502E-006
-5.37840E-001	-1.28454E-006
-5.35834E-001	-1.27170E-006
-5.33837E-001	-1.26928E-006
-5.31850E-001	-1.26227E-006
-5.29851E-001	-1.26033E-006
-5.27851E-001	-1.25672E-006
-5.25850E-001	-1.25471E-006
-5.23831E-001	-1.24603E-006
-5.21830E-001	-1.24534E-006
-5.19839E-001	-1.23916E-006
-5.17834E-001	-1.23139E-006
-5.15836E-001	-1.22737E-006
-5.13818E-001	-1.21766E-006
-5.11823E-001	-1.21793E-006
-5.09820E-001	-1.21599E-006
-5.07816E-001	-1.20996E-006
-5.05821E-001	-1.20753E-006
-5.03835E-001	-1.19934E-006
-5.01839E-001	-1.19337E-006
-4.99837E-001	-1.18873E-006
-4.97810E-001	-1.18005E-006
-4.95814E-001	-1.18352E-006
-4.93830E-001	-1.17769E-006
-4.91826E-001	-1.17416E-006
-4.89827E-001	-1.17096E-006
-4.87821E-001	-1.16146E-006
-4.85808E-001	-1.15896E-006
-4.83817E-001	-1.15480E-006
-4.81815E-001	-1.14724E-006
-4.79819E-001	-1.14557E-006
-4.77819E-001	-1.14085E-006
-4.75816E-001	-1.14231E-006
-4.73810E-001	-1.13496E-006
-4.71807E-001	-1.13038E-006
-4.69812E-001	-1.11921E-006
-4.67818E-001	-1.11796E-006
-4.65813E-001	-1.11400E-006
-4.63813E-001	-1.10935E-006
-4.61804E-001	-1.11116E-006
-4.59801E-001	-1.10693E-006
-4.57787E-001	-1.10117E-006
-4.55809E-001	-1.09520E-006
-4.53808E-001	-1.08944E-006
-4.51811E-001	-1.07466E-006
-4.49810E-001	-1.07439E-006
-4.47787E-001	-1.07348E-006
-4.45798E-001	-1.07029E-006
-4.43797E-001	-1.06634E-006
-4.41796E-001	-1.06738E-006
-4.39806E-001	-1.05787E-006
-4.37804E-001	-1.05364E-006
-4.35804E-001	-1.04844E-006
-4.33793E-001	-1.04206E-006
-4.31790E-001	-1.04122E-006
-4.29796E-001	-1.03803E-006
-4.27788E-001	-1.03324E-006
-4.25790E-001	-1.01985E-006
-4.23798E-001	-1.02013E-006
-4.21775E-001	-1.01132E-006
-4.19777E-001	-1.00771E-006
-4.17785E-001	-1.00542E-006
-4.15779E-001	-1.00383E-006
-4.13793E-001	-1.00022E-006
-4.11797E-001	-9.92727E-007
-4.09772E-001	-9.89397E-007
-4.07778E-001	-9.85164E-007
-4.05777E-001	-9.77324E-007
-4.03796E-001	-9.80377E-007
-4.01780E-001	-9.72260E-007
-3.99789E-001	-9.72815E-007
-3.97796E-001	-9.65183E-007
-3.95777E-001	-9.64350E-007
-3.93778E-001	-9.56857E-007
-3.91780E-001	-9.46450E-007
-3.89782E-001	-9.45895E-007
-3.87782E-001	-9.44647E-007
-3.85778E-001	-9.37639E-007
