Vf	Im
V vs. Ref.	A
-5.97886E-001	-3.57789E-006
-5.95886E-001	-3.54244E-006
-5.93890E-001	-3.50477E-006
-5.91879E-001	-3.46959E-006
-5.89893E-001	-3.43351E-006
-5.87873E-001	-3.41346E-006
-5.85882E-001	-3.38654E-006
-5.83876E-001	-3.36531E-006
-5.81876E-001	-3.34512E-006
-5.79881E-001	-3.31536E-006
-5.77871E-001	-3.29489E-006
-5.75864E-001	-3.27554E-006
-5.73879E-001	-3.26659E-006
-5.71873E-001	-3.24827E-006
-5.69886E-001	-3.23120E-006
-5.67883E-001	-3.20282E-006
-5.65860E-001	-3.18874E-006
-5.63869E-001	-3.17355E-006
-5.61852E-001	-3.15690E-006
-5.59854E-001	-3.13962E-006
-5.57867E-001	-3.11957E-006
-5.55873E-001	-3.10479E-006
-5.53872E-001	-3.09022E-006
-5.51881E-001	-3.07406E-006
-5.49856E-001	-3.05817E-006
-5.47867E-001	-3.04499E-006
-5.45854E-001	-3.02140E-006
-5.43853E-001	-3.00655E-006
-5.41868E-001	-2.99670E-006
-5.39859E-001	-2.98386E-006
-5.37842E-001	-2.96992E-006
-5.35842E-001	-2.96339E-006
-5.33848E-001	-2.94938E-006
-5.31851E-001	-2.93294E-006
-5.29859E-001	-2.91538E-006
-5.27855E-001	-2.90081E-006
-5.25860E-001	-2.88867E-006
-5.23838E-001	-2.87833E-006
-5.21840E-001	-2.86834E-006
-5.19848E-001	-2.84760E-006
-5.17845E-001	-2.83483E-006
-5.15851E-001	-2.83116E-006
-5.13828E-001	-2.82380E-006
-5.11832E-001	-2.81319E-006
-5.09832E-001	-2.79473E-006
-5.07834E-001	-2.78155E-006
-5.05831E-001	-2.77100E-006
-5.03848E-001	-2.76427E-006
-5.01848E-001	-2.74943E-006
-4.99849E-001	-2.74180E-006
-4.97824E-001	-2.72965E-006
-4.95824E-001	-2.71793E-006
-4.93835E-001	-2.70218E-006
-4.91831E-001	-2.69330E-006
-4.89840E-001	-2.67887E-006
-4.87821E-001	-2.67013E-006
-4.85817E-001	-2.65680E-006
-4.83815E-001	-2.64730E-006
-4.81818E-001	-2.63384E-006
-4.79827E-001	-2.62482E-006
-4.77829E-001	-2.61740E-006
-4.75825E-001	-2.60415E-006
-4.73818E-001	-2.60144E-006
-4.71811E-001	-2.58090E-006
-4.69830E-001	-2.58174E-006
-4.67843E-001	-2.56529E-006
-4.65821E-001	-2.55815E-006
-4.63823E-001	-2.54483E-006
-4.61810E-001	-2.53393E-006
-4.59799E-001	-2.52706E-006
-4.57802E-001	-2.51041E-006
-4.55816E-001	-2.50056E-006
-4.53825E-001	-2.50285E-006
-4.51819E-001	-2.48897E-006
-4.49820E-001	-2.47420E-006
-4.47796E-001	-2.46254E-006
-4.45802E-001	-2.45553E-006
-4.43812E-001	-2.44686E-006
-4.41805E-001	-2.43076E-006
-4.39813E-001	-2.41953E-006
-4.37806E-001	-2.41925E-006
-4.35799E-001	-2.40218E-006
-4.33791E-001	-2.39483E-006
-4.31799E-001	-2.38699E-006
-4.29791E-001	-2.37811E-006
-4.27799E-001	-2.36749E-006
-4.25794E-001	-2.35618E-006
-4.23796E-001	-2.34813E-006
-4.21779E-001	-2.33516E-006
-4.19783E-001	-2.32482E-006
-4.17789E-001	-2.32219E-006
-4.15784E-001	-2.30769E-006
-4.13802E-001	-2.29804E-006
-4.11797E-001	-2.28465E-006
-4.09784E-001	-2.27535E-006
-4.07782E-001	-2.26703E-006
-4.05793E-001	-2.25107E-006
-4.03800E-001	-2.23969E-006
-4.01798E-001	-2.23234E-006
-3.99801E-001	-2.22228E-006
-3.97807E-001	-2.21631E-006
-3.95774E-001	-2.20195E-006
-3.93785E-001	-2.19571E-006
-3.91793E-001	-2.18842E-006
-3.89795E-001	-2.17281E-006
-3.87795E-001	-2.15977E-006
-3.85789E-001	-2.14534E-006
-3.83782E-001	-2.14187E-006
-3.81789E-001	-2.12667E-006
-3.79799E-001	-2.11731E-006
-3.77789E-001	-2.10516E-006
-3.75793E-001	-2.09656E-006
-3.73790E-001	-2.08893E-006
-3.71800E-001	-2.06742E-006
-3.69781E-001	-2.06257E-006
-3.67781E-001	-2.04938E-006
-3.65791E-001	-2.04307E-006
-3.63785E-001	-2.03239E-006
-3.61777E-001	-2.01754E-006
-3.59762E-001	-2.01268E-006
-3.57749E-001	-2.00859E-006
-3.55765E-001	-1.99436E-006
-3.53761E-001	-1.98222E-006
-3.51773E-001	-1.96613E-006
-3.49771E-001	-1.95621E-006
-3.47770E-001	-1.94524E-006
-3.45756E-001	-1.93962E-006
-3.43763E-001	-1.92866E-006
-3.41769E-001	-1.91354E-006
-3.39767E-001	-1.90327E-006
-3.37767E-001	-1.88814E-006
-3.35760E-001	-1.87205E-006
-3.33763E-001	-1.86580E-006
-3.31751E-001	-1.85415E-006
-3.29756E-001	-1.83354E-006
-3.27758E-001	-1.82744E-006
-3.25747E-001	-1.80718E-006
-3.23754E-001	-1.79774E-006
-3.21752E-001	-1.78740E-006
-3.19743E-001	-1.77152E-006
-3.17742E-001	-1.76347E-006
-3.15742E-001	-1.74675E-006
-3.13742E-001	-1.73169E-006
-3.11751E-001	-1.71886E-006
-3.09735E-001	-1.70436E-006
-3.07734E-001	-1.69339E-006
-3.05723E-001	-1.67445E-006
-3.03723E-001	-1.65870E-006
-3.01731E-001	-1.64323E-006
-2.99747E-001	-1.63262E-006
-2.97744E-001	-1.61527E-006
-2.95746E-001	-1.59897E-006
-2.93726E-001	-1.58044E-006
-2.91730E-001	-1.56442E-006
-2.89734E-001	-1.54825E-006
-2.87733E-001	-1.53139E-006
-2.85743E-001	-1.52314E-006
-2.83729E-001	-1.49476E-006
-2.81724E-001	-1.47249E-006
-2.79721E-001	-1.45334E-006
