Vf	Im
V vs. Ref.	A
-5.97887E-001	-3.48992E-006
-5.95886E-001	-3.44108E-006
-5.93882E-001	-3.40604E-006
-5.91875E-001	-3.37149E-006
-5.89889E-001	-3.33916E-006
-5.87879E-001	-3.31668E-006
-5.85882E-001	-3.30405E-006
-5.83870E-001	-3.26867E-006
-5.81873E-001	-3.25014E-006
-5.79876E-001	-3.22669E-006
-5.77877E-001	-3.20976E-006
-5.75867E-001	-3.18964E-006
-5.73878E-001	-3.16723E-006
-5.71870E-001	-3.15065E-006
-5.69889E-001	-3.14170E-006
-5.67880E-001	-3.11319E-006
-5.65854E-001	-3.09411E-006
-5.63864E-001	-3.07308E-006
-5.61860E-001	-3.05997E-006
-5.59859E-001	-3.03999E-006
-5.57858E-001	-3.02410E-006
-5.55873E-001	-3.00780E-006
-5.53864E-001	-2.99566E-006
-5.51877E-001	-2.98678E-006
-5.49846E-001	-2.97221E-006
-5.47861E-001	-2.96228E-006
-5.45860E-001	-2.93648E-006
-5.43868E-001	-2.90921E-006
-5.41867E-001	-2.90456E-006
-5.39856E-001	-2.89186E-006
-5.37844E-001	-2.88146E-006
-5.35847E-001	-2.85676E-006
-5.33856E-001	-2.85148E-006
-5.31853E-001	-2.82914E-006
-5.29855E-001	-2.82130E-006
-5.27858E-001	-2.80833E-006
-5.25855E-001	-2.80250E-006
-5.23834E-001	-2.79792E-006
-5.21835E-001	-2.77773E-006
-5.19851E-001	-2.75456E-006
-5.17846E-001	-2.74402E-006
-5.15848E-001	-2.72750E-006
-5.13829E-001	-2.72154E-006
-5.11829E-001	-2.71030E-006
-5.09826E-001	-2.69108E-006
-5.07834E-001	-2.68851E-006
-5.05829E-001	-2.67727E-006
-5.03840E-001	-2.66562E-006
-5.01842E-001	-2.65306E-006
-4.99843E-001	-2.63911E-006
-4.97824E-001	-2.63717E-006
-4.95825E-001	-2.61011E-006
-4.93842E-001	-2.60019E-006
-4.91841E-001	-2.58853E-006
-4.89842E-001	-2.57854E-006
-4.87826E-001	-2.56536E-006
-4.85815E-001	-2.55468E-006
-4.83821E-001	-2.55315E-006
-4.81822E-001	-2.54538E-006
-4.79819E-001	-2.53379E-006
-4.77820E-001	-2.52332E-006
-4.75821E-001	-2.51444E-006
-4.73817E-001	-2.50354E-006
-4.71815E-001	-2.49307E-006
-4.69823E-001	-2.47725E-006
-4.67826E-001	-2.47385E-006
-4.65822E-001	-2.46434E-006
-4.63821E-001	-2.44429E-006
-4.61801E-001	-2.43743E-006
-4.59804E-001	-2.43416E-006
-4.57800E-001	-2.41946E-006
-4.55811E-001	-2.41536E-006
-4.53809E-001	-2.40398E-006
-4.51813E-001	-2.39011E-006
-4.49818E-001	-2.37387E-006
-4.47798E-001	-2.35910E-006
-4.45804E-001	-2.35466E-006
-4.43812E-001	-2.33571E-006
-4.41808E-001	-2.32996E-006
-4.39811E-001	-2.32163E-006
-4.37806E-001	-2.30574E-006
-4.35809E-001	-2.29561E-006
-4.33790E-001	-2.29388E-006
-4.31799E-001	-2.28444E-006
-4.29795E-001	-2.27855E-006
-4.27797E-001	-2.27279E-006
-4.25794E-001	-2.25711E-006
-4.23795E-001	-2.24816E-006
-4.21784E-001	-2.23921E-006
-4.19784E-001	-2.22700E-006
-4.17791E-001	-2.22276E-006
-4.15788E-001	-2.21423E-006
-4.13797E-001	-2.19529E-006
-4.11794E-001	-2.18287E-006
-4.09778E-001	-2.17274E-006
-4.07783E-001	-2.16469E-006
-4.05781E-001	-2.15116E-006
-4.03800E-001	-2.14756E-006
-4.01789E-001	-2.14048E-006
-3.99788E-001	-2.12744E-006
-3.97792E-001	-2.11495E-006
-3.95774E-001	-2.10135E-006
-3.93780E-001	-2.09580E-006
-3.91780E-001	-2.08241E-006
-3.89794E-001	-2.07630E-006
-3.87797E-001	-2.06458E-006
-3.85783E-001	-2.05584E-006
-3.83768E-001	-2.04827E-006
-3.81774E-001	-2.03426E-006
-3.79779E-001	-2.02767E-006
-3.77782E-001	-2.01872E-006
-3.75781E-001	-2.00935E-006
-3.73775E-001	-1.99804E-006
-3.71794E-001	-1.98986E-006
-3.69762E-001	-1.97466E-006
-3.67773E-001	-1.96370E-006
-3.65788E-001	-1.95926E-006
-3.63771E-001	-1.94642E-006
-3.61771E-001	-1.93678E-006
-3.59764E-001	-1.92304E-006
-3.57753E-001	-1.91250E-006
-3.55760E-001	-1.89848E-006
-3.53751E-001	-1.88204E-006
-3.51770E-001	-1.87462E-006
-3.49766E-001	-1.86178E-006
-3.47777E-001	-1.84881E-006
-3.45753E-001	-1.83604E-006
-3.43771E-001	-1.82681E-006
-3.41767E-001	-1.81509E-006
-3.39768E-001	-1.80371E-006
-3.37769E-001	-1.79115E-006
-3.35766E-001	-1.77845E-006
-3.33770E-001	-1.76999E-006
-3.31756E-001	-1.75493E-006
-3.29760E-001	-1.74619E-006
-3.27753E-001	-1.72926E-006
-3.25751E-001	-1.72024E-006
-3.23763E-001	-1.70790E-006
-3.21759E-001	-1.68798E-006
-3.19738E-001	-1.67730E-006
-3.17738E-001	-1.67161E-006
-3.15747E-001	-1.65336E-006
-3.13747E-001	-1.64455E-006
-3.11755E-001	-1.62589E-006
-3.09727E-001	-1.61160E-006
-3.07725E-001	-1.59432E-006
-3.05719E-001	-1.58440E-006
-3.03726E-001	-1.56338E-006
-3.01736E-001	-1.55207E-006
-2.99740E-001	-1.54131E-006
-2.97743E-001	-1.51960E-006
-2.95742E-001	-1.50475E-006
-2.93731E-001	-1.49448E-006
-2.91728E-001	-1.47665E-006
-2.89738E-001	-1.45903E-006
-2.87737E-001	-1.44404E-006
