Vf	Im
V vs. Ref.	A
-5.97879E-001	-1.49219E-006
-5.95878E-001	-1.47519E-006
-5.93874E-001	-1.46520E-006
-5.91872E-001	-1.45410E-006
-5.89886E-001	-1.44425E-006
-5.87870E-001	-1.43863E-006
-5.85871E-001	-1.42191E-006
-5.83869E-001	-1.41476E-006
-5.81866E-001	-1.40741E-006
-5.79876E-001	-1.40124E-006
-5.77869E-001	-1.39589E-006
-5.75851E-001	-1.38701E-006
-5.73875E-001	-1.38313E-006
-5.71869E-001	-1.37314E-006
-5.69874E-001	-1.36842E-006
-5.67877E-001	-1.36009E-006
-5.65848E-001	-1.35503E-006
-5.63855E-001	-1.35128E-006
-5.61846E-001	-1.34899E-006
-5.59852E-001	-1.33838E-006
-5.57856E-001	-1.33324E-006
-5.55863E-001	-1.32568E-006
-5.53856E-001	-1.32062E-006
-5.51872E-001	-1.31722E-006
-5.49845E-001	-1.31243E-006
-5.47860E-001	-1.30889E-006
-5.45842E-001	-1.30029E-006
-5.43847E-001	-1.29397E-006
-5.41857E-001	-1.29425E-006
-5.39852E-001	-1.28468E-006
-5.37828E-001	-1.28384E-006
-5.35833E-001	-1.27365E-006
-5.33842E-001	-1.27129E-006
-5.31858E-001	-1.26733E-006
-5.29851E-001	-1.25949E-006
-5.27845E-001	-1.25262E-006
-5.25851E-001	-1.25165E-006
-5.23834E-001	-1.24707E-006
-5.21825E-001	-1.24340E-006
-5.19839E-001	-1.23667E-006
-5.17843E-001	-1.23389E-006
-5.15843E-001	-1.23091E-006
-5.13815E-001	-1.21662E-006
-5.11812E-001	-1.21981E-006
-5.09816E-001	-1.21453E-006
-5.07815E-001	-1.20753E-006
-5.05828E-001	-1.21051E-006
-5.03849E-001	-1.20128E-006
-5.01837E-001	-1.19677E-006
-4.99837E-001	-1.19414E-006
-4.97814E-001	-1.18761E-006
-4.95814E-001	-1.18241E-006
-4.93825E-001	-1.18095E-006
-4.91827E-001	-1.16819E-006
-4.89822E-001	-1.17305E-006
-4.87819E-001	-1.16368E-006
-4.85808E-001	-1.16458E-006
-4.83816E-001	-1.15362E-006
-4.81806E-001	-1.15320E-006
-4.79816E-001	-1.14973E-006
-4.77817E-001	-1.14918E-006
-4.75817E-001	-1.14148E-006
-4.73817E-001	-1.14252E-006
-4.71808E-001	-1.13343E-006
-4.69809E-001	-1.12982E-006
-4.67820E-001	-1.12809E-006
-4.65815E-001	-1.11990E-006
-4.63818E-001	-1.12365E-006
-4.61803E-001	-1.11546E-006
-4.59792E-001	-1.11262E-006
-4.57796E-001	-1.10866E-006
-4.55805E-001	-1.10859E-006
-4.53808E-001	-1.10575E-006
-4.51813E-001	-1.09936E-006
-4.49812E-001	-1.09624E-006
-4.47789E-001	-1.09111E-006
-4.45786E-001	-1.08812E-006
-4.43801E-001	-1.08438E-006
-4.41798E-001	-1.08063E-006
-4.39804E-001	-1.06960E-006
-4.37800E-001	-1.07397E-006
-4.35798E-001	-1.07085E-006
-4.33785E-001	-1.06467E-006
-4.31789E-001	-1.05586E-006
-4.29791E-001	-1.04781E-006
-4.27792E-001	-1.05309E-006
-4.25791E-001	-1.04518E-006
-4.23790E-001	-1.04018E-006
-4.21772E-001	-1.03935E-006
-4.19784E-001	-1.03623E-006
-4.17790E-001	-1.03470E-006
-4.15779E-001	-1.03220E-006
-4.13781E-001	-1.02242E-006
-4.11792E-001	-1.02540E-006
-4.09779E-001	-1.01645E-006
-4.07773E-001	-1.01194E-006
-4.05780E-001	-1.00549E-006
-4.03788E-001	-9.99942E-007
-4.01789E-001	-1.00397E-006
-3.99793E-001	-1.00334E-006
-3.97790E-001	-9.90853E-007
-3.95772E-001	-9.89674E-007
-3.93779E-001	-9.87940E-007
-3.91786E-001	-9.83846E-007
-3.89779E-001	-9.74133E-007
-3.87788E-001	-9.77810E-007
-3.85775E-001	-9.69068E-007
-3.83767E-001	-9.66848E-007
-3.81781E-001	-9.66015E-007
-3.79778E-001	-9.58592E-007
-3.77770E-001	-9.56857E-007
-3.75783E-001	-9.51723E-007
-3.73777E-001	-9.51029E-007
-3.71785E-001	-9.46381E-007
-3.69763E-001	-9.37847E-007
-3.67770E-001	-9.32227E-007
-3.65775E-001	-9.31742E-007
-3.63770E-001	-9.23694E-007
-3.61770E-001	-9.15299E-007
-3.59765E-001	-9.16894E-007
-3.57749E-001	-9.16548E-007
-3.55762E-001	-9.13703E-007
-3.53748E-001	-9.06904E-007
-3.51762E-001	-9.01561E-007
-3.49756E-001	-8.93791E-007
-3.47766E-001	-8.93236E-007
-3.45740E-001	-8.88310E-007
-3.43759E-001	-8.91918E-007
-3.41760E-001	-8.84286E-007
-3.39758E-001	-8.74850E-007
-3.37753E-001	-8.75752E-007
-3.35755E-001	-8.69161E-007
-3.33758E-001	-8.64027E-007
-3.31747E-001	-8.59379E-007
-3.29750E-001	-8.52718E-007
-3.27753E-001	-8.50983E-007
-3.25745E-001	-8.40091E-007
-3.23752E-001	-8.38148E-007
-3.21741E-001	-8.31488E-007
-3.19732E-001	-8.31627E-007
-3.17739E-001	-8.19693E-007
-3.15737E-001	-8.17057E-007
-3.13739E-001	-8.15877E-007
-3.11757E-001	-8.11021E-007
-3.09726E-001	-7.96728E-007
-3.07722E-001	-7.93884E-007
-3.05711E-001	-7.95757E-007
-3.03715E-001	-7.93398E-007
-3.01730E-001	-7.85211E-007
-2.99727E-001	-7.74457E-007
-2.97745E-001	-7.67381E-007
-2.95732E-001	-7.64814E-007
-2.93723E-001	-7.61345E-007
-2.91721E-001	-7.56419E-007
-2.89721E-001	-7.52950E-007
-2.87726E-001	-7.46914E-007
-2.85740E-001	-7.38727E-007
-2.83727E-001	-7.35327E-007
-2.81709E-001	-7.23255E-007
-2.79718E-001	-7.20688E-007
-2.77712E-001	-7.10281E-007
-2.75718E-001	-7.10003E-007
-2.73711E-001	-6.97585E-007
-2.71720E-001	-6.96336E-007
-2.69724E-001	-6.83361E-007
-2.67717E-001	-6.80309E-007
-2.65698E-001	-6.72053E-007
-2.63726E-001	-6.72400E-007
-2.61718E-001	-6.55887E-007
-2.59713E-001	-6.53459E-007
-2.57701E-001	-6.46382E-007
-2.55692E-001	-6.38195E-007
-2.53691E-001	-6.34379E-007
-2.51694E-001	-6.20573E-007
-2.49709E-001	-6.22307E-007
-2.47693E-001	-6.06072E-007
-2.45705E-001	-5.92682E-007
-2.43708E-001	-5.93306E-007
-2.41693E-001	-5.83454E-007
-2.39697E-001	-5.73672E-007
-2.37700E-001	-5.66248E-007
-2.35699E-001	-5.52788E-007
-2.33700E-001	-5.43283E-007
-2.31691E-001	-5.32183E-007
-2.29682E-001	-5.27881E-007
-2.27694E-001	-5.18376E-007
-2.25681E-001	-5.06859E-007
-2.23685E-001	-4.96036E-007
-2.21691E-001	-4.88473E-007
-2.19693E-001	-4.76609E-007
-2.17672E-001	-4.68978E-007
-2.15683E-001	-4.60652E-007
-2.13693E-001	-4.56350E-007
-2.11690E-001	-4.38103E-007
-2.09679E-001	-4.28113E-007
-2.07686E-001	-4.19787E-007
-2.05685E-001	-4.04524E-007
-2.03663E-001	-3.95504E-007
-2.01673E-001	-3.87248E-007
-1.99674E-001	-3.79894E-007
-1.97689E-001	-3.67544E-007
-1.95687E-001	-3.59496E-007
-1.93690E-001	-3.45204E-007
-1.91666E-001	-3.38543E-007
-1.89677E-001	-3.27096E-007
-1.87685E-001	-3.19117E-007
-1.85673E-001	-3.04963E-007
-1.83679E-001	-2.97748E-007
-1.81674E-001	-2.90949E-007
-1.79682E-001	-2.77350E-007
-1.77667E-001	-2.66874E-007
-1.75671E-001	-2.59589E-007
-1.73667E-001	-2.48835E-007
-1.71666E-001	-2.47725E-007
-1.69659E-001	-2.27397E-007
-1.67678E-001	-2.25315E-007
-1.65658E-001	-2.17683E-007
-1.63671E-001	-2.05195E-007
-1.61659E-001	-1.98396E-007
-1.59670E-001	-1.86809E-007
-1.57664E-001	-1.81190E-007
-1.55649E-001	-1.71476E-007
-1.53647E-001	-1.64469E-007
-1.51646E-001	-1.63081E-007
-1.49656E-001	-1.55935E-007
-1.47642E-001	-1.49205E-007
-1.45652E-001	-1.43031E-007
-1.43658E-001	-1.35399E-007
-1.41659E-001	-1.31513E-007
-1.39643E-001	-1.22008E-007
-1.37649E-001	-1.20898E-007
-1.35645E-001	-1.16666E-007
-1.33647E-001	-1.10561E-007
-1.31653E-001	-1.02374E-007
-1.29647E-001	-1.00015E-007
-1.27632E-001	-8.66246E-008
-1.25639E-001	-8.69021E-008
-1.23641E-001	-8.18374E-008
-1.21641E-001	-8.22537E-008
-1.19643E-001	-7.47607E-008
-1.17651E-001	-7.29568E-008
-1.15645E-001	-6.31742E-008
-1.13640E-001	-5.99133E-008
-1.11643E-001	-5.72769E-008
-1.09636E-001	-5.04083E-008
-1.07632E-001	-5.17959E-008
-1.05647E-001	-4.34009E-008
-1.03629E-001	-3.83362E-008
-1.01617E-001	-3.71567E-008
-9.96329E-002	-3.49366E-008
-9.76377E-002	-3.48672E-008
-9.56214E-002	-3.36183E-008
-9.36337E-002	-2.85536E-008
-9.16382E-002	-2.35583E-008
-8.96449E-002	-2.03668E-008
-8.76165E-002	-1.40532E-008
-8.56081E-002	-8.50280E-009
-8.36223E-002	-8.84970E-009
-8.16179E-002	-2.32799E-009
-7.96344E-002	-6.42141E-009
-7.76254E-002	-5.86636E-009
-7.56175E-002	-2.46585E-010
-7.36091E-002	3.49994E-009
-7.16164E-002	5.85885E-009
-6.96099E-002	7.52397E-009
-6.76157E-002	1.27968E-008
-6.56109E-002	1.19643E-008
