Vf	Im
V vs. Ref.	A
-5.97890E-001	-3.51143E-006
-5.95884E-001	-3.46744E-006
-5.93885E-001	-3.41499E-006
-5.91879E-001	-3.39279E-006
-5.89881E-001	-3.36656E-006
-5.87867E-001	-3.32882E-006
-5.85880E-001	-3.30918E-006
-5.83880E-001	-3.28102E-006
-5.81871E-001	-3.25687E-006
-5.79884E-001	-3.23162E-006
-5.77882E-001	-3.21427E-006
-5.75863E-001	-3.19117E-006
-5.73875E-001	-3.18430E-006
-5.71873E-001	-3.16460E-006
-5.69886E-001	-3.15405E-006
-5.67879E-001	-3.13046E-006
-5.65859E-001	-3.11381E-006
-5.63870E-001	-3.09820E-006
-5.61866E-001	-3.07725E-006
-5.59869E-001	-3.06476E-006
-5.57865E-001	-3.04665E-006
-5.55874E-001	-3.03236E-006
-5.53868E-001	-3.01800E-006
-5.51878E-001	-3.00079E-006
-5.49860E-001	-2.98240E-006
-5.47864E-001	-2.97179E-006
-5.45857E-001	-2.94327E-006
-5.43862E-001	-2.92947E-006
-5.41876E-001	-2.91726E-006
-5.39853E-001	-2.90338E-006
-5.37844E-001	-2.88819E-006
-5.35846E-001	-2.87591E-006
-5.33844E-001	-2.85926E-006
-5.31860E-001	-2.85301E-006
-5.29865E-001	-2.83518E-006
-5.27864E-001	-2.81693E-006
-5.25865E-001	-2.80902E-006
-5.23839E-001	-2.80569E-006
-5.21843E-001	-2.79251E-006
-5.19855E-001	-2.78398E-006
-5.17847E-001	-2.75810E-006
-5.15852E-001	-2.75165E-006
-5.13823E-001	-2.73618E-006
-5.11839E-001	-2.72591E-006
-5.09822E-001	-2.70412E-006
-5.07837E-001	-2.70114E-006
-5.05843E-001	-2.69254E-006
-5.03847E-001	-2.68407E-006
-5.01850E-001	-2.66222E-006
-4.99836E-001	-2.65299E-006
-4.97823E-001	-2.64404E-006
-4.95832E-001	-2.62933E-006
-4.93838E-001	-2.61677E-006
-4.91838E-001	-2.60935E-006
-4.89843E-001	-2.59721E-006
-4.87830E-001	-2.58063E-006
-4.85823E-001	-2.57452E-006
-4.83822E-001	-2.57244E-006
-4.81810E-001	-2.55600E-006
-4.79824E-001	-2.55176E-006
-4.77825E-001	-2.52859E-006
-4.75839E-001	-2.52380E-006
-4.73819E-001	-2.51270E-006
-4.71818E-001	-2.50299E-006
-4.69823E-001	-2.49640E-006
-4.67838E-001	-2.49938E-006
-4.65820E-001	-2.47177E-006
-4.63828E-001	-2.44811E-006
-4.61811E-001	-2.44707E-006
-4.59804E-001	-2.43805E-006
-4.57805E-001	-2.42868E-006
-4.55812E-001	-2.41661E-006
-4.53814E-001	-2.39975E-006
-4.51813E-001	-2.37013E-006
-4.49814E-001	-2.37831E-006
-4.47790E-001	-2.37713E-006
-4.45806E-001	-2.37047E-006
-4.43813E-001	-2.36229E-006
-4.41804E-001	-2.35653E-006
-4.39808E-001	-2.34043E-006
-4.37807E-001	-2.33100E-006
-4.35816E-001	-2.31802E-006
-4.33786E-001	-2.30408E-006
-4.31805E-001	-2.28916E-006
-4.29805E-001	-2.28479E-006
-4.27787E-001	-2.27008E-006
-4.25798E-001	-2.27098E-006
-4.23799E-001	-2.26182E-006
-4.21787E-001	-2.24358E-006
-4.19785E-001	-2.26134E-006
-4.17787E-001	-2.22630E-006
-4.15792E-001	-2.21964E-006
-4.13809E-001	-2.20146E-006
-4.11801E-001	-2.16469E-006
-4.09784E-001	-2.18433E-006
-4.07781E-001	-2.18141E-006
-4.05788E-001	-2.17843E-006
-4.03799E-001	-2.17066E-006
-4.01791E-001	-2.16469E-006
-3.99787E-001	-2.15130E-006
-3.97805E-001	-2.14027E-006
-3.95778E-001	-2.12702E-006
-3.93790E-001	-2.11529E-006
-3.91782E-001	-2.10135E-006
-3.89797E-001	-2.09268E-006
-3.87788E-001	-2.08275E-006
-3.85773E-001	-2.05917E-006
-3.83774E-001	-2.06069E-006
-3.81779E-001	-2.04987E-006
-3.79783E-001	-2.05181E-006
-3.77784E-001	-2.01303E-006
-3.75778E-001	-1.98195E-006
-3.73781E-001	-1.99749E-006
-3.71798E-001	-1.98791E-006
-3.69769E-001	-1.93553E-006
-3.67772E-001	-1.93747E-006
-3.65779E-001	-1.94823E-006
-3.63792E-001	-1.97140E-006
-3.61775E-001	-1.95593E-006
-3.59759E-001	-1.94129E-006
-3.57750E-001	-1.93081E-006
-3.55764E-001	-1.91687E-006
-3.53753E-001	-1.90563E-006
-3.51772E-001	-1.89529E-006
-3.49769E-001	-1.88606E-006
-3.47777E-001	-1.86567E-006
-3.45755E-001	-1.84652E-006
-3.43762E-001	-1.82799E-006
-3.41764E-001	-1.81294E-006
-3.39763E-001	-1.79427E-006
-3.37765E-001	-1.80586E-006
-3.35765E-001	-1.81197E-006
-3.33767E-001	-1.77936E-006
-3.31755E-001	-1.75112E-006
-3.29756E-001	-1.71539E-006
-3.27756E-001	-1.73391E-006
-3.25755E-001	-1.73447E-006
-3.23762E-001	-1.71442E-006
-3.21754E-001	-1.70415E-006
-3.19738E-001	-1.68653E-006
-3.17748E-001	-1.66863E-006
-3.15736E-001	-1.65697E-006
-3.13745E-001	-1.64198E-006
-3.11753E-001	-1.61999E-006
-3.09728E-001	-1.60827E-006
-3.07728E-001	-1.59592E-006
-3.05717E-001	-1.58606E-006
-3.03727E-001	-1.57385E-006
-3.01738E-001	-1.56719E-006
-2.99735E-001	-1.52827E-006
-2.97748E-001	-1.52432E-006
-2.95740E-001	-1.50919E-006
-2.93731E-001	-1.48664E-006
-2.91740E-001	-1.47311E-006
-2.89737E-001	-1.44175E-006
-2.87732E-001	-1.42247E-006
-2.85732E-001	-1.39999E-006
-2.83737E-001	-1.41414E-006
-2.81729E-001	-1.40852E-006
-2.79720E-001	-1.37432E-006
-2.77720E-001	-1.35989E-006
-2.75713E-001	-1.32742E-006
-2.73720E-001	-1.30521E-006
-2.71716E-001	-1.28440E-006
-2.69725E-001	-1.25484E-006
-2.67721E-001	-1.23576E-006
-2.65709E-001	-1.21308E-006
-2.63713E-001	-1.18408E-006
-2.61716E-001	-1.16500E-006
-2.59729E-001	-1.13926E-006
-2.57694E-001	-1.12295E-006
-2.55704E-001	-1.07293E-006
-2.53706E-001	-1.04795E-006
-2.51706E-001	-1.01319E-006
-2.49715E-001	-9.80446E-007
-2.47703E-001	-9.43675E-007
-2.45717E-001	-9.08708E-007
-2.43723E-001	-8.77833E-007
-2.41697E-001	-8.33847E-007
-2.39700E-001	-7.96104E-007
-2.37707E-001	-7.52742E-007
-2.35705E-001	-7.08824E-007
-2.33712E-001	-6.68861E-007
-2.31695E-001	-6.16202E-007
-2.29689E-001	-5.76378E-007
-2.27697E-001	-5.26910E-007
-2.25706E-001	-4.74805E-007
-2.23698E-001	-4.22354E-007
-2.21695E-001	-3.69417E-007
-2.19703E-001	-3.19464E-007
-2.17683E-001	-2.60421E-007
-2.15684E-001	-1.97910E-007
-2.13692E-001	-1.35260E-007
-2.11692E-001	-7.67033E-008
-2.09694E-001	-1.74528E-008
-2.07691E-001	5.39391E-008
-2.05688E-001	1.20197E-007
-2.03677E-001	1.89508E-007
-2.01679E-001	2.67560E-007
-1.99674E-001	3.35622E-007
-1.97690E-001	4.05418E-007
-1.95691E-001	4.74312E-007
-1.93695E-001	5.41750E-007
-1.91672E-001	6.11823E-007
-1.89682E-001	6.83840E-007
-1.87683E-001	7.49473E-007
-1.85682E-001	8.21489E-007
-1.83684E-001	8.89204E-007
-1.81671E-001	9.55809E-007
-1.79686E-001	1.01478E-006
-1.77674E-001	1.07951E-006
-1.75675E-001	1.14036E-006
-1.73675E-001	1.20072E-006
-1.71676E-001	1.25810E-006
-1.69676E-001	1.31797E-006
-1.67677E-001	1.37264E-006
-1.65664E-001	1.42551E-006
-1.63680E-001	1.47276E-006
-1.61666E-001	1.52278E-006
-1.59672E-001	1.57038E-006
-1.57677E-001	1.61499E-006
-1.55659E-001	1.64919E-006
-1.53653E-001	1.68742E-006
-1.51651E-001	1.72149E-006
-1.49662E-001	1.75479E-006
-1.47649E-001	1.78296E-006
-1.45657E-001	1.81376E-006
-1.43670E-001	1.83659E-006
-1.41663E-001	1.85789E-006
-1.39646E-001	1.88273E-006
-1.37648E-001	1.89098E-006
-1.35653E-001	1.91006E-006
-1.33651E-001	1.92893E-006
-1.31655E-001	1.94253E-006
-1.29653E-001	1.95245E-006
-1.27642E-001	1.96279E-006
-1.25642E-001	1.97424E-006
-1.23650E-001	1.98430E-006
-1.21653E-001	1.98631E-006
-1.19657E-001	1.99248E-006
-1.17652E-001	1.99810E-006
-1.15652E-001	2.00227E-006
-1.13645E-001	2.00407E-006
-1.11646E-001	2.01489E-006
-1.09656E-001	2.01108E-006
-1.07645E-001	2.01795E-006
-1.05650E-001	2.02031E-006
-1.03634E-001	2.01954E-006
-1.01621E-001	2.01711E-006
-9.96277E-002	2.02211E-006
-9.76404E-002	2.01788E-006
-9.56318E-002	2.01815E-006
-9.36418E-002	2.02364E-006
-9.16432E-002	2.02218E-006
-8.96357E-002	2.02461E-006
-8.76221E-002	2.02391E-006
-8.56251E-002	2.02343E-006
-8.36378E-002	2.02405E-006
-8.16402E-002	2.02502E-006
-7.96438E-002	2.02197E-006
-7.76250E-002	2.02273E-006
-7.56229E-002	2.02863E-006
-7.36141E-002	2.02544E-006
-7.16299E-002	2.02995E-006
-6.96237E-002	2.02412E-006
-6.76207E-002	2.02523E-006
-6.56295E-002	2.02960E-006
-6.36157E-002	2.03564E-006
-6.16146E-002	2.03973E-006
-5.96175E-002	2.03959E-006
-5.76156E-002	2.04646E-006
-5.56252E-002	2.04910E-006
-5.36265E-002	2.05243E-006
-5.15912E-002	2.05215E-006
-4.96083E-002	2.05493E-006
-4.75943E-002	2.05097E-006
-4.56147E-002	2.04972E-006
-4.36036E-002	2.05749E-006
-4.16105E-002	2.06485E-006
-3.96153E-002	2.06623E-006
-3.76011E-002	2.07130E-006
-3.55998E-002	2.07414E-006
-3.36006E-002	2.08025E-006
-3.15973E-002	2.08101E-006
-2.95956E-002	2.08531E-006
-2.76064E-002	2.08358E-006
-2.56035E-002	2.09357E-006
-2.35897E-002	2.09815E-006
-2.15997E-002	2.09524E-006
-1.95828E-002	2.09947E-006
-1.75928E-002	2.10703E-006
-1.55934E-002	2.11015E-006
-1.36003E-002	2.11182E-006
-1.15765E-002	2.11667E-006
-9.58481E-003	2.11889E-006
-7.57875E-003	2.12313E-006
-5.58729E-003	2.12889E-006
-3.58331E-003	2.13291E-006
-1.56389E-003	2.13638E-006
4.52394E-004	2.14339E-006
2.43218E-003	2.15171E-006
4.42489E-003	2.14831E-006
6.42658E-003	2.15608E-006
8.42555E-003	2.16233E-006
1.04302E-002	2.16732E-006
1.24298E-002	2.17572E-006
1.44389E-002	2.18182E-006
1.64331E-002	2.18723E-006
1.84384E-002	2.19265E-006
2.04436E-002	2.20090E-006
2.24446E-002	2.20250E-006
2.44557E-002	2.21270E-006
2.64557E-002	2.22428E-006
2.84522E-002	2.22886E-006
3.04472E-002	2.23254E-006
3.24564E-002	2.24086E-006
3.44481E-002	2.24399E-006
3.64385E-002	2.24732E-006
3.84610E-002	2.25981E-006
4.04588E-002	2.26390E-006
4.24559E-002	2.27042E-006
4.44529E-002	2.27771E-006
4.64563E-002	2.28964E-006
4.84678E-002	2.30844E-006
5.04678E-002	2.30698E-006
5.24812E-002	2.31364E-006
5.44635E-002	2.32565E-006
5.64672E-002	2.33238E-006
5.84725E-002	2.33952E-006
6.04535E-002	2.34486E-006
6.24671E-002	2.35853E-006
6.44806E-002	2.36533E-006
6.64740E-002	2.37227E-006
6.84679E-002	2.37962E-006
7.04684E-002	2.38906E-006
7.24559E-002	2.39843E-006
7.44899E-002	2.41182E-006
7.64674E-002	2.41619E-006
7.84820E-002	2.42202E-006
8.04854E-002	2.43534E-006
8.24772E-002	2.43908E-006
8.44806E-002	2.44581E-006
8.64766E-002	2.46122E-006
