Vf	Im
V vs. Ref.	A
-5.97874E-001	-4.29535E-006
-5.95851E-001	-4.23624E-006
-5.93876E-001	-4.19628E-006
-5.91854E-001	-4.15812E-006
-5.89869E-001	-4.12190E-006
-5.87856E-001	-4.08992E-006
-5.85866E-001	-4.06008E-006
-5.83862E-001	-4.02720E-006
-5.81856E-001	-3.99473E-006
-5.79863E-001	-3.96482E-006
-5.77862E-001	-3.93700E-006
-5.75842E-001	-3.90779E-006
-5.73861E-001	-3.88872E-006
-5.71845E-001	-3.86492E-006
-5.69856E-001	-3.83661E-006
-5.67865E-001	-3.81663E-006
-5.65838E-001	-3.80039E-006
-5.63852E-001	-3.78118E-006
-5.61840E-001	-3.75981E-006
-5.59848E-001	-3.74024E-006
-5.57847E-001	-3.72255E-006
-5.55854E-001	-3.70076E-006
-5.53848E-001	-3.68058E-006
-5.51861E-001	-3.66358E-006
-5.49840E-001	-3.64734E-006
-5.47850E-001	-3.62861E-006
-5.45840E-001	-3.60918E-006
-5.43844E-001	-3.59697E-006
-5.41858E-001	-3.57651E-006
-5.39848E-001	-3.55958E-006
-5.37830E-001	-3.54674E-006
-5.35815E-001	-3.52718E-006
-5.33830E-001	-3.51080E-006
-5.31842E-001	-3.49935E-006
-5.29841E-001	-3.47944E-006
-5.27840E-001	-3.46779E-006
-5.25836E-001	-3.44642E-006
-5.23821E-001	-3.43282E-006
-5.21820E-001	-3.41887E-006
-5.19828E-001	-3.40195E-006
-5.17831E-001	-3.39411E-006
-5.15836E-001	-3.37732E-006
-5.13815E-001	-3.36059E-006
-5.11811E-001	-3.34450E-006
-5.09805E-001	-3.33250E-006
-5.07814E-001	-3.32049E-006
-5.05820E-001	-3.30669E-006
-5.03831E-001	-3.29517E-006
-5.01825E-001	-3.27234E-006
-4.99831E-001	-3.26367E-006
-4.97806E-001	-3.25070E-006
-4.95807E-001	-3.23668E-006
-4.93817E-001	-3.22045E-006
-4.91828E-001	-3.20990E-006
-4.89823E-001	-3.18791E-006
-4.87809E-001	-3.17785E-006
-4.85791E-001	-3.16751E-006
-4.83799E-001	-3.15141E-006
-4.81801E-001	-3.14330E-006
-4.79814E-001	-3.13324E-006
-4.77807E-001	-3.11888E-006
-4.75802E-001	-3.10673E-006
-4.73795E-001	-3.09355E-006
-4.71799E-001	-3.08772E-006
-4.69803E-001	-3.07017E-006
-4.67813E-001	-3.05907E-006
-4.65804E-001	-3.04700E-006
-4.63805E-001	-3.03271E-006
-4.61790E-001	-3.01834E-006
-4.59776E-001	-3.00641E-006
-4.57784E-001	-2.99351E-006
-4.55792E-001	-2.98143E-006
-4.53791E-001	-2.96978E-006
-4.51799E-001	-2.95902E-006
-4.49805E-001	-2.94987E-006
-4.47782E-001	-2.93876E-006
-4.45778E-001	-2.92191E-006
-4.43801E-001	-2.91087E-006
-4.41792E-001	-2.90054E-006
-4.39789E-001	-2.88812E-006
-4.37787E-001	-2.87910E-006
-4.35787E-001	-2.86432E-006
-4.33781E-001	-2.85717E-006
-4.31779E-001	-2.83601E-006
-4.29779E-001	-2.82540E-006
-4.27770E-001	-2.81534E-006
-4.25780E-001	-2.80472E-006
-4.23788E-001	-2.79889E-006
-4.21773E-001	-2.78904E-006
-4.19764E-001	-2.77614E-006
-4.17778E-001	-2.76178E-006
-4.15766E-001	-2.74513E-006
-4.13782E-001	-2.74228E-006
-4.11780E-001	-2.72618E-006
-4.09761E-001	-2.71363E-006
-4.07768E-001	-2.70655E-006
-4.05769E-001	-2.69025E-006
-4.03770E-001	-2.67852E-006
-4.01778E-001	-2.67054E-006
-3.99778E-001	-2.65556E-006
-3.97786E-001	-2.64813E-006
-3.95759E-001	-2.62968E-006
-3.93767E-001	-2.62385E-006
-3.91774E-001	-2.61046E-006
-3.89771E-001	-2.60088E-006
-3.87775E-001	-2.59332E-006
-3.85770E-001	-2.57598E-006
-3.83756E-001	-2.56730E-006
-3.81760E-001	-2.55024E-006
-3.79773E-001	-2.54559E-006
-3.77768E-001	-2.52887E-006
-3.75764E-001	-2.51846E-006
-3.73764E-001	-2.50590E-006
-3.71776E-001	-2.49106E-006
-3.69761E-001	-2.48065E-006
-3.67765E-001	-2.47364E-006
-3.65770E-001	-2.45692E-006
-3.63760E-001	-2.44846E-006
-3.61757E-001	-2.43340E-006
-3.59745E-001	-2.42036E-006
-3.57733E-001	-2.40523E-006
-3.55759E-001	-2.39559E-006
-3.53747E-001	-2.39018E-006
-3.51749E-001	-2.37061E-006
-3.49751E-001	-2.35812E-006
-3.47761E-001	-2.34654E-006
-3.45737E-001	-2.33738E-006
-3.43748E-001	-2.31990E-006
-3.41751E-001	-2.30685E-006
-3.39751E-001	-2.29721E-006
-3.37747E-001	-2.28250E-006
-3.35743E-001	-2.26405E-006
-3.33753E-001	-2.25114E-006
-3.31735E-001	-2.24281E-006
-3.29743E-001	-2.22540E-006
-3.27740E-001	-2.21402E-006
-3.25726E-001	-2.20001E-006
-3.23754E-001	-2.19238E-006
-3.21740E-001	-2.17760E-006
-3.19729E-001	-2.16559E-006
-3.17722E-001	-2.15325E-006
-3.15732E-001	-2.14006E-006
-3.13728E-001	-2.11904E-006
-3.11750E-001	-2.11120E-006
-3.09720E-001	-2.09240E-006
-3.07715E-001	-2.08269E-006
-3.05704E-001	-2.05917E-006
-3.03713E-001	-2.05209E-006
-3.01725E-001	-2.03467E-006
-2.99722E-001	-2.02045E-006
-2.97731E-001	-1.99617E-006
-2.95723E-001	-1.97868E-006
-2.93714E-001	-1.96412E-006
-2.91719E-001	-1.95399E-006
-2.89717E-001	-1.93359E-006
-2.87725E-001	-1.92034E-006
-2.85730E-001	-1.90355E-006
-2.83719E-001	-1.88530E-006
-2.81707E-001	-1.85658E-006
-2.79706E-001	-1.83063E-006
-2.77712E-001	-1.81308E-006
-2.75715E-001	-1.79247E-006
-2.73698E-001	-1.76264E-006
-2.71701E-001	-1.73967E-006
-2.69713E-001	-1.72233E-006
-2.67709E-001	-1.69749E-006
-2.65698E-001	-1.67029E-006
-2.63711E-001	-1.64636E-006
-2.61710E-001	-1.62110E-006
-2.59704E-001	-1.59633E-006
-2.57694E-001	-1.56039E-006
-2.55691E-001	-1.53264E-006
-2.53686E-001	-1.50475E-006
-2.51681E-001	-1.47249E-006
-2.49703E-001	-1.44092E-006
-2.47685E-001	-1.40734E-006
-2.45703E-001	-1.37605E-006
-2.43710E-001	-1.33678E-006
-2.41680E-001	-1.29550E-006
-2.39681E-001	-1.25262E-006
-2.37688E-001	-1.20697E-006
-2.35694E-001	-1.17194E-006
-2.33685E-001	-1.12288E-006
-2.31684E-001	-1.07036E-006
-2.29664E-001	-1.02069E-006
-2.27684E-001	-9.77533E-007
-2.25679E-001	-9.17727E-007
-2.23680E-001	-8.61044E-007
-2.21676E-001	-8.07760E-007
-2.19688E-001	-7.53505E-007
-2.17656E-001	-6.89467E-007
-2.15674E-001	-6.26748E-007
-2.13678E-001	-5.66456E-007
-2.11677E-001	-4.93607E-007
-2.09676E-001	-4.27974E-007
-2.07678E-001	-3.62479E-007
-2.05675E-001	-2.90324E-007
-2.03661E-001	-2.22887E-007
-2.01661E-001	-1.45736E-007
-1.99660E-001	-6.95571E-008
-1.97673E-001	6.69141E-009
-1.95664E-001	9.16818E-008
-1.93681E-001	1.59744E-007
-1.91657E-001	2.36963E-007
-1.89664E-001	3.21399E-007
-1.87673E-001	3.96468E-007
-1.85659E-001	4.90131E-007
-1.83681E-001	5.45427E-007
-1.81665E-001	6.13350E-007
-1.79671E-001	6.93553E-007
-1.77656E-001	7.66124E-007
-1.75665E-001	8.40916E-007
-1.73662E-001	9.09047E-007
-1.71655E-001	9.71836E-007
-1.69660E-001	1.03622E-006
-1.67667E-001	1.09873E-006
-1.65644E-001	1.15979E-006
-1.63664E-001	1.21793E-006
-1.61655E-001	1.26961E-006
-1.59659E-001	1.32470E-006
-1.57659E-001	1.36786E-006
-1.55647E-001	1.41205E-006
-1.53644E-001	1.45160E-006
-1.51642E-001	1.48553E-006
-1.49636E-001	1.52500E-006
-1.47646E-001	1.55969E-006
-1.45647E-001	1.58994E-006
-1.43651E-001	1.62026E-006
-1.41649E-001	1.64475E-006
-1.39630E-001	1.66411E-006
-1.37641E-001	1.68478E-006
-1.35643E-001	1.69831E-006
-1.33635E-001	1.70775E-006
-1.31647E-001	1.72260E-006
-1.29628E-001	1.74077E-006
-1.27633E-001	1.74459E-006
-1.25627E-001	1.74757E-006
-1.23631E-001	1.75673E-006
-1.21637E-001	1.75964E-006
-1.19637E-001	1.76214E-006
-1.17637E-001	1.76131E-006
-1.15640E-001	1.75812E-006
-1.13626E-001	1.76589E-006
-1.11625E-001	1.76436E-006
-1.09633E-001	1.75680E-006
-1.07633E-001	1.75215E-006
-1.05636E-001	1.74910E-006
-1.03622E-001	1.74494E-006
-1.01608E-001	1.73904E-006
-9.96199E-002	1.72974E-006
-9.76218E-002	1.72260E-006
-9.56114E-002	1.71302E-006
-9.36251E-002	1.71094E-006
-9.16376E-002	1.70359E-006
-8.96338E-002	1.69325E-006
-8.76042E-002	1.68915E-006
-8.56100E-002	1.67910E-006
-8.36179E-002	1.67361E-006
-8.16092E-002	1.66480E-006
-7.96152E-002	1.65127E-006
-7.76012E-002	1.64753E-006
-7.56029E-002	1.63809E-006
-7.35932E-002	1.63330E-006
-7.16143E-002	1.62401E-006
-6.96141E-002	1.61610E-006
-6.76074E-002	1.60708E-006
-6.56040E-002	1.60666E-006
-6.36013E-002	1.60382E-006
-6.16021E-002	1.59688E-006
-5.95910E-002	1.58932E-006
-5.76029E-002	1.58592E-006
-5.56102E-002	1.58127E-006
-5.35985E-002	1.57662E-006
-5.15791E-002	1.56580E-006
-4.95858E-002	1.56427E-006
-4.75807E-002	1.55449E-006
-4.56022E-002	1.54741E-006
-4.35947E-002	1.54283E-006
-4.16007E-002	1.53784E-006
-3.95886E-002	1.53041E-006
-3.75788E-002	1.52875E-006
-3.55836E-002	1.52445E-006
-3.35936E-002	1.51751E-006
-3.15873E-002	1.51473E-006
-2.95793E-002	1.51078E-006
-2.75875E-002	1.51140E-006
-2.55766E-002	1.50405E-006
-2.35776E-002	1.50155E-006
-2.15807E-002	1.49593E-006
-1.95736E-002	1.49836E-006
-1.75765E-002	1.49656E-006
-1.55698E-002	1.48844E-006
-1.35863E-002	1.48178E-006
-1.15579E-002	1.48303E-006
-9.57856E-003	1.47671E-006
-7.56394E-003	1.47449E-006
-5.57727E-003	1.47470E-006
-3.57163E-003	1.47276E-006
-1.54616E-003	1.47012E-006
4.73671E-004	1.46985E-006
2.45637E-003	1.47089E-006
4.44325E-003	1.46991E-006
6.44514E-003	1.46221E-006
8.44370E-003	1.45888E-006
1.04408E-002	1.46207E-006
1.24471E-002	1.45985E-006
1.44602E-002	1.45590E-006
1.64408E-002	1.45347E-006
1.84523E-002	1.45687E-006
2.04519E-002	1.45049E-006
2.24601E-002	1.45153E-006
2.44595E-002	1.45285E-006
2.64697E-002	1.45867E-006
2.84610E-002	1.45486E-006
3.04597E-002	1.45715E-006
3.24633E-002	1.45090E-006
3.44502E-002	1.45174E-006
3.64596E-002	1.45118E-006
3.84794E-002	1.45396E-006
4.04684E-002	1.45375E-006
4.24561E-002	1.44716E-006
4.44644E-002	1.45188E-006
4.64661E-002	1.45257E-006
4.84905E-002	1.45423E-006
5.04787E-002	1.45084E-006
5.24856E-002	1.44973E-006
5.44837E-002	1.45306E-006
5.64814E-002	1.44785E-006
5.84831E-002	1.44841E-006
6.04693E-002	1.44806E-006
6.24804E-002	1.44750E-006
6.44881E-002	1.44875E-006
6.64915E-002	1.45070E-006
6.84830E-002	1.45472E-006
7.04942E-002	1.45611E-006
7.24763E-002	1.45285E-006
7.44807E-002	1.45167E-006
7.64868E-002	1.45188E-006
7.85041E-002	1.45222E-006
8.04970E-002	1.45812E-006
8.24939E-002	1.45597E-006
8.44889E-002	1.45111E-006
8.64917E-002	1.45243E-006
8.84881E-002	1.45465E-006
9.05052E-002	1.45396E-006
9.25078E-002	1.45500E-006
9.45011E-002	1.45673E-006
9.65005E-002	1.45756E-006
9.85045E-002	1.45923E-006
1.00512E-001	1.45486E-006
9.85086E-002	1.32900E-006
9.65030E-002	1.23805E-006
9.44988E-002	1.16950E-006
9.24988E-002	1.11774E-006
9.04986E-002	1.06612E-006
8.84856E-002	1.02110E-006
8.64912E-002	9.77178E-007
8.44902E-002	9.44778E-007
8.24925E-002	9.13487E-007
8.04956E-002	8.84140E-007
7.84970E-002	8.52710E-007
7.64882E-002	8.23848E-007
7.44905E-002	7.99774E-007
7.24790E-002	7.73617E-007
7.04903E-002	7.52595E-007
6.84798E-002	7.29561E-007
6.64959E-002	7.10551E-007
6.45005E-002	6.90916E-007
6.24858E-002	6.72323E-007
6.04681E-002	6.50537E-007
5.84783E-002	6.34164E-007
5.64787E-002	6.17027E-007
5.44785E-002	6.00584E-007
5.24918E-002	5.86083E-007
5.04862E-002	5.73040E-007
4.84838E-002	5.55834E-007
4.64475E-002	5.38627E-007
4.44540E-002	5.25515E-007
4.24665E-002	5.09696E-007
4.04719E-002	4.97416E-007
3.84771E-002	4.83679E-007
3.64416E-002	4.67929E-007
3.44477E-002	4.54678E-007
