Vf	Im
V vs. Ref.	A
-5.97881E-001	-3.43691E-006
-5.95880E-001	-3.39730E-006
-5.93875E-001	-3.35872E-006
-5.91865E-001	-3.32473E-006
-5.89875E-001	-3.29260E-006
-5.87864E-001	-3.27498E-006
-5.85873E-001	-3.24903E-006
-5.83870E-001	-3.21691E-006
-5.81870E-001	-3.20858E-006
-5.79875E-001	-3.19686E-006
-5.77868E-001	-3.16918E-006
-5.75856E-001	-3.15370E-006
-5.73873E-001	-3.13802E-006
-5.71860E-001	-3.11534E-006
-5.69875E-001	-3.09841E-006
-5.67879E-001	-3.08953E-006
-5.65852E-001	-3.06427E-006
-5.63859E-001	-3.04748E-006
-5.61855E-001	-3.03160E-006
-5.59862E-001	-3.01848E-006
-5.57854E-001	-2.99954E-006
-5.55869E-001	-2.98823E-006
-5.53862E-001	-2.96499E-006
-5.51866E-001	-2.95195E-006
-5.49844E-001	-2.94265E-006
-5.47847E-001	-2.92642E-006
-5.45857E-001	-2.91296E-006
-5.43855E-001	-2.90470E-006
-5.41856E-001	-2.88430E-006
-5.39850E-001	-2.87341E-006
-5.37842E-001	-2.86134E-006
-5.35838E-001	-2.85114E-006
-5.33838E-001	-2.84038E-006
-5.31847E-001	-2.82977E-006
-5.29848E-001	-2.81936E-006
-5.27854E-001	-2.80091E-006
-5.25840E-001	-2.77184E-006
-5.23829E-001	-2.77170E-006
-5.21833E-001	-2.76143E-006
-5.19850E-001	-2.73174E-006
-5.17841E-001	-2.73777E-006
-5.15845E-001	-2.73708E-006
-5.13818E-001	-2.72181E-006
-5.11823E-001	-2.70523E-006
-5.09820E-001	-2.70024E-006
-5.07825E-001	-2.69746E-006
-5.05816E-001	-2.68539E-006
-5.03840E-001	-2.67200E-006
-5.01837E-001	-2.65458E-006
-4.99843E-001	-2.64355E-006
-4.97814E-001	-2.62558E-006
-4.95817E-001	-2.61996E-006
-4.93838E-001	-2.61483E-006
-4.91828E-001	-2.61150E-006
-4.89830E-001	-2.58840E-006
-4.87823E-001	-2.58319E-006
-4.85804E-001	-2.57043E-006
-4.83817E-001	-2.56300E-006
-4.81813E-001	-2.54448E-006
-4.79818E-001	-2.53844E-006
-4.77814E-001	-2.52561E-006
-4.75823E-001	-2.52644E-006
-4.73809E-001	-2.51083E-006
-4.71805E-001	-2.50188E-006
-4.69816E-001	-2.49494E-006
-4.67824E-001	-2.49036E-006
-4.65816E-001	-2.48127E-006
-4.63819E-001	-2.47073E-006
-4.61804E-001	-2.45713E-006
-4.59795E-001	-2.45359E-006
-4.57791E-001	-2.44527E-006
-4.55805E-001	-2.43312E-006
-4.53811E-001	-2.42112E-006
-4.51808E-001	-2.40336E-006
-4.49814E-001	-2.38282E-006
-4.47786E-001	-2.37068E-006
-4.45796E-001	-2.37478E-006
-4.43807E-001	-2.39025E-006
-4.41805E-001	-2.37484E-006
-4.39800E-001	-2.36145E-006
-4.37800E-001	-2.34730E-006
-4.35803E-001	-2.33717E-006
-4.33792E-001	-2.32670E-006
-4.31797E-001	-2.32149E-006
-4.29795E-001	-2.31018E-006
-4.27797E-001	-2.30581E-006
-4.25792E-001	-2.29624E-006
-4.23791E-001	-2.28819E-006
-4.21783E-001	-2.27986E-006
-4.19776E-001	-2.26571E-006
-4.17782E-001	-2.25704E-006
-4.15780E-001	-2.24670E-006
-4.13796E-001	-2.23907E-006
-4.11798E-001	-2.22720E-006
-4.09774E-001	-2.21652E-006
-4.07781E-001	-2.21125E-006
-4.05785E-001	-2.20209E-006
-4.03793E-001	-2.19175E-006
-4.01785E-001	-2.18703E-006
-3.99789E-001	-2.17808E-006
-3.97788E-001	-2.16268E-006
-3.95779E-001	-2.15671E-006
-3.93782E-001	-2.14693E-006
-3.91782E-001	-2.13798E-006
-3.89789E-001	-2.13056E-006
-3.87785E-001	-2.12244E-006
-3.85773E-001	-2.11141E-006
-3.83766E-001	-2.10419E-006
-3.81775E-001	-2.09601E-006
-3.79784E-001	-2.08345E-006
-3.77772E-001	-2.07922E-006
-3.75778E-001	-2.07158E-006
-3.73779E-001	-2.05930E-006
-3.71781E-001	-2.05306E-006
-3.69778E-001	-2.04335E-006
-3.67774E-001	-2.03398E-006
-3.65782E-001	-2.02045E-006
-3.63776E-001	-2.01129E-006
-3.61770E-001	-1.99985E-006
-3.59757E-001	-1.99457E-006
-3.57745E-001	-1.97751E-006
