Vf	Im
V vs. Ref.	A
-5.99846E-001	-2.98511E-006
-5.97859E-001	-2.96235E-006
-5.95850E-001	-2.94640E-006
-5.93855E-001	-2.92447E-006
-5.91843E-001	-2.90595E-006
-5.89856E-001	-2.89623E-006
-5.87848E-001	-2.87570E-006
-5.85854E-001	-2.85697E-006
-5.83848E-001	-2.84059E-006
-5.81844E-001	-2.82255E-006
-5.79845E-001	-2.80458E-006
-5.77848E-001	-2.79744E-006
-5.75839E-001	-2.78925E-006
-5.73851E-001	-2.78245E-006
-5.71840E-001	-2.76844E-006
-5.69851E-001	-2.74658E-006
-5.67842E-001	-2.73146E-006
-5.65829E-001	-2.72015E-006
-5.63844E-001	-2.70502E-006
-5.61830E-001	-2.69344E-006
-5.59837E-001	-2.68067E-006
-5.57834E-001	-2.66346E-006
-5.55840E-001	-2.65236E-006
-5.53845E-001	-2.63911E-006
-5.51853E-001	-2.62940E-006
-5.49830E-001	-2.61733E-006
-5.47831E-001	-2.60588E-006
-5.45832E-001	-2.59200E-006
-5.43837E-001	-2.58507E-006
-5.41843E-001	-2.56959E-006
-5.39836E-001	-2.56078E-006
-5.37818E-001	-2.54302E-006
-5.35818E-001	-2.53539E-006
-5.33822E-001	-2.52054E-006
-5.31830E-001	-2.50639E-006
-5.29825E-001	-2.49917E-006
-5.27830E-001	-2.49106E-006
-5.25832E-001	-2.47926E-006
-5.23811E-001	-2.46913E-006
-5.21811E-001	-2.45442E-006
-5.19826E-001	-2.44291E-006
-5.17820E-001	-2.43194E-006
-5.15826E-001	-2.49154E-006
-5.13811E-001	-2.47808E-006
-5.11801E-001	-2.46622E-006
-5.09798E-001	-2.44991E-006
-5.07803E-001	-2.43576E-006
-5.05810E-001	-2.43583E-006
-5.03826E-001	-2.42313E-006
-5.01823E-001	-2.41092E-006
-4.99822E-001	-2.40440E-006
-4.97797E-001	-2.39538E-006
-4.95800E-001	-2.38768E-006
-4.93810E-001	-2.38213E-006
-4.91804E-001	-2.37387E-006
-4.89805E-001	-2.35903E-006
-4.87803E-001	-2.34924E-006
-4.85790E-001	-2.34043E-006
-4.83790E-001	-2.32239E-006
-4.81796E-001	-2.31955E-006
-4.79801E-001	-2.31539E-006
-4.77793E-001	-2.30477E-006
-4.75804E-001	-2.29187E-006
-4.73792E-001	-2.28194E-006
-4.71792E-001	-2.27237E-006
-4.69794E-001	-2.27390E-006
-4.67801E-001	-2.26509E-006
-4.65793E-001	-2.25440E-006
-4.63808E-001	-2.25190E-006
-4.61774E-001	-2.24268E-006
-4.59775E-001	-2.24358E-006
-4.57768E-001	-2.22838E-006
-4.55788E-001	-2.22401E-006
-4.53783E-001	-2.21548E-006
-4.51791E-001	-2.20771E-006
-4.49793E-001	-2.20174E-006
-4.47773E-001	-2.19439E-006
-4.45777E-001	-2.19057E-006
-4.43777E-001	-2.17739E-006
-4.41780E-001	-2.17205E-006
-4.39787E-001	-2.16546E-006
-4.37774E-001	-2.15331E-006
-4.35784E-001	-2.14887E-006
-4.33772E-001	-2.14152E-006
-4.31782E-001	-2.13181E-006
-4.29783E-001	-2.12515E-006
-4.27769E-001	-2.11793E-006
-4.25777E-001	-2.11217E-006
-4.23774E-001	-2.10773E-006
-4.21765E-001	-2.09587E-006
-4.19749E-001	-2.08914E-006
-4.17763E-001	-2.08040E-006
-4.15759E-001	-2.07783E-006
-4.13775E-001	-2.07207E-006
-4.11781E-001	-2.06402E-006
-4.09760E-001	-2.05743E-006
-4.07754E-001	-2.04515E-006
-4.05759E-001	-2.03724E-006
-4.03770E-001	-2.03433E-006
-4.01766E-001	-2.02503E-006
-3.99768E-001	-2.01955E-006
-3.97773E-001	-2.01289E-006
-3.95752E-001	-2.00477E-006
-3.93752E-001	-1.99520E-006
