Vf	Im
V vs. Ref.	A
-5.99859E-001	-6.34248E-006
-5.97863E-001	-6.26567E-006
-5.95855E-001	-6.19643E-006
-5.93865E-001	-6.14356E-006
-5.91855E-001	-6.08653E-006
-5.89868E-001	-6.03484E-006
-5.87849E-001	-5.98059E-006
-5.85857E-001	-5.93091E-006
-5.83852E-001	-5.88436E-006
-5.81843E-001	-5.83885E-006
-5.79851E-001	-5.79077E-006
-5.77856E-001	-5.74775E-006
-5.75830E-001	-5.71133E-006
-5.73848E-001	-5.66963E-006
-5.71845E-001	-5.62328E-006
-5.69857E-001	-5.58124E-006
-5.67854E-001	-5.53857E-006
-5.65831E-001	-5.50409E-006
-5.63838E-001	-5.46537E-006
-5.61839E-001	-5.42284E-006
-5.59841E-001	-5.38240E-006
-5.57834E-001	-5.34840E-006
-5.55854E-001	-5.31177E-006
-5.53835E-001	-5.26917E-006
-5.51850E-001	-5.23642E-006
-5.49834E-001	-5.20333E-006
-5.47826E-001	-5.16912E-006
-5.45831E-001	-5.14172E-006
-5.43833E-001	-5.10099E-006
-5.41842E-001	-5.07102E-006
-5.39836E-001	-5.03931E-006
-5.37822E-001	-5.00601E-006
-5.35822E-001	-4.96959E-006
-5.33823E-001	-4.93989E-006
-5.31829E-001	-4.90742E-006
-5.29831E-001	-4.87460E-006
-5.27831E-001	-4.84560E-006
-5.25830E-001	-4.81626E-006
-5.23809E-001	-4.78386E-006
-5.21807E-001	-4.75624E-006
-5.19813E-001	-4.72204E-006
-5.17820E-001	-4.69151E-006
-5.15824E-001	-4.66667E-006
-5.13801E-001	-4.63288E-006
-5.11807E-001	-4.60472E-006
-5.09797E-001	-4.57683E-006
-5.07797E-001	-4.54713E-006
-5.05805E-001	-4.51813E-006
-5.03819E-001	-4.49419E-006
-5.01813E-001	-4.46235E-006
-4.99813E-001	-4.43363E-006
-4.97796E-001	-4.40643E-006
-4.95800E-001	-4.37562E-006
-4.93815E-001	-4.35002E-006
-4.91810E-001	-4.32657E-006
-4.89809E-001	-4.29806E-006
-4.87804E-001	-4.27148E-006
-4.85787E-001	-4.24012E-006
-4.83800E-001	-4.21577E-006
-4.81801E-001	-4.19281E-006
-4.79803E-001	-4.16929E-006
-4.77794E-001	-4.13883E-006
-4.75805E-001	-4.11059E-006
-4.73789E-001	-4.08707E-006
-4.71795E-001	-4.06931E-006
-4.69801E-001	-4.03802E-006
-4.67802E-001	-4.02033E-006
-4.65793E-001	-3.99036E-006
-4.63801E-001	-3.95997E-006
-4.61782E-001	-3.94013E-006
-4.59783E-001	-3.90960E-006
-4.57781E-001	-3.88767E-006
-4.55788E-001	-3.86180E-006
-4.53787E-001	-3.84064E-006
-4.51787E-001	-3.81337E-006
-4.49792E-001	-3.79193E-006
-4.47772E-001	-3.76980E-006
-4.45777E-001	-3.74135E-006
-4.43781E-001	-3.71929E-006
-4.41784E-001	-3.69223E-006
-4.39775E-001	-3.66531E-006
-4.37779E-001	-3.64595E-006
-4.35782E-001	-3.62361E-006
-4.33776E-001	-3.60842E-006
-4.31780E-001	-3.58101E-006
-4.29777E-001	-3.55410E-006
-4.27766E-001	-3.52940E-006
-4.25787E-001	-3.51621E-006
-4.23783E-001	-3.49360E-006
-4.21766E-001	-3.47306E-006
-4.19764E-001	-3.44704E-006
-4.17767E-001	-3.43011E-006
-4.15766E-001	-3.41048E-006
-4.13778E-001	-3.38724E-006
-4.11775E-001	-3.36441E-006
-4.09755E-001	-3.34394E-006
-4.07759E-001	-3.31605E-006
-4.05757E-001	-3.29656E-006
-4.03771E-001	-3.27984E-006
-4.01772E-001	-3.26124E-006
-3.99771E-001	-3.23668E-006
-3.97780E-001	-3.21906E-006
-3.95761E-001	-3.19998E-006
-3.93759E-001	-3.18458E-006
-3.91765E-001	-3.16286E-006
-3.89773E-001	-3.14330E-006
-3.87764E-001	-3.12123E-006
-3.85757E-001	-3.10576E-006
-3.83751E-001	-3.08037E-006
-3.81766E-001	-3.06733E-006
-3.79762E-001	-3.03881E-006
-3.77762E-001	-3.02500E-006
-3.75761E-001	-3.00107E-006
-3.73754E-001	-2.98039E-006
-3.71775E-001	-2.96083E-006
-3.69750E-001	-2.93786E-006
-3.67756E-001	-2.91962E-006
-3.65759E-001	-2.89596E-006
-3.63764E-001	-2.88409E-006
-3.61751E-001	-2.86390E-006
-3.59742E-001	-2.84933E-006
-3.57731E-001	-2.83393E-006
-3.55733E-001	-2.81034E-006
-3.53729E-001	-2.79147E-006
-3.51749E-001	-2.77496E-006
-3.49752E-001	-2.75976E-006
-3.47753E-001	-2.73701E-006
-3.45728E-001	-2.72015E-006
-3.43735E-001	-2.70010E-006
-3.41748E-001	-2.68324E-006
-3.39747E-001	-2.66714E-006
-3.37745E-001	-2.65112E-006
-3.35739E-001	-2.61913E-006
-3.33739E-001	-2.60741E-006
-3.31733E-001	-2.59381E-006
-3.29732E-001	-2.57882E-006
-3.27727E-001	-2.55648E-006
-3.25731E-001	-2.54177E-006
-3.23738E-001	-2.52172E-006
-3.21734E-001	-2.50681E-006
-3.19724E-001	-2.48474E-006
-3.17722E-001	-2.46601E-006
-3.15722E-001	-2.44860E-006
-3.13724E-001	-2.42889E-006
-3.11735E-001	-2.41009E-006
-3.09712E-001	-2.39580E-006
-3.07718E-001	-2.37824E-006
-3.05702E-001	-2.35833E-006
-3.03710E-001	-2.33898E-006
-3.01720E-001	-2.32510E-006
-2.99714E-001	-2.30359E-006
-2.97727E-001	-2.28888E-006
-2.95721E-001	-2.26571E-006
-2.93706E-001	-2.24476E-006
-2.91714E-001	-2.23491E-006
-2.89715E-001	-2.20972E-006
-2.87709E-001	-2.19120E-006
-2.85724E-001	-2.17128E-006
-2.83709E-001	-2.15214E-006
-2.81703E-001	-2.12924E-006
-2.79708E-001	-2.10849E-006
-2.77703E-001	-2.08983E-006
-2.75705E-001	-2.06791E-006
-2.73701E-001	-2.04286E-006
-2.71704E-001	-2.02184E-006
-2.69715E-001	-2.00352E-006
-2.67701E-001	-1.97910E-006
-2.65696E-001	-1.95537E-006
-2.63708E-001	-1.93803E-006
-2.61706E-001	-1.90819E-006
-2.59704E-001	-1.87746E-006
-2.57696E-001	-1.84700E-006
-2.55680E-001	-1.82223E-006
-2.53684E-001	-1.79372E-006
-2.51692E-001	-1.76472E-006
-2.49704E-001	-1.73912E-006
-2.47681E-001	-1.70429E-006
-2.45691E-001	-1.66974E-006
-2.43696E-001	-1.63810E-006
-2.41678E-001	-1.61347E-006
-2.39685E-001	-1.57822E-006
-2.37691E-001	-1.53951E-006
-2.35683E-001	-1.49802E-006
-2.33692E-001	-1.46243E-006
-2.31676E-001	-1.42323E-006
-2.29664E-001	-1.38035E-006
-2.27684E-001	-1.34226E-006
-2.25670E-001	-1.29897E-006
-2.23677E-001	-1.24714E-006
-2.21678E-001	-1.20010E-006
-2.19683E-001	-1.15140E-006
-2.17654E-001	-1.10353E-006
-2.15663E-001	-1.05607E-006
-2.13678E-001	-1.00411E-006
-2.11677E-001	-9.46103E-007
-2.09673E-001	-8.97399E-007
-2.07676E-001	-8.41270E-007
-2.05661E-001	-7.81742E-007
-2.03652E-001	-7.31164E-007
-2.01668E-001	-6.71498E-007
-1.99663E-001	-6.09333E-007
-1.97679E-001	-5.47516E-007
-1.95668E-001	-4.87155E-007
-1.93677E-001	-4.24505E-007
-1.91655E-001	-3.67960E-007
-1.89671E-001	-3.07808E-007
-1.87680E-001	-2.54038E-007
-1.85661E-001	-1.92290E-007
-1.83665E-001	-1.33387E-007
-1.81656E-001	-7.99641E-008
-1.79668E-001	-2.17544E-008
-1.77661E-001	3.49984E-008
-1.75662E-001	8.83516E-008
-1.73656E-001	1.35044E-007
-1.71658E-001	1.92213E-007
-1.69653E-001	2.50978E-007
-1.67654E-001	2.94410E-007
-1.65637E-001	3.43392E-007
-1.63668E-001	3.79747E-007
-1.61639E-001	4.28036E-007
-1.59659E-001	4.58494E-007
-1.57655E-001	4.93253E-007
-1.55642E-001	5.25376E-007
-1.53630E-001	5.59164E-007
-1.51634E-001	5.83169E-007
-1.49643E-001	6.13766E-007
-1.47635E-001	6.33400E-007
-1.45637E-001	6.55116E-007
-1.43649E-001	6.77110E-007
-1.41648E-001	6.98687E-007
-1.39626E-001	7.20819E-007
-1.37640E-001	7.36707E-007
-1.35635E-001	7.47253E-007
-1.33628E-001	7.55162E-007
-1.31646E-001	7.68067E-007
-1.29629E-001	7.72993E-007
-1.27625E-001	7.77503E-007
-1.25621E-001	7.87701E-007
-1.23623E-001	7.90754E-007
-1.21624E-001	7.93113E-007
-1.19629E-001	8.03728E-007
-1.17643E-001	8.01022E-007
-1.15632E-001	8.01855E-007
-1.13621E-001	8.05532E-007
-1.11629E-001	8.07197E-007
-1.09622E-001	8.08724E-007
-1.07625E-001	8.07197E-007
-1.05633E-001	8.02410E-007
-1.03611E-001	8.05810E-007
-1.01601E-001	8.05601E-007
-9.96156E-002	7.98872E-007
-9.76216E-002	8.00190E-007
-9.56076E-002	8.01369E-007
-9.36270E-002	7.99565E-007
-9.16307E-002	7.95611E-007
-8.96255E-002	7.94570E-007
-8.76019E-002	7.86453E-007
-8.56073E-002	7.86314E-007
-8.36171E-002	7.79723E-007
-8.16175E-002	7.76184E-007
-7.96244E-002	7.74311E-007
-7.76112E-002	7.69177E-007
-7.55933E-002	7.68830E-007
-7.35964E-002	7.67304E-007
-7.16032E-002	7.63696E-007
-6.96013E-002	7.62170E-007
-6.75961E-002	7.60019E-007
-6.56036E-002	7.50028E-007
-6.35917E-002	7.50514E-007
-6.15894E-002	7.45865E-007
-5.95958E-002	7.48432E-007
-5.75994E-002	7.43645E-007
-5.55964E-002	7.40523E-007
-5.35960E-002	7.45727E-007
-5.15833E-002	7.34279E-007
-4.95712E-002	7.36013E-007
-4.75749E-002	7.26231E-007
-4.55878E-002	7.24843E-007
-4.35878E-002	7.26647E-007
-4.16024E-002	7.22554E-007
-3.95898E-002	7.24219E-007
-3.75767E-002	7.18183E-007
-3.55790E-002	7.17975E-007
-3.35829E-002	7.18807E-007
-3.15712E-002	7.20403E-007
-2.95808E-002	7.13673E-007
-2.76060E-002	7.09649E-007
-2.55674E-002	7.15616E-007
-2.35674E-002	7.05417E-007
-2.15747E-002	7.02017E-007
-1.95732E-002	7.04029E-007
-1.75676E-002	7.09025E-007
-1.55650E-002	7.01948E-007
-1.35832E-002	6.98618E-007
-1.15596E-002	6.94524E-007
-9.55957E-003	6.92651E-007
-7.56498E-003	6.89806E-007
-5.56413E-003	6.92582E-007
-3.55702E-003	6.99520E-007
-1.54679E-003	6.88488E-007
4.73462E-004	6.93484E-007
2.45178E-003	6.89459E-007
4.44450E-003	6.87239E-007
6.45265E-003	6.90500E-007
8.44787E-003	6.88072E-007
1.04433E-002	6.81203E-007
1.24479E-002	6.86892E-007
1.44621E-002	6.87239E-007
1.64471E-002	6.85297E-007
1.84534E-002	6.82660E-007
2.04613E-002	6.88002E-007
2.24707E-002	6.83770E-007
2.44620E-002	6.89182E-007
2.64797E-002	6.85297E-007
2.84685E-002	6.80024E-007
3.04681E-002	6.80440E-007
3.24723E-002	6.85644E-007
3.44585E-002	6.82591E-007
3.64637E-002	6.84742E-007
3.84825E-002	6.85158E-007
4.04740E-002	6.87447E-007
4.24715E-002	6.86337E-007
4.44657E-002	6.82521E-007
4.64661E-002	6.83146E-007
4.84847E-002	6.87656E-007
5.04820E-002	6.88280E-007
5.24968E-002	6.87725E-007
5.44801E-002	6.82313E-007
