Vf	Im
V vs. Ref.	A
-5.97886E-001	-3.58157E-006
-5.95885E-001	-3.54091E-006
-5.93881E-001	-3.49498E-006
-5.91875E-001	-3.47819E-006
-5.89875E-001	-3.44926E-006
-5.87871E-001	-3.43379E-006
-5.85878E-001	-3.40479E-006
-5.83872E-001	-3.37683E-006
-5.81873E-001	-3.35019E-006
-5.79881E-001	-3.33839E-006
-5.77879E-001	-3.31911E-006
-5.75852E-001	-3.29753E-006
-5.73870E-001	-3.28553E-006
-5.71876E-001	-3.26013E-006
-5.69888E-001	-3.23502E-006
-5.67881E-001	-3.22114E-006
-5.65861E-001	-3.20102E-006
-5.63866E-001	-3.18506E-006
-5.61863E-001	-3.16793E-006
-5.59863E-001	-3.14961E-006
-5.57861E-001	-3.12359E-006
-5.55875E-001	-3.10937E-006
-5.53868E-001	-3.09986E-006
-5.51885E-001	-3.09085E-006
-5.49846E-001	-3.07288E-006
-5.47861E-001	-3.06733E-006
-5.45857E-001	-3.04089E-006
-5.43850E-001	-3.03291E-006
-5.41862E-001	-3.01439E-006
-5.39853E-001	-3.00558E-006
-5.37838E-001	-2.98109E-006
-5.35835E-001	-2.97436E-006
-5.33842E-001	-2.95965E-006
-5.31858E-001	-2.94647E-006
-5.29861E-001	-2.93044E-006
-5.27855E-001	-2.92135E-006
-5.25858E-001	-2.90553E-006
-5.23826E-001	-2.88881E-006
-5.21832E-001	-2.88035E-006
-5.19852E-001	-2.86550E-006
-5.17843E-001	-2.85475E-006
-5.15847E-001	-2.83435E-006
-5.13827E-001	-2.83192E-006
-5.11820E-001	-2.81638E-006
-5.09822E-001	-2.80223E-006
-5.07832E-001	-2.79078E-006
-5.05829E-001	-2.77829E-006
-5.03847E-001	-2.76719E-006
-5.01849E-001	-2.76136E-006
-4.99848E-001	-2.74686E-006
-4.97820E-001	-2.72903E-006
-4.95822E-001	-2.71481E-006
-4.93839E-001	-2.69642E-006
-4.91836E-001	-2.69337E-006
-4.89836E-001	-2.68782E-006
-4.87818E-001	-2.67006E-006
