Vf	Im
V vs. Ref.	A
-5.97887E-001	-3.45960E-006
-5.95879E-001	-3.42255E-006
-5.93886E-001	-3.39237E-006
-5.91875E-001	-3.36337E-006
-5.89881E-001	-3.33187E-006
-5.87867E-001	-3.30710E-006
-5.85873E-001	-3.28261E-006
-5.83883E-001	-3.27061E-006
-5.81874E-001	-3.23932E-006
-5.79872E-001	-3.21885E-006
-5.77881E-001	-3.21066E-006
-5.75857E-001	-3.18985E-006
-5.73869E-001	-3.16474E-006
-5.71864E-001	-3.15086E-006
-5.69880E-001	-3.13872E-006
-5.67878E-001	-3.11874E-006
-5.65859E-001	-3.10195E-006
-5.63856E-001	-3.08335E-006
-5.61862E-001	-3.07239E-006
-5.59860E-001	-3.06379E-006
-5.57864E-001	-3.04304E-006
-5.55878E-001	-3.03312E-006
-5.53858E-001	-3.01966E-006
-5.51875E-001	-3.00877E-006
-5.49847E-001	-2.98920E-006
-5.47862E-001	-2.98282E-006
-5.45851E-001	-2.96686E-006
-5.43857E-001	-2.94903E-006
-5.41867E-001	-2.93613E-006
-5.39851E-001	-2.92600E-006
-5.37841E-001	-2.91018E-006
-5.35834E-001	-2.89734E-006
-5.33843E-001	-2.88624E-006
-5.31858E-001	-2.87771E-006
-5.29863E-001	-2.86786E-006
-5.27850E-001	-2.85919E-006
-5.25856E-001	-2.84371E-006
-5.23833E-001	-2.83060E-006
-5.21827E-001	-2.82110E-006
-5.19837E-001	-2.81062E-006
-5.17841E-001	-2.80056E-006
-5.15847E-001	-2.79029E-006
-5.13820E-001	-2.77544E-006
-5.11827E-001	-2.76330E-006
-5.09822E-001	-2.75741E-006
-5.07825E-001	-2.74651E-006
-5.05827E-001	-2.73812E-006
-5.03836E-001	-2.72278E-006
-5.01830E-001	-2.70835E-006
-4.99840E-001	-2.70627E-006
-4.97821E-001	-2.69413E-006
-4.95822E-001	-2.68414E-006
-4.93830E-001	-2.67228E-006
-4.91821E-001	-2.66222E-006
-4.89832E-001	-2.65257E-006
-4.87819E-001	-2.64189E-006
-4.85802E-001	-2.63273E-006
-4.83826E-001	-2.62198E-006
-4.81813E-001	-2.61136E-006
-4.79824E-001	-2.60220E-006
-4.77823E-001	-2.59346E-006
-4.75823E-001	-2.58645E-006
-4.73807E-001	-2.57674E-006
-4.71817E-001	-2.57070E-006
-4.69808E-001	-2.55364E-006
-4.67830E-001	-2.54767E-006
-4.65823E-001	-2.53442E-006
-4.63819E-001	-2.52915E-006
-4.61803E-001	-2.51992E-006
-4.59803E-001	-2.51978E-006
-4.57797E-001	-2.50687E-006
-4.55806E-001	-2.49945E-006
-4.53808E-001	-2.48717E-006
-4.51806E-001	-2.47642E-006
-4.49812E-001	-2.46885E-006
-4.47791E-001	-2.46289E-006
-4.45803E-001	-2.45519E-006
-4.43811E-001	-2.44506E-006
-4.41802E-001	-2.43923E-006
-4.39800E-001	-2.43326E-006
-4.37803E-001	-2.42181E-006
-4.35806E-001	-2.41030E-006
-4.33795E-001	-2.40107E-006
-4.31799E-001	-2.39281E-006
-4.29796E-001	-2.38775E-006
-4.27790E-001	-2.37713E-006
-4.25794E-001	-2.36478E-006
-4.23799E-001	-2.36125E-006
-4.21782E-001	-2.34390E-006
-4.19781E-001	-2.34182E-006
-4.17782E-001	-2.33717E-006
-4.15783E-001	-2.33100E-006
-4.13807E-001	-2.32330E-006
-4.11794E-001	-2.31032E-006
-4.09779E-001	-2.30262E-006
-4.07781E-001	-2.29381E-006
-4.05774E-001	-2.27799E-006
-4.03792E-001	-2.27077E-006
-4.01787E-001	-2.26661E-006
-3.99793E-001	-2.25426E-006
-3.97795E-001	-2.24552E-006
-3.95773E-001	-2.23921E-006
-3.93781E-001	-2.23289E-006
-3.91787E-001	-2.21985E-006
-3.89785E-001	-2.21194E-006
-3.87786E-001	-2.20812E-006
-3.85785E-001	-2.20584E-006
-3.83763E-001	-2.19196E-006
-3.81770E-001	-2.17871E-006
-3.79781E-001	-2.17239E-006
-3.77776E-001	-2.16032E-006
-3.75777E-001	-2.15075E-006
-3.73784E-001	-2.14478E-006
-3.71787E-001	-2.13722E-006
-3.69760E-001	-2.12563E-006
-3.67772E-001	-2.11862E-006
-3.65780E-001	-2.11307E-006
-3.63780E-001	-2.10294E-006
-3.61764E-001	-2.08844E-006
-3.59759E-001	-2.07880E-006
-3.57741E-001	-2.07103E-006
-3.55758E-001	-2.06208E-006
-3.53747E-001	-2.05264E-006
-3.51768E-001	-2.04494E-006
-3.49767E-001	-2.03800E-006
-3.47769E-001	-2.02801E-006
-3.45745E-001	-2.01837E-006
-3.43762E-001	-2.00893E-006
-3.41761E-001	-1.99783E-006
-3.39762E-001	-1.99062E-006
-3.37760E-001	-1.97251E-006
-3.35757E-001	-1.96155E-006
-3.33758E-001	-1.95315E-006
-3.31751E-001	-1.93969E-006
-3.29746E-001	-1.92304E-006
-3.27763E-001	-1.91930E-006
-3.25749E-001	-1.90251E-006
-3.23761E-001	-1.89293E-006
-3.21750E-001	-1.88010E-006
-3.19742E-001	-1.87427E-006
-3.17729E-001	-1.84971E-006
-3.15753E-001	-1.83965E-006
-3.13733E-001	-1.83153E-006
-3.11762E-001	-1.81835E-006
-3.09731E-001	-1.80114E-006
-3.07721E-001	-1.79004E-006
-3.05720E-001	-1.77450E-006
-3.03724E-001	-1.75604E-006
-3.01737E-001	-1.74390E-006
-2.99736E-001	-1.73364E-006
-2.97741E-001	-1.71088E-006
-2.95738E-001	-1.70887E-006
-2.93728E-001	-1.68965E-006
-2.91721E-001	-1.66613E-006
-2.89732E-001	-1.65558E-006
-2.87727E-001	-1.63685E-006
-2.85737E-001	-1.61909E-006
-2.83722E-001	-1.60743E-006
-2.81719E-001	-1.59134E-006
-2.79719E-001	-1.56893E-006
-2.77720E-001	-1.54825E-006
-2.75717E-001	-1.53070E-006
-2.73715E-001	-1.51280E-006
-2.71715E-001	-1.49164E-006
-2.69731E-001	-1.46527E-006
-2.67721E-001	-1.44682E-006
-2.65707E-001	-1.42267E-006
-2.63717E-001	-1.39527E-006
-2.61722E-001	-1.37557E-006
-2.59725E-001	-1.34518E-006
-2.57709E-001	-1.31853E-006
-2.55692E-001	-1.28711E-006
-2.53701E-001	-1.26102E-006
-2.51707E-001	-1.23320E-006
-2.49713E-001	-1.20003E-006
-2.47698E-001	-1.16805E-006
-2.45712E-001	-1.13024E-006
-2.43716E-001	-1.08923E-006
-2.41694E-001	-1.04476E-006
-2.39693E-001	-1.01063E-006
-2.37707E-001	-9.65807E-007
-2.35696E-001	-9.22098E-007
-2.33703E-001	-8.81094E-007
-2.31698E-001	-8.32945E-007
-2.29689E-001	-7.82922E-007
-2.27686E-001	-7.26308E-007
-2.25688E-001	-6.76354E-007
-2.23701E-001	-6.18977E-007
-2.21697E-001	-5.65624E-007
-2.19698E-001	-5.07761E-007
-2.17671E-001	-4.43446E-007
-2.15679E-001	-3.83779E-007
-2.13690E-001	-3.24043E-007
-2.11682E-001	-2.55773E-007
-2.09687E-001	-1.87017E-007
-2.07687E-001	-1.17221E-007
-2.05683E-001	-4.41641E-008
-2.03666E-001	2.68116E-008
-2.01676E-001	9.57753E-008
-1.99674E-001	1.75632E-007
-1.97685E-001	2.50701E-007
-1.95688E-001	3.26949E-007
-1.93695E-001	4.05418E-007
-1.91668E-001	4.82638E-007
-1.89682E-001	5.56319E-007
-1.87678E-001	6.29446E-007
-1.85679E-001	6.99103E-007
-1.83679E-001	7.77364E-007
-1.81675E-001	8.44385E-007
-1.79681E-001	9.23825E-007
-1.77671E-001	9.86544E-007
-1.75674E-001	1.04906E-006
-1.73672E-001	1.11878E-006
-1.71671E-001	1.18546E-006
-1.69672E-001	1.24159E-006
-1.67662E-001	1.30902E-006
-1.65658E-001	1.36959E-006
-1.63677E-001	1.44133E-006
-1.61659E-001	1.45528E-006
-1.59673E-001	1.50342E-006
-1.57677E-001	1.55074E-006
-1.55655E-001	1.58765E-006
-1.53656E-001	1.62977E-006
-1.51654E-001	1.66959E-006
-1.49664E-001	1.69630E-006
-1.47651E-001	1.72738E-006
-1.45659E-001	1.76499E-006
-1.43668E-001	1.77748E-006
-1.41662E-001	1.80218E-006
-1.39647E-001	1.81862E-006
-1.37648E-001	1.84942E-006
-1.35657E-001	1.86885E-006
-1.33643E-001	1.88064E-006
-1.31660E-001	1.88682E-006
-1.29651E-001	1.89327E-006
-1.27641E-001	1.90083E-006
-1.25633E-001	1.90784E-006
-1.23642E-001	1.91443E-006
-1.21648E-001	1.91714E-006
-1.19653E-001	1.92081E-006
-1.17636E-001	1.92394E-006
-1.15654E-001	1.91589E-006
-1.13629E-001	1.92671E-006
-1.11646E-001	1.92553E-006
-1.09646E-001	1.92657E-006
-1.07643E-001	1.91818E-006
-1.05649E-001	1.91124E-006
-1.03621E-001	1.90180E-006
-1.01620E-001	1.92449E-006
-9.96262E-002	1.91360E-006
-9.76320E-002	1.90916E-006
-9.56262E-002	1.91124E-006
-9.36376E-002	1.89813E-006
-9.16430E-002	1.87891E-006
-8.96384E-002	1.87447E-006
-8.76226E-002	1.87246E-006
-8.56240E-002	1.86802E-006
-8.36269E-002	1.86483E-006
-8.16254E-002	1.86587E-006
-7.96358E-002	1.84831E-006
-7.76135E-002	1.86420E-006
-7.56179E-002	1.85053E-006
-7.36131E-002	1.86434E-006
-7.16087E-002	1.85976E-006
-6.96166E-002	1.85220E-006
-6.76161E-002	1.83964E-006
-6.56201E-002	1.84013E-006
-6.36078E-002	1.84068E-006
-6.16067E-002	1.84061E-006
-5.96094E-002	1.84040E-006
-5.76169E-002	1.83347E-006
-5.56129E-002	1.83423E-006
-5.36165E-002	1.83242E-006
-5.15983E-002	1.83138E-006
-4.95989E-002	1.83138E-006
-4.75862E-002	1.82944E-006
-4.56055E-002	1.82812E-006
-4.36039E-002	1.82798E-006
-4.16105E-002	1.81730E-006
-3.96038E-002	1.81515E-006
-3.75919E-002	1.81848E-006
-3.55932E-002	1.81834E-006
-3.35915E-002	1.82597E-006
