Vf	Im
V vs. Ref.	A
-5.97883E-001	-3.32785E-006
-5.95877E-001	-3.28754E-006
-5.93874E-001	-3.25847E-006
-5.91886E-001	-3.23661E-006
-5.89886E-001	-3.20137E-006
-5.87866E-001	-3.18284E-006
-5.85879E-001	-3.16043E-006
-5.83870E-001	-3.13580E-006
-5.81877E-001	-3.11305E-006
-5.79880E-001	-3.09834E-006
-5.77876E-001	-3.07815E-006
-5.75858E-001	-3.05879E-006
-5.73873E-001	-3.04061E-006
-5.71871E-001	-3.02833E-006
-5.69877E-001	-3.00773E-006
-5.67878E-001	-2.99212E-006
-5.65861E-001	-2.97810E-006
-5.63868E-001	-2.96069E-006
-5.61859E-001	-2.94945E-006
-5.59860E-001	-2.93412E-006
-5.57849E-001	-2.91469E-006
-5.55880E-001	-2.90865E-006
-5.53859E-001	-2.88423E-006
-5.51878E-001	-2.87535E-006
-5.49860E-001	-2.86716E-006
-5.47865E-001	-2.84753E-006
-5.45865E-001	-2.84219E-006
-5.43860E-001	-2.81742E-006
-5.41877E-001	-2.81062E-006
-5.39856E-001	-2.79397E-006
-5.37843E-001	-2.78065E-006
-5.35837E-001	-2.76906E-006
-5.33848E-001	-2.76309E-006
-5.31858E-001	-2.75262E-006
-5.29852E-001	-2.73881E-006
-5.27855E-001	-2.72334E-006
-5.25853E-001	-2.71945E-006
-5.23833E-001	-2.70204E-006
-5.21834E-001	-2.69337E-006
-5.19848E-001	-2.67533E-006
-5.17840E-001	-2.66277E-006
-5.15848E-001	-2.66000E-006
-5.13827E-001	-2.65112E-006
-5.11824E-001	-2.63634E-006
-5.09821E-001	-2.62302E-006
-5.07825E-001	-2.61351E-006
-5.05829E-001	-2.61108E-006
-5.03837E-001	-2.59672E-006
-5.01842E-001	-2.58347E-006
-4.99845E-001	-2.57646E-006
-4.97819E-001	-2.56751E-006
-4.95821E-001	-2.55190E-006
-4.93835E-001	-2.54753E-006
-4.91835E-001	-2.53581E-006
-4.89830E-001	-2.52200E-006
-4.87825E-001	-2.51180E-006
-4.85810E-001	-2.50792E-006
-4.83818E-001	-2.50042E-006
-4.81827E-001	-2.49661E-006
-4.79825E-001	-2.48564E-006
-4.77822E-001	-2.47316E-006
-4.75817E-001	-2.46740E-006
-4.73814E-001	-2.45963E-006
-4.71811E-001	-2.45012E-006
-4.69817E-001	-2.44277E-006
-4.67823E-001	-2.43028E-006
-4.65810E-001	-2.42334E-006
-4.63809E-001	-2.41703E-006
-4.61798E-001	-2.40822E-006
-4.59792E-001	-2.40003E-006
-4.57789E-001	-2.38310E-006
-4.55801E-001	-2.37075E-006
-4.53813E-001	-2.36784E-006
-4.51810E-001	-2.36381E-006
-4.49817E-001	-2.35112E-006
-4.47796E-001	-2.34369E-006
-4.45797E-001	-2.33495E-006
-4.43807E-001	-2.33238E-006
-4.41807E-001	-2.32024E-006
-4.39800E-001	-2.31261E-006
-4.37796E-001	-2.30706E-006
-4.35812E-001	-2.29998E-006
-4.33796E-001	-2.28736E-006
-4.31800E-001	-2.27882E-006
-4.29798E-001	-2.27404E-006
-4.27796E-001	-2.26349E-006
-4.25800E-001	-2.25315E-006
-4.23802E-001	-2.24281E-006
-4.21781E-001	-2.23400E-006
-4.19777E-001	-2.22353E-006
-4.17789E-001	-2.21825E-006
-4.15785E-001	-2.21007E-006
-4.13793E-001	-2.20202E-006
-4.11798E-001	-2.19411E-006
-4.09779E-001	-2.18405E-006
-4.07781E-001	-2.17954E-006
-4.05783E-001	-2.17094E-006
-4.03790E-001	-2.15442E-006
-4.01782E-001	-2.15012E-006
-3.99787E-001	-2.13888E-006
-3.97799E-001	-2.13444E-006
-3.95780E-001	-2.12237E-006
-3.93773E-001	-2.11099E-006
-3.91789E-001	-2.10641E-006
-3.89792E-001	-2.09656E-006
-3.87795E-001	-2.09316E-006
-3.85778E-001	-2.07956E-006
-3.83773E-001	-2.07249E-006
-3.81775E-001	-2.06146E-006
-3.79787E-001	-2.05507E-006
-3.77782E-001	-2.05063E-006
-3.75781E-001	-2.04120E-006
-3.73780E-001	-2.03155E-006
-3.71786E-001	-2.02108E-006
-3.69765E-001	-2.01414E-006
-3.67780E-001	-2.00984E-006
-3.65779E-001	-1.99541E-006
-3.63783E-001	-1.99173E-006
-3.61777E-001	-1.98313E-006
-3.59762E-001	-1.97348E-006
-3.57747E-001	-1.96405E-006
-3.55763E-001	-1.95267E-006
-3.53754E-001	-1.94233E-006
-3.51765E-001	-1.93074E-006
-3.49767E-001	-1.92124E-006
-3.47771E-001	-1.91146E-006
-3.45751E-001	-1.90792E-006
-3.43761E-001	-1.89030E-006
-3.41767E-001	-1.88530E-006
-3.39765E-001	-1.87233E-006
-3.37761E-001	-1.85998E-006
-3.35760E-001	-1.84541E-006
-3.33758E-001	-1.83576E-006
-3.31747E-001	-1.82640E-006
-3.29748E-001	-1.81335E-006
-3.27753E-001	-1.80100E-006
-3.25750E-001	-1.79185E-006
-3.23758E-001	-1.78324E-006
-3.21751E-001	-1.76590E-006
-3.19735E-001	-1.75882E-006
-3.17724E-001	-1.74383E-006
-3.15752E-001	-1.73690E-006
-3.13740E-001	-1.72607E-006
-3.11767E-001	-1.70914E-006
-3.09738E-001	-1.69777E-006
-3.07733E-001	-1.68965E-006
-3.05716E-001	-1.67265E-006
-3.03723E-001	-1.66037E-006
-3.01740E-001	-1.64955E-006
-2.99742E-001	-1.63172E-006
-2.97745E-001	-1.61389E-006
-2.95742E-001	-1.60050E-006
-2.93736E-001	-1.58495E-006
-2.91731E-001	-1.57038E-006
-2.89736E-001	-1.55470E-006
-2.87731E-001	-1.54138E-006
-2.85739E-001	-1.52411E-006
-2.83733E-001	-1.50378E-006
-2.81719E-001	-1.49025E-006
-2.79721E-001	-1.47478E-006
-2.77729E-001	-1.45174E-006
-2.75721E-001	-1.42927E-006
-2.73722E-001	-1.41157E-006
-2.71719E-001	-1.38951E-006
-2.69734E-001	-1.37154E-006
-2.67727E-001	-1.34913E-006
-2.65713E-001	-1.32027E-006
-2.63717E-001	-1.29730E-006
-2.61711E-001	-1.27025E-006
-2.59720E-001	-1.24888E-006
-2.57707E-001	-1.21627E-006
-2.55696E-001	-1.18873E-006
-2.53701E-001	-1.15952E-006
-2.51705E-001	-1.12732E-006
-2.49715E-001	-1.09999E-006
-2.47701E-001	-1.06440E-006
-2.45708E-001	-1.02769E-006
-2.43716E-001	-9.89258E-007
-2.41692E-001	-9.51446E-007
-2.39705E-001	-9.12038E-007
-2.37712E-001	-8.67218E-007
-2.35711E-001	-8.22330E-007
-2.33712E-001	-7.76608E-007
-2.31703E-001	-7.31928E-007
-2.29684E-001	-6.83639E-007
-2.27699E-001	-6.29661E-007
-2.25692E-001	-5.78320E-007
-2.23702E-001	-5.24204E-007
-2.21699E-001	-4.62386E-007
-2.19695E-001	-4.02928E-007
