Vf	Im
V vs. Ref.	A
-5.97882E-001	-3.57651E-006
-5.95882E-001	-3.53127E-006
-5.93880E-001	-3.49512E-006
-5.91873E-001	-3.45856E-006
-5.89882E-001	-3.43337E-006
-5.87866E-001	-3.40354E-006
-5.85874E-001	-3.37884E-006
-5.83878E-001	-3.35532E-006
-5.81870E-001	-3.32826E-006
-5.79884E-001	-3.30884E-006
-5.77867E-001	-3.28580E-006
-5.75850E-001	-3.26659E-006
-5.73870E-001	-3.25424E-006
-5.71865E-001	-3.23217E-006
-5.69868E-001	-3.20990E-006
-5.67871E-001	-3.19526E-006
-5.65854E-001	-3.17986E-006
-5.63849E-001	-3.15828E-006
-5.61850E-001	-3.14427E-006
-5.59856E-001	-3.13483E-006
-5.57851E-001	-3.11326E-006
-5.55865E-001	-3.09653E-006
-5.53857E-001	-3.08419E-006
-5.51864E-001	-3.06982E-006
-5.49842E-001	-3.05047E-006
-5.47852E-001	-3.03659E-006
-5.45849E-001	-3.02417E-006
-5.43849E-001	-3.01030E-006
-5.41858E-001	-2.99364E-006
-5.39843E-001	-2.97741E-006
-5.37836E-001	-2.96513E-006
-5.35837E-001	-2.95660E-006
-5.33847E-001	-2.94466E-006
-5.31849E-001	-2.92517E-006
-5.29847E-001	-2.91545E-006
-5.27858E-001	-2.89845E-006
-5.25849E-001	-2.88389E-006
-5.23832E-001	-2.87417E-006
-5.21832E-001	-2.86002E-006
-5.19841E-001	-2.84850E-006
-5.17840E-001	-2.83761E-006
-5.15843E-001	-2.82047E-006
-5.13825E-001	-2.80868E-006
-5.11820E-001	-2.80368E-006
-5.09812E-001	-2.78835E-006
-5.07827E-001	-2.77822E-006
-5.05827E-001	-2.76927E-006
-5.03836E-001	-2.75248E-006
-5.01843E-001	-2.74776E-006
-4.99841E-001	-2.73257E-006
-4.97816E-001	-2.72272E-006
-4.95819E-001	-2.71300E-006
-4.93842E-001	-2.70898E-006
-4.91830E-001	-2.69038E-006
-4.89829E-001	-2.67998E-006
-4.87824E-001	-2.66867E-006
-4.85795E-001	-2.65729E-006
-4.83823E-001	-2.64751E-006
-4.81817E-001	-2.63863E-006
-4.79823E-001	-2.63155E-006
-4.77820E-001	-2.61518E-006
-4.75830E-001	-2.60872E-006
-4.73805E-001	-2.59811E-006
-4.71803E-001	-2.59076E-006
-4.69822E-001	-2.58458E-006
-4.67829E-001	-2.57320E-006
-4.65806E-001	-2.55620E-006
-4.63808E-001	-2.54989E-006
-4.61799E-001	-2.53851E-006
-4.59798E-001	-2.53005E-006
-4.57794E-001	-2.51575E-006
-4.55810E-001	-2.51534E-006
-4.53812E-001	-2.50972E-006
-4.51808E-001	-2.50431E-006
-4.49810E-001	-2.48877E-006
-4.47785E-001	-2.48016E-006
-4.45794E-001	-2.47191E-006
-4.43810E-001	-2.46663E-006
-4.41801E-001	-2.45012E-006
-4.39808E-001	-2.44173E-006
-4.37797E-001	-2.43208E-006
-4.35801E-001	-2.42403E-006
-4.33784E-001	-2.41467E-006
-4.31793E-001	-2.40516E-006
-4.29794E-001	-2.39108E-006
-4.27789E-001	-2.38608E-006
-4.25789E-001	-2.38581E-006
-4.23791E-001	-2.37096E-006
-4.21784E-001	-2.36548E-006
-4.19774E-001	-2.34890E-006
-4.17789E-001	-2.34133E-006
-4.15778E-001	-2.32219E-006
-4.13797E-001	-2.31712E-006
-4.11795E-001	-2.31157E-006
-4.09775E-001	-2.30200E-006
-4.07774E-001	-2.29228E-006
-4.05787E-001	-2.28500E-006
-4.03790E-001	-2.27549E-006
-4.01787E-001	-2.26842E-006
-3.99791E-001	-2.25947E-006
-3.97805E-001	-2.25246E-006
-3.95774E-001	-2.23865E-006
-3.93773E-001	-2.23026E-006
-3.91787E-001	-2.22485E-006
-3.89774E-001	-2.20875E-006
-3.87782E-001	-2.20327E-006
-3.85775E-001	-2.19654E-006
-3.83760E-001	-2.18467E-006
-3.81771E-001	-2.16962E-006
-3.79772E-001	-2.15886E-006
-3.77767E-001	-2.15547E-006
-3.75781E-001	-2.14679E-006
-3.73778E-001	-2.13368E-006
-3.71784E-001	-2.12660E-006
-3.69763E-001	-2.11786E-006
-3.67764E-001	-2.10780E-006
-3.65786E-001	-2.10711E-006
-3.63777E-001	-2.08498E-006
-3.61767E-001	-2.07720E-006
-3.59760E-001	-2.07436E-006
-3.57747E-001	-2.06000E-006
-3.55759E-001	-2.05341E-006
-3.53755E-001	-2.04134E-006
-3.51769E-001	-2.03391E-006
-3.49772E-001	-2.02899E-006
-3.47763E-001	-2.01671E-006
-3.45738E-001	-2.00727E-006
-3.43751E-001	-1.99568E-006
-3.41758E-001	-1.98091E-006
-3.39762E-001	-1.97640E-006
-3.37762E-001	-1.96627E-006
-3.35750E-001	-1.95544E-006
-3.33757E-001	-1.94178E-006
-3.31753E-001	-1.93879E-006
-3.29752E-001	-1.92228E-006
-3.27746E-001	-1.90743E-006
-3.25736E-001	-1.89737E-006
-3.23749E-001	-1.88148E-006
-3.21748E-001	-1.87510E-006
-3.19733E-001	-1.86511E-006
-3.17735E-001	-1.85234E-006
-3.15731E-001	-1.84069E-006
-3.13732E-001	-1.82161E-006
-3.11746E-001	-1.81321E-006
-3.09722E-001	-1.80510E-006
-3.07721E-001	-1.78879E-006
-3.05718E-001	-1.77700E-006
-3.03719E-001	-1.76062E-006
-3.01733E-001	-1.74932E-006
-2.99732E-001	-1.73024E-006
-2.97743E-001	-1.71643E-006
-2.95741E-001	-1.70651E-006
-2.93720E-001	-1.68708E-006
-2.91721E-001	-1.67494E-006
-2.89722E-001	-1.65690E-006
-2.87725E-001	-1.64219E-006
-2.85729E-001	-1.62679E-006
-2.83730E-001	-1.61132E-006
-2.81702E-001	-1.59536E-006
-2.79711E-001	-1.57302E-006
-2.77712E-001	-1.55651E-006
-2.75709E-001	-1.53528E-006
-2.73711E-001	-1.51939E-006
-2.71713E-001	-1.49885E-006
-2.69723E-001	-1.47825E-006
-2.67714E-001	-1.45702E-006
-2.65712E-001	-1.42961E-006
-2.63719E-001	-1.40699E-006
-2.61712E-001	-1.38014E-006
-2.59714E-001	-1.34823E-006
-2.57703E-001	-1.32346E-006
-2.55697E-001	-1.29307E-006
-2.53690E-001	-1.26157E-006
-2.51701E-001	-1.23181E-006
-2.49705E-001	-1.19768E-006
-2.47688E-001	-1.15979E-006
-2.45705E-001	-1.12351E-006
-2.43710E-001	-1.09034E-006
-2.41686E-001	-1.04906E-006
-2.39694E-001	-1.01208E-006
-2.37694E-001	-9.64836E-007
-2.35701E-001	-9.30285E-007
-2.33691E-001	-8.75197E-007
-2.31692E-001	-8.29060E-007
-2.29671E-001	-7.71266E-007
-2.27688E-001	-7.22422E-007
-2.25685E-001	-6.69347E-007
-2.23694E-001	-6.14953E-007
-2.21689E-001	-5.61253E-007
-2.19689E-001	-4.99227E-007
-2.17667E-001	-4.30680E-007
-2.15693E-001	-3.67613E-007
-2.13682E-001	-3.05310E-007
-2.11691E-001	-2.34126E-007
-2.09687E-001	-1.67175E-007
-2.07676E-001	-9.08568E-008
-2.05684E-001	-1.69672E-008
-2.03666E-001	5.86570E-008
-2.01679E-001	1.37819E-007
-1.99674E-001	2.15803E-007
-1.97691E-001	2.98365E-007
-1.95681E-001	3.79678E-007
-1.93688E-001	4.58147E-007
-1.91669E-001	5.31620E-007
-1.89681E-001	6.14807E-007
-1.87686E-001	6.94524E-007
-1.85684E-001	7.73340E-007
-1.83679E-001	8.49380E-007
-1.81666E-001	9.26253E-007
-1.79680E-001	9.98686E-007
-1.77666E-001	1.06675E-006
-1.75670E-001	1.14189E-006
-1.73672E-001	1.21501E-006
-1.71669E-001	1.28127E-006
-1.69670E-001	1.34593E-006
-1.67669E-001	1.41302E-006
-1.65659E-001	1.46617E-006
-1.63671E-001	1.52063E-006
-1.61659E-001	1.56947E-006
-1.59668E-001	1.62317E-006
-1.57669E-001	1.66536E-006
-1.55653E-001	1.71191E-006
-1.53652E-001	1.75194E-006
-1.51649E-001	1.78955E-006
-1.49648E-001	1.82792E-006
-1.47649E-001	1.85615E-006
-1.45651E-001	1.88821E-006
-1.43657E-001	1.90645E-006
-1.41661E-001	1.93296E-006
-1.39641E-001	1.94822E-006
