Vf	Im
V vs. Ref.	A
-5.97878E-001	-1.73024E-006
-5.95871E-001	-1.71955E-006
-5.93876E-001	-1.70387E-006
-5.91864E-001	-1.69131E-006
-5.89876E-001	-1.68743E-006
-5.87865E-001	-1.67327E-006
-5.85861E-001	-1.66398E-006
-5.83868E-001	-1.66051E-006
-5.81863E-001	-1.64629E-006
-5.79876E-001	-1.64434E-006
-5.77860E-001	-1.63387E-006
-5.75848E-001	-1.63081E-006
-5.73869E-001	-1.62235E-006
-5.71860E-001	-1.61465E-006
-5.69870E-001	-1.60681E-006
-5.67868E-001	-1.60251E-006
-5.65842E-001	-1.59259E-006
-5.63861E-001	-1.59148E-006
-5.61846E-001	-1.58260E-006
-5.59844E-001	-1.57788E-006
-5.57850E-001	-1.57940E-006
-5.55859E-001	-1.57448E-006
-5.53856E-001	-1.56546E-006
-5.51867E-001	-1.55769E-006
-5.49840E-001	-1.54860E-006
-5.47848E-001	-1.55082E-006
-5.45839E-001	-1.54090E-006
-5.43843E-001	-1.53930E-006
-5.41844E-001	-1.52959E-006
-5.39845E-001	-1.53347E-006
-5.37833E-001	-1.52876E-006
-5.35831E-001	-1.51793E-006
-5.33833E-001	-1.51391E-006
-5.31840E-001	-1.50503E-006
-5.29843E-001	-1.50191E-006
-5.27841E-001	-1.49469E-006
-5.25845E-001	-1.49004E-006
-5.23821E-001	-1.48713E-006
-5.21825E-001	-1.48179E-006
-5.19835E-001	-1.47825E-006
-5.17831E-001	-1.47506E-006
-5.15833E-001	-1.47062E-006
-5.13810E-001	-1.45549E-006
-5.11814E-001	-1.45605E-006
-5.09816E-001	-1.45285E-006
-5.07810E-001	-1.44876E-006
-5.05817E-001	-1.44522E-006
-5.03827E-001	-1.43946E-006
-5.01828E-001	-1.43579E-006
-4.99836E-001	-1.43121E-006
-4.97813E-001	-1.42358E-006
-4.95820E-001	-1.41636E-006
-4.93824E-001	-1.41275E-006
-4.91827E-001	-1.41046E-006
-4.89830E-001	-1.40387E-006
-4.87810E-001	-1.39756E-006
-4.85793E-001	-1.38993E-006
-4.83813E-001	-1.38736E-006
-4.81806E-001	-1.38778E-006
-4.79808E-001	-1.37779E-006
-4.77815E-001	-1.38160E-006
-4.75817E-001	-1.37466E-006
-4.73797E-001	-1.36481E-006
-4.71801E-001	-1.36537E-006
-4.69821E-001	-1.35787E-006
-4.67813E-001	-1.35163E-006
-4.65808E-001	-1.34983E-006
-4.63809E-001	-1.34955E-006
-4.61793E-001	-1.34476E-006
-4.59794E-001	-1.33748E-006
-4.57785E-001	-1.32915E-006
-4.55803E-001	-1.32929E-006
-4.53802E-001	-1.32846E-006
-4.51807E-001	-1.32138E-006
-4.49801E-001	-1.31708E-006
-4.47778E-001	-1.31174E-006
-4.45791E-001	-1.30542E-006
-4.43802E-001	-1.29890E-006
-4.41798E-001	-1.29557E-006
-4.39799E-001	-1.28648E-006
-4.37789E-001	-1.28169E-006
-4.35795E-001	-1.27496E-006
-4.33782E-001	-1.27323E-006
-4.31785E-001	-1.26803E-006
-4.29787E-001	-1.26213E-006
-4.27786E-001	-1.26074E-006
-4.25778E-001	-1.24777E-006
-4.23781E-001	-1.24520E-006
-4.21775E-001	-1.24354E-006
-4.19774E-001	-1.23930E-006
-4.17780E-001	-1.23132E-006
-4.15764E-001	-1.22314E-006
-4.13784E-001	-1.22376E-006
-4.11789E-001	-1.22126E-006
-4.09770E-001	-1.22008E-006
-4.07771E-001	-1.21162E-006
-4.05768E-001	-1.20572E-006
