Vf	Im
V vs. Ref.	A
-5.97877E-001	-1.52876E-006
-5.95874E-001	-1.51328E-006
-5.93870E-001	-1.50031E-006
-5.91863E-001	-1.49518E-006
-5.89867E-001	-1.48401E-006
-5.87861E-001	-1.47554E-006
-5.85872E-001	-1.46923E-006
-5.83873E-001	-1.46618E-006
-5.81857E-001	-1.45105E-006
-5.79869E-001	-1.44744E-006
-5.77856E-001	-1.43849E-006
-5.75853E-001	-1.43044E-006
-5.73866E-001	-1.42864E-006
-5.71856E-001	-1.41643E-006
-5.69872E-001	-1.41102E-006
-5.67866E-001	-1.40491E-006
-5.65850E-001	-1.40068E-006
-5.63848E-001	-1.39922E-006
-5.61846E-001	-1.38798E-006
-5.59846E-001	-1.37730E-006
-5.57851E-001	-1.37668E-006
-5.55858E-001	-1.37328E-006
-5.53856E-001	-1.36356E-006
-5.51866E-001	-1.36231E-006
-5.49839E-001	-1.35177E-006
-5.47845E-001	-1.34372E-006
-5.45851E-001	-1.34226E-006
-5.43841E-001	-1.33241E-006
-5.41857E-001	-1.33380E-006
-5.39837E-001	-1.31763E-006
-5.37828E-001	-1.31652E-006
-5.35834E-001	-1.31187E-006
-5.33830E-001	-1.30584E-006
-5.31843E-001	-1.30452E-006
-5.29849E-001	-1.30161E-006
-5.27851E-001	-1.30237E-006
-5.25852E-001	-1.29654E-006
-5.23826E-001	-1.28926E-006
-5.21831E-001	-1.29030E-006
-5.19830E-001	-1.28426E-006
-5.17837E-001	-1.27989E-006
-5.15840E-001	-1.27462E-006
-5.13823E-001	-1.27052E-006
-5.11818E-001	-1.26560E-006
-5.09816E-001	-1.26005E-006
-5.07816E-001	-1.25630E-006
-5.05822E-001	-1.25491E-006
-5.03835E-001	-1.25082E-006
-5.01836E-001	-1.24936E-006
-4.99833E-001	-1.24291E-006
-4.97806E-001	-1.23667E-006
-4.95821E-001	-1.23264E-006
-4.93830E-001	-1.23167E-006
-4.91830E-001	-1.23438E-006
-4.89827E-001	-1.22446E-006
-4.87812E-001	-1.22536E-006
-4.85800E-001	-1.22106E-006
-4.83816E-001	-1.21703E-006
-4.81817E-001	-1.21571E-006
-4.79814E-001	-1.21044E-006
-4.77810E-001	-1.20669E-006
-4.75810E-001	-1.20399E-006
-4.73806E-001	-1.20052E-006
-4.71810E-001	-1.20156E-006
-4.69810E-001	-1.19552E-006
-4.67816E-001	-1.19296E-006
-4.65811E-001	-1.19476E-006
-4.63815E-001	-1.18657E-006
-4.61792E-001	-1.18262E-006
-4.59784E-001	-1.17742E-006
-4.57788E-001	-1.17450E-006
-4.55801E-001	-1.16784E-006
-4.53809E-001	-1.16548E-006
-4.51810E-001	-1.16077E-006
-4.49807E-001	-1.15695E-006
-4.47783E-001	-1.14932E-006
-4.45791E-001	-1.15064E-006
-4.43799E-001	-1.14522E-006
-4.41800E-001	-1.14210E-006
-4.39799E-001	-1.13849E-006
-4.37794E-001	-1.13371E-006
-4.35796E-001	-1.13502E-006
-4.33788E-001	-1.13419E-006
-4.31789E-001	-1.12871E-006
-4.29785E-001	-1.12448E-006
-4.27785E-001	-1.12219E-006
-4.25791E-001	-1.12462E-006
-4.23779E-001	-1.11296E-006
-4.21780E-001	-1.11157E-006
-4.19779E-001	-1.11046E-006
-4.17782E-001	-1.10360E-006
-4.15781E-001	-1.09763E-006
-4.13783E-001	-1.09728E-006
-4.11786E-001	-1.09562E-006
