Vf	Im
V vs. Ref.	A
-5.97895E-001	-3.42616E-006
-5.95883E-001	-3.38918E-006
-5.93886E-001	-3.35615E-006
-5.91867E-001	-3.32368E-006
-5.89879E-001	-3.29732E-006
-5.87862E-001	-3.27255E-006
-5.85873E-001	-3.24889E-006
-5.83872E-001	-3.22017E-006
-5.81870E-001	-3.19936E-006
-5.79877E-001	-3.18909E-006
-5.77870E-001	-3.16432E-006
-5.75866E-001	-3.14642E-006
-5.73869E-001	-3.12776E-006
-5.71876E-001	-3.12221E-006
-5.69882E-001	-3.10403E-006
-5.67879E-001	-3.08994E-006
-5.65856E-001	-3.06899E-006
-5.63858E-001	-3.05442E-006
-5.61856E-001	-3.03881E-006
-5.59856E-001	-3.01522E-006
-5.57862E-001	-3.00100E-006
-5.55877E-001	-2.99302E-006
-5.53868E-001	-2.97554E-006
-5.51881E-001	-2.96922E-006
-5.49852E-001	-2.94799E-006
-5.47860E-001	-2.91996E-006
-5.45857E-001	-2.91386E-006
-5.43849E-001	-2.89950E-006
-5.41866E-001	-2.88701E-006
-5.39853E-001	-2.87653E-006
-5.37839E-001	-2.87271E-006
-5.35840E-001	-2.85815E-006
-5.33842E-001	-2.84462E-006
-5.31851E-001	-2.82942E-006
-5.29857E-001	-2.82394E-006
-5.27859E-001	-2.80445E-006
-5.25851E-001	-2.79945E-006
-5.23840E-001	-2.79348E-006
-5.21834E-001	-2.77607E-006
-5.19848E-001	-2.76261E-006
-5.17841E-001	-2.75144E-006
-5.15849E-001	-2.74540E-006
-5.13818E-001	-2.72861E-006
-5.11823E-001	-2.72653E-006
-5.09819E-001	-2.71633E-006
-5.07824E-001	-2.70364E-006
-5.05825E-001	-2.69205E-006
-5.03842E-001	-2.68879E-006
-5.01840E-001	-2.68088E-006
-4.99844E-001	-2.66756E-006
-4.97812E-001	-2.65063E-006
-4.95819E-001	-2.63211E-006
-4.93836E-001	-2.63287E-006
-4.91830E-001	-2.62232E-006
-4.89838E-001	-2.61962E-006
-4.87820E-001	-2.60206E-006
-4.85812E-001	-2.59318E-006
-4.83826E-001	-2.59173E-006
-4.81822E-001	-2.57778E-006
-4.79819E-001	-2.56474E-006
-4.77818E-001	-2.55842E-006
-4.75820E-001	-2.54989E-006
-4.73814E-001	-2.54219E-006
-4.71809E-001	-2.52866E-006
-4.69812E-001	-2.51916E-006
-4.67822E-001	-2.51721E-006
-4.65817E-001	-2.51097E-006
-4.63816E-001	-2.49987E-006
-4.61810E-001	-2.49820E-006
-4.59795E-001	-2.47510E-006
-4.57794E-001	-2.47281E-006
-4.55807E-001	-2.45942E-006
-4.53813E-001	-2.45269E-006
-4.51805E-001	-2.44943E-006
-4.49810E-001	-2.43812E-006
-4.47791E-001	-2.42896E-006
-4.45796E-001	-2.41640E-006
-4.43815E-001	-2.41023E-006
-4.41801E-001	-2.40017E-006
-4.39800E-001	-2.39337E-006
-4.37803E-001	-2.38803E-006
-4.35800E-001	-2.37824E-006
-4.33790E-001	-2.37249E-006
-4.31795E-001	-2.36402E-006
-4.29798E-001	-2.34994E-006
-4.27787E-001	-2.34543E-006
-4.25788E-001	-2.33280E-006
-4.23802E-001	-2.33120E-006
-4.21780E-001	-2.31816E-006
-4.19772E-001	-2.30644E-006
-4.17787E-001	-2.30054E-006
-4.15794E-001	-2.29846E-006
-4.13802E-001	-2.28944E-006
-4.11788E-001	-2.27598E-006
-4.09774E-001	-2.26855E-006
-4.07772E-001	-2.26058E-006
-4.05784E-001	-2.25759E-006
-4.03797E-001	-2.24198E-006
-4.01784E-001	-2.23636E-006
-3.99796E-001	-2.23019E-006
-3.97801E-001	-2.22110E-006
-3.95775E-001	-2.22041E-006
-3.93776E-001	-2.20695E-006
-3.91786E-001	-2.19890E-006
-3.89792E-001	-2.19584E-006
-3.87782E-001	-2.18072E-006
-3.85774E-001	-2.17663E-006
-3.83771E-001	-2.16712E-006
-3.81775E-001	-2.15186E-006
-3.79777E-001	-2.14513E-006
-3.77780E-001	-2.13652E-006
-3.75772E-001	-2.12501E-006
-3.73781E-001	-2.11606E-006
-3.71787E-001	-2.10385E-006
-3.69766E-001	-2.09635E-006
-3.67774E-001	-2.08921E-006
-3.65780E-001	-2.08303E-006
-3.63777E-001	-2.07367E-006
-3.61774E-001	-2.06201E-006
-3.59753E-001	-2.04980E-006
-3.57752E-001	-2.04772E-006
-3.55758E-001	-2.03578E-006
-3.53763E-001	-2.03003E-006
-3.51776E-001	-2.01823E-006
-3.49760E-001	-2.00893E-006
-3.47774E-001	-2.00290E-006
-3.45749E-001	-1.99083E-006
-3.43754E-001	-1.97154E-006
-3.41762E-001	-1.96606E-006
-3.39760E-001	-1.95454E-006
-3.37751E-001	-1.93713E-006
-3.35757E-001	-1.93393E-006
-3.33755E-001	-1.92353E-006
-3.31744E-001	-1.91173E-006
-3.29749E-001	-1.90452E-006
-3.27755E-001	-1.89141E-006
-3.25746E-001	-1.87857E-006
-3.23759E-001	-1.86761E-006
-3.21747E-001	-1.85637E-006
-3.19734E-001	-1.84110E-006
-3.17723E-001	-1.82577E-006
-3.15753E-001	-1.82064E-006
-3.13741E-001	-1.80086E-006
-3.11754E-001	-1.78838E-006
-3.09727E-001	-1.77381E-006
-3.07725E-001	-1.76291E-006
-3.05724E-001	-1.74800E-006
-3.03727E-001	-1.73849E-006
-3.01727E-001	-1.72725E-006
-2.99736E-001	-1.71685E-006
-2.97737E-001	-1.68951E-006
-2.95737E-001	-1.67959E-006
-2.93727E-001	-1.66807E-006
-2.91735E-001	-1.65378E-006
-2.89737E-001	-1.63824E-006
-2.87727E-001	-1.61486E-006
-2.85734E-001	-1.60015E-006
-2.83734E-001	-1.58190E-006
-2.81719E-001	-1.56379E-006
-2.79721E-001	-1.54541E-006
-2.77729E-001	-1.52633E-006
-2.75725E-001	-1.50586E-006
-2.73721E-001	-1.48054E-006
-2.71715E-001	-1.45709E-006
-2.69727E-001	-1.43544E-006
-2.67717E-001	-1.41816E-006
-2.65706E-001	-1.39090E-006
-2.63717E-001	-1.36779E-006
-2.61718E-001	-1.34497E-006
-2.59717E-001	-1.30958E-006
-2.57706E-001	-1.28766E-006
-2.55695E-001	-1.26019E-006
-2.53693E-001	-1.22404E-006
-2.51697E-001	-1.19171E-006
-2.49712E-001	-1.15778E-006
-2.47700E-001	-1.12337E-006
-2.45705E-001	-1.08722E-006
-2.43714E-001	-1.04677E-006
-2.41695E-001	-1.01236E-006
-2.39698E-001	-9.75729E-007
-2.37703E-001	-9.30146E-007
-2.35705E-001	-8.88934E-007
-2.33692E-001	-8.32528E-007
-2.31700E-001	-7.91109E-007
-2.29674E-001	-7.36645E-007
-2.27692E-001	-6.88010E-007
-2.25683E-001	-6.32228E-007
