Vf	Im
V vs. Ref.	A
-5.97889E-001	-3.56880E-006
-5.95877E-001	-3.52190E-006
-5.93884E-001	-3.48805E-006
-5.91876E-001	-3.45565E-006
-5.89880E-001	-3.42540E-006
-5.87874E-001	-3.40118E-006
-5.85876E-001	-3.38120E-006
-5.83875E-001	-3.36046E-006
-5.81869E-001	-3.34207E-006
-5.79876E-001	-3.30918E-006
-5.77875E-001	-3.29968E-006
-5.75863E-001	-3.28317E-006
-5.73870E-001	-3.26312E-006
-5.71862E-001	-3.24313E-006
-5.69876E-001	-3.22288E-006
-5.67868E-001	-3.20831E-006
-5.65854E-001	-3.19485E-006
-5.63857E-001	-3.17833E-006
-5.61853E-001	-3.16633E-006
-5.59852E-001	-3.14475E-006
-5.57852E-001	-3.13331E-006
-5.55866E-001	-3.11783E-006
-5.53866E-001	-3.10125E-006
-5.51876E-001	-3.08904E-006
-5.49844E-001	-3.07517E-006
-5.47849E-001	-3.05942E-006
-5.45853E-001	-3.05026E-006
-5.43861E-001	-3.03673E-006
-5.41864E-001	-3.01959E-006
-5.39855E-001	-3.00586E-006
-5.37837E-001	-2.99330E-006
-5.35839E-001	-2.97713E-006
-5.33841E-001	-2.96457E-006
-5.31850E-001	-2.95250E-006
-5.29857E-001	-2.93856E-006
-5.27856E-001	-2.93002E-006
-5.25854E-001	-2.91580E-006
-5.23836E-001	-2.90741E-006
-5.21825E-001	-2.89360E-006
-5.19849E-001	-2.88527E-006
-5.17848E-001	-2.87244E-006
-5.15845E-001	-2.86432E-006
-5.13824E-001	-2.85072E-006
-5.11822E-001	-2.84025E-006
-5.09823E-001	-2.82651E-006
-5.07836E-001	-2.82221E-006
-5.05828E-001	-2.80993E-006
-5.03840E-001	-2.80278E-006
-5.01841E-001	-2.78995E-006
-4.99842E-001	-2.78197E-006
-4.97812E-001	-2.76740E-006
-4.95822E-001	-2.75747E-006
-4.93836E-001	-2.74964E-006
-4.91834E-001	-2.73631E-006
-4.89822E-001	-2.72445E-006
-4.87817E-001	-2.71605E-006
-4.85807E-001	-2.70926E-006
-4.83817E-001	-2.69351E-006
-4.81810E-001	-2.68053E-006
-4.79813E-001	-2.67269E-006
-4.77821E-001	-2.66582E-006
-4.75815E-001	-2.65417E-006
-4.73813E-001	-2.65465E-006
-4.71812E-001	-2.64196E-006
-4.69816E-001	-2.62649E-006
-4.67819E-001	-2.61698E-006
-4.65807E-001	-2.60997E-006
-4.63806E-001	-2.59291E-006
-4.61797E-001	-2.58971E-006
-4.59792E-001	-2.57424E-006
-4.57799E-001	-2.57688E-006
-4.55807E-001	-2.56606E-006
-4.53810E-001	-2.55926E-006
-4.51812E-001	-2.55121E-006
-4.49814E-001	-2.54087E-006
-4.47785E-001	-2.53164E-006
-4.45800E-001	-2.52360E-006
-4.43813E-001	-2.52027E-006
-4.41802E-001	-2.50951E-006
-4.39806E-001	-2.49668E-006
-4.37803E-001	-2.49099E-006
-4.35801E-001	-2.48627E-006
-4.33797E-001	-2.46865E-006
-4.31801E-001	-2.46164E-006
-4.29794E-001	-2.45061E-006
-4.27792E-001	-2.44804E-006
-4.25800E-001	-2.43854E-006
-4.23784E-001	-2.42168E-006
-4.21783E-001	-2.41890E-006
-4.19783E-001	-2.41626E-006
-4.17781E-001	-2.40135E-006
-4.15778E-001	-2.39719E-006
-4.13797E-001	-2.38456E-006
-4.11797E-001	-2.37214E-006
-4.09783E-001	-2.36596E-006
-4.07774E-001	-2.35604E-006
-4.05782E-001	-2.34931E-006
-4.03789E-001	-2.33974E-006
-4.01785E-001	-2.32829E-006
-3.99786E-001	-2.32225E-006
-3.97796E-001	-2.31469E-006
-3.95771E-001	-2.30283E-006
-3.93776E-001	-2.29929E-006
-3.91784E-001	-2.28708E-006
-3.89771E-001	-2.27223E-006
-3.87789E-001	-2.26828E-006
