Vf	Im
V vs. Ref.	A
-5.97870E-001	-5.34507E-006
-5.95873E-001	-5.27985E-006
-5.93871E-001	-5.22088E-006
-5.91851E-001	-5.16378E-006
-5.89867E-001	-5.12000E-006
-5.87855E-001	-5.06942E-006
-5.85863E-001	-5.02211E-006
-5.83857E-001	-4.98166E-006
-5.81851E-001	-4.93698E-006
-5.79855E-001	-4.89986E-006
-5.77856E-001	-4.85865E-006
-5.75844E-001	-4.82812E-006
-5.73859E-001	-4.79038E-006
-5.71847E-001	-4.75513E-006
-5.69869E-001	-4.72703E-006
-5.67850E-001	-4.68603E-006
-5.65838E-001	-4.65654E-006
-5.63839E-001	-4.62837E-006
-5.61846E-001	-4.60139E-006
-5.59838E-001	-4.56399E-006
-5.57845E-001	-4.53138E-006
-5.55858E-001	-4.50079E-006
-5.53844E-001	-4.47498E-006
-5.51857E-001	-4.44736E-006
-5.49842E-001	-4.42370E-006
-5.47835E-001	-4.39671E-006
-5.45825E-001	-4.36660E-006
-5.43835E-001	-4.34746E-006
-5.41849E-001	-4.32262E-006
-5.39838E-001	-4.29771E-006
-5.37818E-001	-4.27128E-006
-5.35825E-001	-4.24734E-006
-5.33820E-001	-4.21570E-006
-5.31833E-001	-4.19302E-006
-5.29833E-001	-4.16998E-006
-5.27832E-001	-4.14369E-006
-5.25845E-001	-4.12114E-006
-5.23808E-001	-4.09887E-006
-5.21816E-001	-4.07902E-006
-5.19822E-001	-4.05342E-006
-5.17825E-001	-4.03004E-006
-5.15822E-001	-4.00930E-006
-5.13807E-001	-3.98841E-006
-5.11802E-001	-3.96205E-006
-5.09800E-001	-3.93777E-006
-5.07810E-001	-3.91980E-006
-5.05816E-001	-3.90072E-006
-5.03817E-001	-3.87623E-006
-5.01819E-001	-3.85680E-006
-4.99817E-001	-3.83418E-006
-4.97804E-001	-3.81607E-006
-4.95812E-001	-3.79970E-006
-4.93811E-001	-3.77896E-006
-4.91808E-001	-3.75100E-006
-4.89811E-001	-3.73088E-006
-4.87802E-001	-3.71658E-006
-4.85789E-001	-3.69265E-006
-4.83807E-001	-3.67142E-006
-4.81790E-001	-3.65081E-006
-4.79800E-001	-3.63784E-006
-4.77801E-001	-3.61570E-006
-4.75805E-001	-3.60342E-006
-4.73791E-001	-3.58552E-006
-4.71794E-001	-3.56540E-006
-4.69801E-001	-3.54792E-006
-4.67809E-001	-3.52954E-006
-4.65800E-001	-3.51441E-006
-4.63797E-001	-3.48596E-006
-4.61785E-001	-3.47084E-006
-4.59779E-001	-3.45252E-006
-4.57773E-001	-3.43213E-006
-4.55794E-001	-3.41756E-006
-4.53788E-001	-3.39556E-006
-4.51785E-001	-3.37766E-006
-4.49793E-001	-3.36191E-006
-4.47775E-001	-3.34700E-006
-4.45789E-001	-3.33277E-006
-4.43789E-001	-3.31154E-006
-4.41786E-001	-3.29621E-006
-4.39785E-001	-3.28018E-006
-4.37780E-001	-3.25992E-006
-4.35783E-001	-3.24001E-006
-4.33780E-001	-3.23523E-006
-4.31776E-001	-3.21462E-006
-4.29769E-001	-3.19727E-006
-4.27768E-001	-3.18076E-006
-4.25781E-001	-3.16654E-006
-4.23776E-001	-3.14801E-006
-4.21755E-001	-3.12852E-006
-4.19759E-001	-3.11457E-006
-4.17770E-001	-3.09265E-006
-4.15772E-001	-3.08065E-006
-4.13775E-001	-3.06462E-006
-4.11781E-001	-3.04783E-006
-4.09761E-001	-3.02889E-006
-4.07762E-001	-3.01328E-006
-4.05763E-001	-2.99718E-006
-4.03777E-001	-2.98018E-006
-4.01770E-001	-2.96194E-006
-3.99774E-001	-2.94515E-006
-3.97773E-001	-2.92447E-006
-3.95750E-001	-2.90435E-006
-3.93759E-001	-2.89970E-006
-3.91774E-001	-2.87785E-006
-3.89777E-001	-2.86182E-006
-3.87766E-001	-2.84656E-006
-3.85750E-001	-2.82859E-006
-3.83749E-001	-2.81603E-006
-3.81764E-001	-2.80264E-006
-3.79766E-001	-2.78412E-006
-3.77762E-001	-2.76885E-006
-3.75764E-001	-2.75331E-006
-3.73764E-001	-2.73902E-006
-3.71777E-001	-2.71793E-006
-3.69755E-001	-2.69933E-006
-3.67760E-001	-2.68865E-006
-3.65764E-001	-2.67082E-006
-3.63760E-001	-2.65139E-006
-3.61753E-001	-2.63779E-006
-3.59750E-001	-2.62683E-006
-3.57735E-001	-2.60949E-006
-3.55746E-001	-2.59859E-006
-3.53737E-001	-2.57764E-006
-3.51749E-001	-2.56356E-006
-3.49746E-001	-2.55169E-006
-3.47752E-001	-2.53414E-006
-3.45724E-001	-2.51645E-006
-3.43742E-001	-2.50431E-006
-3.41747E-001	-2.48842E-006
-3.39748E-001	-2.47607E-006
-3.37752E-001	-2.46275E-006
-3.35742E-001	-2.43992E-006
-3.33742E-001	-2.42639E-006
-3.31731E-001	-2.40648E-006
-3.29732E-001	-2.39156E-006
-3.27737E-001	-2.38192E-006
-3.25733E-001	-2.37276E-006
-3.23743E-001	-2.34737E-006
-3.21740E-001	-2.33363E-006
-3.19722E-001	-2.31532E-006
-3.17719E-001	-2.30255E-006
-3.15728E-001	-2.28632E-006
-3.13724E-001	-2.26724E-006
-3.11739E-001	-2.25530E-006
-3.09716E-001	-2.23671E-006
-3.07713E-001	-2.22054E-006
-3.05701E-001	-2.20264E-006
-3.03708E-001	-2.18669E-006
-3.01717E-001	-2.17156E-006
-2.99720E-001	-2.16171E-006
-2.97731E-001	-2.14617E-006
-2.95724E-001	-2.12036E-006
-2.93711E-001	-2.10572E-006
-2.91712E-001	-2.08720E-006
-2.89718E-001	-2.07290E-006
-2.87713E-001	-2.05278E-006
-2.85724E-001	-2.03023E-006
-2.83712E-001	-2.00769E-006
-2.81698E-001	-1.99159E-006
-2.79701E-001	-1.97237E-006
-2.77703E-001	-1.95149E-006
-2.75701E-001	-1.93498E-006
-2.73699E-001	-1.91610E-006
-2.71704E-001	-1.89189E-006
-2.69718E-001	-1.86906E-006
-2.67708E-001	-1.84659E-006
-2.65698E-001	-1.82161E-006
-2.63711E-001	-1.79101E-006
-2.61702E-001	-1.76749E-006
-2.59709E-001	-1.74515E-006
-2.57689E-001	-1.70887E-006
-2.55678E-001	-1.68632E-006
-2.53684E-001	-1.65794E-006
-2.51684E-001	-1.62818E-006
-2.49696E-001	-1.59592E-006
-2.47688E-001	-1.57025E-006
-2.45701E-001	-1.53271E-006
-2.43697E-001	-1.49969E-006
-2.41682E-001	-1.46520E-006
-2.39685E-001	-1.42940E-006
-2.37694E-001	-1.38521E-006
-2.35688E-001	-1.34795E-006
-2.33690E-001	-1.30514E-006
-2.31679E-001	-1.25935E-006
-2.29674E-001	-1.22369E-006
-2.27680E-001	-1.17568E-006
-2.25673E-001	-1.12330E-006
-2.23680E-001	-1.06870E-006
-2.21682E-001	-1.01389E-006
-2.19687E-001	-9.66085E-007
-2.17654E-001	-9.04753E-007
-2.15662E-001	-8.52510E-007
-2.13676E-001	-7.94023E-007
-2.11680E-001	-7.36576E-007
-2.09676E-001	-6.72816E-007
-2.07678E-001	-6.12872E-007
-2.05663E-001	-5.45989E-007
-2.03656E-001	-4.76817E-007
-2.01666E-001	-4.17706E-007
-1.99653E-001	-3.47008E-007
-1.97672E-001	-2.87549E-007
-1.95672E-001	-2.13937E-007
-1.93674E-001	-1.46153E-007
-1.91659E-001	-7.82297E-008
-1.89660E-001	-9.12723E-009
-1.87674E-001	5.54655E-008
-1.85666E-001	1.30812E-007
-1.83668E-001	1.99151E-007
-1.81662E-001	2.69641E-007
-1.79664E-001	3.36385E-007
-1.77655E-001	3.97509E-007
-1.75663E-001	4.59673E-007
-1.73655E-001	5.13165E-007
-1.71654E-001	5.72138E-007
-1.69656E-001	6.29585E-007
-1.67652E-001	6.84464E-007
-1.65636E-001	7.43437E-007
-1.63661E-001	7.87840E-007
-1.61652E-001	8.32868E-007
-1.59656E-001	8.79630E-007
-1.57659E-001	9.18275E-007
-1.55633E-001	9.62331E-007
-1.53633E-001	9.89666E-007
-1.51632E-001	1.02574E-006
-1.49646E-001	1.05516E-006
-1.47641E-001	1.07729E-006
-1.45639E-001	1.11524E-006
-1.43643E-001	1.14258E-006
-1.41644E-001	1.16201E-006
-1.39635E-001	1.18192E-006
-1.37632E-001	1.19857E-006
-1.35633E-001	1.22063E-006
-1.33634E-001	1.23028E-006
-1.31640E-001	1.24498E-006
-1.29633E-001	1.24734E-006
-1.27621E-001	1.25470E-006
-1.25622E-001	1.26393E-006
-1.23632E-001	1.27510E-006
-1.21617E-001	1.27919E-006
-1.19636E-001	1.27385E-006
-1.17631E-001	1.28127E-006
-1.15634E-001	1.28183E-006
-1.13618E-001	1.28904E-006
-1.11627E-001	1.28321E-006
-1.09635E-001	1.27593E-006
-1.07617E-001	1.28557E-006
-1.05629E-001	1.27843E-006
-1.03610E-001	1.27392E-006
-1.01609E-001	1.26372E-006
-9.96214E-002	1.26150E-006
-9.76120E-002	1.25560E-006
-9.56055E-002	1.25609E-006
-9.36195E-002	1.24658E-006
-9.16268E-002	1.23825E-006
-8.96242E-002	1.23215E-006
-8.75952E-002	1.22993E-006
-8.56113E-002	1.22049E-006
-8.36234E-002	1.21425E-006
-8.16163E-002	1.20551E-006
-7.96189E-002	1.20190E-006
-7.75952E-002	1.19621E-006
-7.56085E-002	1.18490E-006
-7.35951E-002	1.18442E-006
-7.15978E-002	1.17991E-006
-6.96024E-002	1.17637E-006
-6.75984E-002	1.16610E-006
-6.56086E-002	1.16076E-006
-6.35942E-002	1.15930E-006
-6.15879E-002	1.15236E-006
-5.95923E-002	1.14612E-006
-5.75987E-002	1.13911E-006
-5.56019E-002	1.14196E-006
-5.36058E-002	1.13550E-006
-5.15720E-002	1.13335E-006
-4.95814E-002	1.13092E-006
-4.75809E-002	1.11788E-006
-4.55853E-002	1.11580E-006
-4.35836E-002	1.11413E-006
-4.15940E-002	1.11587E-006
-3.95930E-002	1.10400E-006
-3.75811E-002	1.10629E-006
-3.55763E-002	1.09741E-006
-3.35785E-002	1.09866E-006
-3.15739E-002	1.09637E-006
-2.95793E-002	1.09471E-006
-2.75920E-002	1.09110E-006
-2.55797E-002	1.08832E-006
-2.35620E-002	1.09152E-006
-2.15626E-002	1.08895E-006
-1.95686E-002	1.08354E-006
-1.75776E-002	1.07556E-006
-1.55736E-002	1.08215E-006
-1.35750E-002	1.08159E-006
-1.15502E-002	1.07757E-006
-9.57000E-003	1.07500E-006
-7.56248E-003	1.07598E-006
-5.57039E-003	1.07563E-006
-3.56537E-003	1.07396E-006
-1.53677E-003	1.07244E-006
4.65744E-004	1.07153E-006
2.45616E-003	1.07223E-006
4.44930E-003	1.07639E-006
6.45056E-003	1.06793E-006
8.44912E-003	1.06925E-006
1.04400E-002	1.06182E-006
1.24456E-002	1.07216E-006
1.44606E-002	1.07514E-006
1.64500E-002	1.07403E-006
1.84575E-002	1.07757E-006
2.04573E-002	1.06592E-006
2.24613E-002	1.07188E-006
2.44755E-002	1.07896E-006
2.64764E-002	1.07466E-006
2.84601E-002	1.06869E-006
3.04668E-002	1.06703E-006
3.24735E-002	1.07438E-006
3.44602E-002	1.07445E-006
3.64550E-002	1.08159E-006
3.84840E-002	1.07931E-006
4.04709E-002	1.07598E-006
4.24627E-002	1.07931E-006
4.44709E-002	1.08264E-006
4.64724E-002	1.08742E-006
4.84924E-002	1.08423E-006
5.04812E-002	1.08388E-006
5.24931E-002	1.08222E-006
5.44877E-002	1.09311E-006
5.64766E-002	1.09755E-006
5.84869E-002	1.09616E-006
6.04702E-002	1.09089E-006
6.24740E-002	1.08839E-006
6.44952E-002	1.09492E-006
6.64957E-002	1.09228E-006
6.84848E-002	1.09859E-006
7.04980E-002	1.09145E-006
7.24842E-002	1.09603E-006
7.44813E-002	1.09360E-006
7.64966E-002	1.10151E-006
7.85035E-002	1.09637E-006
8.05035E-002	1.09353E-006
8.24981E-002	1.10123E-006
8.44885E-002	1.09755E-006
8.64965E-002	1.10491E-006
8.84946E-002	1.11184E-006
9.05050E-002	1.10969E-006
9.25030E-002	1.11164E-006
9.45097E-002	1.11323E-006
9.65007E-002	1.11101E-006
9.85249E-002	1.11802E-006
1.00515E-001	1.11365E-006
9.85107E-002	9.77317E-007
9.64965E-002	9.05856E-007
9.44984E-002	8.41055E-007
9.25026E-002	7.90130E-007
9.05086E-002	7.42466E-007
8.84896E-002	6.98132E-007
8.65048E-002	6.63997E-007
8.44918E-002	6.34302E-007
8.24866E-002	6.01694E-007
8.04972E-002	5.79978E-007
7.85091E-002	5.53336E-007
7.64964E-002	5.32938E-007
7.44926E-002	5.07823E-007
7.24803E-002	4.85205E-007
7.04920E-002	4.63420E-007
6.84909E-002	4.42051E-007
6.65001E-002	4.27828E-007
6.44913E-002	4.10621E-007
6.24771E-002	3.95150E-007
6.04737E-002	3.83841E-007
5.84818E-002	3.68577E-007
5.64787E-002	3.51510E-007
5.44824E-002	3.37287E-007
5.24870E-002	3.24729E-007
5.04778E-002	3.08147E-007
4.84901E-002	3.01279E-007
4.64657E-002	2.87333E-007
4.44698E-002	2.76579E-007
4.24632E-002	2.64022E-007
4.04742E-002	2.48342E-007
3.84754E-002	2.35784E-007
3.64554E-002	2.29540E-007
3.44610E-002	2.15594E-007
3.24704E-002	2.09281E-007
3.04666E-002	1.87496E-007
2.84607E-002	1.85900E-007
2.64703E-002	1.77366E-007
2.44632E-002	1.64808E-007
2.24617E-002	1.56136E-007
2.04538E-002	1.46631E-007
1.84563E-002	1.37611E-007
1.64509E-002	1.33310E-007
1.44548E-002	1.16728E-007
1.24489E-002	1.13259E-007
1.04483E-002	1.07709E-007
8.43911E-003	1.03268E-007
6.44556E-003	9.56365E-008
4.44366E-003	8.65477E-008
2.45074E-003	7.49613E-008
4.59486E-004	7.19779E-008
-1.54825E-003	6.20566E-008
-3.57121E-003	5.65062E-008
-5.57143E-003	4.65155E-008
-7.56790E-003	4.16589E-008
-9.56521E-003	3.81205E-008
-1.15533E-002	2.72973E-008
-1.35836E-002	1.86247E-008
-1.55680E-002	1.64740E-008
-1.75809E-002	5.65070E-009
-1.95761E-002	-4.82567E-009
-2.15780E-002	-1.05842E-008
-2.35747E-002	-1.45389E-008
-2.55787E-002	-2.68191E-008
-2.75950E-002	-3.32714E-008
-2.95912E-002	-4.12501E-008
-3.15852E-002	-5.21428E-008
-3.35810E-002	-5.63056E-008
-3.55806E-002	-6.37293E-008
-3.75869E-002	-7.35812E-008
-3.95992E-002	-7.64258E-008
-4.16001E-002	-8.27394E-008
-4.35909E-002	-9.28688E-008
-4.55866E-002	-1.03137E-007
-4.75805E-002	-1.12989E-007
-4.95764E-002	-1.17221E-007
-5.15829E-002	-1.25686E-007
-5.36079E-002	-1.34982E-007
-5.55971E-002	-1.42753E-007
-5.75915E-002	-1.50524E-007
-5.95998E-002	-1.63151E-007
-6.15971E-002	-1.67522E-007
-6.35986E-002	-1.77512E-007
-6.56122E-002	-1.89515E-007
-6.75951E-002	-2.00061E-007
-6.96011E-002	-2.10884E-007
-7.16078E-002	-2.25593E-007
-7.35972E-002	-2.36069E-007
-7.56049E-002	-2.47378E-007
-7.76039E-002	-2.58409E-007
-7.96146E-002	-2.77350E-007
-8.16140E-002	-2.88243E-007
-8.36184E-002	-3.07600E-007
-8.56086E-002	-3.21615E-007
-8.76040E-002	-3.42775E-007
-8.96292E-002	-3.55333E-007
-9.16276E-002	-3.71499E-007
-9.36205E-002	-3.91203E-007
-9.56097E-002	-4.05287E-007
-9.76210E-002	-4.21660E-007
-9.96241E-002	-4.43307E-007
-1.01607E-001	-4.65925E-007
-1.03620E-001	-4.87502E-007
-1.05630E-001	-5.09981E-007
-1.07632E-001	-5.40092E-007
-1.09632E-001	-5.68468E-007
-1.11630E-001	-5.96151E-007
-1.13632E-001	-6.30008E-007
-1.15641E-001	-6.55887E-007
-1.17645E-001	-6.82945E-007
-1.19639E-001	-7.21521E-007
-1.21634E-001	-7.58986E-007
-1.23633E-001	-7.95480E-007
-1.25626E-001	-8.37732E-007
-1.27632E-001	-8.76030E-007
-1.29636E-001	-9.23277E-007
-1.31648E-001	-9.65322E-007
-1.33641E-001	-1.01791E-006
-1.35638E-001	-1.06454E-006
-1.37638E-001	-1.11608E-006
-1.39639E-001	-1.17138E-006
-1.41653E-001	-1.22536E-006
-1.43651E-001	-1.28218E-006
-1.45642E-001	-1.34989E-006
-1.47638E-001	-1.41400E-006
-1.49646E-001	-1.47790E-006
-1.51645E-001	-1.54902E-006
-1.53645E-001	-1.61465E-006
-1.55643E-001	-1.68625E-006
-1.57659E-001	-1.75181E-006
-1.59664E-001	-1.82501E-006
-1.61657E-001	-1.90334E-006
-1.63663E-001	-1.97785E-006
-1.65643E-001	-2.05029E-006
-1.67663E-001	-2.12848E-006
-1.69664E-001	-2.20785E-006
-1.71662E-001	-2.28326E-006
-1.73659E-001	-2.36041E-006
-1.75668E-001	-2.43798E-006
-1.77662E-001	-2.51513E-006
-1.79670E-001	-2.59048E-006
-1.81656E-001	-2.66603E-006
-1.83678E-001	-2.74686E-006
-1.85676E-001	-2.81791E-006
-1.87666E-001	-2.88534E-006
-1.89669E-001	-2.95687E-006
-1.91662E-001	-3.02396E-006
-1.93687E-001	-3.09161E-006
-1.95684E-001	-3.15405E-006
-1.97678E-001	-3.21400E-006
-1.99663E-001	-3.27325E-006
-2.01662E-001	-3.32195E-006
-2.03661E-001	-3.37780E-006
-2.05677E-001	-3.42623E-006
-2.07686E-001	-3.48263E-006
-2.09676E-001	-3.52232E-006
-2.11677E-001	-3.56527E-006
-2.13679E-001	-3.60738E-006
-2.15677E-001	-3.63756E-006
-2.17664E-001	-3.66899E-006
-2.19686E-001	-3.71013E-006
-2.21684E-001	-3.73636E-006
-2.23683E-001	-3.75918E-006
-2.25677E-001	-3.78610E-006
-2.27681E-001	-3.81517E-006
-2.29675E-001	-3.83765E-006
-2.31693E-001	-3.85513E-006
-2.33696E-001	-3.87380E-006
-2.35685E-001	-3.88532E-006
-2.37693E-001	-3.90065E-006
-2.39688E-001	-3.91647E-006
-2.41690E-001	-3.92701E-006
-2.43699E-001	-3.94054E-006
-2.45703E-001	-3.95657E-006
-2.47690E-001	-3.96684E-006
-2.49701E-001	-3.96718E-006
-2.51700E-001	-3.97877E-006
-2.53689E-001	-3.99445E-006
-2.55695E-001	-4.00000E-006
-2.57695E-001	-4.00680E-006
-2.59708E-001	-4.01665E-006
-2.61708E-001	-4.02803E-006
-2.63716E-001	-4.03205E-006
-2.65696E-001	-4.03649E-006
-2.67706E-001	-4.04891E-006
-2.69715E-001	-4.05016E-006
-2.71707E-001	-4.05113E-006
-2.73709E-001	-4.06570E-006
-2.75708E-001	-4.06924E-006
-2.77710E-001	-4.08117E-006
-2.79706E-001	-4.08090E-006
-2.81704E-001	-4.08714E-006
-2.83718E-001	-4.09914E-006
-2.85722E-001	-4.10393E-006
-2.87717E-001	-4.11087E-006
-2.89717E-001	-4.11767E-006
-2.91720E-001	-4.12710E-006
-2.93705E-001	-4.13411E-006
-2.95719E-001	-4.13869E-006
-2.97725E-001	-4.14577E-006
-2.99729E-001	-4.15104E-006
-3.01724E-001	-4.15617E-006
-3.03710E-001	-4.16311E-006
-3.05713E-001	-4.17768E-006
-3.07721E-001	-4.18573E-006
-3.09713E-001	-4.19080E-006
-3.11749E-001	-4.19905E-006
-3.13734E-001	-4.20807E-006
-3.15733E-001	-4.21112E-006
-3.17720E-001	-4.22361E-006
-3.19727E-001	-4.23430E-006
