Vf	Im
V vs. Ref.	A
-5.97875E-001	-3.81351E-006
-5.95869E-001	-3.76224E-006
-5.93872E-001	-3.72408E-006
-5.91868E-001	-3.69057E-006
-5.89872E-001	-3.66295E-006
-5.87855E-001	-3.62965E-006
-5.85869E-001	-3.60447E-006
-5.83867E-001	-3.57470E-006
-5.81860E-001	-3.55437E-006
-5.79867E-001	-3.53134E-006
-5.77869E-001	-3.51212E-006
-5.75846E-001	-3.48867E-006
-5.73860E-001	-3.46640E-006
-5.71871E-001	-3.45454E-006
-5.69872E-001	-3.42984E-006
-5.67860E-001	-3.40750E-006
-5.65844E-001	-3.38377E-006
-5.63847E-001	-3.36420E-006
-5.61837E-001	-3.34825E-006
-5.59853E-001	-3.32667E-006
-5.57854E-001	-3.30787E-006
-5.55867E-001	-3.29260E-006
-5.53856E-001	-3.27318E-006
-5.51863E-001	-3.25992E-006
-5.49846E-001	-3.24216E-006
-5.47846E-001	-3.23391E-006
-5.45842E-001	-3.21601E-006
-5.43837E-001	-3.19866E-006
-5.41855E-001	-3.18964E-006
-5.39852E-001	-3.17653E-006
-5.37829E-001	-3.15946E-006
-5.35830E-001	-3.14212E-006
-5.33839E-001	-3.12692E-006
-5.31845E-001	-3.11305E-006
-5.29849E-001	-3.10222E-006
-5.27842E-001	-3.07933E-006
-5.25845E-001	-3.06878E-006
-5.23823E-001	-3.05990E-006
-5.21818E-001	-3.04374E-006
-5.19838E-001	-3.03451E-006
-5.17826E-001	-3.01689E-006
-5.15832E-001	-3.00121E-006
-5.13815E-001	-2.99142E-006
-5.11812E-001	-2.97415E-006
-5.09817E-001	-2.96256E-006
-5.07807E-001	-2.94071E-006
-5.05819E-001	-2.93481E-006
-5.03827E-001	-2.92350E-006
-5.01830E-001	-2.91185E-006
-4.99831E-001	-2.90040E-006
-4.97804E-001	-2.88548E-006
-4.95806E-001	-2.87015E-006
-4.93825E-001	-2.86037E-006
-4.91832E-001	-2.85565E-006
-4.89825E-001	-2.84080E-006
-4.87810E-001	-2.82588E-006
-4.85798E-001	-2.80965E-006
-4.83809E-001	-2.79841E-006
-4.81805E-001	-2.78571E-006
-4.79813E-001	-2.77891E-006
-4.77803E-001	-2.76219E-006
-4.75823E-001	-2.75699E-006
-4.73803E-001	-2.74117E-006
-4.71803E-001	-2.73631E-006
-4.69802E-001	-2.73069E-006
-4.67819E-001	-2.71661E-006
-4.65813E-001	-2.70551E-006
-4.63820E-001	-2.69101E-006
-4.61798E-001	-2.68192E-006
-4.59786E-001	-2.66707E-006
