Vf	Im
V vs. Ref.	A
-5.97886E-001	-3.36497E-006
-5.95881E-001	-3.33021E-006
-5.93884E-001	-3.29531E-006
-5.91864E-001	-3.26541E-006
-5.89885E-001	-3.23897E-006
-5.87869E-001	-3.21469E-006
-5.85878E-001	-3.19103E-006
-5.83870E-001	-3.17452E-006
-5.81867E-001	-3.14427E-006
-5.79870E-001	-3.12581E-006
-5.77872E-001	-3.10888E-006
-5.75856E-001	-3.09244E-006
-5.73871E-001	-3.07822E-006
-5.71864E-001	-3.05768E-006
-5.69873E-001	-3.03860E-006
-5.67875E-001	-3.02369E-006
-5.65859E-001	-3.01030E-006
-5.63858E-001	-2.99323E-006
-5.61858E-001	-2.97581E-006
-5.59861E-001	-2.96437E-006
-5.57854E-001	-2.95077E-006
-5.55866E-001	-2.93301E-006
-5.53859E-001	-2.91955E-006
-5.51875E-001	-2.90796E-006
-5.49841E-001	-2.89041E-006
-5.47859E-001	-2.88347E-006
-5.45855E-001	-2.87119E-006
-5.43850E-001	-2.85329E-006
-5.41862E-001	-2.84621E-006
-5.39856E-001	-2.83109E-006
-5.37845E-001	-2.81950E-006
-5.35838E-001	-2.80327E-006
-5.33839E-001	-2.79334E-006
-5.31850E-001	-2.78016E-006
-5.29857E-001	-2.77510E-006
-5.27860E-001	-2.76434E-006
-5.25847E-001	-2.75227E-006
-5.23835E-001	-2.73985E-006
-5.21832E-001	-2.73520E-006
-5.19840E-001	-2.71932E-006
-5.17843E-001	-2.71037E-006
-5.15842E-001	-2.70017E-006
-5.13817E-001	-2.68865E-006
-5.11811E-001	-2.67103E-006
-5.09823E-001	-2.66714E-006
-5.07815E-001	-2.65153E-006
-5.05831E-001	-2.64827E-006
-5.03835E-001	-2.63488E-006
-5.01842E-001	-2.62669E-006
-4.99843E-001	-2.62732E-006
-4.97820E-001	-2.61164E-006
-4.95820E-001	-2.59721E-006
-4.93833E-001	-2.59082E-006
-4.91826E-001	-2.57674E-006
-4.89825E-001	-2.57022E-006
-4.87819E-001	-2.56280E-006
-4.85814E-001	-2.55100E-006
-4.83827E-001	-2.54108E-006
-4.81812E-001	-2.52894E-006
-4.79817E-001	-2.52131E-006
-4.77816E-001	-2.51256E-006
-4.75822E-001	-2.50361E-006
-4.73810E-001	-2.49897E-006
-4.71815E-001	-2.49140E-006
-4.69816E-001	-2.48127E-006
-4.67824E-001	-2.47524E-006
-4.65812E-001	-2.46303E-006
-4.63815E-001	-2.45220E-006
-4.61804E-001	-2.44596E-006
-4.59791E-001	-2.43944E-006
-4.57795E-001	-2.42896E-006
-4.55811E-001	-2.41835E-006
-4.53811E-001	-2.41335E-006
-4.51814E-001	-2.40294E-006
-4.49813E-001	-2.39413E-006
-4.47796E-001	-2.38470E-006
-4.45798E-001	-2.37415E-006
-4.43809E-001	-2.37214E-006
-4.41812E-001	-2.35930E-006
-4.39805E-001	-2.35174E-006
-4.37794E-001	-2.34057E-006
-4.35793E-001	-2.33114E-006
-4.33791E-001	-2.32371E-006
-4.31798E-001	-2.31677E-006
-4.29803E-001	-2.30616E-006
-4.27796E-001	-2.29617E-006
-4.25799E-001	-2.28618E-006
-4.23806E-001	-2.28493E-006
-4.21785E-001	-2.27417E-006
-4.19783E-001	-2.26474E-006
-4.17786E-001	-2.25350E-006
-4.15782E-001	-2.24760E-006
