Vf	Im
V vs. Ref.	A
-5.97879E-001	-3.43428E-006
-5.95882E-001	-3.39452E-006
-5.93875E-001	-3.35664E-006
-5.91876E-001	-3.33180E-006
-5.89876E-001	-3.29843E-006
-5.87857E-001	-3.27290E-006
-5.85870E-001	-3.24744E-006
-5.83878E-001	-3.23418E-006
-5.81879E-001	-3.21198E-006
-5.79878E-001	-3.19436E-006
-5.77868E-001	-3.17306E-006
-5.75854E-001	-3.15821E-006
-5.73875E-001	-3.13754E-006
-5.71870E-001	-3.12269E-006
-5.69877E-001	-3.10882E-006
-5.67870E-001	-3.08592E-006
-5.65853E-001	-3.07184E-006
-5.63863E-001	-3.06469E-006
-5.61860E-001	-3.03909E-006
-5.59857E-001	-3.02577E-006
-5.57858E-001	-3.00981E-006
-5.55867E-001	-2.99364E-006
-5.53857E-001	-2.98310E-006
-5.51881E-001	-2.96894E-006
-5.49845E-001	-2.95729E-006
-5.47857E-001	-2.93904E-006
-5.45852E-001	-2.92697E-006
-5.43854E-001	-2.91587E-006
-5.41870E-001	-2.90290E-006
-5.39853E-001	-2.88971E-006
-5.37838E-001	-2.87785E-006
-5.35845E-001	-2.86501E-006
-5.33846E-001	-2.85516E-006
-5.31857E-001	-2.84205E-006
-5.29852E-001	-2.82679E-006
-5.27858E-001	-2.81617E-006
-5.25865E-001	-2.80597E-006
-5.23834E-001	-2.79029E-006
-5.21828E-001	-2.77864E-006
-5.19846E-001	-2.77052E-006
-5.17846E-001	-2.75831E-006
-5.15843E-001	-2.75192E-006
-5.13822E-001	-2.74180E-006
-5.11827E-001	-2.72903E-006
-5.09822E-001	-2.71689E-006
-5.07821E-001	-2.70377E-006
-5.05835E-001	-2.70301E-006
-5.03846E-001	-2.68601E-006
-5.01843E-001	-2.67921E-006
-4.99841E-001	-2.66020E-006
-4.97813E-001	-2.64917E-006
-4.95829E-001	-2.64265E-006
-4.93831E-001	-2.63592E-006
-4.91827E-001	-2.62787E-006
-4.89836E-001	-2.62142E-006
-4.87820E-001	-2.60928E-006
-4.85804E-001	-2.59762E-006
-4.83818E-001	-2.58763E-006
-4.81811E-001	-2.57834E-006
-4.79821E-001	-2.57570E-006
-4.77818E-001	-2.56765E-006
-4.75817E-001	-2.55031E-006
-4.73805E-001	-2.54628E-006
-4.71814E-001	-2.53317E-006
-4.69825E-001	-2.52165E-006
-4.67826E-001	-2.51000E-006
-4.65814E-001	-2.50979E-006
-4.63814E-001	-2.49661E-006
-4.61802E-001	-2.48828E-006
-4.59804E-001	-2.48273E-006
-4.57793E-001	-2.47427E-006
-4.55807E-001	-2.46247E-006
-4.53806E-001	-2.45449E-006
-4.51806E-001	-2.44166E-006
-4.49821E-001	-2.43992E-006
-4.47792E-001	-2.42882E-006
-4.45801E-001	-2.41703E-006
-4.43809E-001	-2.41155E-006
-4.41799E-001	-2.40371E-006
-4.39800E-001	-2.39517E-006
-4.37794E-001	-2.38255E-006
-4.35798E-001	-2.37276E-006
-4.33792E-001	-2.37464E-006
-4.31786E-001	-2.35979E-006
-4.29789E-001	-2.35119E-006
-4.27795E-001	-2.34258E-006
-4.25802E-001	-2.33016E-006
-4.23798E-001	-2.32295E-006
-4.21780E-001	-2.31497E-006
-4.19778E-001	-2.30553E-006
-4.17788E-001	-2.30144E-006
-4.15779E-001	-2.29263E-006
-4.13799E-001	-2.28958E-006
-4.11796E-001	-2.27105E-006
-4.09778E-001	-2.26869E-006
-4.07775E-001	-2.26391E-006
