Vf	Im
V vs. Ref.	A
-5.97889E-001	-3.47507E-006
-5.95883E-001	-3.42928E-006
-5.93889E-001	-3.40278E-006
-5.91870E-001	-3.36635E-006
-5.89886E-001	-3.33950E-006
-5.87869E-001	-3.30370E-006
-5.85880E-001	-3.28462E-006
-5.83875E-001	-3.24744E-006
-5.81877E-001	-3.22239E-006
-5.79890E-001	-3.21053E-006
-5.77878E-001	-3.18132E-006
-5.75868E-001	-3.16161E-006
-5.73875E-001	-3.14073E-006
-5.71863E-001	-3.12880E-006
-5.69884E-001	-3.11499E-006
-5.67874E-001	-3.09674E-006
-5.65859E-001	-3.07544E-006
-5.63867E-001	-3.06386E-006
-5.61851E-001	-3.03839E-006
-5.59871E-001	-3.03874E-006
-5.57868E-001	-3.02237E-006
-5.55864E-001	-3.00287E-006
-5.53864E-001	-2.98303E-006
-5.51888E-001	-2.96256E-006
-5.49850E-001	-2.95514E-006
-5.47865E-001	-2.93502E-006
-5.45856E-001	-2.91490E-006
-5.43856E-001	-2.90227E-006
-5.41868E-001	-2.89332E-006
-5.39863E-001	-2.88284E-006
-5.37843E-001	-2.86772E-006
-5.35845E-001	-2.85239E-006
-5.33856E-001	-2.84129E-006
-5.31870E-001	-2.82394E-006
-5.29856E-001	-2.81215E-006
-5.27864E-001	-2.79723E-006
-5.25864E-001	-2.78661E-006
-5.23840E-001	-2.77121E-006
-5.21837E-001	-2.75539E-006
-5.19848E-001	-2.74082E-006
-5.17850E-001	-2.73125E-006
-5.15852E-001	-2.70884E-006
-5.13830E-001	-2.69809E-006
-5.11824E-001	-2.68664E-006
-5.09823E-001	-2.67242E-006
-5.07836E-001	-2.65701E-006
-5.05838E-001	-2.64709E-006
-5.03845E-001	-2.63509E-006
-5.01853E-001	-2.62940E-006
-4.99844E-001	-2.61649E-006
-4.97825E-001	-2.60449E-006
-4.95815E-001	-2.58437E-006
-4.93835E-001	-2.58326E-006
-4.91836E-001	-2.57265E-006
-4.89838E-001	-2.56113E-006
-4.87824E-001	-2.54809E-006
-4.85810E-001	-2.53435E-006
-4.83829E-001	-2.52436E-006
-4.81827E-001	-2.51041E-006
-4.79828E-001	-2.49591E-006
-4.77820E-001	-2.48891E-006
-4.75830E-001	-2.47989E-006
-4.73828E-001	-2.46774E-006
-4.71819E-001	-2.46067E-006
-4.69827E-001	-2.44818E-006
-4.67831E-001	-2.44540E-006
-4.65814E-001	-2.43965E-006
-4.63821E-001	-2.42355E-006
-4.61815E-001	-2.41273E-006
-4.59805E-001	-2.41307E-006
-4.57804E-001	-2.40662E-006
-4.55814E-001	-2.39524E-006
-4.53814E-001	-2.38428E-006
-4.51809E-001	-2.36985E-006
-4.49816E-001	-2.35916E-006
-4.47800E-001	-2.34862E-006
-4.45803E-001	-2.33252E-006
-4.43820E-001	-2.32628E-006
-4.41805E-001	-2.31233E-006
-4.39805E-001	-2.30331E-006
-4.37808E-001	-2.29457E-006
-4.35810E-001	-2.28632E-006
-4.33803E-001	-2.27750E-006
-4.31806E-001	-2.26772E-006
-4.29799E-001	-2.24892E-006
-4.27798E-001	-2.24538E-006
-4.25800E-001	-2.23158E-006
-4.23798E-001	-2.22283E-006
-4.21778E-001	-2.20972E-006
-4.19783E-001	-2.19786E-006
-4.17792E-001	-2.19244E-006
-4.15784E-001	-2.18121E-006
-4.13797E-001	-2.16788E-006
-4.11796E-001	-2.15706E-006
-4.09782E-001	-2.15574E-006
-4.07787E-001	-2.14971E-006
-4.05778E-001	-2.13174E-006
-4.03795E-001	-2.12029E-006
-4.01787E-001	-2.11425E-006
-3.99794E-001	-2.10052E-006
-3.97800E-001	-2.08879E-006
-3.95774E-001	-2.07589E-006
-3.93788E-001	-2.07741E-006
-3.91791E-001	-2.06666E-006
-3.89794E-001	-2.05237E-006
-3.87791E-001	-2.04508E-006
-3.85775E-001	-2.03155E-006
-3.83767E-001	-2.01906E-006
-3.81784E-001	-2.01178E-006
-3.79782E-001	-2.00665E-006
-3.77778E-001	-1.99922E-006
-3.75782E-001	-1.99041E-006
-3.73779E-001	-1.98278E-006
-3.71794E-001	-1.96752E-006
-3.69769E-001	-1.95114E-006
-3.67778E-001	-1.94427E-006
-3.65785E-001	-1.93463E-006
-3.63786E-001	-1.92242E-006
-3.61770E-001	-1.91291E-006
-3.59762E-001	-1.90348E-006
-3.57750E-001	-1.89286E-006
-3.55754E-001	-1.88169E-006
-3.53757E-001	-1.87080E-006
-3.51763E-001	-1.85373E-006
-3.49762E-001	-1.84020E-006
-3.47772E-001	-1.83299E-006
-3.45741E-001	-1.82092E-006
-3.43759E-001	-1.81842E-006
-3.41758E-001	-1.80274E-006
-3.39765E-001	-1.78824E-006
-3.37758E-001	-1.77790E-006
-3.35760E-001	-1.77367E-006
-3.33768E-001	-1.76416E-006
-3.31748E-001	-1.74474E-006
-3.29756E-001	-1.73086E-006
-3.27755E-001	-1.72149E-006
-3.25750E-001	-1.70831E-006
-3.23762E-001	-1.69797E-006
-3.21756E-001	-1.68514E-006
-3.19742E-001	-1.67147E-006
-3.17737E-001	-1.65503E-006
-3.15752E-001	-1.64178E-006
-3.13738E-001	-1.62506E-006
-3.11759E-001	-1.62027E-006
-3.09742E-001	-1.60320E-006
-3.07737E-001	-1.58891E-006
-3.05727E-001	-1.57233E-006
-3.03727E-001	-1.55838E-006
-3.01744E-001	-1.54298E-006
-2.99731E-001	-1.52792E-006
-2.97749E-001	-1.51599E-006
-2.95738E-001	-1.49747E-006
-2.93732E-001	-1.48144E-006
-2.91731E-001	-1.47325E-006
-2.89739E-001	-1.45889E-006
-2.87735E-001	-1.43926E-006
-2.85743E-001	-1.41900E-006
-2.83738E-001	-1.40082E-006
-2.81723E-001	-1.38708E-006
-2.79725E-001	-1.36641E-006
-2.77716E-001	-1.34053E-006
-2.75717E-001	-1.31985E-006
-2.73711E-001	-1.29404E-006
-2.71718E-001	-1.27552E-006
-2.69733E-001	-1.26088E-006
-2.67718E-001	-1.22980E-006
-2.65715E-001	-1.20614E-006
-2.63731E-001	-1.19254E-006
-2.61718E-001	-1.16167E-006
-2.59716E-001	-1.12899E-006
-2.57712E-001	-1.10484E-006
-2.55707E-001	-1.07619E-006
-2.53701E-001	-1.04199E-006
-2.51705E-001	-1.01479E-006
-2.49712E-001	-9.80655E-007
-2.47707E-001	-9.51446E-007
-2.45718E-001	-9.19947E-007
-2.43714E-001	-8.79637E-007
-2.41691E-001	-8.38911E-007
-2.39694E-001	-8.07621E-007
-2.37695E-001	-7.59263E-007
-2.35696E-001	-7.18190E-007
-2.33709E-001	-6.79199E-007
-2.31696E-001	-6.35975E-007
-2.29681E-001	-5.88866E-007
-2.27684E-001	-5.36762E-007
-2.25688E-001	-4.83131E-007
-2.23702E-001	-4.36924E-007
-2.21702E-001	-3.87803E-007
-2.19697E-001	-3.34103E-007
-2.17671E-001	-2.76240E-007
-2.15690E-001	-2.12480E-007
-2.13692E-001	-1.54339E-007
-2.11696E-001	-9.64766E-008
-2.09694E-001	-3.25083E-008
-2.07689E-001	3.47209E-008
-2.05677E-001	1.04170E-007
-2.03677E-001	1.68139E-007
-2.01676E-001	2.45636E-007
-1.99672E-001	3.14738E-007
-1.97687E-001	3.84257E-007
-1.95693E-001	4.56898E-007
-1.93686E-001	5.22809E-007
-1.91672E-001	5.90732E-007
-1.89681E-001	6.63234E-007
-1.87680E-001	7.30671E-007
-1.85679E-001	8.00814E-007
-1.83680E-001	8.69431E-007
-1.81684E-001	9.32359E-007
-1.79688E-001	9.98686E-007
-1.77670E-001	1.06342E-006
-1.75677E-001	1.11871E-006
-1.73685E-001	1.17658E-006
-1.71666E-001	1.24124E-006
-1.69669E-001	1.29418E-006
-1.67678E-001	1.34774E-006
-1.65663E-001	1.39762E-006
-1.63676E-001	1.45028E-006
-1.61665E-001	1.49760E-006
-1.59671E-001	1.54158E-006
-1.57674E-001	1.58439E-006
-1.55658E-001	1.62484E-006
-1.53661E-001	1.66029E-006
-1.51654E-001	1.69373E-006
-1.49657E-001	1.73085E-006
-1.47657E-001	1.75659E-006
-1.45665E-001	1.78226E-006
-1.43662E-001	1.80474E-006
-1.41672E-001	1.83180E-006
-1.39642E-001	1.85123E-006
-1.37655E-001	1.86913E-006
-1.35657E-001	1.88467E-006
-1.33651E-001	1.90035E-006
