Vf	Im
V vs. Ref.	A
-5.97886E-001	-3.52995E-006
-5.95895E-001	-3.48284E-006
-5.93898E-001	-3.44454E-006
-5.91874E-001	-3.40201E-006
-5.89889E-001	-3.38696E-006
-5.87868E-001	-3.34027E-006
-5.85886E-001	-3.31349E-006
-5.83881E-001	-3.30918E-006
-5.81880E-001	-3.28213E-006
-5.79886E-001	-3.25812E-006
-5.77881E-001	-3.24237E-006
-5.75869E-001	-3.21684E-006
-5.73878E-001	-3.19707E-006
-5.71881E-001	-3.18499E-006
-5.69883E-001	-3.16737E-006
-5.67879E-001	-3.14253E-006
-5.65859E-001	-3.13081E-006
-5.63866E-001	-3.11721E-006
-5.61855E-001	-3.09751E-006
-5.59860E-001	-3.08675E-006
-5.57858E-001	-3.07239E-006
-5.55879E-001	-3.06282E-006
-5.53863E-001	-3.04346E-006
-5.51881E-001	-3.02334E-006
-5.49861E-001	-3.01765E-006
-5.47868E-001	-2.99989E-006
-5.45861E-001	-2.99198E-006
-5.43861E-001	-2.96783E-006
-5.41873E-001	-2.95118E-006
-5.39861E-001	-2.94272E-006
-5.37850E-001	-2.91962E-006
-5.35842E-001	-2.90352E-006
-5.33845E-001	-2.89235E-006
-5.31861E-001	-2.88604E-006
-5.29856E-001	-2.87813E-006
-5.27860E-001	-2.85773E-006
-5.25861E-001	-2.85037E-006
-5.23840E-001	-2.84420E-006
-5.21839E-001	-2.82172E-006
-5.19849E-001	-2.81367E-006
-5.17849E-001	-2.79515E-006
-5.15840E-001	-2.79321E-006
-5.13825E-001	-2.78648E-006
-5.11825E-001	-2.77350E-006
-5.09828E-001	-2.75338E-006
-5.07826E-001	-2.73992E-006
-5.05831E-001	-2.72743E-006
-5.03840E-001	-2.72174E-006
-5.01846E-001	-2.70558E-006
-4.99842E-001	-2.69566E-006
-4.97818E-001	-2.68955E-006
-4.95824E-001	-2.67984E-006
-4.93841E-001	-2.67242E-006
-4.91838E-001	-2.66062E-006
-4.89838E-001	-2.63821E-006
-4.87829E-001	-2.64244E-006
-4.85809E-001	-2.62871E-006
-4.83827E-001	-2.61858E-006
-4.81816E-001	-2.60526E-006
-4.79830E-001	-2.59450E-006
-4.77822E-001	-2.58638E-006
-4.75836E-001	-2.57417E-006
-4.73819E-001	-2.56182E-006
-4.71818E-001	-2.55780E-006
-4.69825E-001	-2.54934E-006
-4.67831E-001	-2.53962E-006
-4.65823E-001	-2.53026E-006
-4.63821E-001	-2.50986E-006
-4.61798E-001	-2.50521E-006
-4.59794E-001	-2.48662E-006
-4.57796E-001	-2.47996E-006
-4.55813E-001	-2.48100E-006
-4.53812E-001	-2.47406E-006
-4.51809E-001	-2.45560E-006
-4.49821E-001	-2.44554E-006
-4.47795E-001	-2.43521E-006
-4.45806E-001	-2.42612E-006
-4.43818E-001	-2.41349E-006
-4.41800E-001	-2.39878E-006
-4.39809E-001	-2.39614E-006
-4.37801E-001	-2.38615E-006
-4.35801E-001	-2.37589E-006
-4.33794E-001	-2.36291E-006
-4.31800E-001	-2.36027E-006
-4.29801E-001	-2.35216E-006
-4.27802E-001	-2.34092E-006
-4.25803E-001	-2.33134E-006
-4.23802E-001	-2.31504E-006
-4.21780E-001	-2.31122E-006
-4.19782E-001	-2.30602E-006
-4.17781E-001	-2.29076E-006
-4.15788E-001	-2.28437E-006
-4.13801E-001	-2.27570E-006
-4.11795E-001	-2.25940E-006
-4.09782E-001	-2.24538E-006
-4.07778E-001	-2.23602E-006
-4.05779E-001	-2.22519E-006
-4.03804E-001	-2.21430E-006
-4.01796E-001	-2.20923E-006
-3.99798E-001	-2.19841E-006
-3.97797E-001	-2.18287E-006
-3.95793E-001	-2.18266E-006
-3.93787E-001	-2.17010E-006
-3.91786E-001	-2.15852E-006
-3.89794E-001	-2.15685E-006
-3.87788E-001	-2.13396E-006
-3.85783E-001	-2.13000E-006
-3.83764E-001	-2.11571E-006
-3.81790E-001	-2.11189E-006
-3.79790E-001	-2.09816E-006
-3.77786E-001	-2.08817E-006
-3.75785E-001	-2.08567E-006
-3.73786E-001	-2.07464E-006
-3.71792E-001	-2.06402E-006
-3.69780E-001	-2.05674E-006
-3.67784E-001	-2.04647E-006
-3.65788E-001	-2.03454E-006
-3.63781E-001	-2.02468E-006
-3.61773E-001	-2.01601E-006
-3.59763E-001	-2.00789E-006
-3.57756E-001	-1.99589E-006
-3.55767E-001	-1.98444E-006
-3.53756E-001	-1.97494E-006
-3.51769E-001	-1.96106E-006
-3.49773E-001	-1.95204E-006
-3.47775E-001	-1.93234E-006
-3.45759E-001	-1.92776E-006
-3.43761E-001	-1.91805E-006
-3.41771E-001	-1.90549E-006
