Vf	Im
V vs. Ref.	A
-5.97881E-001	-3.46869E-006
-5.95884E-001	-3.42498E-006
-5.93885E-001	-3.38994E-006
-5.91870E-001	-3.35699E-006
-5.89886E-001	-3.33451E-006
-5.87870E-001	-3.30683E-006
-5.85880E-001	-3.28705E-006
-5.83870E-001	-3.25479E-006
-5.81867E-001	-3.23190E-006
-5.79876E-001	-3.21393E-006
-5.77874E-001	-3.20442E-006
-5.75859E-001	-3.18659E-006
-5.73881E-001	-3.17195E-006
-5.71864E-001	-3.15551E-006
-5.69873E-001	-3.13171E-006
-5.67871E-001	-3.11568E-006
-5.65851E-001	-3.10146E-006
-5.63860E-001	-3.08405E-006
-5.61855E-001	-3.07385E-006
-5.59850E-001	-3.05456E-006
-5.57856E-001	-3.04325E-006
-5.55861E-001	-3.02813E-006
-5.53854E-001	-3.01300E-006
-5.51869E-001	-3.00162E-006
-5.49847E-001	-2.98150E-006
-5.47855E-001	-2.97234E-006
-5.45843E-001	-2.95542E-006
-5.43847E-001	-2.94154E-006
-5.41868E-001	-2.93557E-006
-5.39863E-001	-2.92156E-006
-5.37837E-001	-2.90727E-006
-5.35841E-001	-2.89943E-006
-5.33844E-001	-2.88611E-006
-5.31854E-001	-2.86772E-006
-5.29855E-001	-2.85717E-006
-5.27860E-001	-2.84857E-006
-5.25860E-001	-2.83463E-006
-5.23827E-001	-2.81853E-006
-5.21832E-001	-2.81090E-006
-5.19844E-001	-2.79674E-006
-5.17843E-001	-2.78918E-006
-5.15845E-001	-2.77635E-006
-5.13823E-001	-2.76420E-006
-5.11822E-001	-2.75512E-006
-5.09822E-001	-2.74277E-006
-5.07823E-001	-2.73104E-006
-5.05823E-001	-2.71925E-006
-5.03839E-001	-2.71023E-006
-5.01842E-001	-2.70183E-006
-4.99834E-001	-2.69004E-006
-4.97813E-001	-2.68428E-006
-4.95822E-001	-2.67096E-006
-4.93832E-001	-2.65930E-006
-4.91829E-001	-2.65389E-006
-4.89841E-001	-2.64550E-006
-4.87823E-001	-2.63349E-006
-4.85800E-001	-2.61976E-006
-4.83821E-001	-2.61608E-006
-4.81820E-001	-2.60366E-006
-4.79813E-001	-2.59249E-006
-4.77812E-001	-2.58402E-006
-4.75827E-001	-2.57792E-006
-4.73809E-001	-2.56613E-006
-4.71807E-001	-2.55905E-006
-4.69814E-001	-2.55003E-006
-4.67820E-001	-2.54184E-006
-4.65810E-001	-2.53109E-006
-4.63816E-001	-2.52249E-006
-4.61800E-001	-2.51478E-006
-4.59797E-001	-2.50681E-006
-4.57799E-001	-2.50105E-006
-4.55807E-001	-2.49113E-006
-4.53810E-001	-2.48231E-006
-4.51811E-001	-2.47676E-006
-4.49812E-001	-2.46136E-006
-4.47790E-001	-2.45734E-006
-4.45787E-001	-2.44596E-006
-4.43799E-001	-2.44374E-006
-4.41803E-001	-2.44020E-006
-4.39811E-001	-2.42938E-006
-4.37799E-001	-2.41904E-006
-4.35802E-001	-2.40489E-006
-4.33797E-001	-2.39691E-006
-4.31799E-001	-2.39406E-006
-4.29800E-001	-2.37970E-006
-4.27793E-001	-2.36513E-006
-4.25803E-001	-2.35847E-006
-4.23797E-001	-2.34862E-006
-4.21773E-001	-2.34217E-006
-4.19790E-001	-2.33599E-006
-4.17787E-001	-2.32767E-006
-4.15772E-001	-2.31233E-006
-4.13793E-001	-2.31143E-006
-4.11804E-001	-2.30068E-006
-4.09771E-001	-2.29561E-006
-4.07774E-001	-2.28840E-006
-4.05786E-001	-2.27626E-006
-4.03797E-001	-2.26862E-006
-4.01785E-001	-2.26287E-006
-3.99783E-001	-2.24975E-006
-3.97802E-001	-2.24330E-006
-3.95765E-001	-2.22401E-006
-3.93782E-001	-2.22755E-006
-3.91782E-001	-2.21319E-006
-3.89780E-001	-2.20139E-006
-3.87784E-001	-2.19820E-006
-3.85785E-001	-2.19335E-006
-3.83767E-001	-2.17968E-006
-3.81778E-001	-2.17454E-006
-3.79783E-001	-2.16566E-006
-3.77775E-001	-2.16261E-006
-3.75779E-001	-2.14901E-006
-3.73781E-001	-2.14305E-006
-3.71787E-001	-2.13014E-006
-3.69762E-001	-2.11856E-006
-3.67768E-001	-2.11030E-006
-3.65781E-001	-2.10489E-006
-3.63781E-001	-2.09212E-006
-3.61775E-001	-2.08699E-006
-3.59762E-001	-2.07533E-006
-3.57745E-001	-2.05077E-006
-3.55756E-001	-2.06236E-006
-3.53745E-001	-2.04716E-006
-3.51760E-001	-2.04342E-006
-3.49762E-001	-2.03141E-006
-3.47775E-001	-2.02045E-006
-3.45738E-001	-2.00630E-006
-3.43758E-001	-1.99686E-006
-3.41756E-001	-1.98770E-006
-3.39754E-001	-1.97695E-006
-3.37759E-001	-1.96682E-006
-3.35749E-001	-1.95655E-006
-3.33758E-001	-1.94781E-006
-3.31753E-001	-1.93616E-006
-3.29762E-001	-1.93033E-006
-3.27758E-001	-1.91132E-006
-3.25750E-001	-1.90563E-006
-3.23757E-001	-1.88752E-006
-3.21755E-001	-1.88162E-006
-3.19736E-001	-1.86719E-006
-3.17736E-001	-1.85914E-006
-3.15734E-001	-1.84555E-006
-3.13738E-001	-1.83458E-006
-3.11752E-001	-1.82057E-006
-3.09726E-001	-1.80787E-006
-3.07723E-001	-1.79309E-006
-3.05710E-001	-1.77825E-006
-3.03724E-001	-1.76610E-006
-3.01730E-001	-1.75556E-006
-2.99724E-001	-1.73710E-006
-2.97742E-001	-1.72788E-006
-2.95735E-001	-1.71046E-006
-2.93726E-001	-1.69367E-006
-2.91727E-001	-1.68354E-006
-2.89727E-001	-1.66294E-006
-2.87721E-001	-1.64691E-006
-2.85725E-001	-1.62832E-006
-2.83726E-001	-1.62068E-006
-2.81719E-001	-1.60126E-006
-2.79712E-001	-1.57982E-006
-2.77715E-001	-1.56088E-006
-2.75724E-001	-1.54118E-006
-2.73717E-001	-1.51752E-006
-2.71720E-001	-1.49351E-006
-2.69730E-001	-1.46257E-006
-2.67723E-001	-1.44744E-006
-2.65709E-001	-1.41761E-006
-2.63723E-001	-1.38146E-006
-2.61717E-001	-1.36467E-006
-2.59718E-001	-1.35593E-006
-2.57706E-001	-1.34115E-006
-2.55698E-001	-1.30792E-006
-2.53702E-001	-1.27587E-006
-2.51706E-001	-1.24589E-006
-2.49708E-001	-1.21002E-006
-2.47700E-001	-1.16895E-006
-2.45708E-001	-1.13745E-006
-2.43716E-001	-1.09735E-006
-2.41685E-001	-1.05697E-006
-2.39695E-001	-1.02055E-006
-2.37707E-001	-9.73578E-007
-2.35708E-001	-9.32227E-007
-2.33695E-001	-8.84980E-007
-2.31696E-001	-8.38703E-007
-2.29683E-001	-7.91109E-007
-2.27690E-001	-7.35327E-007
-2.25689E-001	-6.84402E-007
-2.23690E-001	-6.28204E-007
-2.21688E-001	-5.67220E-007
-2.19692E-001	-5.09565E-007
-2.17675E-001	-4.49898E-007
-2.15686E-001	-3.88358E-007
-2.13687E-001	-3.21059E-007
-2.11688E-001	-2.51610E-007
-2.09688E-001	-1.89793E-007
-2.07683E-001	-1.11948E-007
-2.05674E-001	-4.27071E-008
-2.03675E-001	3.05581E-008
-2.01680E-001	1.07847E-007
-1.99682E-001	1.82916E-007
-1.97685E-001	2.73735E-007
-1.95690E-001	3.46376E-007
-1.93696E-001	4.23804E-007
-1.91668E-001	4.98040E-007
-1.89673E-001	5.68669E-007
-1.87692E-001	6.44016E-007
-1.85683E-001	7.21444E-007
-1.83682E-001	8.00606E-007
-1.81673E-001	8.70194E-007
-1.79673E-001	9.50259E-007
-1.77672E-001	1.01922E-006
-1.75684E-001	1.08853E-006
-1.73675E-001	1.15750E-006
-1.71664E-001	1.22618E-006
-1.69676E-001	1.29431E-006
-1.67672E-001	1.34621E-006
-1.65650E-001	1.40324E-006
-1.63671E-001	1.46027E-006
-1.61669E-001	1.51071E-006
-1.59672E-001	1.55719E-006
-1.57673E-001	1.60756E-006
-1.55651E-001	1.65058E-006
-1.53652E-001	1.69415E-006
-1.51655E-001	1.72461E-006
-1.49659E-001	1.75562E-006
-1.47653E-001	1.79024E-006
-1.45654E-001	1.82132E-006
-1.43665E-001	1.83902E-006
-1.41660E-001	1.86961E-006
-1.39640E-001	1.89126E-006
-1.37655E-001	1.89952E-006
-1.35657E-001	1.91242E-006
-1.33649E-001	1.92893E-006
-1.31668E-001	1.93670E-006
-1.29655E-001	1.94482E-006
-1.27641E-001	1.95384E-006
-1.25636E-001	1.95883E-006
-1.23637E-001	1.95960E-006
-1.21639E-001	1.95814E-006
-1.19652E-001	1.96328E-006
-1.17655E-001	1.96071E-006
-1.15651E-001	1.95620E-006
-1.13638E-001	1.95953E-006
-1.11645E-001	1.94940E-006
-1.09648E-001	1.94884E-006
-1.07646E-001	1.94780E-006
-1.05640E-001	1.93747E-006
-1.03628E-001	1.93275E-006
-1.01624E-001	1.91998E-006
-9.96264E-002	1.92061E-006
-9.76341E-002	1.91089E-006
-9.56212E-002	1.89993E-006
-9.36314E-002	1.90194E-006
-9.16374E-002	1.89938E-006
-8.96472E-002	1.89043E-006
-8.76100E-002	1.88619E-006
-8.56242E-002	1.88217E-006
-8.36280E-002	1.87551E-006
-8.16338E-002	1.87017E-006
-7.96315E-002	1.85254E-006
-7.76202E-002	1.84831E-006
-7.56187E-002	1.85386E-006
-7.36141E-002	1.83763E-006
-7.16174E-002	1.84061E-006
-6.96109E-002	1.85130E-006
-6.76099E-002	1.81647E-006
-6.56215E-002	1.81230E-006
-6.35996E-002	1.81300E-006
-6.15934E-002	1.80224E-006
-5.96082E-002	1.80218E-006
-5.76088E-002	1.79995E-006
-5.56108E-002	1.79767E-006
-5.36202E-002	1.79059E-006
-5.15947E-002	1.78802E-006
-4.95958E-002	1.78268E-006
-4.75822E-002	1.77761E-006
-4.55936E-002	1.77519E-006
-4.35976E-002	1.77963E-006
-4.16120E-002	1.76943E-006
-3.96103E-002	1.75569E-006
-3.75942E-002	1.76735E-006
-3.55892E-002	1.76471E-006
-3.35854E-002	1.75569E-006
-3.15912E-002	1.75680E-006
-2.95921E-002	1.75243E-006
-2.76089E-002	1.74764E-006
-2.55950E-002	1.74723E-006
-2.35791E-002	1.74383E-006
-2.15876E-002	1.74320E-006
-1.95838E-002	1.74945E-006
-1.75918E-002	1.75687E-006
-1.55886E-002	1.73016E-006
-1.35978E-002	1.72773E-006
-1.15642E-002	1.74459E-006
-9.57209E-003	1.73481E-006
-7.57207E-003	1.72995E-006
-5.58040E-003	1.73377E-006
-3.57371E-003	1.73703E-006
-1.55909E-003	1.74070E-006
4.55940E-004	1.73751E-006
2.44219E-003	1.73564E-006
4.43970E-003	1.74223E-006
6.43408E-003	1.73793E-006
8.43306E-003	1.72919E-006
1.04310E-002	1.73668E-006
1.24360E-002	1.74161E-006
1.44500E-002	1.74514E-006
1.64331E-002	1.74612E-006
1.84386E-002	1.75555E-006
2.04480E-002	1.75292E-006
2.24444E-002	1.75139E-006
2.44528E-002	1.76311E-006
2.64641E-002	1.76242E-006
2.84628E-002	1.76471E-006
3.04539E-002	1.76637E-006
3.24616E-002	1.76762E-006
3.44464E-002	1.77276E-006
3.64337E-002	1.77179E-006
3.84688E-002	1.77623E-006
4.04535E-002	1.78428E-006
4.24661E-002	1.79323E-006
4.44550E-002	1.79177E-006
4.64532E-002	1.79003E-006
4.84653E-002	1.80190E-006
5.04628E-002	1.80717E-006
5.24893E-002	1.82604E-006
5.44637E-002	1.81563E-006
5.64668E-002	1.82694E-006
5.84722E-002	1.83145E-006
6.04593E-002	1.83797E-006
6.24721E-002	1.84693E-006
6.44867E-002	1.86684E-006
6.64840E-002	1.84311E-006
6.84786E-002	1.84623E-006
7.04895E-002	1.85393E-006
7.24640E-002	1.85601E-006
7.44838E-002	1.87142E-006
7.64757E-002	1.87613E-006
7.84918E-002	1.88328E-006
8.04910E-002	1.89070E-006
8.24783E-002	1.88973E-006
8.44733E-002	1.89244E-006
8.64866E-002	1.89459E-006
8.84856E-002	1.90035E-006
9.04879E-002	1.90021E-006
9.24863E-002	1.90264E-006
9.44886E-002	1.91138E-006
9.64995E-002	1.92158E-006
9.85007E-002	1.92539E-006
1.00511E-001	1.93018E-006
9.85070E-002	1.78164E-006
9.64949E-002	1.68423E-006
9.44867E-002	1.61284E-006
9.24894E-002	1.54221E-006
9.04940E-002	1.47900E-006
8.84840E-002	1.42752E-006
8.64825E-002	1.38097E-006
8.44777E-002	1.32782E-006
8.24729E-002	1.28835E-006
8.04877E-002	1.25234E-006
7.84958E-002	1.21161E-006
7.64822E-002	1.18227E-006
7.44805E-002	1.15111E-006
7.24717E-002	1.12572E-006
7.04830E-002	1.10269E-006
6.84809E-002	1.12024E-006
6.64813E-002	1.03691E-006
6.44798E-002	1.00979E-006
6.24740E-002	9.94454E-007
6.04606E-002	9.63441E-007
5.84748E-002	9.41309E-007
5.64716E-002	9.20287E-007
5.44718E-002	8.94547E-007
5.24726E-002	8.76091E-007
5.04647E-002	8.57845E-007
4.84730E-002	8.38279E-007
4.64536E-002	8.15454E-007
4.44494E-002	7.92142E-007
4.24584E-002	7.79584E-007
4.04585E-002	7.61615E-007
3.84736E-002	7.46767E-007
3.64387E-002	7.22137E-007
3.44485E-002	7.08816E-007
3.24585E-002	6.94941E-007
3.04606E-002	6.75167E-007
2.84514E-002	6.59418E-007
2.64553E-002	6.40685E-007
2.44551E-002	6.25422E-007
2.24455E-002	6.12795E-007
2.04363E-002	5.99127E-007
1.84450E-002	5.91773E-007
1.64360E-002	5.79353E-007
1.44440E-002	5.61800E-007
1.24364E-002	5.44802E-007
1.04360E-002	5.34187E-007
8.43139E-003	5.15524E-007
6.44013E-003	5.06227E-007
4.43553E-003	4.89229E-007
2.43843E-003	4.81875E-007
4.52811E-004	4.68901E-007
-1.56681E-003	4.55233E-007
-3.58018E-003	4.47948E-007
-5.57853E-003	4.34003E-007
-7.57437E-003	4.17559E-007
-9.58648E-003	4.10205E-007
-1.15738E-002	3.96399E-007
-1.35949E-002	3.87795E-007
-1.55942E-002	3.75862E-007
-1.75909E-002	3.66426E-007
-1.95834E-002	3.55256E-007
-2.15843E-002	3.37217E-007
-2.35870E-002	3.25978E-007
-2.55931E-002	3.17860E-007
-2.76125E-002	3.11339E-007
-2.95975E-002	2.97948E-007
-3.16000E-002	2.86986E-007
-3.36013E-002	2.74706E-007
-3.56002E-002	2.65409E-007
-3.75978E-002	2.48272E-007
-3.96028E-002	2.39114E-007
-4.16063E-002	2.28707E-007
-4.36059E-002	2.15109E-007
-4.56070E-002	2.05534E-007
-4.75926E-002	1.93323E-007
-4.95987E-002	1.81182E-007
-5.15960E-002	1.64323E-007
-5.36273E-002	1.55095E-007
-5.56250E-002	1.45521E-007
-5.76129E-002	1.30326E-007
-5.96113E-002	1.16173E-007
-6.16130E-002	9.91749E-008
-6.36076E-002	8.85597E-008
-6.56163E-002	7.59326E-008
-6.76176E-002	5.81713E-008
-6.96199E-002	4.10345E-008
-7.16247E-002	3.22232E-008
-7.36114E-002	1.74453E-008
-7.56212E-002	1.21039E-009
-7.76179E-002	-1.69672E-008
-7.96300E-002	-3.26470E-008
-8.16277E-002	-5.12409E-008
-8.36271E-002	-6.68513E-008
-8.56177E-002	-8.08661E-008
-8.76173E-002	-1.09589E-007
-8.96476E-002	-1.25686E-007
-9.16418E-002	-1.42614E-007
-9.36372E-002	-1.66897E-007
-9.56320E-002	-1.90140E-007
-9.76326E-002	-2.13521E-007
-9.96329E-002	-2.37318E-007
-1.01618E-001	-2.60976E-007
-1.03633E-001	-2.93516E-007
-1.05647E-001	-3.20366E-007
-1.07639E-001	-3.47077E-007
-1.09645E-001	-3.77535E-007
-1.11651E-001	-4.12988E-007
-1.13637E-001	-4.42891E-007
-1.15654E-001	-4.84657E-007
-1.17646E-001	-5.23580E-007
-1.19655E-001	-5.58270E-007
-1.21651E-001	-6.04546E-007
-1.23643E-001	-6.40207E-007
-1.25636E-001	-6.92936E-007
-1.27637E-001	-7.35813E-007
-1.29651E-001	-7.89790E-007
-1.31669E-001	-8.44739E-007
-1.33651E-001	-8.94970E-007
-1.35648E-001	-9.54360E-007
-1.37654E-001	-1.01729E-006
-1.39644E-001	-1.07737E-006
-1.41663E-001	-1.13447E-006
-1.43662E-001	-1.20177E-006
-1.45665E-001	-1.27052E-006
-1.47653E-001	-1.33845E-006
-1.49653E-001	-1.40894E-006
-1.51662E-001	-1.48754E-006
-1.53650E-001	-1.55956E-006
-1.55651E-001	-1.63380E-006
-1.57668E-001	-1.71102E-006
-1.59667E-001	-1.79240E-006
-1.61665E-001	-1.87878E-006
-1.63675E-001	-1.95669E-006
-1.65661E-001	-2.04335E-006
-1.67673E-001	-2.12723E-006
-1.69665E-001	-2.20847E-006
-1.71661E-001	-2.29027E-006
-1.73670E-001	-2.37415E-006
-1.75674E-001	-2.45657E-006
-1.77674E-001	-2.53823E-006
-1.79679E-001	-2.61310E-006
-1.81670E-001	-2.69545E-006
-1.83682E-001	-2.77295E-006
-1.85678E-001	-2.84892E-006
-1.87681E-001	-2.92489E-006
-1.89677E-001	-2.99836E-006
-1.91668E-001	-3.07211E-006
-1.93694E-001	-3.13421E-006
-1.95691E-001	-3.19720E-006
-1.97690E-001	-3.26083E-006
-1.99672E-001	-3.31973E-006
-2.01674E-001	-3.37392E-006
-2.03675E-001	-3.42387E-006
-2.05683E-001	-3.47452E-006
-2.07692E-001	-3.52017E-006
-2.09691E-001	-3.56221E-006
-2.11691E-001	-3.59683E-006
-2.13689E-001	-3.63270E-006
-2.15687E-001	-3.66261E-006
-2.17686E-001	-3.69785E-006
-2.19704E-001	-3.72720E-006
-2.21700E-001	-3.75474E-006
-2.23698E-001	-3.78118E-006
-2.25689E-001	-3.80109E-006
-2.27691E-001	-3.81899E-006
-2.29673E-001	-3.83030E-006
-2.31702E-001	-3.84563E-006
-2.33704E-001	-3.85527E-006
-2.35706E-001	-3.86547E-006
-2.37716E-001	-3.87623E-006
-2.39704E-001	-3.88351E-006
-2.41693E-001	-3.88622E-006
-2.43720E-001	-3.89232E-006
-2.45708E-001	-3.89302E-006
-2.47697E-001	-3.89607E-006
-2.49717E-001	-3.89447E-006
-2.51709E-001	-3.89225E-006
-2.53699E-001	-3.90252E-006
-2.55692E-001	-3.90523E-006
-2.57711E-001	-3.90231E-006
-2.59724E-001	-3.89808E-006
-2.61715E-001	-3.89801E-006
-2.63732E-001	-3.89198E-006
-2.65708E-001	-3.89205E-006
-2.67716E-001	-3.89191E-006
-2.69718E-001	-3.89024E-006
-2.71722E-001	-3.88983E-006
-2.73721E-001	-3.88441E-006
-2.75719E-001	-3.88205E-006
-2.77720E-001	-3.88004E-006
-2.79717E-001	-3.88254E-006
-2.81721E-001	-3.87387E-006
-2.83724E-001	-3.86936E-006
-2.85738E-001	-3.87102E-006
-2.87732E-001	-3.86908E-006
-2.89727E-001	-3.86603E-006
-2.91729E-001	-3.85874E-006
-2.93726E-001	-3.85063E-006
-2.95739E-001	-3.88053E-006
-2.97743E-001	-3.85673E-006
-2.99734E-001	-3.88948E-006
-3.01736E-001	-3.85798E-006
-3.03721E-001	-3.85035E-006
-3.05718E-001	-3.85319E-006
-3.07735E-001	-3.85375E-006
-3.09734E-001	-3.85097E-006
-3.11752E-001	-3.85104E-006
-3.13746E-001	-3.85104E-006
-3.15744E-001	-3.85368E-006
-3.17734E-001	-3.84903E-006
-3.19735E-001	-3.84757E-006
-3.21755E-001	-3.84667E-006
-3.23762E-001	-3.84487E-006
-3.25752E-001	-3.84410E-006
-3.27754E-001	-3.84070E-006
-3.29758E-001	-3.84778E-006
-3.31742E-001	-3.83835E-006
-3.33758E-001	-3.83689E-006
-3.35763E-001	-3.83973E-006
-3.37768E-001	-3.83883E-006
-3.39751E-001	-3.82960E-006
-3.41767E-001	-3.83196E-006
-3.43762E-001	-3.83057E-006
-3.45752E-001	-3.82967E-006
-3.47770E-001	-3.82822E-006
-3.49772E-001	-3.82822E-006
-3.51769E-001	-3.82169E-006
-3.53756E-001	-3.82024E-006
-3.55755E-001	-3.81628E-006
-3.57754E-001	-3.81087E-006
-3.59761E-001	-3.81011E-006
-3.61773E-001	-3.80324E-006
-3.63772E-001	-3.79172E-006
-3.65781E-001	-3.79595E-006
-3.67775E-001	-3.79200E-006
-3.69768E-001	-3.78714E-006
-3.71794E-001	-3.78492E-006
-3.73786E-001	-3.78471E-006
-3.75776E-001	-3.77667E-006
-3.77776E-001	-3.76890E-006
-3.79787E-001	-3.75849E-006
-3.81771E-001	-3.75613E-006
-3.83770E-001	-3.75481E-006
-3.85785E-001	-3.74961E-006
-3.87792E-001	-3.74558E-006
-3.89792E-001	-3.73615E-006
-3.91781E-001	-3.72942E-006
-3.93776E-001	-3.72075E-006
-3.95775E-001	-3.72102E-006
-3.97801E-001	-3.71270E-006
-3.99792E-001	-3.70576E-006
-4.01790E-001	-3.70500E-006
-4.03791E-001	-3.69133E-006
-4.05776E-001	-3.68273E-006
-4.07783E-001	-3.68182E-006
-4.09773E-001	-3.66496E-006
-4.11796E-001	-3.66940E-006
-4.13796E-001	-3.66607E-006
-4.15785E-001	-3.65706E-006
-4.17787E-001	-3.65241E-006
-4.19780E-001	-3.64477E-006
-4.21781E-001	-3.63694E-006
-4.23799E-001	-3.63312E-006
-4.25796E-001	-3.62743E-006
-4.27787E-001	-3.62625E-006
-4.29802E-001	-3.62139E-006
-4.31796E-001	-3.61279E-006
-4.33797E-001	-3.61002E-006
-4.35796E-001	-3.60377E-006
-4.37796E-001	-3.59676E-006
-4.39803E-001	-3.59420E-006
-4.41790E-001	-3.58677E-006
-4.43814E-001	-3.58657E-006
-4.45800E-001	-3.57734E-006
-4.47783E-001	-3.56575E-006
-4.49814E-001	-3.56547E-006
-4.51807E-001	-3.56200E-006
-4.53808E-001	-3.55715E-006
-4.55812E-001	-3.54861E-006
-4.57801E-001	-3.54577E-006
-4.59805E-001	-3.54098E-006
-4.61804E-001	-3.53620E-006
-4.63822E-001	-3.53564E-006
-4.65819E-001	-3.53391E-006
-4.67820E-001	-3.52634E-006
-4.69818E-001	-3.53217E-006
-4.71816E-001	-3.52620E-006
-4.73821E-001	-3.53106E-006
-4.75827E-001	-3.52079E-006
-4.77825E-001	-3.52440E-006
-4.79819E-001	-3.52149E-006
-4.81824E-001	-3.51809E-006
-4.83826E-001	-3.52003E-006
-4.85812E-001	-3.51524E-006
-4.87820E-001	-3.51399E-006
-4.89830E-001	-3.51080E-006
-4.91833E-001	-3.51337E-006
-4.93836E-001	-3.50962E-006
-4.95815E-001	-3.50657E-006
-4.97821E-001	-3.50810E-006
-4.99838E-001	-3.50851E-006
-5.01843E-001	-3.50275E-006
-5.03837E-001	-3.50074E-006
-5.05826E-001	-3.50005E-006
-5.07822E-001	-3.50213E-006
-5.09818E-001	-3.50241E-006
-5.11822E-001	-3.50026E-006
-5.13820E-001	-3.50185E-006
-5.15841E-001	-3.49748E-006
-5.17844E-001	-3.49776E-006
-5.19847E-001	-3.49866E-006
-5.21828E-001	-3.49811E-006
-5.23825E-001	-3.50019E-006
-5.25858E-001	-3.50116E-006
-5.27853E-001	-3.50185E-006
-5.29848E-001	-3.49693E-006
-5.31849E-001	-3.50282E-006
-5.33841E-001	-3.49706E-006
-5.35833E-001	-3.49568E-006
-5.37838E-001	-3.49582E-006
-5.39852E-001	-3.50234E-006
-5.41856E-001	-3.49977E-006
-5.43845E-001	-3.50192E-006
-5.45855E-001	-3.50657E-006
-5.47855E-001	-3.50511E-006
-5.49848E-001	-3.51073E-006
-5.51883E-001	-3.51115E-006
-5.53863E-001	-3.51018E-006
-5.55868E-001	-3.50824E-006
-5.57858E-001	-3.50948E-006
-5.59850E-001	-3.51205E-006
-5.61854E-001	-3.51059E-006
-5.63860E-001	-3.51497E-006
-5.65838E-001	-3.51261E-006
-5.67878E-001	-3.51614E-006
-5.69869E-001	-3.50879E-006
-5.71870E-001	-3.51448E-006
-5.73866E-001	-3.51892E-006
-5.75853E-001	-3.51802E-006
-5.77878E-001	-3.52308E-006
-5.79877E-001	-3.52738E-006
-5.81863E-001	-3.52967E-006
-5.83877E-001	-3.52933E-006
-5.85876E-001	-3.53196E-006
-5.87865E-001	-3.53349E-006
-5.89885E-001	-3.54022E-006
-5.91868E-001	-3.53626E-006
