Vf	Im
V vs. Ref.	A
-5.97884E-001	-3.36379E-006
-5.95883E-001	-3.32216E-006
-5.93888E-001	-3.28802E-006
-5.91866E-001	-3.25937E-006
-5.89878E-001	-3.23231E-006
-5.87864E-001	-3.20983E-006
-5.85877E-001	-3.18402E-006
-5.83876E-001	-3.16959E-006
-5.81876E-001	-3.14420E-006
-5.79874E-001	-3.12554E-006
-5.77873E-001	-3.10791E-006
-5.75852E-001	-3.08918E-006
-5.73865E-001	-3.06851E-006
-5.71873E-001	-3.05525E-006
-5.69875E-001	-3.03617E-006
-5.67876E-001	-3.01869E-006
-5.65859E-001	-3.00509E-006
-5.63866E-001	-2.99205E-006
-5.61852E-001	-2.97401E-006
-5.59854E-001	-2.95313E-006
-5.57863E-001	-2.94272E-006
-5.55878E-001	-2.93086E-006
-5.53864E-001	-2.91372E-006
-5.51873E-001	-2.89769E-006
-5.49849E-001	-2.88340E-006
-5.47866E-001	-2.87494E-006
-5.45842E-001	-2.85017E-006
-5.43858E-001	-2.84295E-006
-5.41869E-001	-2.83296E-006
-5.39851E-001	-2.81457E-006
-5.37840E-001	-2.80528E-006
-5.35841E-001	-2.79321E-006
-5.33841E-001	-2.77732E-006
-5.31862E-001	-2.76934E-006
-5.29855E-001	-2.75976E-006
-5.27856E-001	-2.74894E-006
-5.25847E-001	-2.73347E-006
-5.23827E-001	-2.72063E-006
-5.21832E-001	-2.71023E-006
-5.19841E-001	-2.69580E-006
-5.17838E-001	-2.68088E-006
-5.15843E-001	-2.67762E-006
-5.13825E-001	-2.66575E-006
-5.11825E-001	-2.65403E-006
-5.09821E-001	-2.64529E-006
-5.07826E-001	-2.63759E-006
-5.05830E-001	-2.62683E-006
-5.03844E-001	-2.62052E-006
-5.01842E-001	-2.60123E-006
-4.99837E-001	-2.59450E-006
-4.97823E-001	-2.58548E-006
-4.95832E-001	-2.57494E-006
-4.93838E-001	-2.56613E-006
-4.91832E-001	-2.55336E-006
-4.89830E-001	-2.54011E-006
