Vf	Im
V vs. Ref.	A
-5.97889E-001	-3.34464E-006
-5.95882E-001	-3.30509E-006
-5.93890E-001	-3.27116E-006
-5.91873E-001	-3.24202E-006
-5.89880E-001	-3.21309E-006
-5.87875E-001	-3.19741E-006
-5.85873E-001	-3.17438E-006
-5.83882E-001	-3.15176E-006
-5.81877E-001	-3.13185E-006
-5.79882E-001	-3.10583E-006
-5.77877E-001	-3.09001E-006
-5.75865E-001	-3.06434E-006
-5.73875E-001	-3.04929E-006
-5.71870E-001	-3.03007E-006
-5.69886E-001	-3.02140E-006
-5.67875E-001	-3.00849E-006
-5.65853E-001	-2.98844E-006
-5.63863E-001	-2.97429E-006
-5.61857E-001	-2.95694E-006
-5.59856E-001	-2.93779E-006
-5.57856E-001	-2.92253E-006
-5.55869E-001	-2.90845E-006
-5.53865E-001	-2.89644E-006
-5.51867E-001	-2.87903E-006
-5.49855E-001	-2.87049E-006
-5.47857E-001	-2.85870E-006
-5.45853E-001	-2.84351E-006
-5.43857E-001	-2.82796E-006
-5.41871E-001	-2.81090E-006
-5.39860E-001	-2.80618E-006
-5.37841E-001	-2.79029E-006
-5.35838E-001	-2.78259E-006
-5.33851E-001	-2.76608E-006
-5.31857E-001	-2.75262E-006
-5.29860E-001	-2.73874E-006
-5.27852E-001	-2.72369E-006
-5.25854E-001	-2.71342E-006
-5.23840E-001	-2.70114E-006
-5.21837E-001	-2.68671E-006
-5.19852E-001	-2.68032E-006
-5.17849E-001	-2.66763E-006
-5.15851E-001	-2.65472E-006
-5.13826E-001	-2.64792E-006
-5.11832E-001	-2.64230E-006
-5.09820E-001	-2.62794E-006
-5.07829E-001	-2.61913E-006
-5.05830E-001	-2.60345E-006
-5.03844E-001	-2.59631E-006
-5.01836E-001	-2.58722E-006
-4.99843E-001	-2.58375E-006
-4.97825E-001	-2.57674E-006
-4.95822E-001	-2.55579E-006
-4.93831E-001	-2.54899E-006
-4.91830E-001	-2.54163E-006
-4.89832E-001	-2.52512E-006
-4.87825E-001	-2.52179E-006
-4.85808E-001	-2.50674E-006
-4.83818E-001	-2.49654E-006
-4.81817E-001	-2.48627E-006
-4.79824E-001	-2.48537E-006
-4.77820E-001	-2.47447E-006
-4.75826E-001	-2.45928E-006
-4.73811E-001	-2.45012E-006
-4.71805E-001	-2.44277E-006
-4.69817E-001	-2.43292E-006
-4.67818E-001	-2.42681E-006
-4.65820E-001	-2.42084E-006
-4.63826E-001	-2.41273E-006
-4.61803E-001	-2.39864E-006
-4.59795E-001	-2.39052E-006
-4.57791E-001	-2.37880E-006
-4.55807E-001	-2.37928E-006
-4.53816E-001	-2.37186E-006
-4.51810E-001	-2.35667E-006
-4.49815E-001	-2.35368E-006
-4.47783E-001	-2.34647E-006
-4.45798E-001	-2.34113E-006
-4.43805E-001	-2.33176E-006
-4.41808E-001	-2.32309E-006
-4.39802E-001	-2.31650E-006
-4.37806E-001	-2.30373E-006
-4.35805E-001	-2.29055E-006
-4.33795E-001	-2.28701E-006
-4.31800E-001	-2.27320E-006
-4.29800E-001	-2.26675E-006
