Vf	Im
V vs. Ref.	A
-5.97872E-001	-3.65914E-006
-5.95883E-001	-3.62805E-006
-5.93884E-001	-3.58983E-006
-5.91878E-001	-3.56006E-006
-5.89883E-001	-3.52690E-006
-5.87867E-001	-3.49956E-006
-5.85878E-001	-3.47604E-006
-5.83879E-001	-3.44753E-006
-5.81880E-001	-3.42866E-006
-5.79877E-001	-3.42130E-006
-5.77875E-001	-3.39112E-006
-5.75859E-001	-3.37253E-006
-5.73878E-001	-3.35275E-006
-5.71872E-001	-3.33139E-006
-5.69879E-001	-3.30939E-006
-5.67877E-001	-3.29406E-006
-5.65856E-001	-3.28004E-006
-5.63859E-001	-3.25972E-006
-5.61848E-001	-3.23828E-006
-5.59860E-001	-3.22399E-006
-5.57867E-001	-3.20400E-006
-5.55866E-001	-3.19401E-006
-5.53859E-001	-3.17230E-006
-5.51875E-001	-3.16217E-006
-5.49847E-001	-3.15551E-006
-5.47860E-001	-3.13247E-006
-5.45857E-001	-3.11541E-006
-5.43852E-001	-3.10576E-006
-5.41864E-001	-3.08037E-006
-5.39850E-001	-3.04887E-006
-5.37842E-001	-3.01737E-006
-5.35837E-001	-3.04658E-006
-5.33838E-001	-3.03860E-006
-5.31858E-001	-3.03812E-006
-5.29855E-001	-3.02174E-006
-5.27852E-001	-2.99663E-006
-5.25849E-001	-2.98532E-006
-5.23831E-001	-2.97567E-006
-5.21828E-001	-2.96742E-006
-5.19847E-001	-2.94723E-006
-5.17841E-001	-2.93058E-006
-5.15843E-001	-2.90477E-006
-5.13822E-001	-2.89117E-006
-5.11829E-001	-2.86210E-006
-5.09829E-001	-2.84607E-006
-5.07824E-001	-2.86279E-006
-5.05823E-001	-2.87167E-006
-5.03837E-001	-2.88472E-006
-5.01845E-001	-2.80708E-006
-4.99840E-001	-2.73618E-006
-4.97817E-001	-2.80951E-006
-4.95818E-001	-2.81728E-006
-4.93823E-001	-2.81825E-006
-4.91834E-001	-2.80625E-006
-4.89830E-001	-2.78502E-006
-4.87826E-001	-2.78044E-006
-4.85808E-001	-2.76622E-006
-4.83824E-001	-2.73742E-006
-4.81813E-001	-2.72709E-006
-4.79824E-001	-2.71307E-006
-4.77821E-001	-2.71106E-006
-4.75825E-001	-2.69913E-006
-4.73812E-001	-2.67998E-006
-4.71815E-001	-2.66846E-006
-4.69817E-001	-2.64647E-006
-4.67822E-001	-2.63856E-006
-4.65814E-001	-2.64300E-006
-4.63823E-001	-2.63752E-006
-4.61798E-001	-2.61393E-006
-4.59798E-001	-2.58749E-006
-4.57799E-001	-2.57105E-006
-4.55809E-001	-2.59381E-006
-4.53809E-001	-2.58902E-006
-4.51812E-001	-2.57785E-006
-4.49818E-001	-2.56800E-006
-4.47786E-001	-2.54982E-006
-4.45806E-001	-2.53990E-006
-4.43807E-001	-2.52366E-006
-4.41809E-001	-2.51541E-006
-4.39806E-001	-2.50882E-006
-4.37801E-001	-2.49383E-006
-4.35808E-001	-2.49071E-006
-4.33790E-001	-2.46414E-006
-4.31802E-001	-2.44964E-006
-4.29797E-001	-2.45775E-006
-4.27788E-001	-2.45727E-006
-4.25796E-001	-2.45408E-006
-4.23799E-001	-2.42140E-006
-4.21785E-001	-2.40017E-006
-4.19780E-001	-2.41474E-006
-4.17787E-001	-2.40274E-006
-4.15784E-001	-2.39455E-006
-4.13786E-001	-2.37797E-006
-4.11798E-001	-2.37144E-006
-4.09782E-001	-2.36270E-006
-4.07783E-001	-2.35299E-006
-4.05782E-001	-2.33606E-006
-4.03801E-001	-2.32656E-006
-4.01793E-001	-2.31504E-006
-3.99793E-001	-2.29700E-006
-3.97791E-001	-2.28583E-006
-3.95777E-001	-2.27549E-006
-3.93788E-001	-2.27161E-006
-3.91790E-001	-2.26377E-006
-3.89793E-001	-2.25766E-006
-3.87788E-001	-2.24497E-006
-3.85780E-001	-2.22984E-006
-3.83759E-001	-2.21513E-006
-3.81784E-001	-2.21499E-006
-3.79788E-001	-2.21048E-006
-3.77778E-001	-2.19522E-006
-3.75778E-001	-2.18689E-006
-3.73783E-001	-2.17413E-006
-3.71788E-001	-2.16726E-006
-3.69769E-001	-2.15734E-006
-3.67767E-001	-2.14069E-006
-3.65783E-001	-2.13319E-006
-3.63782E-001	-2.12175E-006
-3.61774E-001	-2.11321E-006
-3.59764E-001	-2.10336E-006
-3.57751E-001	-2.08997E-006
-3.55755E-001	-2.08393E-006
-3.53737E-001	-2.06617E-006
-3.51768E-001	-2.06548E-006
-3.49775E-001	-2.05639E-006
-3.47768E-001	-2.03696E-006
-3.45752E-001	-2.03620E-006
-3.43750E-001	-2.01081E-006
-3.41764E-001	-2.00505E-006
-3.39771E-001	-1.99839E-006
-3.37763E-001	-1.98701E-006
-3.35764E-001	-1.97723E-006
