Vf	Im
V vs. Ref.	A
-5.97877E-001	-4.07229E-006
-5.95869E-001	-4.01533E-006
-5.93869E-001	-3.96961E-006
-5.91858E-001	-3.93007E-006
-5.89871E-001	-3.89350E-006
-5.87857E-001	-3.86311E-006
-5.85865E-001	-3.83217E-006
-5.83857E-001	-3.80352E-006
-5.81859E-001	-3.77722E-006
-5.79864E-001	-3.75086E-006
-5.77858E-001	-3.72220E-006
-5.75845E-001	-3.69875E-006
-5.73868E-001	-3.67711E-006
-5.71848E-001	-3.65144E-006
-5.69863E-001	-3.63673E-006
-5.67866E-001	-3.61453E-006
-5.65846E-001	-3.59309E-006
-5.63854E-001	-3.57942E-006
-5.61843E-001	-3.55458E-006
-5.59850E-001	-3.53557E-006
-5.57850E-001	-3.51746E-006
-5.55863E-001	-3.50227E-006
-5.53850E-001	-3.47972E-006
-5.51865E-001	-3.46196E-006
-5.49837E-001	-3.44711E-006
-5.47857E-001	-3.43143E-006
-5.45835E-001	-3.40874E-006
-5.43850E-001	-3.39612E-006
-5.41853E-001	-3.37836E-006
-5.39844E-001	-3.36545E-006
-5.37835E-001	-3.34720E-006
-5.35823E-001	-3.32917E-006
-5.33838E-001	-3.32063E-006
-5.31846E-001	-3.29954E-006
-5.29847E-001	-3.28310E-006
-5.27840E-001	-3.26908E-006
-5.25841E-001	-3.25417E-006
-5.23823E-001	-3.24244E-006
-5.21819E-001	-3.22891E-006
-5.19829E-001	-3.21219E-006
-5.17827E-001	-3.19776E-006
-5.15837E-001	-3.18506E-006
-5.13816E-001	-3.17826E-006
-5.11803E-001	-3.16820E-006
-5.09805E-001	-3.15301E-006
-5.07818E-001	-3.14031E-006
-5.05821E-001	-3.12567E-006
-5.03826E-001	-3.10916E-006
-5.01830E-001	-3.10174E-006
-4.99828E-001	-3.08557E-006
-4.97803E-001	-3.06642E-006
-4.95811E-001	-3.06080E-006
-4.93824E-001	-3.04616E-006
-4.91822E-001	-3.02577E-006
-4.89828E-001	-3.01890E-006
-4.87807E-001	-2.99822E-006
-4.85802E-001	-2.99420E-006
-4.83799E-001	-2.97963E-006
