Vf	Im
V vs. Ref.	A
-5.97880E-001	-4.74597E-006
-5.95862E-001	-4.68166E-006
-5.93866E-001	-4.62511E-006
-5.91856E-001	-4.58016E-006
-5.89870E-001	-4.54116E-006
-5.87853E-001	-4.49967E-006
-5.85872E-001	-4.45964E-006
-5.83859E-001	-4.42814E-006
-5.81860E-001	-4.39574E-006
-5.79862E-001	-4.36092E-006
-5.77858E-001	-4.32914E-006
-5.75841E-001	-4.29826E-006
-5.73851E-001	-4.27558E-006
-5.71851E-001	-4.24311E-006
-5.69868E-001	-4.21660E-006
-5.67860E-001	-4.18809E-006
-5.65837E-001	-4.15999E-006
-5.63842E-001	-4.13550E-006
-5.61844E-001	-4.12197E-006
-5.59842E-001	-4.09540E-006
-5.57848E-001	-4.06494E-006
-5.55859E-001	-4.04669E-006
-5.53842E-001	-4.02449E-006
-5.51851E-001	-4.00097E-006
-5.49838E-001	-3.97849E-006
-5.47841E-001	-3.95594E-006
-5.45838E-001	-3.93235E-006
-5.43843E-001	-3.91480E-006
-5.41846E-001	-3.89378E-006
-5.39833E-001	-3.87206E-006
-5.37827E-001	-3.85132E-006
-5.35820E-001	-3.82572E-006
-5.33828E-001	-3.80622E-006
-5.31840E-001	-3.79276E-006
-5.29841E-001	-3.77098E-006
-5.27838E-001	-3.75079E-006
-5.25840E-001	-3.73310E-006
-5.23818E-001	-3.71235E-006
-5.21819E-001	-3.69737E-006
-5.19832E-001	-3.67093E-006
-5.17829E-001	-3.64776E-006
-5.15830E-001	-3.64082E-006
-5.13801E-001	-3.61681E-006
-5.11810E-001	-3.60079E-006
-5.09807E-001	-3.58622E-006
-5.07821E-001	-3.56818E-006
-5.05807E-001	-3.55160E-006
-5.03814E-001	-3.53210E-006
-5.01830E-001	-3.51788E-006
-4.99835E-001	-3.50719E-006
-4.97806E-001	-3.48444E-006
-4.95812E-001	-3.46397E-006
-4.93818E-001	-3.45294E-006
-4.91822E-001	-3.43261E-006
-4.89812E-001	-3.41596E-006
-4.87814E-001	-3.40181E-006
