Vf	Im
V vs. Ref.	A
-5.97884E-001	-3.45141E-006
-5.95882E-001	-3.40597E-006
-5.93884E-001	-3.36871E-006
-5.91872E-001	-3.34249E-006
-5.89885E-001	-3.31626E-006
-5.87871E-001	-3.29586E-006
-5.85876E-001	-3.27158E-006
-5.83868E-001	-3.24182E-006
-5.81867E-001	-3.22954E-006
-5.79879E-001	-3.20803E-006
-5.77874E-001	-3.19159E-006
-5.75857E-001	-3.17417E-006
-5.73874E-001	-3.16404E-006
-5.71866E-001	-3.13879E-006
-5.69880E-001	-3.12325E-006
-5.67874E-001	-3.11013E-006
-5.65850E-001	-3.08710E-006
-5.63865E-001	-3.08023E-006
-5.61849E-001	-3.05636E-006
-5.59853E-001	-3.04027E-006
-5.57860E-001	-3.02584E-006
-5.55869E-001	-3.01592E-006
-5.53861E-001	-3.00246E-006
-5.51877E-001	-2.99101E-006
-5.49851E-001	-2.97609E-006
-5.47858E-001	-2.96124E-006
-5.45857E-001	-2.95091E-006
-5.43856E-001	-2.93654E-006
-5.41865E-001	-2.92128E-006
-5.39858E-001	-2.91289E-006
-5.37837E-001	-2.89367E-006
-5.35836E-001	-2.87924E-006
-5.33844E-001	-2.86716E-006
-5.31856E-001	-2.85738E-006
-5.29852E-001	-2.84025E-006
-5.27849E-001	-2.83046E-006
-5.25854E-001	-2.81881E-006
-5.23831E-001	-2.80771E-006
-5.21833E-001	-2.79980E-006
-5.19841E-001	-2.78731E-006
-5.17838E-001	-2.77211E-006
-5.15850E-001	-2.76594E-006
-5.13818E-001	-2.75338E-006
-5.11822E-001	-2.74339E-006
-5.09828E-001	-2.73611E-006
-5.07824E-001	-2.72278E-006
-5.05831E-001	-2.71148E-006
-5.03842E-001	-2.69920E-006
-5.01840E-001	-2.69316E-006
-4.99840E-001	-2.68060E-006
-4.97818E-001	-2.67415E-006
-4.95821E-001	-2.66083E-006
-4.93835E-001	-2.65285E-006
-4.91819E-001	-2.63960E-006
-4.89826E-001	-2.63044E-006
-4.87824E-001	-2.62038E-006
-4.85808E-001	-2.61365E-006
-4.83825E-001	-2.60380E-006
-4.81810E-001	-2.60109E-006
-4.79817E-001	-2.59076E-006
-4.77819E-001	-2.58285E-006
-4.75823E-001	-2.57258E-006
-4.73812E-001	-2.56370E-006
-4.71809E-001	-2.55495E-006
-4.69819E-001	-2.54288E-006
-4.67829E-001	-2.53199E-006
-4.65818E-001	-2.52464E-006
-4.63816E-001	-2.51298E-006
-4.61803E-001	-2.51041E-006
-4.59790E-001	-2.49661E-006
-4.57803E-001	-2.49452E-006
-4.55804E-001	-2.48516E-006
-4.53809E-001	-2.47704E-006
-4.51806E-001	-2.47142E-006
-4.49811E-001	-2.46025E-006
-4.47789E-001	-2.45262E-006
-4.45797E-001	-2.44124E-006
-4.43812E-001	-2.43132E-006
-4.41793E-001	-2.41980E-006
-4.39810E-001	-2.41765E-006
-4.37797E-001	-2.40613E-006
-4.35797E-001	-2.39774E-006
-4.33790E-001	-2.38692E-006
-4.31797E-001	-2.37783E-006
-4.29794E-001	-2.37290E-006
-4.27789E-001	-2.36062E-006
-4.25797E-001	-2.35146E-006
-4.23797E-001	-2.34626E-006
-4.21769E-001	-2.33245E-006
-4.19778E-001	-2.32399E-006
-4.17786E-001	-2.31899E-006
-4.15781E-001	-2.30810E-006
-4.13796E-001	-2.30290E-006
-4.11799E-001	-2.29534E-006
-4.09774E-001	-2.28625E-006
-4.07776E-001	-2.28007E-006
-4.05776E-001	-2.26890E-006
-4.03784E-001	-2.26099E-006
-4.01785E-001	-2.25287E-006
-3.99794E-001	-2.24469E-006
-3.97797E-001	-2.23546E-006
-3.95777E-001	-2.22589E-006
-3.93783E-001	-2.21784E-006
-3.91780E-001	-2.21367E-006
-3.89781E-001	-2.19467E-006
-3.87783E-001	-2.19147E-006
-3.85776E-001	-2.18190E-006
-3.83765E-001	-2.17607E-006
-3.81775E-001	-2.16941E-006
-3.79782E-001	-2.15984E-006
-3.77777E-001	-2.14991E-006
-3.75775E-001	-2.14457E-006
-3.73758E-001	-2.12820E-006
-3.71791E-001	-2.12459E-006
-3.69764E-001	-2.10967E-006
-3.67771E-001	-2.09878E-006
-3.65775E-001	-2.09170E-006
-3.63777E-001	-2.08248E-006
-3.61763E-001	-2.07457E-006
-3.59760E-001	-2.06472E-006
-3.57751E-001	-2.05237E-006
-3.55764E-001	-2.04550E-006
-3.53752E-001	-2.03863E-006
-3.51764E-001	-2.02566E-006
-3.49767E-001	-2.01469E-006
-3.47776E-001	-2.00776E-006
-3.45752E-001	-1.99825E-006
-3.43757E-001	-1.98354E-006
-3.41763E-001	-1.97619E-006
-3.39761E-001	-1.96946E-006
-3.37756E-001	-1.95433E-006
-3.35765E-001	-1.94511E-006
-3.33768E-001	-1.93629E-006
-3.31746E-001	-1.92256E-006
-3.29751E-001	-1.91444E-006
-3.27741E-001	-1.89619E-006
-3.25745E-001	-1.88565E-006
-3.23763E-001	-1.87725E-006
-3.21753E-001	-1.86664E-006
-3.19739E-001	-1.84714E-006
-3.17731E-001	-1.83049E-006
-3.15737E-001	-1.82307E-006
-3.13739E-001	-1.80870E-006
-3.11755E-001	-1.79601E-006
-3.09732E-001	-1.78366E-006
-3.07725E-001	-1.76527E-006
-3.05728E-001	-1.75334E-006
-3.03721E-001	-1.73953E-006
-3.01740E-001	-1.72455E-006
-2.99742E-001	-1.71719E-006
-2.97743E-001	-1.69742E-006
-2.95739E-001	-1.68521E-006
-2.93719E-001	-1.66675E-006
-2.91721E-001	-1.66488E-006
-2.89727E-001	-1.64622E-006
-2.87727E-001	-1.62401E-006
-2.85731E-001	-1.60743E-006
-2.83739E-001	-1.58710E-006
-2.81722E-001	-1.57115E-006
-2.79707E-001	-1.54749E-006
-2.77719E-001	-1.52889E-006
-2.75718E-001	-1.51322E-006
-2.73712E-001	-1.49545E-006
-2.71719E-001	-1.47839E-006
-2.69735E-001	-1.45729E-006
-2.67712E-001	-1.42621E-006
-2.65710E-001	-1.40248E-006
-2.63717E-001	-1.38056E-006
-2.61700E-001	-1.34566E-006
-2.59717E-001	-1.32089E-006
-2.57708E-001	-1.29529E-006
-2.55697E-001	-1.26997E-006
-2.53703E-001	-1.24125E-006
-2.51705E-001	-1.20822E-006
-2.49714E-001	-1.16493E-006
-2.47699E-001	-1.13773E-006
-2.45720E-001	-1.09950E-006
-2.43717E-001	-1.05642E-006
-2.41690E-001	-1.01729E-006
-2.39686E-001	-9.77949E-007
-2.37706E-001	-9.34656E-007
-2.35699E-001	-8.86090E-007
-2.33700E-001	-8.45502E-007
-2.31697E-001	-8.01724E-007
-2.29677E-001	-7.48856E-007
-2.27696E-001	-7.02927E-007
-2.25685E-001	-6.50059E-007
-2.23690E-001	-5.91572E-007
-2.21689E-001	-5.33501E-007
-2.19701E-001	-4.75915E-007
-2.17669E-001	-4.16110E-007
-2.15686E-001	-3.60190E-007
-2.13679E-001	-2.88659E-007
-2.11686E-001	-2.19834E-007
-2.09685E-001	-1.57045E-007
-2.07685E-001	-8.74572E-008
-2.05681E-001	-2.07137E-008
-2.03671E-001	5.36616E-008
-2.01675E-001	1.29216E-007
-1.99683E-001	2.08587E-007
-1.97701E-001	2.79701E-007
-1.95694E-001	3.56644E-007
-1.93697E-001	4.29978E-007
-1.91671E-001	5.01717E-007
-1.89684E-001	5.76440E-007
-1.87685E-001	6.49913E-007
-1.85676E-001	7.24011E-007
-1.83680E-001	7.99635E-007
