Vf	Im
V vs. Ref.	A
-5.97894E-001	-3.38640E-006
-5.95881E-001	-3.32965E-006
-5.93889E-001	-3.30190E-006
-5.91878E-001	-3.28504E-006
-5.89879E-001	-3.26950E-006
-5.87876E-001	-3.24209E-006
-5.85879E-001	-3.21337E-006
-5.83879E-001	-3.18284E-006
-5.81870E-001	-3.15995E-006
-5.79879E-001	-3.14101E-006
-5.77876E-001	-3.12290E-006
-5.75853E-001	-3.11055E-006
-5.73870E-001	-3.07732E-006
-5.71872E-001	-3.41166E-006
-5.69876E-001	-3.35865E-006
-5.67868E-001	-3.39334E-006
-5.65848E-001	-3.30509E-006
-5.63849E-001	-3.28650E-006
-5.61853E-001	-3.24640E-006
-5.59858E-001	-3.21767E-006
-5.57851E-001	-3.15932E-006
-5.55868E-001	-3.13650E-006
-5.53869E-001	-3.12907E-006
-5.51879E-001	-3.09334E-006
-5.49851E-001	-3.07718E-006
-5.47860E-001	-3.06108E-006
-5.45851E-001	-3.04034E-006
-5.43854E-001	-3.02327E-006
-5.41871E-001	-3.01585E-006
-5.39861E-001	-2.99739E-006
-5.37845E-001	-2.97408E-006
-5.35839E-001	-2.95791E-006
-5.33848E-001	-2.94133E-006
-5.31849E-001	-2.92371E-006
-5.29862E-001	-2.91351E-006
-5.27852E-001	-2.90657E-006
-5.25859E-001	-2.89235E-006
-5.23838E-001	-2.88312E-006
-5.21840E-001	-2.86446E-006
-5.19844E-001	-2.84906E-006
-5.17843E-001	-2.83289E-006
-5.15844E-001	-2.81693E-006
-5.13830E-001	-2.81451E-006
-5.11833E-001	-2.80077E-006
-5.09820E-001	-2.78620E-006
-5.07823E-001	-2.77482E-006
-5.05830E-001	-2.76205E-006
-5.03847E-001	-2.75456E-006
-5.01850E-001	-2.73992E-006
-4.99838E-001	-2.72181E-006
-4.97815E-001	-2.70648E-006
-4.95823E-001	-2.70329E-006
-4.93830E-001	-2.68775E-006
-4.91832E-001	-2.67477E-006
-4.89844E-001	-2.66520E-006
-4.87824E-001	-2.65667E-006
-4.85795E-001	-2.64272E-006
-4.83825E-001	-2.64029E-006
-4.81821E-001	-2.62746E-006
-4.79832E-001	-2.62142E-006
-4.77819E-001	-2.60324E-006
-4.75832E-001	-2.59228E-006
-4.73809E-001	-2.57785E-006
-4.71821E-001	-2.57501E-006
-4.69822E-001	-2.56432E-006
-4.67832E-001	-2.55773E-006
-4.65819E-001	-2.54531E-006
-4.63823E-001	-2.53234E-006
-4.61812E-001	-2.52422E-006
-4.59801E-001	-2.51416E-006
