Vf	Im
V vs. Ref.	A
-5.97879E-001	-1.39291E-006
-5.95880E-001	-1.38417E-006
-5.93882E-001	-1.38035E-006
-5.91868E-001	-1.36231E-006
-5.89882E-001	-1.35433E-006
-5.87865E-001	-1.34698E-006
-5.85872E-001	-1.33824E-006
-5.83867E-001	-1.32915E-006
-5.81875E-001	-1.32526E-006
-5.79877E-001	-1.31833E-006
-5.77867E-001	-1.31125E-006
-5.75856E-001	-1.31000E-006
-5.73879E-001	-1.30584E-006
-5.71861E-001	-1.29592E-006
-5.69876E-001	-1.28891E-006
-5.67879E-001	-1.28593E-006
-5.65852E-001	-1.27885E-006
-5.63854E-001	-1.26844E-006
-5.61859E-001	-1.27170E-006
-5.59856E-001	-1.26664E-006
-5.57859E-001	-1.25977E-006
-5.55867E-001	-1.25484E-006
-5.53859E-001	-1.25235E-006
-5.51871E-001	-1.24985E-006
-5.49847E-001	-1.24194E-006
-5.47858E-001	-1.23583E-006
-5.45849E-001	-1.23132E-006
-5.43845E-001	-1.22557E-006
-5.41860E-001	-1.22036E-006
-5.39853E-001	-1.21953E-006
-5.37826E-001	-1.21100E-006
-5.35838E-001	-1.21308E-006
-5.33837E-001	-1.20336E-006
-5.31850E-001	-1.19899E-006
-5.29851E-001	-1.19962E-006
-5.27850E-001	-1.20017E-006
-5.25847E-001	-1.19622E-006
-5.23828E-001	-1.19108E-006
-5.21828E-001	-1.18699E-006
-5.19833E-001	-1.17977E-006
-5.17838E-001	-1.17471E-006
-5.15846E-001	-1.17152E-006
-5.13823E-001	-1.16472E-006
-5.11816E-001	-1.16174E-006
-5.09819E-001	-1.16458E-006
-5.07824E-001	-1.16333E-006
-5.05818E-001	-1.15924E-006
-5.03830E-001	-1.15265E-006
-5.01832E-001	-1.14821E-006
-4.99836E-001	-1.14460E-006
-4.97814E-001	-1.14328E-006
-4.95814E-001	-1.13794E-006
-4.93830E-001	-1.13412E-006
-4.91823E-001	-1.13079E-006
-4.89828E-001	-1.13107E-006
-4.87816E-001	-1.12580E-006
-4.85801E-001	-1.11615E-006
-4.83817E-001	-1.11546E-006
-4.81808E-001	-1.11352E-006
-4.79820E-001	-1.10852E-006
-4.77809E-001	-1.10346E-006
-4.75823E-001	-1.10380E-006
-4.73802E-001	-1.10033E-006
-4.71803E-001	-1.09347E-006
-4.69815E-001	-1.08930E-006
-4.67820E-001	-1.08084E-006
-4.65817E-001	-1.08202E-006
-4.63814E-001	-1.07772E-006
-4.61806E-001	-1.07328E-006
-4.59797E-001	-1.07453E-006
-4.57794E-001	-1.06759E-006
-4.55806E-001	-1.06793E-006
-4.53810E-001	-1.06384E-006
-4.51800E-001	-1.05781E-006
-4.49816E-001	-1.05725E-006
-4.47791E-001	-1.04865E-006
-4.45796E-001	-1.04990E-006
-4.43807E-001	-1.04587E-006
-4.41803E-001	-1.04435E-006
-4.39800E-001	-1.04102E-006
-4.37806E-001	-1.04441E-006
-4.35797E-001	-1.02915E-006
-4.33789E-001	-1.02880E-006
-4.31793E-001	-1.02651E-006
-4.29792E-001	-1.01618E-006
-4.27788E-001	-1.01375E-006
-4.25793E-001	-1.01215E-006
-4.23798E-001	-1.00972E-006
-4.21775E-001	-1.00508E-006
-4.19781E-001	-1.00015E-006
-4.17786E-001	-9.99526E-007
-4.15784E-001	-9.95571E-007
-4.13787E-001	-9.89119E-007
-4.11796E-001	-9.84470E-007
-4.09781E-001	-9.80793E-007
-4.07778E-001	-9.74757E-007
-4.05781E-001	-9.72884E-007
-4.03785E-001	-9.68791E-007
-4.01776E-001	-9.65530E-007
-3.99783E-001	-9.58939E-007
-3.97802E-001	-9.66224E-007
-3.95768E-001	-9.59216E-007
-3.93778E-001	-9.55123E-007
-3.91783E-001	-9.51723E-007
-3.89784E-001	-9.45202E-007
-3.87783E-001	-9.44508E-007
-3.85774E-001	-9.38194E-007
