Vf	Im
V vs. Ref.	A
-5.97891E-001	-3.43858E-006
-5.95881E-001	-3.39022E-006
-5.93881E-001	-3.35914E-006
-5.91867E-001	-3.33048E-006
-5.89884E-001	-3.30655E-006
-5.87869E-001	-3.28691E-006
-5.85877E-001	-3.26069E-006
-5.83869E-001	-3.23259E-006
-5.81872E-001	-3.21455E-006
-5.79876E-001	-3.19117E-006
-5.77874E-001	-3.17702E-006
-5.75862E-001	-3.15821E-006
-5.73872E-001	-3.13726E-006
-5.71865E-001	-3.12158E-006
-5.69875E-001	-3.10826E-006
-5.67875E-001	-3.08967E-006
-5.65855E-001	-3.07503E-006
-5.63860E-001	-3.06254E-006
-5.61853E-001	-3.03874E-006
-5.59849E-001	-3.02611E-006
-5.57856E-001	-3.01342E-006
-5.55869E-001	-2.99371E-006
-5.53864E-001	-2.98469E-006
-5.51871E-001	-2.96256E-006
-5.49850E-001	-2.95354E-006
-5.47860E-001	-2.94612E-006
-5.45847E-001	-2.93155E-006
-5.43854E-001	-2.91566E-006
-5.41857E-001	-2.90290E-006
-5.39848E-001	-2.88423E-006
-5.37844E-001	-2.87827E-006
-5.35840E-001	-2.86030E-006
-5.33849E-001	-2.85280E-006
-5.31858E-001	-2.84011E-006
-5.29856E-001	-2.83116E-006
-5.27852E-001	-2.82019E-006
-5.25852E-001	-2.80493E-006
-5.23833E-001	-2.79432E-006
-5.21836E-001	-2.78793E-006
-5.19848E-001	-2.77683E-006
-5.17830E-001	-2.76344E-006
-5.15850E-001	-2.76136E-006
-5.13825E-001	-2.75068E-006
-5.11821E-001	-2.73694E-006
-5.09827E-001	-2.72757E-006
-5.07842E-001	-2.71841E-006
-5.05820E-001	-2.70447E-006
-5.03836E-001	-2.69843E-006
-5.01843E-001	-2.68206E-006
-4.99840E-001	-2.67415E-006
-4.97812E-001	-2.66194E-006
-4.95823E-001	-2.66034E-006
-4.93839E-001	-2.65285E-006
-4.91839E-001	-2.63627E-006
-4.89837E-001	-2.62822E-006
-4.87822E-001	-2.61816E-006
-4.85806E-001	-2.60921E-006
-4.83818E-001	-2.59485E-006
-4.81816E-001	-2.58784E-006
-4.79820E-001	-2.57396E-006
-4.77820E-001	-2.56536E-006
-4.75833E-001	-2.55794E-006
-4.73818E-001	-2.54913E-006
-4.71815E-001	-2.54080E-006
-4.69818E-001	-2.52804E-006
-4.67827E-001	-2.52686E-006
-4.65814E-001	-2.51499E-006
-4.63820E-001	-2.50410E-006
-4.61804E-001	-2.50354E-006
-4.59799E-001	-2.49633E-006
-4.57796E-001	-2.48662E-006
-4.55809E-001	-2.47295E-006
-4.53816E-001	-2.46969E-006
-4.51808E-001	-2.45928E-006
-4.49809E-001	-2.45158E-006
-4.47789E-001	-2.43902E-006
-4.45802E-001	-2.43243E-006
-4.43802E-001	-2.42438E-006
-4.41798E-001	-2.41391E-006
-4.39803E-001	-2.40960E-006
-4.37793E-001	-2.39614E-006
-4.35806E-001	-2.38983E-006
-4.33787E-001	-2.38282E-006
-4.31793E-001	-2.37450E-006
-4.29795E-001	-2.36298E-006
-4.27790E-001	-2.35341E-006
-4.25799E-001	-2.35230E-006
-4.23785E-001	-2.33662E-006
-4.21788E-001	-2.33231E-006
-4.19782E-001	-2.32545E-006
-4.17785E-001	-2.31969E-006
-4.15774E-001	-2.31240E-006
-4.13801E-001	-2.30290E-006
-4.11798E-001	-2.29339E-006
-4.09779E-001	-2.28451E-006
-4.07779E-001	-2.27417E-006
-4.05780E-001	-2.26224E-006
-4.03794E-001	-2.25620E-006
-4.01790E-001	-2.24691E-006
-3.99793E-001	-2.23706E-006
-3.97805E-001	-2.23393E-006
-3.95777E-001	-2.22235E-006
-3.93782E-001	-2.21631E-006
-3.91786E-001	-2.20625E-006
-3.89797E-001	-2.20431E-006
-3.87794E-001	-2.18516E-006
