Vf	Im
V vs. Ref.	A
-5.97871E-001	-4.00569E-006
-5.95870E-001	-3.95643E-006
-5.93871E-001	-3.91043E-006
-5.91862E-001	-3.86901E-006
-5.89878E-001	-3.84202E-006
-5.87857E-001	-3.81552E-006
-5.85868E-001	-3.78527E-006
-5.83866E-001	-3.75502E-006
-5.81862E-001	-3.72761E-006
-5.79865E-001	-3.70319E-006
-5.77870E-001	-3.68515E-006
-5.75852E-001	-3.65733E-006
-5.73857E-001	-3.63402E-006
-5.71855E-001	-3.61369E-006
-5.69869E-001	-3.59947E-006
-5.67867E-001	-3.57963E-006
-5.65845E-001	-3.55340E-006
-5.63846E-001	-3.53134E-006
-5.61844E-001	-3.51614E-006
-5.59850E-001	-3.49658E-006
-5.57851E-001	-3.47965E-006
-5.55852E-001	-3.46390E-006
-5.53854E-001	-3.44163E-006
-5.51865E-001	-3.42255E-006
-5.49843E-001	-3.41374E-006
-5.47846E-001	-3.39813E-006
-5.45842E-001	-3.37773E-006
-5.43837E-001	-3.36191E-006
-5.41850E-001	-3.33943E-006
-5.39842E-001	-3.32667E-006
-5.37833E-001	-3.30696E-006
-5.35815E-001	-3.28573E-006
-5.33833E-001	-3.28213E-006
-5.31843E-001	-3.26964E-006
-5.29842E-001	-3.24681E-006
-5.27844E-001	-3.23543E-006
-5.25841E-001	-3.22218E-006
-5.23825E-001	-3.20844E-006
-5.21820E-001	-3.19630E-006
-5.19840E-001	-3.18791E-006
-5.17832E-001	-3.17195E-006
-5.15834E-001	-3.15773E-006
-5.13809E-001	-3.14219E-006
-5.11818E-001	-3.12741E-006
-5.09814E-001	-3.11770E-006
-5.07814E-001	-3.10174E-006
-5.05820E-001	-3.09341E-006
-5.03833E-001	-3.08141E-006
-5.01831E-001	-3.05525E-006
-4.99822E-001	-3.04936E-006
-4.97808E-001	-3.03888E-006
-4.95812E-001	-3.02153E-006
-4.93822E-001	-3.01564E-006
-4.91818E-001	-2.99087E-006
-4.89820E-001	-2.98039E-006
-4.87814E-001	-2.96672E-006
-4.85798E-001	-2.95764E-006
-4.83809E-001	-2.93786E-006
-4.81809E-001	-2.92905E-006
-4.79822E-001	-2.91878E-006
-4.77817E-001	-2.90782E-006
-4.75816E-001	-2.89471E-006
-4.73801E-001	-2.88340E-006
