Vf	Im
V vs. Ref.	A
-5.97891E-001	-3.52371E-006
-5.95882E-001	-3.48437E-006
-5.93884E-001	-3.44739E-006
-5.91874E-001	-3.41429E-006
-5.89882E-001	-3.38467E-006
-5.87866E-001	-3.35720E-006
-5.85873E-001	-3.33152E-006
-5.83876E-001	-3.31092E-006
-5.81869E-001	-3.28733E-006
-5.79871E-001	-3.26173E-006
-5.77870E-001	-3.24806E-006
-5.75854E-001	-3.22621E-006
-5.73865E-001	-3.20727E-006
-5.71865E-001	-3.19027E-006
-5.69880E-001	-3.17306E-006
-5.67871E-001	-3.15481E-006
-5.65853E-001	-3.13462E-006
-5.63861E-001	-3.12005E-006
-5.61857E-001	-3.10479E-006
-5.59857E-001	-3.09473E-006
-5.57854E-001	-3.07551E-006
-5.55868E-001	-3.05955E-006
-5.53851E-001	-3.03957E-006
-5.51876E-001	-3.03076E-006
-5.49852E-001	-3.01689E-006
-5.47857E-001	-3.00232E-006
-5.45863E-001	-2.99482E-006
-5.43852E-001	-2.97803E-006
-5.41858E-001	-2.95916E-006
-5.39848E-001	-2.94723E-006
-5.37839E-001	-2.93183E-006
-5.35835E-001	-2.92281E-006
-5.33833E-001	-2.90470E-006
-5.31853E-001	-2.89374E-006
-5.29858E-001	-2.88486E-006
-5.27853E-001	-2.87292E-006
-5.25849E-001	-2.86286E-006
-5.23828E-001	-2.84725E-006
-5.21823E-001	-2.83275E-006
-5.19841E-001	-2.82276E-006
-5.17851E-001	-2.81728E-006
-5.15845E-001	-2.79862E-006
-5.13820E-001	-2.78717E-006
-5.11822E-001	-2.77468E-006
-5.09819E-001	-2.76698E-006
-5.07825E-001	-2.75727E-006
-5.05824E-001	-2.74311E-006
-5.03840E-001	-2.73715E-006
-5.01843E-001	-2.72230E-006
-4.99833E-001	-2.70523E-006
-4.97823E-001	-2.70773E-006
-4.95822E-001	-2.69254E-006
-4.93827E-001	-2.68317E-006
-4.91827E-001	-2.67082E-006
-4.89828E-001	-2.66319E-006
-4.87820E-001	-2.65313E-006
-4.85806E-001	-2.64723E-006
-4.83824E-001	-2.63391E-006
-4.81808E-001	-2.62350E-006
-4.79825E-001	-2.61656E-006
-4.77810E-001	-2.60574E-006
-4.75823E-001	-2.60172E-006
-4.73819E-001	-2.59055E-006
-4.71812E-001	-2.57896E-006
-4.69818E-001	-2.57147E-006
-4.67816E-001	-2.55766E-006
-4.65806E-001	-2.54628E-006
-4.63812E-001	-2.53726E-006
-4.61805E-001	-2.52762E-006
-4.59791E-001	-2.51943E-006
-4.57792E-001	-2.50757E-006
-4.55802E-001	-2.50077E-006
-4.53802E-001	-2.48939E-006
-4.51807E-001	-2.48315E-006
-4.49814E-001	-2.47316E-006
-4.47791E-001	-2.46865E-006
-4.45795E-001	-2.45873E-006
-4.43800E-001	-2.45206E-006
-4.41798E-001	-2.43756E-006
-4.39803E-001	-2.43000E-006
-4.37793E-001	-2.42508E-006
-4.35800E-001	-2.41765E-006
-4.33788E-001	-2.40690E-006
-4.31794E-001	-2.40204E-006
-4.29793E-001	-2.39365E-006
-4.27788E-001	-2.38040E-006
-4.25792E-001	-2.37533E-006
-4.23795E-001	-2.36596E-006
