Vf	Im
V vs. Ref.	A
-5.97891E-001	-3.44531E-006
-5.95886E-001	-3.40125E-006
-5.93884E-001	-3.36857E-006
-5.91864E-001	-3.33853E-006
-5.89883E-001	-3.31036E-006
-5.87868E-001	-3.28809E-006
-5.85883E-001	-3.27144E-006
-5.83868E-001	-3.24723E-006
-5.81871E-001	-3.22510E-006
-5.79875E-001	-3.19776E-006
-5.77873E-001	-3.18201E-006
-5.75854E-001	-3.15946E-006
-5.73878E-001	-3.14649E-006
-5.71871E-001	-3.12692E-006
-5.69881E-001	-3.11145E-006
-5.67873E-001	-3.09626E-006
-5.65854E-001	-3.07468E-006
-5.63865E-001	-3.06122E-006
-5.61855E-001	-3.04693E-006
-5.59852E-001	-3.02979E-006
-5.57858E-001	-3.01432E-006
-5.55867E-001	-3.00509E-006
-5.53856E-001	-2.98664E-006
-5.51869E-001	-2.97165E-006
-5.49851E-001	-2.95951E-006
-5.47866E-001	-2.94529E-006
-5.45852E-001	-2.92822E-006
-5.43853E-001	-2.91393E-006
-5.41872E-001	-2.90387E-006
-5.39861E-001	-2.89138E-006
-5.37837E-001	-2.87716E-006
-5.35838E-001	-2.86356E-006
-5.33842E-001	-2.84982E-006
-5.31860E-001	-2.84163E-006
-5.29863E-001	-2.83130E-006
-5.27852E-001	-2.81402E-006
-5.25849E-001	-2.80347E-006
-5.23831E-001	-2.79008E-006
-5.21826E-001	-2.78044E-006
-5.19841E-001	-2.76705E-006
-5.17844E-001	-2.75872E-006
-5.15840E-001	-2.74464E-006
-5.13827E-001	-2.73312E-006
-5.11824E-001	-2.72584E-006
-5.09820E-001	-2.71494E-006
-5.07831E-001	-2.70364E-006
-5.05830E-001	-2.69233E-006
-5.03831E-001	-2.67998E-006
-5.01841E-001	-2.67408E-006
-4.99844E-001	-2.66124E-006
-4.97815E-001	-2.65257E-006
-4.95822E-001	-2.64446E-006
-4.93834E-001	-2.63252E-006
-4.91827E-001	-2.62114E-006
-4.89830E-001	-2.61337E-006
-4.87821E-001	-2.60047E-006
-4.85805E-001	-2.59457E-006
-4.83816E-001	-2.57757E-006
-4.81827E-001	-2.57959E-006
-4.79818E-001	-2.56737E-006
-4.77825E-001	-2.56134E-006
-4.75820E-001	-2.54413E-006
-4.73806E-001	-2.53255E-006
-4.71811E-001	-2.52422E-006
-4.69821E-001	-2.51333E-006
-4.67827E-001	-2.50278E-006
-4.65824E-001	-2.50146E-006
-4.63816E-001	-2.48884E-006
-4.61808E-001	-2.48037E-006
-4.59800E-001	-2.47156E-006
-4.57797E-001	-2.46150E-006
-4.55810E-001	-2.45428E-006
-4.53811E-001	-2.44096E-006
-4.51803E-001	-2.43368E-006
-4.49816E-001	-2.42258E-006
-4.47803E-001	-2.41724E-006
-4.45800E-001	-2.40197E-006
-4.43813E-001	-2.39136E-006
-4.41805E-001	-2.38338E-006
-4.39805E-001	-2.37471E-006
-4.37804E-001	-2.37020E-006
-4.35813E-001	-2.35764E-006
-4.33793E-001	-2.35098E-006
-4.31802E-001	-2.34300E-006
-4.29792E-001	-2.33162E-006
-4.27792E-001	-2.31885E-006
-4.25798E-001	-2.31435E-006
-4.23799E-001	-2.30664E-006
-4.21772E-001	-2.29083E-006
-4.19781E-001	-2.28548E-006
-4.17787E-001	-2.27848E-006
-4.15781E-001	-2.27022E-006
-4.13799E-001	-2.25940E-006
-4.11795E-001	-2.25392E-006
-4.09775E-001	-2.24379E-006
-4.07776E-001	-2.23608E-006
-4.05787E-001	-2.22901E-006
-4.03794E-001	-2.21409E-006
-4.01783E-001	-2.20646E-006
-3.99786E-001	-2.19467E-006
-3.97799E-001	-2.18710E-006
-3.95772E-001	-2.17732E-006
-3.93785E-001	-2.16518E-006
-3.91788E-001	-2.16136E-006
-3.89787E-001	-2.15186E-006
