Potencial	Intensidad
mv	uA
-199.503500	-0.040243
-199.283600	-0.034077
-198.809800	-0.027241
-198.086900	-0.019906
-197.098200	-0.012672
-196.104500	-0.011370
-195.106800	-0.010400
-194.113500	-0.010153
-193.143600	-0.009575
-192.162300	-0.008180
-191.167400	-0.006531
-190.172200	-0.004397
-189.151800	-0.001364
-188.141200	-0.000251
-187.144600	0.000889
-186.126600	0.003259
-185.112000	0.003847
-184.116500	0.004955
-183.115300	0.005559
-182.140000	0.004941
-181.153000	0.005547
-180.152600	0.006881
-179.166200	0.008924
-178.176100	0.010407
-177.188500	0.011183
-176.168300	0.011588
-175.157200	0.012303
-174.148100	0.013428
-173.156000	0.014932
-172.178200	0.015916
-171.197700	0.015391
-170.178500	0.015292
-169.173500	0.014941
-168.166100	0.015477
-167.143100	0.015741
-166.187500	0.015368
-165.207900	0.015729
-164.233700	0.015774
-163.264400	0.017154
-162.233100	0.019247
-161.213200	0.020567
-160.181800	0.021434
-159.162200	0.022190
-158.159900	0.022030
-157.153900	0.022335
-156.154300	0.022169
-155.150400	0.021871
-154.158500	0.021813
-153.178200	0.021802
-152.184200	0.023319
-151.181300	0.024904
-150.182900	0.027082
-149.176700	0.028754
-148.171700	0.029379
-147.174500	0.029788
-146.187300	0.029323
-145.197700	0.028802
-144.191300	0.028678
-143.210900	0.027887
-142.194500	0.028171
-141.179600	0.029136
-140.195800	0.029642
-139.190000	0.031624
-138.184800	0.032817
-137.174700	0.033455
-136.191100	0.035697
-135.192100	0.036746
-134.194800	0.037214
-133.201700	0.037273
-132.187700	0.036428
-131.158700	0.036026
-130.170100	0.035897
-129.180300	0.036579
-128.183500	0.036671
-127.227900	0.035972
-126.256800	0.036492
-125.256400	0.037802
-124.267600	0.038893
-123.252900	0.041031
-122.235600	0.041770
-121.234200	0.040910
-120.230800	0.040834
-119.213200	0.040273
-118.205800	0.040482
-117.201100	0.040429
-116.196300	0.040436
-115.232100	0.040623
-114.231300	0.040482
-113.257100	0.041640
-112.253800	0.042877
-111.215900	0.043332
-110.221900	0.043862
-109.182500	0.044077
-108.178900	0.043600
-107.195000	0.043599
-106.153500	0.043925
-105.174100	0.044191
-104.179700	0.044318
-103.167500	0.044801
-102.192500	0.045328
-101.187200	0.046081
-100.185300	0.047261
-99.177860	0.048615
-98.175220	0.049321
-97.192890	0.049161
-96.196820	0.049686
-95.226970	0.048938
-94.240940	0.049012
-93.195060	0.050085
-92.192470	0.050152
-91.189790	0.051791
-90.197340	0.052660
-89.218130	0.053422
-88.217170	0.054003
-87.197380	0.053956
-86.195750	0.054410
-85.225560	0.054718
-84.238620	0.054538
-83.247440	0.054681
-82.241490	0.054467
-81.219570	0.054014
-80.185350	0.054340
-79.175440	0.054098
-78.177090	0.054078
-77.204320	0.053957
-76.240840	0.053828
-75.270900	0.054423
-74.274900	0.055394
-73.265970	0.056448
-72.279570	0.055705
-71.283930	0.056117
-70.282000	0.055884
-69.282030	0.056008
-68.258800	0.058186
-67.250310	0.059375
-66.244030	0.059261
-65.252810	0.060709
-64.266300	0.059950
-63.282000	0.059457
-62.300370	0.060715
-61.275800	0.061683
-60.264360	0.062903
-59.223800	0.062480
-58.200960	0.062338
-57.219640	0.059803
-56.221950	0.058742
-55.224290	0.060229
-54.226670	0.060606
-53.212840	0.061586
-52.207660	0.062887
-51.223810	0.062116
-50.236710	0.062433
-49.243580	0.063810
-48.259210	0.065489
-47.251400	0.066941
-46.246200	0.066823
-45.245260	0.065910
-44.240990	0.064621
-43.249790	0.064094
-42.243630	0.064479
-41.244450	0.064726
-40.239080	0.065069
-39.235570	0.065242
-38.258090	0.065275
-37.253020	0.066563
-36.248940	0.066876
-35.264760	0.066486
-34.258270	0.066371
-33.258440	0.065126
-32.244060	0.064440
-31.225700	0.065006
-30.233430	0.066053
-29.206330	0.067380
-28.219850	0.068256
-27.220330	0.069210
-26.184020	0.070096
-25.211890	0.070209
-24.216880	0.071681
-23.217940	0.072137
-22.252130	0.071865
-21.251400	0.072539
-20.262990	0.071528
-19.278910	0.071417
