Potencial	Intensidad
mv	uA
-196.490100	-0.291633
-197.468600	-0.291614
-198.289200	-0.277506
-198.600800	-0.258964
-198.430100	-0.238686
-197.767000	-0.217442
-196.768100	-0.209695
-195.755800	-0.201619
-194.750600	-0.195768
-193.740400	-0.190632
-192.739800	-0.186102
-191.751500	-0.184212
-190.757100	-0.179897
-189.761500	-0.175612
-188.762900	-0.171842
-187.745400	-0.168500
-186.741500	-0.165833
-185.751400	-0.164638
-184.750300	-0.162125
-183.742300	-0.159035
-182.741600	-0.157737
-181.745800	-0.155974
-180.744200	-0.153979
-179.786400	-0.152961
-178.794700	-0.149774
-177.799700	-0.145138
-176.789100	-0.141266
-175.763200	-0.139144
-174.764600	-0.138051
-173.762300	-0.137828
-172.775700	-0.136727
-171.801300	-0.135011
-170.810200	-0.132769
-169.786800	-0.131059
-168.793400	-0.129596
-167.788800	-0.127674
-166.767300	-0.125700
-165.772500	-0.123399
-164.768800	-0.121889
-163.751800	-0.120684
-162.761300	-0.120183
-161.783200	-0.119926
-160.786200	-0.118952
-159.799900	-0.118077
-158.792500	-0.117263
-157.768300	-0.115415
-156.743900	-0.113674
-155.724400	-0.112043
-154.720700	-0.110153
-153.737800	-0.109690
-152.762400	-0.109035
-151.781100	-0.106965
-150.796500	-0.104919
-149.805000	-0.103039
-148.796100	-0.102101
-147.819900	-0.102163
-146.828200	-0.102455
-145.816600	-0.101768
-144.817500	-0.100092
-143.779400	-0.099153
-142.783400	-0.097695
-141.780000	-0.096958
-140.773700	-0.095209
-139.782400	-0.092782
-138.776500	-0.090769
-137.792100	-0.089744
-136.793600	-0.089486
-135.796600	-0.090332
-134.804000	-0.091281
-133.804500	-0.090796
-132.800800	-0.090216
-131.818900	-0.089545
-130.802200	-0.088574
-129.797300	-0.087737
-128.818000	-0.086909
-127.814800	-0.084584
-126.825200	-0.082840
-125.821900	-0.082131
-124.820600	-0.082468
-123.800300	-0.083429
-122.814800	-0.083545
-121.839300	-0.083922
-120.860200	-0.082409
-119.860200	-0.080968
-118.857200	-0.079714
-117.833000	-0.077573
-116.801300	-0.075620
-115.810800	-0.074452
-114.789000	-0.073804
-113.790800	-0.073102
-112.793500	-0.074177
-111.789400	-0.074946
-110.808000	-0.075466
-109.817300	-0.075206
-108.825200	-0.074271
-107.840600	-0.072423
-106.822200	-0.069399
-105.795500	-0.068011
-104.776200	-0.066184
-103.762700	-0.065186
-102.766300	-0.065340
-101.807100	-0.063543
-100.815800	-0.062629
-99.814160	-0.062088
-98.829020	-0.062480
-97.821640	-0.062937
-96.840100	-0.062785
-95.847050	-0.062193
-94.835750	-0.060370
-93.802950	-0.058991
-92.787230	-0.058808
-91.810020	-0.058699
-90.821400	-0.057906
-89.840130	-0.057424
-88.857330	-0.056002
-87.829120	-0.054498
-86.816960	-0.054777
-85.818170	-0.054925
-84.815730	-0.055333
-83.833630	-0.055317
-82.846100	-0.055192
-81.834760	-0.054900
-80.833510	-0.054253
-79.828360	-0.054219
-78.839970	-0.053334
-77.844250	-0.050968
-76.845280	-0.050644
-75.851870	-0.049019
-74.831130	-0.048051
-73.843640	-0.048811
-72.845340	-0.047742
-71.847610	-0.047859
-70.850960	-0.047577
-69.856640	-0.047363
-68.853110	-0.047335
