Potencial	Intensidad
mv	uA
-199.533200	-0.155804
-199.307300	-0.147540
-198.820300	-0.136524
-198.119400	-0.125088
-197.142900	-0.110729
-196.148100	-0.103991
-195.166300	-0.097221
-194.160300	-0.091226
-193.151700	-0.085922
-192.146600	-0.079880
-191.159600	-0.074945
-190.175500	-0.069247
-189.174900	-0.065199
-188.189000	-0.062066
-187.195700	-0.060543
-186.167500	-0.058212
-185.184500	-0.057039
-184.164600	-0.054128
-183.143900	-0.051511
-182.143000	-0.048283
-181.129900	-0.043805
-180.153700	-0.040987
-179.156600	-0.037737
-178.158900	-0.034819
-177.171400	-0.032452
-176.160000	-0.029430
-175.188200	-0.025540
-174.209500	-0.023209
-173.201100	-0.020851
-172.226700	-0.020287
-171.200000	-0.020071
-170.176100	-0.019479
-169.184400	-0.018126
-168.168000	-0.015949
-167.173600	-0.014158
-166.178200	-0.012369
-165.189700	-0.010545
-164.212300	-0.008165
-163.195500	-0.004966
-162.201600	-0.001981
-161.180300	-0.001006
-160.162700	-0.000405
-159.176800	-0.000423
-158.178500	-0.000147
-157.173900	0.001230
-156.165300	0.002099
-155.158200	0.003194
-154.148700	0.004678
-153.179400	0.006034
-152.175900	0.008301
-151.193900	0.010107
-150.202200	0.011254
-149.184900	0.013255
-148.182200	0.014019
-147.160100	0.014120
-146.187900	0.014317
-145.201800	0.014443
-144.217500	0.014750
-143.242500	0.016074
-142.218800	0.017804
-141.194200	0.019695
-140.178900	0.021832
-139.179500	0.023358
-138.165200	0.024623
-137.182000	0.025868
-136.190300	0.026953
-135.194500	0.027107
-134.211500	0.026827
-133.234100	0.025933
-132.227700	0.026071
-131.196500	0.027777
-130.184700	0.029269
-129.144700	0.030460
-128.162900	0.031237
-127.200500	0.030822
-126.223200	0.031767
-125.220500	0.034445
-124.221700	0.036324
-123.217200	0.037727
-122.205700	0.038299
-121.244700	0.036547
-120.230700	0.035445
-119.225200	0.035657
-118.220500	0.036642
-117.211300	0.037636
-116.228700	0.038400
-115.225400	0.038936
-114.237700	0.039205
-113.221400	0.041203
-112.213500	0.043036
-111.211900	0.043841
-110.193800	0.043942
-109.208500	0.043397
-108.211600	0.043043
-107.218900	0.043332
-106.208300	0.044223
-105.212500	0.044415
-104.198700	0.044911
-103.189300	0.045982
-102.202600	0.046372
-101.189300	0.047885
-100.201200	0.048365
-99.194670	0.049031
-98.202300	0.049077
-97.226690	0.048373
-96.209770	0.047846
-95.230570	0.047309
-94.235350	0.047938
-93.204910	0.049375
-92.237720	0.051344
-91.225020	0.052854
-90.227260	0.053849
-89.234630	0.053864
-88.212430	0.053948
-87.211720	0.054995
-86.213670	0.055732
-85.208500	0.056229
-84.211940	0.056093
-83.247560	0.055345
-82.240660	0.055700
-81.245510	0.056544
-80.234240	0.058319
-79.192560	0.059818
-78.209260	0.060721
-77.219830	0.061126
-76.236210	0.061185
-75.258610	0.062542
-74.238790	0.064187
-73.252470	0.064809
-72.264630	0.065150
-71.259760	0.063272
-70.293080	0.061480
-69.293160	0.061687
-68.276340	0.062528
-67.265150	0.063789
-66.237800	0.064638
-65.199620	0.065393
-64.219080	0.065671
-63.229850	0.067128
-62.241730	0.068072
-61.262500	0.068324
-60.238940	0.067328
-59.228420	0.065955
-58.214840	0.065417
-57.213280	0.064271
-56.226390	0.065830
-55.224610	0.067300
-54.204360	0.068383
-53.231530	0.070566
-52.232830	0.071668
-51.253430	0.072297
-50.268490	0.073223
-49.247330	0.073734
-48.224210	0.073617
-47.199440	0.073282
-46.227200	0.072480
-45.236610	0.072568
-44.270940	0.071928
-43.290930	0.072303
-42.264610	0.073466
-41.252160	0.073806
-40.245280	0.077937
-39.249540	0.078834
-38.254180	0.080588
-37.263390	0.082170
-36.259810	0.080515
-35.254970	0.081069
-34.269450	0.080599
-33.274150	0.080532
-32.282380	0.079849
-31.268250	0.080547
-30.256520	0.081783
-29.237190	0.082251
-28.229280	0.083209
-27.244340	0.084117
-26.254130	0.083228
-25.258140	0.086201
-24.273590	0.089064
-23.278800	0.090718
-22.269960	0.091952
-21.301780	0.090341
-20.292220	0.089207
-19.291770	0.089167
-18.294610	0.090385
-17.262630	0.091146
-16.248960	0.092102
-15.236960	0.091921
-14.255100	0.092060
-13.249070	0.094023
-12.257350	0.094427
-11.264740	0.095654
-10.233940	0.096657
-9.245030	0.095890
-8.234678	0.096684
-7.235338	0.096780
-6.240655	0.097380
-5.214107	0.097951
-4.209087	0.099129
-3.221404	0.100090
-2.236230	0.101286
-1.278464	0.102191
-0.320598	0.102658
0.651053	0.103901
1.628896	0.103989
2.618198	0.104974
3.594868	0.105210
4.600631	0.105288
5.589123	0.106107
6.568914	0.106902
7.592326	0.109149
8.605881	0.111046
9.633519	0.112474
10.641200	0.113779
11.635090	0.113756
12.634030	0.115558
13.589290	0.117049
14.574530	0.117470
15.568830	0.118345
16.552640	0.117841
17.556930	0.118364
18.573270	0.120496
19.580770	0.122438
20.586710	0.124395
21.621550	0.125296
22.612380	0.125185
23.583330	0.125590
24.592800	0.127291
25.556480	0.129120
26.554950	0.130988
27.551680	0.131727
28.523480	0.131531
29.525620	0.131674
30.518130	0.132687
31.525560	0.133861
32.520700	0.135187
33.515670	0.136358
34.525960	0.137700
35.529850	0.139200
36.537360	0.141582
37.540530	0.143454
38.519300	0.144409
39.509130	0.145539
40.523280	0.145529
41.508450	0.146001
42.521220	0.146521
43.524340	0.148087
44.507050	0.149989
45.519620	0.152267
46.514100	0.154685
47.540720	0.156869
48.551630	0.158243
49.547330	0.159434
50.552670	0.161143
51.531760	0.161319
52.523890	0.162065
53.529690	0.163218
54.508550	0.163536
55.488110	0.165222
56.486850	0.167825
57.477100	0.170787
58.483840	0.174542
59.506510	0.178249
60.503330	0.180638
61.504110	0.182258
62.500580	0.184613
63.483850	0.186298
64.469320	0.187161
65.467510	0.188097
66.480510	0.189077
67.490810	0.190584
68.502560	0.193342
69.511960	0.197287
70.507940	0.200134
71.509060	0.203034
72.501300	0.205661
73.492950	0.208126
74.484340	0.211969
75.464890	0.215463
76.466630	0.218472
77.454440	0.219970
78.451650	0.220188
79.468260	0.221266
80.450940	0.223324
81.457820	0.226104
82.457090	0.229989
83.443340	0.233247
84.450360	0.237154
85.457450	0.242143
86.462020	0.246860
87.458360	0.251232
88.465130	0.255152
89.455790	0.257608
90.462900	0.260397
91.491040	0.262905
92.497420	0.266042
93.492020	0.269691
94.484650	0.273560
95.459230	0.279256
96.461910	0.284935
97.499590	0.291646
98.533860	0.298465
99.568560	0.303689
100.579200	0.308882
101.561400	0.313237
102.522100	0.316820
103.469000	0.321358
104.464600	0.326466
105.448900	0.331733
106.449200	0.337784
107.464900	0.345536
108.456900	0.351268
109.462700	0.358377
110.455200	0.365382
111.479600	0.373086
112.475900	0.382474
113.455300	0.390487
114.463400	0.398728
115.436900	0.404375
116.416400	0.412771
117.448400	0.422135
118.451000	0.430886
119.455200	0.440482
120.460400	0.447902
121.440400	0.456013
122.424700	0.466013
123.399100	0.475665
124.408000	0.487495
125.414600	0.497726
126.425600	0.507409
127.445300	0.518049
128.435600	0.528671
129.418200	0.540108
130.418000	0.553453
131.418400	0.565437
132.407800	0.575469
133.410200	0.588119
134.399600	0.599931
135.400300	0.614555
136.405300	0.632124
137.425900	0.649005
138.434100	0.664021
139.451900	0.677727
140.443800	0.690697
141.411600	0.703513
142.375500	0.717993
143.355800	0.735217
144.365100	0.750636
145.366600	0.767622
146.381700	0.787642
147.393900	0.806216
148.414200	0.827328
149.462900	0.848299
150.502200	0.865742
151.493900	0.882134
152.495900	0.897985
153.467300	0.912896
154.427900	0.930845
155.434200	0.950208
156.412100	0.971350
157.423000	0.994146
158.441000	1.016057
159.419800	1.039009
160.413900	1.060086
161.393700	1.079720
162.398100	1.103276
163.414000	1.122464
164.425800	1.142914
165.420500	1.163714
166.413900	1.180873
167.403600	1.203629
168.403300	1.226818
169.404300	1.249207
170.407900	1.273330
171.404400	1.292644
172.388900	1.310683
173.396200	1.331625
174.385500	1.352419
175.406500	1.377537
176.426700	1.400106
177.408400	1.420230
178.425300	1.440857
179.397200	1.455404
180.389300	1.475398
181.407000	1.495458
182.388800	1.510924
183.389400	1.529899
184.385900	1.547428
185.362800	1.563592
186.377300	1.586280
187.401900	1.607772
188.412200	1.627120
189.434900	1.645918
190.424900	1.659070
191.412200	1.671980
192.408200	1.682764
193.405600	1.695081
194.415600	1.710957
195.409400	1.723633
196.410300	1.739576
197.415900	1.756949
198.411500	1.767944
199.430300	1.781912
200.449900	1.794304
201.461800	1.799658
202.475200	1.806682
203.461500	1.811764
204.438000	1.815568
205.412000	1.822542
206.392200	1.830555
207.389900	1.841994
208.405100	1.849046
209.403800	1.855665
210.411800	1.861919
211.410200	1.861133
212.387700	1.865285
213.405300	1.869522
214.385000	1.869096
215.395300	1.870721
216.389700	1.871204
217.352900	1.869786
218.344500	1.871032
219.333600	1.872695
220.327900	1.872994
221.352600	1.870567
222.343400	1.866770
223.324200	1.864984
224.317500	1.862302
225.318700	1.861880
226.322900	1.862673
227.336200	1.856583
228.345100	1.850215
229.340700	1.844065
230.351200	1.835528
231.343900	1.830698
232.348400	1.825553
233.336100	1.819012
234.315000	1.813830
235.327000	1.808177
236.333400	1.804517
237.329100	1.800099
238.357600	1.793892
239.340200	1.789260
240.344200	1.779811
241.341800	1.769883
242.332200	1.761156
243.329700	1.750495
244.296900	1.742601
245.311200	1.737133
246.300700	1.731003
247.320200	1.725822
248.345000	1.720464
249.337900	1.713137
250.356300	1.705252
251.345200	1.695864
252.353700	1.686378
