Potencial	Intensidad
mv	uA
-199.563900	-0.018035
-199.330700	-0.012108
-198.849500	-0.005982
-198.106300	-0.000290
-197.107900	0.005888
-196.084200	0.006297
-195.064500	0.006636
-194.057400	0.007125
-193.069600	0.006612
-192.084100	0.005436
-191.120400	0.003595
-190.149700	0.003168
-189.156800	0.004323
-188.183600	0.005214
-187.157200	0.006575
-186.161200	0.006281
-185.166000	0.004595
-184.141900	0.004257
-183.144700	0.005179
-182.122200	0.006510
-181.093900	0.007638
-180.108400	0.007270
-179.126200	0.007084
-178.163500	0.007477
-177.191400	0.009896
-176.192200	0.013442
-175.181500	0.015382
-174.161000	0.016942
-173.143200	0.018060
-172.138100	0.019526
-171.155200	0.021176
-170.158100	0.023576
-169.154900	0.024679
-168.179400	0.025107
-167.179100	0.025923
-166.183900	0.026192
-165.201500	0.027541
-164.184500	0.028632
-163.173600	0.029797
-162.164900	0.030449
-161.169600	0.030727
-160.175900	0.030660
-159.175700	0.030368
-158.184600	0.030513
-157.155600	0.030490
-156.123400	0.030934
-155.119100	0.031488
-154.081400	0.032026
-153.100900	0.031526
-152.116000	0.031448
-151.108600	0.031966
-150.144500	0.032709
-149.152000	0.034548
-148.174400	0.035703
-147.190800	0.035911
-146.179400	0.035504
-145.198500	0.035292
-144.199700	0.035697
-143.187300	0.035843
-142.207900	0.036014
-141.205900	0.035606
-140.210300	0.035383
-139.220300	0.036625
-138.205700	0.038761
-137.197500	0.040163
-136.182600	0.041309
-135.165300	0.041026
-134.161500	0.040081
-133.153600	0.040766
-132.149400	0.041068
-131.182300	0.041514
-130.201800	0.042050
-129.211200	0.042380
-128.228000	0.042560
-127.214100	0.043581
-126.211500	0.044603
-125.193700	0.045255
-124.181300	0.045679
-123.179900	0.045508
-122.167300	0.044930
-121.190600	0.044108
-120.215500	0.044453
-119.221000	0.044946
-118.249200	0.045457
-117.254900	0.046197
-116.234900	0.046882
-115.215600	0.047068
-114.188400	0.047167
-113.171500	0.047516
-112.150100	0.047154
-111.176700	0.047974
-110.197000	0.048744
-109.182900	0.049066
-108.210500	0.048925
-107.196600	0.048835
-106.164400	0.049711
-105.169200	0.049815
-104.144600	0.051151
-103.147600	0.051145
-102.162900	0.050579
-101.186400	0.052021
-100.190000	0.051579
-99.181880	0.052061
-98.185640	0.052651
-97.176030	0.051810
-96.190430	0.052731
-95.204830	0.052968
-94.210630	0.052636
-93.205150	0.053026
-92.210690	0.053124
-91.221740	0.052791
-90.212490	0.052583
-89.221620	0.052754
-88.225040	0.052579
-87.215940	0.054124
-86.235170	0.054573
-85.235190	0.054638
-84.223400	0.054114
-83.221250	0.052808
-82.198090	0.052712
-81.185180	0.051845
-80.183280	0.052141
-79.185180	0.051901
-78.210480	0.052041
-77.227050	0.053501
-76.223520	0.054589
-75.235630	0.055520
-74.222430	0.056168
-73.212650	0.055638
-72.245090	0.054830
-71.253450	0.054253
-70.284610	0.054145
-69.294380	0.054699
-68.294300	0.055453
-67.285930	0.056468
-66.259400	0.057754
-65.247310	0.057999
-64.210970	0.059108
-63.209630	0.059530
