Potencial	Intensidad
mv	uA
-196.286000	-0.228640
-197.292100	-0.234841
-198.185300	-0.230443
-198.591500	-0.222828
-198.522800	-0.209654
-197.947700	-0.184785
-196.965300	-0.162184
-195.987000	-0.139267
-194.956100	-0.121149
-193.935600	-0.114492
-192.930600	-0.117448
-191.910100	-0.124793
-190.931000	-0.131616
-189.946400	-0.136282
-188.947100	-0.139298
-187.960200	-0.140735
-186.965800	-0.141798
-185.953700	-0.145016
-184.970300	-0.148437
-183.957400	-0.149817
-182.936200	-0.146564
-181.937000	-0.137695
-180.920200	-0.125843
-179.946900	-0.112083
-178.967900	-0.100705
-177.975600	-0.092750
-176.998000	-0.087031
-175.979300	-0.087587
-174.975500	-0.091376
-173.997600	-0.097851
-172.981100	-0.106474
-171.988400	-0.111383
-171.006000	-0.107814
-169.987700	-0.092464
-168.988300	-0.072894
-168.001700	-0.056853
-166.979200	-0.051115
-165.995100	-0.059609
-165.013300	-0.073631
-164.012600	-0.085653
-163.025900	-0.094685
-162.010200	-0.100330
-161.009300	-0.103470
-160.006900	-0.106502
-159.019000	-0.110228
-158.018200	-0.112997
-156.993100	-0.112132
-155.978700	-0.106348
-154.967200	-0.097236
-153.965400	-0.085904
-152.988800	-0.075230
-152.010600	-0.067762
-151.013800	-0.062374
-150.036900	-0.061312
-149.034000	-0.064527
-148.038000	-0.071374
-147.040000	-0.080069
-146.031300	-0.089116
-145.032500	-0.089573
-144.020200	-0.075749
-143.028100	-0.059088
-142.030700	-0.043523
-141.021400	-0.036967
-140.024200	-0.045313
-139.025500	-0.055891
-138.011600	-0.063345
-137.031800	-0.068785
-136.023500	-0.070258
-134.994300	-0.072992
-134.006500	-0.075139
-132.986300	-0.077805
-131.985600	-0.081635
-131.009100	-0.085278
-130.010400	-0.087850
-129.022300	-0.086760
-128.033700	-0.080891
-127.041900	-0.070610
-126.040600	-0.058766
-125.037800	-0.048978
-124.054500	-0.041946
-123.063500	-0.039605
-122.071100	-0.042617
-121.075000	-0.047889
-120.061300	-0.056266
-119.052700	-0.063941
-118.043000	-0.067574
-117.038500	-0.063502
-116.042700	-0.053144
-115.018100	-0.041716
-114.007500	-0.033442
-112.991000	-0.032890
-111.975100	-0.039443
-110.996400	-0.045735
-110.008200	-0.050513
-109.037500	-0.054414
-108.028900	-0.055243
-107.034900	-0.056351
-106.011600	-0.058005
-104.981400	-0.060159
-103.995600	-0.062934
-102.967600	-0.064267
-101.994400	-0.063146
-101.012600	-0.059877
-99.999950	-0.055603
-99.021970	-0.051433
-98.020130	-0.047677
-97.023510	-0.043927
-96.051330	-0.041745
-95.037610	-0.040481
-94.030810	-0.041920
-93.022490	-0.045302
-92.011340	-0.047756
-91.001370	-0.050403
-90.012200	-0.051557
-89.015240	-0.050947
-88.025020	-0.049251
-87.029740	-0.045816
-86.020710	-0.040670
-85.021610	-0.036383
-84.008910	-0.034390
-83.014020	-0.035105
-82.019470	-0.036646
-81.019090	-0.038303
-79.993900	-0.039528
-78.996840	-0.039811
-77.996750	-0.039972
-76.999600	-0.040241
-76.033750	-0.039816
-75.055290	-0.038842
-74.067130	-0.038864
-73.073640	-0.038641
-72.081910	-0.038786
-71.068650	-0.037734
-70.075490	-0.035508
-69.074200	-0.032719
-68.059310	-0.029351
-67.052430	-0.028977
-66.048210	-0.030217
-65.049660	-0.030858
-64.043770	-0.032246
-63.055360	-0.031978
-62.043290	-0.030886
-61.034080	-0.031000
-60.041280	-0.031111
-59.036130	-0.030664
-58.039580	-0.029682
-57.029190	-0.029017
-56.024470	-0.027784
-55.034340	-0.027434
-54.013440	-0.027807
-53.010600	-0.028130
-52.030150	-0.027815
-51.019180	-0.026597
-50.052340	-0.025244
-49.068260	-0.022790
-48.057940	-0.020935
-47.052720	-0.020279
-46.058200	-0.019346
-45.052440	-0.019337
-44.049630	-0.019163
-43.040400	-0.018385
-42.020190	-0.018326
-41.034210	-0.018257
-40.028270	-0.018737
-39.045640	-0.019696
-38.074810	-0.019454
-37.067710	-0.019605
-36.068300	-0.019448
-35.064420	-0.018546
-34.033740	-0.018390
-33.021830	-0.017374
-32.017860	-0.014549
-31.025430	-0.011799
-30.016120	-0.008826
-29.017250	-0.006694
