Potencial	Intensidad
mv	uA
-197.756800	-0.212165
-198.432100	-0.197695
-198.583000	-0.181530
-198.263200	-0.163752
-197.435100	-0.144580
-196.438800	-0.138883
-195.430200	-0.133895
-194.409900	-0.129611
-193.432400	-0.126301
-192.444500	-0.123321
-191.471500	-0.120655
-190.492000	-0.117541
-189.481500	-0.114027
-188.463700	-0.110392
-187.463000	-0.106622
-186.446400	-0.102931
-185.456300	-0.100746
-184.457500	-0.097665
-183.444700	-0.094351
-182.463300	-0.091914
-181.458700	-0.088994
-180.453300	-0.087916
-179.467900	-0.087711
-178.465000	-0.087689
-177.454300	-0.086809
-176.460700	-0.084453
-175.460400	-0.083038
-174.470900	-0.080937
-173.494700	-0.078377
-172.522600	-0.077022
-171.533400	-0.073595
-170.513700	-0.070349
-169.500700	-0.069736
-168.475300	-0.068902
-167.471000	-0.069329
-166.476100	-0.070205
-165.492300	-0.069882
-164.519800	-0.068751
-163.528300	-0.067143
-162.533900	-0.065381
-161.525500	-0.062679
-160.501900	-0.059600
-159.480500	-0.057286
-158.451900	-0.055118
-157.410800	-0.053416
-156.398900	-0.053281
-155.406600	-0.052925
-154.419000	-0.052495
-153.447900	-0.052962
-152.469400	-0.052587
-151.490800	-0.051824
-150.510600	-0.050516
-149.504600	-0.048576
-148.514900	-0.047004
-147.495500	-0.044751
-146.489700	-0.043720
-145.503400	-0.042179
-144.491700	-0.039910
-143.476700	-0.039321
-142.478700	-0.038834
-141.477100	-0.038688
-140.482800	-0.039452
-139.496100	-0.039368
-138.495300	-0.038222
-137.489000	-0.037546
-136.480100	-0.036375
-135.511200	-0.035702
-134.533600	-0.034445
-133.536600	-0.032128
-132.530300	-0.030008
-131.493700	-0.028215
-130.472500	-0.027758
-129.482400	-0.028957
-128.504300	-0.029618
-127.513800	-0.029655
-126.514200	-0.029429
-125.516900	-0.028205
-124.513400	-0.028194
-123.515700	-0.027331
-122.527000	-0.026260
-121.522800	-0.024858
-120.538600	-0.022514
-119.556800	-0.021515
-118.550200	-0.021713
-117.539000	-0.021350
-116.531500	-0.022106
-115.545300	-0.022081
-114.536900	-0.020856
-113.541400	-0.020716
-112.530000	-0.018883
-111.501500	-0.017665
-110.521300	-0.015384
-109.519000	-0.012788
-108.519900	-0.012443
-107.507300	-0.010567
-106.475700	-0.012075
-105.473800	-0.012695
-104.449700	-0.012399
-103.446600	-0.012915
-102.462000	-0.010793
-101.470800	-0.010703
-100.515600	-0.009498
-99.530140	-0.008818
-98.560560	-0.008224
-97.577100	-0.006806
-96.555420	-0.006050
-95.564440	-0.005011
-94.542650	-0.003947
-93.543970	-0.003288
-92.539900	-0.003909
-91.516560	-0.004569
-90.512240	-0.005355
-89.494410	-0.006536
-88.511020	-0.005986
-87.513700	-0.004863
-86.502970	-0.004409
-85.501580	-0.003507
-84.500740	-0.002605
-83.518580	-0.002115
-82.531050	-0.000981
-81.560640	0.000069
-80.546200	0.001214
-79.531590	0.000827
-78.526310	0.000124
-77.482190	0.000167
-76.488910	-0.000458
-75.487080	0.000084
-74.496860	0.000780
-73.536790	0.001097
-72.548920	0.001620
-71.555420	0.003331
-70.559470	0.004894
-69.544840	0.005971
-68.531270	0.006515
-67.525960	0.006635
-66.522420	0.006286
-65.520750	0.006123
-64.538730	0.006402
-63.569110	0.005781
-62.571390	0.006117
-61.557090	0.007124
-60.538010	0.008300
-59.519780	0.009740
-58.506180	0.010764
-57.505860	0.011053
-56.495900	0.010855
-55.487300	0.010726
-54.491350	0.010455
-53.499510	0.010545
-52.509560	0.010861
-51.521210	0.010775
-50.518420	0.011300
-49.504260	0.012043
-48.516790	0.013465
-47.501370	0.014705
-46.514690	0.015551
-45.518610	0.016395
-44.514550	0.016856
-43.519420	0.018071
-42.505760	0.018540
-41.500690	0.018135
-40.490230	0.017963
-39.501950	0.017066
-38.503620	0.016882
-37.526760	0.018173
-36.541660	0.018889
-35.550010	0.019571
-34.556750	0.020345
-33.557570	0.021359
-32.562030	0.022825
-31.559020	0.024310
-30.562210	0.025371
-29.547500	0.024740
-28.529500	0.023153
-27.543690	0.022406
-26.540660	0.022080
-25.565270	0.021489
-24.578820	0.022160
-23.558810	0.022693
-22.581910	0.022931
-21.563150	0.025296
-20.551150	0.027150
-19.560940	0.028339
-18.567060	0.029150
-17.583590	0.028762
-16.564010	0.028377
-15.556180	0.027182
-14.545900	0.026563
-13.530100	0.026571
-12.561730	0.026354
-11.573650	0.027517
-10.548030	0.029461
-9.548706	0.030239
-8.539097	0.031360
-7.520836	0.032216
-6.521628	0.031777
-5.518128	0.031815
-4.509692	0.032128
-3.523792	0.031417
-2.560477	0.031236
-1.598385	0.031366
-0.657245	0.032128
0.322728	0.032903
1.315563	0.033827
2.311584	0.034953
3.333113	0.034252
4.318535	0.035284
5.299151	0.037004
6.292581	0.037636
7.277357	0.038467
8.280478	0.038859
9.293092	0.038421
10.307540	0.038726
11.307990	0.039180
12.300800	0.039633
13.286420	0.039824
14.259790	0.039602
15.251040	0.040626
16.263420	0.042024
17.276070	0.043268
18.274300	0.045094
19.283500	0.045312
20.280380	0.044413
21.282310	0.043833
22.305430	0.043226
23.303990	0.043576
24.296630	0.043768
25.290170	0.043922
26.285180	0.044223
27.261390	0.044113
28.256980	0.045964
29.242370	0.047539
30.224950	0.047397
31.238390	0.047615
32.239620	0.046484
