Potencial	Intensidad
mv	uA
-197.293600	-0.251506
-198.237200	-0.240337
-198.627100	-0.224692
-198.522600	-0.206828
-197.922700	-0.187261
-196.916300	-0.177492
-195.896000	-0.171737
-194.902400	-0.165652
-193.899600	-0.159847
-192.878400	-0.154868
-191.905000	-0.150591
-190.907800	-0.147872
-189.919200	-0.145554
-188.912500	-0.143427
-187.913900	-0.140951
-186.911500	-0.138340
-185.913500	-0.136255
-184.939700	-0.134004
-183.951100	-0.131642
-182.951000	-0.128825
-181.953200	-0.125424
-180.949300	-0.121778
-179.945500	-0.119483
-178.946300	-0.118177
-177.960100	-0.117931
-176.954800	-0.118100
-175.950400	-0.116964
-174.965000	-0.115291
-173.974100	-0.112444
-172.982400	-0.109989
-171.991100	-0.107324
-170.990500	-0.104218
-169.965500	-0.101979
-168.954200	-0.099701
-167.950400	-0.098441
-166.942900	-0.098109
-165.954700	-0.097775
-164.962800	-0.097116
-163.970900	-0.096740
-162.981600	-0.096052
-161.991800	-0.094818
-160.988900	-0.093071
-159.988700	-0.090740
-158.982900	-0.088072
-157.967100	-0.085594
-156.958900	-0.084493
-155.955800	-0.083849
-154.959500	-0.083058
-153.960600	-0.082872
-152.973400	-0.082526
-151.978700	-0.081683
-150.966100	-0.081005
-149.980700	-0.080432
-148.976200	-0.079185
-147.987500	-0.077478
-146.993400	-0.076084
-145.984400	-0.074599
-145.005600	-0.072052
-143.959700	-0.069683
-142.977400	-0.068344
-142.010500	-0.066268
-140.980000	-0.066657
-140.028800	-0.067703
-139.051200	-0.067931
-138.036700	-0.067874
-137.056800	-0.065278
-136.041300	-0.064696
-135.025000	-0.063803
-134.028900	-0.063696
-133.031400	-0.063527
-132.027100	-0.061045
-131.015500	-0.059291
-130.001400	-0.058409
-129.012500	-0.058565
-128.025900	-0.059980
-127.027400	-0.058983
-126.039600	-0.057966
-125.006300	-0.057066
-123.992200	-0.055897
-123.002800	-0.055879
-122.012100	-0.055473
-121.047500	-0.054531
-120.063800	-0.052799
-119.062200	-0.051377
-118.034800	-0.049673
-117.017500	-0.049416
-116.012000	-0.049302
-115.014500	-0.050110
-114.034100	-0.050360
-113.044900	-0.049660
-112.041900	-0.048883
-111.033100	-0.047511
-110.024700	-0.045568
-109.006900	-0.044455
-108.005100	-0.043300
-106.982600	-0.041979
-105.958300	-0.042376
-104.963100	-0.041661
-103.968900	-0.040878
-102.983300	-0.040863
-101.992800	-0.040405
-100.980200	-0.040239
-99.979060	-0.039148
-98.969650	-0.038349
-97.954470	-0.037527
-96.972470	-0.037160
-95.976290	-0.037618
-94.999450	-0.037080
-94.025120	-0.035381
-93.031390	-0.033945
-92.023990	-0.032836
-91.021560	-0.032102
-90.027410	-0.032329
-89.031660	-0.032632
-88.038450	-0.032128
-87.023720	-0.032115
-86.021880	-0.031668
-85.038510	-0.031687
-84.045630	-0.031687
-83.068150	-0.030531
-82.072620	-0.028880
-81.058280	-0.026174
-80.043090	-0.025217
-79.035900	-0.024771
-78.032280	-0.025414
-77.009500	-0.026208
-76.028710	-0.025719
-75.021670	-0.025972
-74.037610	-0.025794
-73.071010	-0.025454
-72.062990	-0.024976
-71.083940	-0.024296
-70.070830	-0.022774
-69.043880	-0.022187
-68.034790	-0.021509
-67.023660	-0.020889
-66.024090	-0.021273
-65.040400	-0.021469
-64.056590	-0.021547
-63.049960	-0.020656
-62.046310	-0.019693
-61.021330	-0.018697
-60.006980	-0.017449
-59.005810	-0.016970
-58.005250	-0.017367
-57.020310	-0.016211
-56.015190	-0.015994
-55.016400	-0.015185
-54.001720	-0.013576
-53.001010	-0.013866
-52.009610	-0.013377
-51.035860	-0.013228
-50.045970	-0.011994
-49.044010	-0.010471
-48.029960	-0.009658
-47.017470	-0.008992
-46.019940	-0.009216
-45.017170	-0.009166
-44.027800	-0.008257
-43.012380	-0.007328
-42.008800	-0.007775
-41.028120	-0.007944
-40.037080	-0.009135
-39.032540	-0.009977
-38.038140	-0.009015
-37.029030	-0.007843
-36.033910	-0.006153
-35.050090	-0.005184
-34.058080	-0.004796
-33.070850	-0.004472
-32.069080	-0.003462
-31.078160	-0.001305
-30.062010	-0.001038
-29.028930	-0.001117
-28.022420	-0.002801
-26.997540	-0.004755
-26.003520	-0.004143
-25.039230	-0.003178
-24.051750	-0.001611
-23.078360	-0.000235
-22.088970	-0.000003
-21.072890	0.000755
-20.064620	0.002013
-19.042170	0.002201
-18.040630	0.003008
-17.052400	0.002831
-16.052350	0.001876
-15.069660	0.001787
-14.079530	0.002097
-13.076940	0.002470
-12.080880	0.003347
-11.073310	0.004955
-10.041610	0.005668
-9.030296	0.006532
-8.014315	0.007776
-6.986412	0.007898
-5.978223	0.007926
-4.960442	0.008900
-3.959005	0.007830
-2.986709	0.007302
-2.032047	0.007441
-1.096734	0.007570
-0.142881	0.009209
0.829101	0.010804
1.829976	0.012302
2.823834	0.012582
3.832783	0.012325
4.823768	0.013268
5.818534	0.014009
6.840411	0.015138
7.808876	0.016044
8.815150	0.016173
9.803246	0.015672
10.791190	0.015246
11.818170	0.016180
12.820630	0.016279
13.813100	0.017656
14.800340	0.018599
15.768190	0.018560
16.751020	0.018399
17.736180	0.017989
18.754860	0.018546
19.770800	0.018785
20.764350	0.020489
21.774140	0.019565
22.770280	0.020195
23.764310	0.022452
24.767070	0.022418
25.763140	0.025854
26.751450	0.025815
27.732100	0.025168
28.727070	0.025534
29.717030	0.026494
30.692050	0.027940
31.696230	0.028706
32.675320	0.028694
33.680460	0.026247
34.715050	0.026720
35.734510	0.026894
36.745260	0.028153
37.752720	0.030122
38.741910	0.029566
39.730850	0.029867
40.739800	0.030135
41.736490	0.030955
42.744700	0.032412
43.758140	0.034300
44.776080	0.034524
45.768490	0.034282
46.753410	0.034100
47.768440	0.033458
48.743910	0.033714
49.735590	0.034547
50.746600	0.034533
51.706460	0.034974
52.715350	0.036314
53.739400	0.037153
54.735620	0.038617
55.751900	0.039440
56.748880	0.039827
57.724950	0.039647
58.727370	0.039631
59.715000	0.039468
60.717390	0.040009
61.726780	0.040862
62.710110	0.041777
63.713510	0.043524
64.731020	0.044699
65.734070	0.046299
66.759450	0.047307
67.756820	0.047437
68.728700	0.047862
69.726990	0.048287
70.705820	0.048678
71.716980	0.049503
72.727150	0.049983
73.713680	0.050505
74.725550	0.051435
75.720030	0.052135
76.705980	0.053400
77.719080	0.054440
78.677570	0.055404
79.658050	0.057220
80.674780	0.059354
81.686800	0.061042
82.709320	0.062229
83.707720	0.063176
84.708540	0.062940
85.693600	0.062834
86.697390	0.063327
87.724610	0.063111
88.715160	0.063400
89.706730	0.063642
90.709520	0.064606
91.705990	0.066179
92.711070	0.068809
93.717410	0.071615
94.704880	0.072511
95.693730	0.073064
96.686550	0.072673
97.702240	0.073189
98.712800	0.073569
99.734130	0.074488
100.733100	0.075290
101.718000	0.075624
102.700300	0.077236
103.682100	0.079925
104.695300	0.082481
105.698600	0.084765
106.708900	0.086609
107.711300	0.087254
108.691700	0.087356
109.672600	0.087792
110.675200	0.089147
111.687700	0.090018
112.697500	0.092096
113.705400	0.095032
114.695100	0.097599
115.685600	0.100417
116.673200	0.103278
117.695100	0.104790
118.702400	0.106160
119.691000	0.107882
120.695900	0.108838
121.660900	0.110021
122.654100	0.111519
123.659400	0.113724
124.678000	0.115909
125.688600	0.117855
126.698300	0.119748
127.696400	0.121921
128.670400	0.123790
129.661500	0.127891
130.660600	0.132339
131.653500	0.135636
132.640600	0.139586
133.647600	0.142022
134.619900	0.143494
135.614700	0.145635
136.635400	0.148198
137.643900	0.151192
138.668300	0.153660
139.660000	0.156317
140.663800	0.159596
141.643900	0.163549
142.634000	0.170320
143.653100	0.176126
144.636400	0.180269
145.662700	0.183630
146.696400	0.185821
147.701600	0.188234
148.728500	0.191808
149.737600	0.195312
150.725100	0.199250
151.713600	0.203928
152.694200	0.209200
153.660500	0.216007
154.636700	0.222142
155.637100	0.228363
156.643000	0.234132
157.651300	0.238767
158.656700	0.243061
159.650100	0.248111
160.637600	0.253981
161.646800	0.260424
162.670000	0.267949
163.680900	0.275992
164.669400	0.284366
165.672400	0.291857
166.633100	0.299634
167.626300	0.306434
168.631100	0.311760
169.605400	0.320215
170.608100	0.328807
171.614300	0.337146
172.628900	0.347043
173.640300	0.355933
174.631800	0.365234
175.635200	0.376177
176.634500	0.385642
177.634600	0.394585
178.639000	0.405082
179.600100	0.414836
180.591600	0.426819
181.587600	0.439283
182.591100	0.449361
183.601300	0.461447
184.606400	0.472482
185.612300	0.483906
186.618300	0.495178
187.653800	0.510001
188.640500	0.523983
189.614500	0.536964
190.611400	0.552591
191.588700	0.565302
192.581400	0.581073
193.610400	0.599655
194.637000	0.617917
195.650900	0.632543
196.670000	0.648237
197.664000	0.662509
198.646400	0.676975
199.629600	0.693250
200.643500	0.710195
201.647600	0.726445
202.639600	0.744004
203.660200	0.763768
204.637900	0.782895
205.634200	0.803745
206.633100	0.825227
207.600100	0.845746
208.597000	0.864097
209.571800	0.883709
210.579400	0.904197
211.567700	0.924014
212.555800	0.948582
213.565200	0.974259
214.555400	0.999148
215.593600	1.024712
216.621000	1.048715
217.648300	1.071617
218.658200	1.094489
219.642800	1.119138
220.616700	1.144264
221.585300	1.169130
222.572700	1.194837
223.575400	1.223586
224.591200	1.252426
225.601200	1.282962
226.618300	1.314457
227.613900	1.340536
228.607300	1.366562
229.597800	1.392132
230.570200	1.418365
231.566800	1.447479
232.538400	1.478338
233.527100	1.510246
234.545200	1.541862
235.546400	1.572349
236.560100	1.603294
237.571700	1.633635
238.568300	1.662768
239.567100	1.693902
240.558300	1.722232
241.558800	1.752769
242.539200	1.786525
243.505100	1.820030
244.526200	1.856369
245.542800	1.890923
246.552200	1.923033
247.573100	1.954199
248.578600	1.983077
249.548900	2.011494
250.563400	2.043013
251.575800	2.074679
252.583100	2.108922
253.590400	2.144342
254.580000	2.177474
255.582200	2.210673
256.555500	2.241455
257.551200	2.271557
258.551500	2.300322
259.528100	2.325845
260.518600	2.352991
261.529700	2.380484
262.500800	2.408262
263.505900	2.442264
264.519300	2.476581
265.515400	2.507554
266.540300	2.538828
267.536400	2.564382
268.545100	2.586565
269.510100	2.610420
270.500400	2.634605
271.511300	2.660559
272.499800	2.685340
273.509000	2.713365
274.518100	2.739963
275.526600	2.762414
276.534000	2.787923
277.563700	2.808746
278.564500	2.823898
279.545300	2.842330
280.542300	2.858766
281.539700	2.873601
282.526600	2.892850
283.531900	2.911454
284.546400	2.929002
285.532900	2.943726
286.536800	2.957650
287.552100	2.969120
288.512300	2.976233
289.515200	2.986688
290.523700	2.997420
291.515900	3.005502
292.544300	3.016761
293.561600	3.027610
294.547400	3.033085
295.535300	3.039843
296.532300	3.045061
297.523300	3.046221
298.528300	3.046594
299.531300	3.046231
300.536700	3.045477
301.534700	3.044643
302.543500	3.046819
303.568500	3.050500
304.574800	3.049654
305.570800	3.047299
306.582300	3.042477
307.572900	3.032360
308.548000	3.022856
309.549700	3.014612
310.533800	3.005248
311.516200	2.997266
312.518000	2.990237
313.503100	2.983446
314.521200	2.976491
315.520700	2.968816
316.527800	2.960722
317.539600	2.948138
318.500500	2.934106
319.500900	2.919327
320.486600	2.904491
321.479200	2.891992
322.486500	2.880772
323.485200	2.869708
324.500200	2.858663
325.502700	2.845642
326.499400	2.830645
327.479900	2.817431
328.485600	2.804200
329.476200	2.789505
330.462600	2.776520
331.465100	2.761097
332.462200	2.744926
333.469900	2.730792
334.491300	2.716115
335.496500	2.701127
336.475600	2.685599
337.471600	2.670540
338.448800	2.654997
339.442500	2.640035
340.441500	2.626859
341.466200	2.614291
342.498500	2.601862
343.511300	2.590199
344.531600	2.575469
345.496700	2.559869
346.475500	2.544562
347.475900	2.529214
348.471800	2.513971
349.475300	2.499488
350.476300	2.486472
351.457400	2.473961
352.434500	2.463426
353.454200	2.453977
354.473700	2.442011
355.511200	2.429325
356.532200	2.416807
357.532600	2.403282
358.514800	2.389784
359.503800	2.378541
360.489300	2.367064
361.472500	2.355985
362.472700	2.346561
363.470900	2.337923
364.487400	2.329077
365.495700	2.320067
366.506300	2.311465
367.513500	2.300465
368.508200	2.289584
369.505300	2.279744
370.515900	2.268891
371.489400	2.259409
372.480000	2.251048
373.503000	2.243334
374.482500	2.236064
375.481300	2.229242
376.494400	2.222226
377.468500	2.214291
378.472100	2.206982
379.482000	2.200342
380.471500	2.194058
381.488200	2.186812
382.492700	2.179860
383.492300	2.172375
384.504100	2.164204
385.491600	2.157488
386.495000	2.151013
387.514600	2.144422
388.495300	2.137892
389.475700	2.131937
390.448200	2.126951
391.449300	2.123401
392.457400	2.120842
393.459600	2.116996
394.485400	2.111269
395.481400	2.104197
396.480000	2.097053
397.502200	2.091033
398.485800	2.085491
399.471500	2.080688
400.475600	2.076363
401.468200	2.072458
402.465400	2.069731
403.492200	2.067472
404.507600	2.065542
405.512600	2.062352
406.551800	2.058724
407.547100	2.054241
408.531900	2.048863
409.521100	2.044648
410.496200	2.040863
411.476500	2.037249
412.483900	2.034284
413.507400	2.032040
414.510600	2.029842
415.510600	2.027928
416.481900	2.026154
417.481300	2.023486
418.494100	2.021090
419.498400	2.018434
