Potencial	Intensidad
mv	uA
-197.641000	-0.129719
-198.402300	-0.116913
-198.650200	-0.101219
-198.387600	-0.084184
-197.641300	-0.065998
-196.625600	-0.059939
-195.610800	-0.055159
-194.628900	-0.051880
-193.619900	-0.049362
-192.639600	-0.046812
-191.654200	-0.044771
-190.651800	-0.041975
-189.659200	-0.038857
-188.660700	-0.035593
-187.658900	-0.032702
-186.645800	-0.029955
-185.641800	-0.027776
-184.635100	-0.024964
-183.650500	-0.022970
-182.659400	-0.021702
-181.674700	-0.020242
-180.679000	-0.019372
-179.659500	-0.017913
-178.649700	-0.016389
-177.647500	-0.014907
-176.649200	-0.013637
-175.654800	-0.012277
-174.676200	-0.010398
-173.692800	-0.008542
-172.701500	-0.007574
-171.719000	-0.006531
-170.699800	-0.006309
-169.658800	-0.007001
-168.658700	-0.006182
-167.639000	-0.005743
-166.638500	-0.005263
-165.680700	-0.004155
-164.674100	-0.003277
-163.694800	-0.001975
-162.689000	0.000552
-161.668200	0.002637
-160.661200	0.003340
-159.651300	0.003585
-158.661700	0.002988
-157.659300	0.003421
-156.672700	0.003316
-155.665200	0.003614
-154.682100	0.004242
-153.696300	0.003948
-152.686400	0.005285
-151.698300	0.006701
-150.676600	0.007740
-149.667700	0.009142
-148.666000	0.010210
-147.668300	0.010581
-146.695400	0.010407
-145.713200	0.010367
-144.712100	0.010283
-143.706100	0.010234
-142.708300	0.010908
-141.704300	0.012328
-140.712100	0.013130
-139.704700	0.014634
-138.672500	0.016012
-137.661000	0.015680
-136.661500	0.016249
-135.680000	0.016312
-134.707900	0.016640
-133.710900	0.016969
-132.724600	0.016998
-131.698000	0.017233
-130.687900	0.016955
-129.700600	0.017220
-128.683300	0.017665
-127.711900	0.017445
-126.727900	0.017959
-125.747200	0.019150
-124.779400	0.020217
-123.789800	0.021842
-122.791500	0.023150
-121.778900	0.024449
-120.770000	0.024567
-119.755700	0.025087
-118.753100	0.023716
-117.749200	0.022576
-116.738200	0.022422
-115.746700	0.022158
-114.740100	0.023579
-113.731000	0.024569
-112.735800	0.025333
-111.719600	0.025754
-110.729300	0.026404
-109.742400	0.026752
-108.734400	0.026841
-107.756200	0.027477
-106.732000	0.028289
-105.703200	0.028312
-104.688800	0.029420
-103.658700	0.029727
-102.657300	0.029814
-101.665500	0.029931
-100.684700	0.029533
-99.701560	0.029515
-98.724890	0.029796
-97.739260	0.030294
-96.729160	0.031045
-95.716190	0.031046
-94.702830	0.030281
-93.698500	0.030694
-92.699530	0.030274
-91.708570	0.029950
-90.709590	0.029970
-89.712710	0.029286
-88.726620	0.029951
-87.734300	0.031751
-86.746590	0.033863
-85.752690	0.034624
-84.748140	0.034394
-83.745870	0.033280
-82.738620	0.031871
-81.715210	0.031866
-80.706740	0.032561
-79.699110	0.033091
-78.710220	0.034032
-77.733160	0.034599
-76.765670	0.034951
-75.768680	0.035840
-74.760500	0.036582
-73.733030	0.037063
-72.717110	0.037244
-71.721120	0.037459
-70.735920	0.037515
-69.775430	0.038343
-68.771120	0.038988
-67.781320	0.039420
-66.792830	0.040076
-65.774700	0.039990
-64.764420	0.040637
-63.740390	0.041435
-62.708080	0.041694
-61.691900	0.042793
-60.708850	0.043986
-59.724830	0.044858
-58.740950	0.045579
-57.762510	0.044882
-56.751480	0.044170
-55.728980	0.043515
-54.698620	0.043300
-53.689540	0.044187
-52.704960	0.045048
-51.728650	0.045508
-50.750740	0.046389
-49.749190	0.047690
-48.742900	0.049112
-47.751060	0.050228
-46.756900	0.050704
-45.780020	0.050211
-44.773840	0.049219
-43.773050	0.048904
-42.763320	0.049061
-41.749110	0.049100
-40.756620	0.048740
-39.748830	0.048799
-38.767730	0.048112
-37.775770	0.049140
-36.770310	0.050881
-35.756750	0.051705
-34.741430	0.052397
-33.756280	0.051851
-32.743180	0.051365
-31.777820	0.050677
-30.785430	0.051042
-29.759200	0.051701
-28.763690	0.051796
-27.754210	0.052640
-26.756500	0.054072
-25.741930	0.054699
-24.753680	0.055904
-23.731360	0.056998
-22.741370	0.056178
-21.765010	0.055648
-20.781300	0.054662
-19.794380	0.053974
-18.775840	0.053682
-17.788820	0.054176
-16.758440	0.055813
-15.738590	0.056692
-14.729110	0.058073
-13.693770	0.059652
-12.694190	0.059506
-11.722360	0.060571
-10.729940	0.061752
-9.751156	0.061983
-8.755267	0.062399
-7.744750	0.061665
-6.724475	0.060688
-5.709698	0.060119
-4.700056	0.060159
-3.702912	0.059815
-2.742884	0.060066
-1.796014	0.059402
-0.844373	0.059880
0.127955	0.061195
1.113080	0.062266
2.122705	0.063766
3.123019	0.063768
4.104957	0.062980
5.095017	0.061970
6.086085	0.061034
7.082849	0.060788
8.070581	0.060975
9.083063	0.061639
10.088200	0.062557
11.071490	0.062859
12.081530	0.064660
13.074000	0.065508
14.055720	0.065605
15.066690	0.065689
16.075270	0.063975
17.081990	0.062641
18.089640	0.062111
19.086480	0.061634
20.087970	0.062119
21.060480	0.063182
22.059850	0.063543
23.061610	0.064935
24.045730	0.065390
25.071280	0.065131
26.054860	0.065750
27.027800	0.065104
28.030870	0.066344
28.999500	0.066588
30.009000	0.067154
30.987880	0.067465
31.975650	0.066376
32.985320	0.067523
33.998950	0.067510
35.035880	0.066971
36.038550	0.067570
37.051710	0.068025
38.016130	0.067773
39.003800	0.069599
39.993190	0.069654
40.992070	0.068494
42.006640	0.068912
43.012230	0.067843
44.023050	0.068320
45.005400	0.068733
46.020580	0.068784
47.038270	0.071163
48.064470	0.071375
49.077020	0.071881
50.062190	0.073549
51.071310	0.073229
52.064030	0.074043
53.061880	0.075433
54.061270	0.073782
55.058690	0.072199
56.041190	0.071306
57.035810	0.070152
58.042980	0.070946
59.025540	0.071640
60.030740	0.072335
61.022740	0.072577
62.028340	0.073699
63.012250	0.075257
64.009450	0.075943
65.003980	0.075839
66.003600	0.075821
67.011900	0.074795
68.007710	0.074277
69.000910	0.074785
69.981160	0.074636
70.982480	0.075056
71.969080	0.075463
72.977040	0.075903
73.979840	0.075760
74.978240	0.075920
76.002330	0.076120
76.994160	0.076198
77.970610	0.075962
78.955080	0.076597
79.922850	0.076509
80.920940	0.076526
81.939830	0.077518
82.944170	0.077665
83.954910	0.078769
84.981180	0.079990
86.001880	0.080914
87.021200	0.081889
88.027740	0.082488
89.014540	0.083722
89.987240	0.084558
90.968980	0.084583
91.949200	0.084502
92.948040	0.084086
93.973390	0.084251
94.990650	0.085500
96.015850	0.087033
97.039630	0.087803
98.037980	0.088387
99.058560	0.088390
100.064800	0.088865
101.058800	0.089790
102.045300	0.089964
103.009100	0.090928
103.999300	0.090754
104.984600	0.090708
106.002200	0.091754
107.007200	0.092423
108.001300	0.092715
108.988500	0.093096
109.967400	0.093293
110.961900	0.093601
111.963900	0.095536
112.978700	0.097253
113.970900	0.098522
114.959500	0.098452
115.948600	0.098650
116.928800	0.098772
117.956800	0.098517
118.961800	0.099696
119.945600	0.099974
120.937200	0.100262
121.904400	0.101740
