Potencial	Intensidad
mv	uA
-197.976000	-0.118579
-198.535900	-0.105573
-198.608800	-0.090424
-198.204300	-0.073819
-197.283400	-0.055021
-196.289400	-0.048522
-195.277900	-0.044076
-194.235000	-0.040949
-193.213100	-0.039011
-192.212400	-0.037429
-191.223200	-0.035545
-190.248500	-0.032993
-189.231400	-0.030015
-188.225900	-0.028127
-187.236100	-0.025375
-186.233900	-0.022923
-185.258300	-0.020375
-184.262600	-0.017482
-183.232700	-0.015709
-182.221500	-0.014479
-181.216800	-0.014023
-180.223100	-0.013289
-179.251500	-0.012140
-178.278400	-0.010779
-177.305000	-0.009352
-176.307600	-0.007267
-175.289200	-0.005475
-174.286400	-0.003752
-173.266300	-0.002011
-172.265400	-0.001337
-171.279300	-0.000401
-170.282700	0.001140
-169.296400	0.001786
-168.309600	0.002754
-167.325500	0.003373
-166.333600	0.004421
-165.342000	0.006025
-164.343900	0.007005
-163.341100	0.008920
-162.325700	0.010289
-161.304600	0.011171
-160.286000	0.012447
-159.267000	0.012866
-158.260800	0.012721
-157.254100	0.015541
-156.249900	0.016926
-155.255300	0.017562
-154.260700	0.018094
-153.276000	0.016132
-152.293500	0.015878
-151.315400	0.017389
-150.305300	0.018803
-149.301900	0.019832
-148.312800	0.020589
-147.283700	0.020294
-146.299000	0.020513
-145.299800	0.021417
-144.280600	0.023054
-143.294900	0.023764
-142.291400	0.023894
-141.291900	0.024452
-140.296800	0.024101
-139.304100	0.024645
-138.300600	0.025363
-137.297800	0.025592
-136.303500	0.026152
-135.309500	0.026603
-134.303600	0.027484
-133.300900	0.029281
-132.286700	0.030333
-131.266200	0.031613
-130.254600	0.031990
-129.263900	0.030923
-128.281300	0.030787
-127.296600	0.030311
-126.318900	0.030513
-125.316200	0.030820
-124.309700	0.030575
-123.314100	0.031324
-122.303700	0.031881
-121.308200	0.033508
-120.301100	0.035001
-119.291300	0.035516
-118.303600	0.035293
-117.311000	0.034315
-116.313100	0.033165
-115.314800	0.032215
-114.319600	0.032336
-113.317700	0.032694
-112.325100	0.033724
-111.326800	0.034496
-110.307900	0.035541
-109.291400	0.036943
-108.278500	0.037213
-107.268000	0.037857
-106.263100	0.038139
-105.262500	0.037582
-104.263200	0.037525
-103.257400	0.037257
-102.280300	0.036286
-101.296900	0.035933
-100.294500	0.036632
-99.294240	0.037247
-98.269960	0.038004
-97.287660	0.038433
-96.305080	0.038873
-95.312770	0.039659
-94.333940	0.040871
-93.313160	0.042293
-92.318500	0.041786
-91.334910	0.041342
-90.338730	0.040720
-89.351910	0.039910
-88.354190	0.040816
-87.343130	0.041595
-86.348010	0.041902
-85.345430	0.042303
-84.338130	0.042438
-83.340610	0.043523
-82.348830	0.044705
-81.348280	0.045660
-80.324490	0.046234
-79.309390	0.044718
-78.289830	0.044057
-77.275220	0.043360
-76.285020	0.043092
-75.306760	0.043283
-74.319300	0.043324
-73.337260	0.043378
-72.357140	0.043736
-71.355350	0.045216
-70.360590	0.045941
-69.361580	0.046352
-68.357710	0.046013
-67.358110	0.045957
-66.338290	0.046137
-65.333710	0.046088
-64.334240	0.046819
-63.345090	0.046646
-62.365770	0.046526
-61.358850	0.047301
-60.375250	0.047499
-59.375230	0.047945
-58.369520	0.048004
-57.351340	0.047904
-56.332580	0.047662
-55.313630	0.047510
-54.313480	0.047743
-53.334520	0.047710
-52.334380	0.047803
-51.339980	0.048157
-50.326080	0.048844
-49.317590	0.049837
-48.308440	0.051075
-47.306050	0.051233
-46.319510	0.051380
-45.310310	0.052490
-44.329740	0.052884
-43.344420	0.053540
-42.345300	0.053969
-41.344940	0.053473
-40.332800	0.052656
-39.335510	0.052518
-38.336750	0.052290
-37.343280	0.052565
-36.340740	0.053082
-35.338630	0.053487
-34.337780	0.054538
-33.360090	0.055991
-32.373780	0.057906
-31.386000	0.059896
-30.385550	0.060673
-29.371670	0.060775
-28.351840	0.060878
-27.331590	0.059578
-26.317920	0.058473
-25.341090	0.056208
-24.373040	0.054375
-23.376750	0.053316
-22.385170	0.051941
-21.368970	0.052639
-20.348400	0.053044
-19.342890	0.054686
-18.360360	0.056886
-17.368760	0.059386
-16.375960	0.062071
-15.397210	0.062646
-14.401300	0.063580
-13.402800	0.063314
-12.414410	0.062776
-11.403610	0.063329
-10.382350	0.063203
-9.376535	0.063126
-8.367438	0.062210
-7.355254	0.062072
-6.359480	0.060755
-5.366101	0.060013
-4.360702	0.059318
-3.386029	0.057408
-2.402638	0.057251
-1.426199	0.055819
-0.458922	0.055887
0.519136	0.058404
1.501899	0.060653
2.516015	0.064126
3.512960	0.066379
4.513852	0.068024
5.520605	0.069885
6.496335	0.070460
7.487964	0.071914
8.496170	0.073216
9.495426	0.075236
10.507530	0.077823
11.514940	0.078476
12.525260	0.076327
13.497560	0.072749
14.495330	0.067658
15.492240	0.064896
16.471040	0.063749
17.477600	0.063475
18.480120	0.064685
19.468330	0.063533
20.473350	0.061757
21.479150	0.058188
22.471930	0.054894
23.481180	0.055582
24.471980	0.058033
25.454130	0.062547
26.432110	0.068524
27.427320	0.072873
28.438430	0.075570
29.448650	0.076066
30.479280	0.074013
31.469870	0.069954
32.465640	0.065637
33.461930	0.062843
34.445280	0.062492
35.449690	0.063857
36.405490	0.065612
37.410000	0.068193
38.399420	0.069634
39.398740	0.071694
40.447020	0.074910
