Potencial	Intensidad
mv	uA
-196.894200	-0.270278
-197.888500	-0.269394
-198.489700	-0.253248
-198.594800	-0.235276
-198.212200	-0.216421
-197.341300	-0.196460
-196.353900	-0.189736
-195.343900	-0.185194
-194.330100	-0.180889
-193.344400	-0.176746
-192.354900	-0.171988
-191.392000	-0.167165
-190.397900	-0.162641
-189.370900	-0.158246
-188.370400	-0.156205
-187.351300	-0.153902
-186.348800	-0.150425
-185.359800	-0.147513
-184.349200	-0.143857
-183.343100	-0.140725
-182.348800	-0.138989
-181.360100	-0.137373
-180.359700	-0.136026
-179.358700	-0.134719
-178.367300	-0.133119
-177.367600	-0.132134
-176.381700	-0.130234
-175.404900	-0.128418
-174.406500	-0.125630
-173.403200	-0.121259
-172.398200	-0.118518
-171.386500	-0.116419
-170.361400	-0.116177
-169.353500	-0.116648
-168.344800	-0.116453
-167.331500	-0.115943
-166.360000	-0.114973
-165.379800	-0.113660
-164.391600	-0.112435
-163.428300	-0.110314
-162.424600	-0.107574
-161.417000	-0.106215
-160.399400	-0.104530
-159.377000	-0.103790
-158.349600	-0.103460
-157.350200	-0.102260
-156.371500	-0.102060
-155.371000	-0.100480
-154.405700	-0.098952
-153.409400	-0.097639
-152.412500	-0.094687
-151.414500	-0.092594
-150.392600	-0.090892
-149.378300	-0.089322
-148.371000	-0.089034
-147.364700	-0.089333
-146.381600	-0.088670
-145.400800	-0.088455
-144.394700	-0.087147
-143.397300	-0.086320
-142.405800	-0.085513
-141.407200	-0.083567
-140.411800	-0.082516
-139.438900	-0.080477
-138.429900	-0.078321
-137.425600	-0.077212
-136.422100	-0.075050
-135.406500	-0.073084
-134.407600	-0.072789
-133.418000	-0.071964
-132.435200	-0.072772
-131.428600	-0.074123
-130.422400	-0.073842
-129.424800	-0.073501
-128.411500	-0.072070
-127.424500	-0.071202
-126.447900	-0.070839
-125.461000	-0.069926
-124.458600	-0.069148
-123.472100	-0.067183
-122.449600	-0.065750
-121.425800	-0.065619
-120.443100	-0.065801
-119.413100	-0.065730
-118.419000	-0.065647
-117.406700	-0.065256
-116.388000	-0.064770
-115.409000	-0.064184
-114.416700	-0.063310
-113.434500	-0.061842
-112.421000	-0.059342
-111.420100	-0.058216
-110.409400	-0.056927
-109.405400	-0.055708
-108.414900	-0.056867
-107.406200	-0.057154
-106.385200	-0.057742
-105.371800	-0.058323
-104.370800	-0.058041
-103.362600	-0.057154
-102.386200	-0.056205
-101.396300	-0.055135
-100.393500	-0.053475
-99.381940	-0.052144
-98.376880	-0.050889
-97.389630	-0.050364
-96.401450	-0.049948
-95.426180	-0.049974
-94.438710	-0.050466
-93.429010	-0.050099
-92.439740	-0.048894
-91.450180	-0.048356
-90.440830	-0.046094
-89.455310	-0.044933
-88.452180	-0.045001
-87.440960	-0.045003
-86.466900	-0.045628
-85.459610	-0.046161
-84.459730	-0.045813
-83.474570	-0.044628
-82.453160	-0.044517
-81.451580	-0.043650
-80.454220	-0.043185
-79.454740	-0.043111
-78.465740	-0.041825
-77.466070	-0.040254
-76.477970	-0.039959
-75.464410	-0.038980
-74.444580	-0.038205
-73.441890	-0.038565
-72.429790	-0.038232
-71.428890	-0.037236
-70.455220	-0.037264
-69.464130	-0.036493
-68.471650	-0.035586
-67.484340	-0.034912
-66.457110	-0.033849
-65.447160	-0.033517
-64.438840	-0.032432
-63.438480	-0.032338
-62.455420	-0.032569
-61.450610	-0.030457
-60.465860	-0.029407
-59.450060	-0.027852
-58.449250	-0.026385
-57.441900	-0.027191
-56.427290	-0.027991
-55.408660	-0.028693
-54.388280	-0.029103
-53.387960	-0.028765
-52.372850	-0.028710
-51.391490	-0.028157
-50.424560	-0.027142
-49.441950	-0.025406
-48.460970	-0.021953
-47.458310	-0.020336
-46.448240	-0.020085
-45.440710	-0.020604
-44.434160	-0.022342
-43.420420	-0.023514
-42.420430	-0.023914
-41.431980	-0.024853
-40.433460	-0.025542
-39.453890	-0.025115
-38.444910	-0.024288
-37.452190	-0.021829
-36.452110	-0.019663
-35.442510	-0.018191
-34.437050	-0.017358
-33.407640	-0.018109
-32.416030	-0.018630
-31.434750	-0.019621
-30.452710	-0.019511
-29.464400	-0.018721
-28.472580	-0.018378
-27.475100	-0.016104
-26.475170	-0.014875
-25.480040	-0.013920
-24.456480	-0.013099
-23.436470	-0.013318
-22.420010	-0.013470
-21.442380	-0.013159
-20.481110	-0.012786
-19.514200	-0.012301
-18.529570	-0.011837
-17.499420	-0.011136
-16.465820	-0.009579
-15.430190	-0.009102
-14.424700	-0.008242
-13.413060	-0.007696
-12.428460	-0.009084
-11.454300	-0.007909
-10.445450	-0.006494
-9.463809	-0.005778
-8.452517	-0.003540
-7.452384	-0.003034
-6.459880	-0.003467
-5.464618	-0.003185
-4.456611	-0.003112
-3.430904	-0.004340
-2.463165	-0.005080
-1.496137	-0.005841
-0.541507	-0.005468
0.406106	-0.003435
1.396381	-0.000336
2.402209	0.002408
3.403728	0.002477
4.427850	0.001288
5.438631	0.000295
6.421691	-0.001859
7.421526	-0.002328
8.401136	-0.001719
9.378220	-0.001728
10.393230	-0.000601
11.369670	0.001189
12.370360	0.003686
13.369620	0.005454
14.372620	0.006597
15.404130	0.007926
16.410840	0.006849
17.427090	0.005791
18.413170	0.005308
19.389080	0.004369
20.367670	0.004686
21.374290	0.006043
22.393280	0.007401
23.403680	0.008822
24.424860	0.010239
25.420210	0.010383
26.395890	0.010753
27.379280	0.010663
28.374590	0.011111
29.346900	0.011522
30.335330	0.011401
31.324760	0.012464
32.318750	0.013280
33.337600	0.014324
34.351730	0.016429
35.377560	0.016545
36.353370	0.016488
37.339310	0.016312
38.326630	0.016556
39.316920	0.018513
40.326480	0.020195
41.314110	0.021659
42.325440	0.022208
43.329040	0.020804
44.333580	0.020353
45.354810	0.020516
46.349560	0.020686
47.368030	0.021454
48.356360	0.020994
49.336020	0.020672
50.337690	0.022129
51.314690	0.023777
52.318570	0.026104
53.337620	0.027506
54.329600	0.026416
55.322820	0.026379
56.325770	0.027078
57.318960	0.027701
58.305210	0.028420
59.301780	0.029466
60.285450	0.029042
61.278860	0.029380
62.282060	0.030667
63.295010	0.029887
64.295800	0.030372
65.284560	0.032680
66.285710	0.034615
67.254430	0.035820
68.244770	0.035599
69.251630	0.035127
70.250100	0.034106
71.253070	0.035694
72.273510	0.038773
73.290210	0.040681
74.296490	0.042447
75.309920	0.045261
76.307820	0.045529
77.296970	0.044857
78.289260	0.045152
79.283450	0.044148
80.279050	0.043747
81.270480	0.044388
82.284100	0.045431
83.281650	0.046027
84.281430	0.047882
85.297590	0.050146
86.283860	0.050957
87.289060	0.051820
88.295010	0.053520
89.272160	0.054448
90.269930	0.055647
91.266850	0.056298
92.266380	0.056400
93.275690	0.055970
94.295360	0.056094
95.313000	0.057128
96.321900	0.058423
97.340240	0.059893
98.336710	0.061916
99.325590	0.063324
100.324700	0.064887
101.313000	0.067506
102.304800	0.069097
103.308000	0.070234
104.303800	0.070172
105.318300	0.069879
106.330200	0.070904
107.325500	0.071904
108.317900	0.074022
109.287400	0.075762
110.261600	0.077313
111.285900	0.079693
112.288400	0.081864
113.302900	0.083516
114.313100	0.085032
115.307300	0.085777
116.306100	0.086991
117.305200	0.088671
118.291700	0.090183
119.259200	0.092733
120.245000	0.094849
121.225500	0.096836
122.239400	0.100271
123.258600	0.102981
124.275400	0.106118
125.301700	0.108999
126.295300	0.110519
127.294800	0.112347
128.265100	0.114375
129.251100	0.116972
130.250200	0.119847
131.239900	0.122520
132.264900	0.125307
133.261200	0.128672
134.260700	0.130844
135.246400	0.134976
136.235700	0.138337
137.239000	0.141403
138.239400	0.146713
139.244100	0.150537
140.226100	0.154279
141.220900	0.157925
142.222900	0.160531
143.224900	0.163484
144.243300	0.166460
145.237900	0.170839
146.256200	0.176096
147.272400	0.179361
148.279400	0.184648
149.290300	0.190911
150.287000	0.195717
151.268300	0.203206
152.257000	0.209157
153.239700	0.212482
154.225100	0.216983
155.219900	0.219945
156.232000	0.223667
157.249000	0.227298
158.227800	0.231934
159.218300	0.238384
160.198500	0.244737
161.198400	0.253064
162.207900	0.263682
163.241000	0.271829
164.245900	0.279868
165.238100	0.287529
166.231800	0.291305
167.208900	0.297221
168.216200	0.304578
169.199900	0.312286
170.212900	0.322055
171.209400	0.331942
172.189400	0.342999
173.192100	0.353342
174.177600	0.363692
175.193000	0.374549
176.228700	0.382950
177.226500	0.391693
178.256300	0.402208
179.234400	0.411504
180.204400	0.422407
181.228300	0.435015
182.199200	0.446856
183.201700	0.459951
184.205700	0.473132
185.178500	0.485608
186.187000	0.498166
187.208700	0.510419
188.228000	0.525718
189.231500	0.540945
190.248300	0.556241
191.229600	0.572310
192.191300	0.587140
193.191000	0.601953
194.184600	0.618690
195.196800	0.634289
196.220800	0.649646
197.234500	0.665498
198.228300	0.680109
199.234800	0.699364
200.257000	0.719860
201.254300	0.740864
202.250600	0.762858
203.240400	0.780647
204.231500	0.797520
205.219600	0.815014
206.216500	0.832684
207.188300	0.851988
208.159800	0.871994
209.153200	0.892544
210.160600	0.915376
211.186900	0.938794
212.187700	0.962635
213.207600	0.989106
214.203600	1.013591
215.193000	1.037419
216.195800	1.062050
217.174300	1.082983
218.157300	1.106778
219.155100	1.133153
220.140400	1.159601
221.142000	1.187380
222.136200	1.215726
223.124400	1.244515
224.135200	1.273399
225.121600	1.301056
226.137900	1.332745
227.145000	1.357855
228.137900	1.384008
229.158500	1.414777
230.142800	1.437893
231.139700	1.469622
232.155700	1.504709
233.161500	1.536957
234.172900	1.570843
235.163100	1.601642
236.140500	1.629064
237.135000	1.656913
238.123600	1.686920
239.127000	1.721590
240.142900	1.753344
241.134200	1.785358
242.136000	1.820782
243.154900	1.850086
244.148800	1.882972
245.147000	1.918332
246.154400	1.947318
247.137300	1.977159
248.143500	2.005774
249.135500	2.034395
250.141800	2.067962
251.153900	2.103568
252.164900	2.141208
253.179700	2.175928
254.163400	2.205447
255.170700	2.235869
256.156700	2.263698
257.170500	2.290330
258.181600	2.321332
259.162100	2.347322
260.160300	2.375419
261.153700	2.406766
262.134900	2.436667
263.159200	2.470361
264.141000	2.501251
265.137400	2.531027
266.153700	2.557329
267.142200	2.578987
268.134900	2.600495
269.131800	2.622076
270.115600	2.645154
271.125800	2.672597
272.143600	2.700062
273.141200	2.725653
274.152600	2.752369
275.138400	2.773245
276.141700	2.794519
277.149300	2.814804
278.150800	2.828850
279.141200	2.845391
280.133000	2.859498
281.113100	2.872367
282.099600	2.890939
283.107100	2.908882
284.099900	2.925530
285.097800	2.941507
286.097400	2.952487
287.085100	2.961877
288.097800	2.970021
289.097200	2.978670
290.113000	2.989703
291.124400	2.995963
292.106800	3.003765
293.104900	3.010442
294.097500	3.011278
295.092500	3.016603
296.102800	3.019620
297.122400	3.018817
298.100600	3.019073
299.111300	3.018176
300.129900	3.017338
301.125900	3.018481
302.146300	3.020124
303.149700	3.020876
304.146800	3.016418
305.145400	3.009946
306.160800	3.002976
307.141800	2.990696
308.131800	2.981828
309.115100	2.974674
310.080900	2.963197
311.083200	2.955930
312.088900	2.949461
313.103600	2.939306
314.125200	2.930136
315.124700	2.920331
316.124900	2.908399
317.121700	2.894411
318.110000	2.880774
319.101900	2.867464
320.088700	2.852731
321.066300	2.840787
322.073200	2.831808
323.082400	2.818994
324.088300	2.806340
325.109400	2.794443
326.096300	2.777244
327.088000	2.762290
328.081600	2.748805
329.095500	2.733747
330.106900	2.718999
331.108100	2.704322
332.119000	2.689409
333.101500	2.675032
334.103200	2.661454
335.110600	2.649200
336.089900	2.634388
337.088600	2.619074
338.087100	2.606228
339.073700	2.591040
340.081800	2.577689
341.091900	2.564863
342.086500	2.550266
343.095700	2.536191
344.102600	2.522226
345.094500	2.508941
346.106000	2.495965
347.074200	2.482992
348.075800	2.470679
349.088400	2.458514
350.067000	2.446285
351.109500	2.436157
352.091000	2.424620
353.089600	2.411869
354.121300	2.399231
355.123200	2.384387
356.161600	2.370705
357.163500	2.357651
358.152300	2.345095
359.131200	2.335308
360.103900	2.325839
361.085900	2.317587
362.086000	2.309906
363.100400	2.300205
364.091700	2.288371
365.089600	2.279358
366.086900	2.270228
367.075300	2.260932
368.063200	2.254149
369.054300	2.243882
370.034100	2.234669
371.030200	2.226501
372.016100	2.219207
373.017500	2.212086
374.028600	2.203917
