Potencial	Intensidad
mv	uA
-196.765700	-0.150502
-197.769900	-0.150825
-198.421900	-0.136481
-198.550200	-0.119885
-198.201400	-0.103075
-197.379500	-0.084300
-196.394200	-0.078837
-195.394500	-0.073341
-194.410400	-0.068363
-193.395400	-0.064654
-192.408100	-0.060342
-191.441500	-0.058599
-190.463800	-0.056284
-189.473200	-0.053436
-188.460300	-0.052779
-187.455500	-0.050489
-186.453900	-0.048557
-185.474700	-0.047010
-184.484500	-0.043710
-183.487100	-0.042639
-182.472800	-0.040126
-181.445800	-0.037175
-180.451000	-0.035494
-179.454600	-0.033709
-178.451300	-0.031911
-177.487000	-0.031816
-176.487800	-0.030007
-175.480900	-0.027525
-174.483900	-0.026344
-173.467200	-0.025580
-172.483900	-0.025152
-171.491900	-0.024104
-170.493100	-0.022796
-169.477000	-0.020469
-168.452700	-0.018674
-167.443300	-0.018308
-166.434900	-0.018093
-165.438700	-0.016946
-164.434500	-0.016342
-163.422800	-0.014173
-162.408600	-0.013904
-161.423900	-0.013640
-160.442700	-0.013292
-159.454400	-0.012986
-158.499700	-0.010103
-157.485700	-0.007484
-156.446500	-0.005830
-155.417600	-0.005059
-154.387200	-0.005378
-153.404800	-0.006263
-152.427200	-0.007164
-151.459500	-0.006739
-150.476200	-0.006292
-149.488500	-0.004783
-148.486500	-0.002672
-147.487900	-0.000190
-146.472000	0.001942
-145.455000	0.004058
-144.446000	0.006025
-143.445700	0.005450
-142.464100	0.005784
-141.470600	0.005308
-140.492000	0.004848
-139.498400	0.005761
-138.495000	0.006055
-137.494800	0.006681
-136.485700	0.007649
-135.480300	0.008574
-134.481500	0.008992
-133.474100	0.009585
-132.490400	0.010474
-131.475800	0.011778
-130.478500	0.013248
-129.493400	0.014091
-128.496300	0.014127
-127.514200	0.013918
-126.507400	0.013654
-125.502100	0.013947
-124.490400	0.014013
-123.486200	0.014004
-122.507900	0.013773
-121.509100	0.013906
-120.514900	0.015731
-119.509900	0.017775
-118.468900	0.020225
-117.445000	0.021141
-116.434100	0.020199
-115.445800	0.019090
-114.479100	0.018102
-113.500000	0.018009
-112.504200	0.018786
-111.495400	0.019403
-110.494700	0.020439
-109.503000	0.021573
-108.517300	0.022881
-107.523400	0.024697
-106.493500	0.025764
-105.459900	0.026139
-104.454200	0.025613
-103.428800	0.025223
