Potencial	Intensidad
mv	uA
-197.340100	-0.132674
-198.176500	-0.121041
-198.521600	-0.106611
-198.427500	-0.090378
-197.813400	-0.073204
-196.824800	-0.066824
-195.848100	-0.062869
-194.822900	-0.059196
-193.793500	-0.056062
-192.802400	-0.052572
-191.802200	-0.049352
-190.823500	-0.046577
-189.835600	-0.043399
-188.821600	-0.040405
-187.837400	-0.037311
-186.822800	-0.034908
-185.829500	-0.033116
-184.840200	-0.032178
-183.827900	-0.031413
-182.829400	-0.030539
-181.821400	-0.029523
-180.837600	-0.027755
-179.839800	-0.026588
-178.867300	-0.025333
-177.890700	-0.023550
-176.880800	-0.021467
-175.864900	-0.019186
-174.863300	-0.016549
-173.866600	-0.015752
-172.870800	-0.016098
-171.887000	-0.015368
-170.875300	-0.015299
-169.872500	-0.014059
-168.872500	-0.013259
-167.874600	-0.013301
-166.875600	-0.012136
-165.866500	-0.010683
-164.855600	-0.007807
-163.853400	-0.006060
-162.849600	-0.005028
-161.862100	-0.004828
-160.866500	-0.005340
-159.878100	-0.005965
-158.863700	-0.006285
-157.852500	-0.006143
-156.836900	-0.005949
-155.826900	-0.004896
-154.844700	-0.003467
-153.830800	-0.001640
-152.844100	-0.000162
-151.858500	0.001419
-150.858400	0.001769
-149.892600	0.001250
-148.909000	0.001305
-147.904300	0.001541
-146.919200	0.002269
-145.897200	0.003503
-144.896000	0.005414
-143.891100	0.006519
-142.883200	0.007724
-141.895700	0.008837
-140.891300	0.008272
-139.901500	0.008658
-138.901800	0.010551
-137.883800	0.012624
-136.886400	0.014419
-135.898400	0.015300
-134.912200	0.013767
-133.919200	0.012543
-132.897400	0.011887
-131.884700	0.012313
-130.860100	0.013389
-129.862100	0.013714
-128.897900	0.015259
-127.895200	0.016001
-126.903100	0.017898
-125.912800	0.020405
-124.886100	0.020677
-123.880200	0.020489
-122.883700	0.019331
-121.885300	0.018170
-120.904800	0.018455
-119.906100	0.019537
-118.899300	0.020527
-117.888200	0.020865
-116.894300	0.021140
-115.917600	0.021261
-114.923300	0.022146
-113.924800	0.022924
-112.926200	0.024269
-111.895700	0.025357
-110.895000	0.025733
-109.906900	0.026187
-108.886600	0.026265
-107.893400	0.025831
-106.906100	0.025805
-105.891000	0.025623
-104.896300	0.025392
-103.909400	0.027240
-102.891700	0.027309
-101.914400	0.029351
-100.911400	0.030405
-99.899020	0.030664
-98.910420	0.031615
-97.897590	0.031247
-96.904010	0.031153
-95.902790	0.031023
-94.918820	0.032589
-93.941470	0.033464
-92.922490	0.035390
-91.937540	0.035310
-90.925770	0.035357
-89.916640	0.034978
-88.966130	0.034645
-87.961530	0.036404
-86.949370	0.035737
-85.942410	0.036994
-84.919070	0.036975
-83.909580	0.036872
-82.917330	0.037373
-81.902490	0.037030
-80.903340	0.037452
-79.917520	0.036329
-78.908230	0.036753
-77.943550	0.037316
-76.932280	0.038116
-75.942740	0.040643
-74.948460	0.042011
-73.931140	0.042314
-72.934980	0.041918
-71.919550	0.041156
-70.928510	0.040540
-69.924510	0.040962
-68.923620	0.041451
-67.929020	0.041274
-66.938020	0.041472
-65.938550	0.041639
-64.954670	0.042799
-63.943600	0.043798
-62.947930	0.044644
-61.954430	0.045131
-60.939380	0.044229
-59.963530	0.043605
-58.973600	0.043270
-57.949350	0.043195
-56.956210	0.043517
-55.952190	0.044291
-54.930850	0.045313
-53.938730	0.046451
-52.916080	0.047675
-51.895340	0.048665
-50.866330	0.048793
-49.883220	0.048580
-48.887080	0.049260
-47.901150	0.048863
-46.926540	0.048397
-45.920800	0.048179
-44.919140	0.047148
-43.903470	0.046944
-42.901480	0.047458
-41.878810	0.047943
-40.891430	0.048469
-39.892420	0.048835
-38.910230	0.049453
-37.946660	0.050473
-36.974060	0.051266
-35.996350	0.052205
-34.995490	0.051655
-33.983670	0.050924
-32.968400	0.050616
-31.955520	0.050391
-30.956590	0.050716
-29.956860	0.050738
-28.952550	0.050121
-27.955490	0.049500
-26.937490	0.050171
-25.937690	0.051052
-24.938230	0.052183
-23.931270	0.052807
-22.937560	0.051868
-21.933050	0.051440
-20.946870	0.050831
-19.955690	0.051130
-18.970130	0.051372
-17.991990	0.051781
-16.984050	0.052809
-15.980980	0.052813
-14.972210	0.054151
-13.952250	0.054535
-12.941500	0.054265
-11.950140	0.054393
-10.945650	0.053793
-9.941471	0.052657
-8.942643	0.052597
-7.935032	0.053123
-6.932522	0.053184
-5.933199	0.054344
-4.928278	0.055160
-3.922054	0.055211
-2.926512	0.055709
-1.953243	0.055837
-0.991596	0.056193
-0.018871	0.056499
0.952136	0.057515
1.943914	0.058572
2.935791	0.058182
3.903712	0.058062
4.900476	0.057709
5.909754	0.056720
6.899122	0.056887
7.904158	0.057198
8.910761	0.057173
9.900657	0.057773
10.916620	0.058734
11.916900	0.060073
12.899140	0.061130
13.887940	0.061222
14.881800	0.061107
15.897420	0.059642
16.894710	0.058466
17.895970	0.059228
18.908570	0.059904
19.909820	0.060642
20.919560	0.062093
21.927140	0.061938
22.893520	0.062155
23.877620	0.063837
24.877110	0.064464
25.858590	0.065158
26.878040	0.064804
27.881880	0.064067
28.874870	0.063398
29.871710	0.062748
30.839020	0.062210
31.815510	0.062438
32.796110	0.062477
33.797090	0.064246
34.832020	0.066621
35.841270	0.067866
36.849390	0.069232
37.850600	0.068607
38.832170	0.067631
39.836700	0.066664
40.843070	0.065816
41.833430	0.066531
42.836280	0.067328
43.835190	0.068570
44.841800	0.070178
45.852500	0.070810
46.863610	0.070875
47.884570	0.070077
48.894960	0.070069
49.892020	0.069219
50.893010	0.070179
51.852070	0.072516
52.818420	0.073468
53.814150	0.075017
54.790240	0.076097
55.804710	0.076532
56.808180	0.077425
57.786740	0.077128
58.808380	0.077364
59.809720	0.078562
60.817310	0.078397
61.831680	0.079392
