-599.7782	-9.063121	-598.1901	-6.560163	-598.087	-5.898735	-597.9806	-5.437879	-597.8862	-5.267302	-597.7977	-5.180582	-597.6685	-5.143403	-597.5695	-5.122733	-597.5221	-5.114359	-597.4008	-5.113271	-597.2773	-5.131347	-597.1737	-5.13451	-597.0768	-5.118391	-596.9886	-5.111153	-596.9058	-5.097461	-596.7581	-5.083099	-596.666	-5.065204	-596.5987	-5.039319	-596.4948	-5.015956	-596.3934	-4.988656	-596.2588	-4.9658	-596.2284	-4.934361	-596.0793	-4.910371	-595.9811	-4.881075	-595.8583	-4.859706	-595.7972	-4.835726	-595.7177	-4.813142	-595.5757	-4.793582	-595.5244	-4.776989	-595.3909	-4.758017	-595.2701	-4.755629	-595.1882	-4.736213	-595.0638	-4.720491	-594.9657	-4.710961	-594.8629	-4.70071	-594.7354	-4.690595	-594.655	-4.679837	-594.5734	-4.669981	-594.4672	-4.658019	-594.3492	-4.649167	-594.2612	-4.646077	-594.1913	-4.627637	-594.0547	-4.618309	-594.0023	-4.609079	-593.8685	-4.596537	-593.7367	-4.589182	-594.1892	-4.605991	-594.0588	-4.574443	-593.9483	-4.552287	-593.8756	-4.539533	-593.7711	-4.527349	-593.6768	-4.517258	-593.5346	-4.510171	-593.4745	-4.50474	-593.3547	-4.498895	-593.244	-4.506359	-593.1625	-4.494509	-593.1121	-4.48736	-592.9355	-4.487691	-592.8898	-4.483771	-592.7545	-4.481447	-592.6354	-4.479738	-592.5761	-4.479569	-592.4377	-4.477891	-592.392	-4.47594	-592.2723	-4.481215	-592.1404	-4.470274	-592.0233	-4.471912	-591.916	-4.466795	-591.8483	-4.469114	-591.7734	-4.468254	-591.6243	-4.463469	-591.5325	-4.468164	-591.4577	-4.468061	-591.317	-4.465329	-591.2131	-4.472775	-591.1343	-4.466328	-591.0645	-4.460281	-590.9689	-4.458665	-590.8666	-4.456289	-590.7784	-4.451141	-590.6284	-4.454871	-590.5055	-4.447906	-590.4166	-4.448746	-590.3259	-4.44518	-590.2466	-4.452562	-590.1095	-4.43663	-590.0331	-4.439164	-589.9519	-4.440874	-589.8422	-4.435812
-599.5588	-9.046047	-598.7617	-6.535783	-598.6865	-5.876837	-598.6531	-5.413163	-598.5908	-5.242813	-598.5747	-5.156434	-598.4652	-5.117951	-598.4289	-5.098997	-598.4271	-5.091251	-598.3546	-5.091763	-598.2994	-5.120415	-598.1912	-5.123719	-598.0941	-5.106799	-597.9594	-5.098428	-597.8768	-5.085971	-597.7541	-5.069588	-597.6903	-5.051075	-597.6093	-5.027417	-597.5049	-5.001732	-597.3755	-4.97469	-597.2809	-4.954935	-597.2394	-4.920046	-597.1075	-4.895067	-596.9957	-4.867919	-596.8759	-4.845588	-596.8021	-4.822883	-596.7074	-4.800841	-596.5546	-4.779884	-596.5148	-4.762887	-596.3782	-4.745935	-596.2732	-4.74257	-596.189	-4.720934	-596.0459	-4.707214	-595.9656	-4.697695	-595.8484	-4.686926	-595.7515	-4.67836	-595.6313	-4.665749	-595.5345	-4.655815	-595.4723	-4.645287	-595.3552	-4.637344	-595.2449	-4.633306	-595.2142	-4.614673	-595.0325	-4.604201	-594.9793	-4.59529	-594.8744	-4.585293	-594.7278	-4.576448	-595.1967	-4.59104	-595.0461	-4.562466	-594.9312	-4.541891	-594.8714	-4.525072	-594.7767	-4.515004	-594.68	-4.503378	-594.532	-4.496097	-594.4486	-4.493098	-594.3516	-4.485372	-594.2521	-4.494439	-594.1688	-4.481076	-594.1043	-4.474417	-593.9518	-4.474586	-593.894	-4.472025	-593.7628	-4.467809	-593.6643	-4.467461	-593.5889	-4.467776	-593.4781	-4.464039	-593.3943	-4.463258	-593.2792	-4.470432	-593.1555	-4.457961	-593.0353	-4.459532	-592.9451	-4.458111	-592.8348	-4.457788	-592.7666	-4.456051	-592.6304	-4.454071	-592.5189	-4.456125	-592.4582	-4.456661	-592.291	-4.454501	-592.2106	-4.462287	-592.1499	-4.454758	-592.0616	-4.450126	-591.9597	-4.446921	-591.8636	-4.444026	-591.7695	-4.441949	-591.624	-4.442806	-591.511	-4.437648	-591.4206	-4.437687	-591.3255	-4.433242	-591.2471	-4.441586	-591.0873	-4.426953	-591.0237	-4.427339	-590.9526	-4.428135	-590.8375	-4.424431
-599.0646	-9.022676	-598.821	-6.504262	-598.7969	-5.846743	-598.8185	-5.381558	-598.809	-5.210133	-598.8382	-5.123458	-598.7813	-5.083214	-598.8038	-5.063356	-598.8401	-5.055009	-598.815	-5.054998	-598.8376	-5.081874	-598.7651	-5.088617	-598.7085	-5.070122	-598.6309	-5.061959	-598.5913	-5.052443	-598.511	-5.036973	-598.5129	-5.018632	-598.4587	-4.996675	-598.4059	-4.971198	-598.3376	-4.948227	-598.2844	-4.943138	-598.229	-4.904638	-598.0956	-4.881094	-597.9844	-4.855031	-597.8962	-4.832784	-597.8133	-4.809428	-597.7	-4.788795	-597.5667	-4.766652	-597.5173	-4.74882	-597.3681	-4.733493	-597.2686	-4.729748	-597.1821	-4.707869	-597.0559	-4.695023	-596.9512	-4.683793	-596.8342	-4.673757	-596.7491	-4.665121	-596.629	-4.65241	-596.5284	-4.641849	-596.4709	-4.633063	-596.3522	-4.623346	-596.2458	-4.620641	-596.2009	-4.60159	-596.0252	-4.590963	-595.9655	-4.581676	-595.8837	-4.573978	-595.7015	-4.563769	-596.1853	-4.576403	-596.0323	-4.550724	-595.931	-4.529731	-595.8713	-4.511464	-595.7979	-4.503485	-595.6725	-4.489475	-595.5262	-4.484524	-595.4484	-4.480751	-595.3516	-4.472954	-595.2746	-4.481454	-595.1609	-4.469421	-595.0942	-4.463497	-594.9599	-4.46311	-594.8994	-4.460127	-594.7619	-4.45419	-594.6654	-4.454562	-594.5728	-4.457132	-594.4781	-4.452555	-594.3796	-4.451709	-594.2864	-4.457808	-594.1707	-4.447896	-594.04	-4.446752	-593.9545	-4.447019	-593.8274	-4.445642	-593.7769	-4.443729	-593.611	-4.443201	-593.5234	-4.443923	-593.4572	-4.444112	-593.3206	-4.444869	-593.2417	-4.450705	-593.1719	-4.443445	-593.0657	-4.441432	-592.9574	-4.436235	-592.8518	-4.43231	-592.7709	-4.432833	-592.64	-4.43165	-592.5054	-4.427024	-592.4199	-4.426336	-592.3384	-4.421916	-592.2732	-4.431179	-592.0948	-4.416718	-592.0074	-4.415253	-591.9486	-4.417047	-591.8161	-4.414397
-598.314	-8.991716	-598.3712	-6.466411	-598.3944	-5.810544	-598.5051	-5.344262	-598.5104	-5.170691	-598.6044	-5.083187	-598.6175	-5.041495	-598.6752	-5.020487	-598.7448	-5.011064	-598.7673	-5.012354	-598.8556	-5.035986	-598.8425	-5.04425	-598.8212	-5.026189	-598.7862	-5.016825	-598.8031	-5.006642	-598.7902	-4.993328	-598.8425	-4.975636	-598.8234	-4.952929	-598.8118	-4.929097	-598.8071	-4.90638	-598.8075	-4.900491	-598.7872	-4.863006	-598.6992	-4.841113	-598.6324	-4.817316	-598.6114	-4.798808	-598.5687	-4.775172	-598.5186	-4.754992	-598.4436	-4.73405	-598.4216	-4.719771	-598.3424	-4.708587	-598.2809	-4.715159	-598.1821	-4.694015	-598.0656	-4.683838	-597.968	-4.670641	-597.8168	-4.659766	-597.7636	-4.652397	-597.6437	-4.639876	-597.5208	-4.629835	-597.4898	-4.620807	-597.3426	-4.609783	-597.2492	-4.607751	-597.1958	-4.591354	-597.0389	-4.577766	-596.9602	-4.571	-596.8879	-4.561898	-596.7202	-4.549796	-597.1727	-4.563975	-597.0335	-4.536734	-596.9423	-4.517245	-596.853	-4.498948	-596.8013	-4.491705	-596.6736	-4.478045	-596.5222	-4.473183	-596.4515	-4.46938	-596.3459	-4.461271	-596.2678	-4.470211	-596.1426	-4.457255	-596.0805	-4.450881	-595.9669	-4.452125	-595.8875	-4.448539	-595.7543	-4.44115	-595.6801	-4.443097	-595.5338	-4.44496	-595.4847	-4.441243	-595.3749	-4.440587	-595.277	-4.445491	-595.1701	-4.434364	-595.0364	-4.435545	-594.9578	-4.437254	-594.8182	-4.432557	-594.7761	-4.43335	-594.6295	-4.431851	-594.5332	-4.433504	-594.4562	-4.432718	-594.3331	-4.434604	-594.2332	-4.438245	-594.1888	-4.431085	-594.0686	-4.431372	-593.9615	-4.423612	-593.8625	-4.421236	-593.7472	-4.421873	-593.6523	-4.418239	-593.5383	-4.417087	-593.4303	-4.416038	-593.358	-4.411047	-593.2981	-4.420407	-593.1076	-4.407499	-593.026	-4.404524	-592.9413	-4.406347	-592.8362	-4.403895
-597.3208	-8.951041	-597.4407	-6.422426	-597.527	-5.76715	-597.6731	-5.300765	-597.7452	-5.124416	-597.8693	-5.034781	-597.9558	-4.993361	-598.0306	-4.971745	-598.1593	-4.959786	-598.2343	-4.962369	-598.3718	-4.981592	-598.4075	-4.99053	-598.4379	-4.973366	-598.4534	-4.963428	-598.4859	-4.953509	-598.5669	-4.940713	-598.6643	-4.923819	-598.6708	-4.901207	-598.7239	-4.878049	-598.778	-4.856138	-598.8376	-4.848685	-598.824	-4.81298	-598.8022	-4.791966	-598.8086	-4.768956	-598.8285	-4.750077	-598.8457	-4.729508	-598.8492	-4.709098	-598.8026	-4.689076	-598.8159	-4.674576	-598.8231	-4.665094	-598.8171	-4.670987	-598.7412	-4.653664	-598.6848	-4.64323	-598.6235	-4.632826	-598.5253	-4.62423	-598.5511	-4.615558	-598.4564	-4.605842	-598.4105	-4.599396	-598.3787	-4.590287	-598.3148	-4.585557	-598.2744	-4.596361	-598.1906	-4.578534	-598.0232	-4.566854	-597.9615	-4.559675	-597.8889	-4.550247	-599.8038	-3.462871	-598.1558	-4.551724	-598.0411	-4.523973	-597.9518	-4.507042	-597.8636	-4.488365	-597.7828	-4.480563	-597.6627	-4.467058	-597.5294	-4.461752	-597.4655	-4.458753	-597.3351	-4.449825	-597.2801	-4.459155	-597.1525	-4.444228	-597.071	-4.438884	-596.9453	-4.440019	-596.8572	-4.437387	-596.7469	-4.429459	-596.6812	-4.43061	-596.5434	-4.432257	-596.4894	-4.43035	-596.3679	-4.429917	-596.2762	-4.436357	-596.1612	-4.423493	-596.0438	-4.423659	-595.9716	-4.425786	-595.8418	-4.419844	-595.7656	-4.423797	-595.6431	-4.420688	-595.5626	-4.421882	-595.4518	-4.422125	-595.3323	-4.422936	-595.2325	-4.425968	-595.1747	-4.419484	-595.0511	-4.420146	-594.9448	-4.413348	-594.8663	-4.410482	-594.729	-4.410395	-594.6826	-4.406378	-594.5574	-4.406983	-594.4573	-4.405853	-594.3572	-4.39977	-594.2969	-4.408547	-594.1249	-4.397825	-594.0396	-4.393136	-593.9595	-4.394811	-593.8545	-4.391173
-596.3042	-8.920886	-596.4386	-6.390368	-596.5074	-5.735803	-596.6651	-5.270576	-596.7416	-5.088967	-596.8369	-4.998665	-596.9577	-4.955871	-597.0157	-4.928496	-597.1511	-4.916102	-597.2452	-4.9155	-597.3586	-4.92004	-597.4487	-4.930164	-597.5267	-4.913749	-597.6282	-4.903086	-597.7234	-4.89253	-597.8336	-4.88137	-597.9561	-4.863558	-598.0218	-4.841023	-598.1352	-4.81993	-598.2386	-4.796885	-598.3359	-4.787071	-598.384	-4.755085	-598.3942	-4.734248	-598.4454	-4.712174	-598.5265	-4.692588	-598.6038	-4.672269	-598.6471	-4.653814	-598.6897	-4.635676	-598.7087	-4.620546	-598.7748	-4.612278	-598.808	-4.616507	-598.8093	-4.60346	-598.803	-4.592028	-598.7733	-4.582737	-598.7323	-4.576932	-598.799	-4.567835	-598.8055	-4.559751	-598.777	-4.554877	-598.7889	-4.54546	-598.7791	-4.54125	-598.8107	-4.552816	-598.7516	-4.537367	-598.6439	-4.52795	-598.6264	-4.521021	-598.6062	-4.51363	-599.568	-3.447315	-598.7062	-4.510277	-598.6603	-4.483465	-598.6221	-4.465938	-598.5683	-4.452183	-598.5355	-4.443869	-598.4799	-4.435839	-598.4158	-4.431174	-598.4111	-4.430022	-598.3061	-4.426091	-598.2739	-4.447423	-598.1566	-4.432535	-598.0963	-4.430176	-597.949	-4.427756	-597.8722	-4.425331	-597.7421	-4.419149	-597.675	-4.420524	-597.5292	-4.421567	-597.4637	-4.421113	-597.3611	-4.421441	-597.2769	-4.424195	-597.1574	-4.415043	-597.0532	-4.412635	-596.9821	-4.41463	-596.8376	-4.40995	-596.7872	-4.413418	-596.65	-4.409749	-596.5702	-4.412353	-596.4395	-4.412229	-596.3514	-4.41245	-596.2333	-4.414621	-596.1731	-4.408172	-596.0467	-4.409015	-595.9514	-4.403454	-595.8823	-4.399737	-595.7343	-4.399822	-595.6877	-4.395497	-595.5712	-4.394805	-595.4526	-4.393707	-595.3326	-4.389911	-595.2903	-4.397421	-595.1332	-4.386959	-595.038	-4.381552	-594.9448	-4.383899	-594.8581	-4.38112
-595.3229	-8.889688	-595.4264	-6.361527	-595.5288	-5.707768	-595.6636	-5.24195	-595.7329	-5.056876	-595.8328	-4.966469	-595.97	-4.922952	-596.0184	-4.891595	-596.1799	-4.878313	-596.2513	-4.877581	-596.3347	-4.880492	-596.4249	-4.888017	-596.5361	-4.873175	-596.6334	-4.858355	-596.7104	-4.846676	-596.8264	-4.834667	-596.9582	-4.814581	-597.0219	-4.791055	-597.153	-4.76952	-597.2568	-4.74006	-597.3554	-4.71734	-597.4305	-4.690209	-597.5188	-4.667109	-597.5975	-4.647253	-597.7267	-4.628773	-597.8427	-4.607401	-597.9521	-4.589746	-598.0345	-4.573838	-598.1338	-4.558023	-598.2334	-4.550129	-598.3235	-4.554429	-598.3505	-4.542416	-598.4159	-4.53246	-598.4408	-4.52434	-598.4608	-4.518014	-598.5861	-4.51095	-598.6323	-4.503458	-598.6582	-4.498954	-598.705	-4.489634	-598.7296	-4.4878	-598.8219	-4.497056	-598.8326	-4.485041	-598.7625	-4.477219	-598.7725	-4.47149	-598.8247	-4.464373	-599.0781	-3.423833	-598.7662	-4.457399	-598.7905	-4.429902	-598.7864	-4.413931	-598.7954	-4.401661	-598.7886	-4.393649	-598.8033	-4.389309	-598.7888	-4.382831	-598.8124	-4.384391	-598.7791	-4.383718	-598.7744	-4.40167	-598.7216	-4.38827	-598.7175	-4.388432	-598.6092	-4.388132	-598.5654	-4.387774	-598.4827	-4.385659	-598.4843	-4.387005	-598.4105	-4.388937	-598.4046	-4.392242	-598.3389	-4.395959	-598.2934	-4.413771	-598.181	-4.403747	-598.0672	-4.402967	-597.9813	-4.404315	-597.8462	-4.399014	-597.7781	-4.40294	-597.6733	-4.39976	-597.5842	-4.403088	-597.4535	-4.402487	-597.3401	-4.401356	-597.2422	-4.4046	-597.1768	-4.397629	-597.06	-4.399478	-596.9385	-4.392991	-596.8871	-4.389822	-596.7104	-4.390515	-596.6816	-4.385555	-596.5744	-4.38402	-596.4309	-4.383089	-596.3289	-4.381046	-596.2647	-4.385546	-596.1376	-4.376289	-596.0369	-4.372732	-595.946	-4.372561	-595.865	-4.369918
-594.3364	-8.858502	-594.4381	-6.334355	-594.535	-5.680571	-594.63	-5.213049	-594.7448	-5.02804	-594.8395	-4.935037	-594.9453	-4.88952	-595.025	-4.857798	-595.19	-4.844647	-595.2569	-4.841257	-595.3359	-4.842691	-595.4144	-4.850123	-595.5315	-4.833292	-595.6577	-4.818164	-595.707	-4.806062	-595.8033	-4.7924	-595.955	-4.771154	-596.0137	-4.74833	-596.1639	-4.726471	-596.2671	-4.694689	-596.3604	-4.671675	-596.437	-4.64468	-596.5182	-4.619005	-596.6132	-4.599856	-596.7247	-4.579732	-596.8292	-4.556955	-596.9358	-4.539843	-597.0292	-4.522613	-597.1279	-4.50246	-597.2167	-4.492623	-597.3182	-4.484604	-597.4232	-4.472263	-597.5319	-4.46392	-597.5972	-4.45789	-597.6836	-4.45063	-597.8497	-4.444605	-597.9269	-4.438879	-598.0353	-4.4328	-598.1016	-4.425047	-598.1954	-4.425877	-598.3414	-4.430402	-598.3928	-4.421905	-598.3644	-4.416791	-598.4474	-4.409394	-598.5428	-4.404815	-598.3293	-3.393072	-598.3567	-4.393104	-598.4016	-4.368399	-598.4591	-4.352942	-598.5269	-4.340262	-598.5585	-4.333403	-598.6042	-4.331564	-598.6633	-4.324565	-598.7039	-4.327673	-598.7338	-4.328067	-598.7951	-4.344118	-598.7959	-4.33415	-598.8304	-4.337941	-598.7756	-4.33539	-598.7756	-4.336385	-598.7355	-4.337968	-598.7924	-4.336471	-598.8001	-4.340586	-598.7925	-4.347056	-598.8208	-4.350546	-598.8127	-4.369671	-598.745	-4.362472	-598.6938	-4.360713	-598.6515	-4.365573	-598.5767	-4.36366	-598.5359	-4.366296	-598.473	-4.366461	-598.4451	-4.370582	-598.3661	-4.373812	-598.2936	-4.376754	-598.2481	-4.395612	-598.1766	-4.387941	-598.0713	-4.389189	-597.9563	-4.383533	-597.8961	-4.380224	-597.729	-4.380912	-597.6716	-4.378075	-597.5488	-4.373872	-597.4252	-4.371646	-597.3226	-4.371523	-597.2358	-4.374725	-597.1275	-4.367182	-597.032	-4.363649	-596.9544	-4.362261	-596.8639	-4.359811
-593.3553	-8.830439	-593.4413	-6.30859	-593.5149	-5.653597	-593.6084	-5.1855	-593.7516	-4.999764	-593.8455	-4.905421	-593.924	-4.857991	-594.03	-4.826072	-594.1649	-4.812545	-594.2547	-4.805015	-594.3168	-4.806253	-594.4115	-4.813526	-594.5241	-4.795021	-594.6627	-4.779891	-594.7133	-4.766782	-594.8073	-4.752314	-594.9523	-4.729746	-595.0127	-4.707538	-595.1719	-4.684453	-595.2885	-4.653308	-595.345	-4.628677	-595.4412	-4.602893	-595.5289	-4.574512	-595.6002	-4.556623	-595.7325	-4.536462	-595.8231	-4.512808	-595.9309	-4.494436	-596.049	-4.476401	-596.1351	-4.457016	-596.1945	-4.446192	-596.3165	-4.437027	-596.426	-4.423377	-596.5292	-4.4156	-596.6136	-4.408646	-596.6929	-4.398956	-596.8224	-4.39364	-596.9066	-4.386937	-596.9989	-4.377584	-597.1149	-4.369964	-597.1978	-4.365613	-597.3309	-4.355621	-597.443	-4.35096	-597.5157	-4.34762	-597.5881	-4.339955	-597.7599	-4.336111	-597.3303	-3.354463	-597.4291	-4.321099	-597.5068	-4.298271	-597.6312	-4.281029	-597.7416	-4.270336	-597.8408	-4.263656	-597.9201	-4.264947	-598.0463	-4.257333	-598.1089	-4.260432	-598.2189	-4.262098	-598.2958	-4.276004	-598.3477	-4.270452	-598.4194	-4.277677	-598.4484	-4.273186	-598.5137	-4.274293	-598.5122	-4.278604	-598.6061	-4.277341	-598.6517	-4.281173	-598.7002	-4.289896	-598.7737	-4.293666	-598.8344	-4.310919	-598.806	-4.309395	-598.7937	-4.30547	-598.8123	-4.31217	-598.7766	-4.314884	-598.7817	-4.313116	-598.7946	-4.318497	-598.7946	-4.322949	-598.78	-4.325116	-598.7642	-4.332465	-598.756	-4.350891	-598.761	-4.345383	-598.6936	-4.347475	-598.6443	-4.345058	-598.6136	-4.342045	-598.522	-4.345402	-598.4876	-4.345084	-598.4139	-4.341036	-598.3339	-4.340787	-598.2816	-4.348261	-598.2275	-4.365044	-598.1218	-4.357615	-598.0544	-4.35443	-597.9652	-4.352314	-597.8498	-4.350711
-592.336	-8.80158	-592.4209	-6.285431	-592.5292	-5.627283	-592.5973	-5.158617	-592.7582	-4.973974	-592.847	-4.875477	-592.9403	-4.827007	-593.0352	-4.79651	-593.1685	-4.779448	-593.2531	-4.771578	-593.3266	-4.773593	-593.4174	-4.77884	-593.5235	-4.758954	-593.6735	-4.743554	-593.6915	-4.729091	-593.8138	-4.713251	-593.9749	-4.691748	-594.0197	-4.666435	-594.1484	-4.644527	-594.2995	-4.614171	-594.3365	-4.587259	-594.4395	-4.562445	-594.529	-4.533923	-594.626	-4.515452	-594.7446	-4.495962	-594.8269	-4.471237	-594.95	-4.451488	-595.0343	-4.432868	-595.1449	-4.414382	-595.2004	-4.402573	-595.3304	-4.39267	-595.4022	-4.378334	-595.5421	-4.371713	-595.634	-4.363776	-595.7015	-4.352226	-595.8531	-4.347605	-595.8948	-4.339338	-596.0024	-4.330061	-596.1152	-4.323259	-596.2007	-4.317948	-596.3103	-4.306895	-596.4488	-4.302522	-596.5214	-4.297597	-596.5826	-4.290491	-596.7404	-4.283777	-596.3211	-3.326453	-596.4297	-4.272215	-596.5194	-4.247378	-596.619	-4.228897	-596.7562	-4.216997	-596.8391	-4.210329	-596.9071	-4.209166	-597.027	-4.201107	-597.0823	-4.201557	-597.2187	-4.199856	-597.3077	-4.200889	-597.3932	-4.198047	-597.5082	-4.204151	-597.6041	-4.202002	-597.7142	-4.203447	-597.7692	-4.208221	-597.9103	-4.207435	-598.0226	-4.212077	-598.1245	-4.222135	-598.2455	-4.223597	-598.3481	-4.243058	-598.3636	-4.242354	-598.4055	-4.240481	-598.4356	-4.247855	-598.4995	-4.251202	-598.5458	-4.251709	-598.5992	-4.257641	-598.6646	-4.262512	-598.6879	-4.264933	-598.7437	-4.274887	-598.7695	-4.292178	-598.8076	-4.288197	-598.827	-4.292455	-598.8043	-4.291474	-598.8071	-4.288926	-598.8041	-4.295322	-598.7999	-4.295986	-598.7738	-4.292621	-598.7472	-4.293851	-598.7497	-4.301993	-598.716	-4.317859	-598.7015	-4.313897	-598.686	-4.31487	-598.6285	-4.310621	-598.5532	-4.311485
