Potencial	Intensidad
mv	ua
FcAu	
-100.36950	-1.83263
-100.15440	-1.81193
-99.68494	-1.78632
-98.96498	-1.75304
-98.01045	-1.71737
-97.00166	-1.69518
-96.00452	-1.67404
-95.01527	-1.65875
-93.98869	-1.64154
-92.98442	-1.62871
-91.98335	-1.61528
-90.98390	-1.59979
-89.99659	-1.58503
-89.00758	-1.56987
-87.98986	-1.55505
-86.97250	-1.54080
-85.96588	-1.52599
-84.97640	-1.51748
-83.99438	-1.51011
-82.99447	-1.50620
-81.98538	-1.50237
-80.95656	-1.49406
-79.96278	-1.48667
-78.96884	-1.47778
-77.96477	-1.46520
-76.97326	-1.45404
-75.96573	-1.44180
-74.95982	-1.42849
-73.96989	-1.42079
-72.97971	-1.40952
-71.97989	-1.39776
-70.99977	-1.39041
-70.00831	-1.38452
-68.99876	-1.38069
-67.98544	-1.37729
-66.97708	-1.36871
-65.97866	-1.35914
-64.98129	-1.35054
-63.98577	-1.34347
-62.98431	-1.33837
-61.96271	-1.33074
-60.96326	-1.31946
-59.95787	-1.30552
-58.95568	-1.29419
-57.96751	-1.28764
-56.97973	-1.28442
-55.97208	-1.28362
-54.96185	-1.27876
-53.96093	-1.27146
-52.93432	-1.26642
-51.95485	-1.26002
-50.95005	-1.25530
-49.95134	-1.24958
-48.97615	-1.24059
-47.95478	-1.22970
-46.97158	-1.22327
-45.96077	-1.21618
-44.95982	-1.21226
-43.95395	-1.20944
-42.94674	-1.20428
-41.93845	-1.19849
-40.92761	-1.19162
-39.96721	-1.18597
-38.98335	-1.17849
-38.00721	-1.17036
-37.01672	-1.16180
-35.99677	-1.15330
-34.98403	-1.14514
-33.98097	-1.14200
-32.96120	-1.13918
-31.96469	-1.13744
-30.95312	-1.13444
-29.93391	-1.12720
-28.95719	-1.12035
-27.95563	-1.11126
-26.96041	-1.10216
-25.97315	-1.09560
-24.95277	-1.08683
-23.95704	-1.07967
-22.96919	-1.07036
-21.97293	-1.06148
-20.99272	-1.05776
-19.99377	-1.05630
-18.98604	-1.05787
-17.99036	-1.05698
-16.95789	-1.05130
-15.94853	-1.04295
-14.95216	-1.03511
-13.93242	-1.02715
-12.96730	-1.02427
-11.97639	-1.01932
-10.95693	-1.00863
-9.97050	-0.99931
-8.97576	-0.99175
-7.95131	-0.98689
-6.96562	-0.98800
-5.94727	-0.98973
-4.90480	-0.98391
-3.93605	-0.98236
-2.96116	-0.98060
-1.99581	-0.97743
-1.03141	-0.97534
-0.05484	-0.97048
0.93529	-0.96077
1.93913	-0.94872
2.93295	-0.94420
3.94463	-0.93806
4.95960	-0.93533
5.92542	-0.93764
6.90578	-0.93449
7.89635	-0.93006
8.88795	-0.92560
9.91309	-0.91869
10.91289	-0.91087
11.91139	-0.90096
12.90729	-0.89394
13.88554	-0.88670
14.89680	-0.87967
15.89351	-0.87803
16.90071	-0.87655
17.91149	-0.87318
18.90504	-0.87134
19.92499	-0.86338
20.92665	-0.85352
21.94171	-0.84394
22.94179	-0.83176
23.92140	-0.82389
24.90614	-0.81621
25.88495	-0.81072
26.88342	-0.79998
27.86731	-0.79114
28.85840	-0.78342
29.83648	-0.77595
30.81612	-0.77269
31.82382	-0.76411
32.83653	-0.75032
33.85905	-0.73486
34.87414	-0.72172
35.88936	-0.71126
36.89376	-0.70379
37.87080	-0.69627
38.87202	-0.68110
39.85542	-0.66223
40.85737	-0.64639
41.88062	-0.62977
42.86657	-0.62060
43.88685	-0.61179
44.88195	-0.59577
45.88657	-0.57979
46.90586	-0.56247
47.89943	-0.54680
48.89130	-0.53309
49.88673	-0.51482
50.88765	-0.49556
51.87027	-0.47429
52.89194	-0.44675
53.88806	-0.42678
54.87399	-0.39981
55.88068	-0.37519
56.83685	-0.35919
57.82834	-0.33318
58.81461	-0.30947
59.82182	-0.28409
60.83655	-0.25504
61.84110	-0.22376
62.83490	-0.19692
63.82433	-0.16117
64.83013	-0.13128
65.83836	-0.10236
66.86772	-0.06989
67.86995	-0.03997
68.89723	-0.00267
69.88885	0.03180
70.88997	0.06764
71.91005	0.09932
72.88582	0.13140
73.88683	0.16572
74.87703	0.19833
75.85934	0.23705
76.85379	0.28312
77.86493	0.32487
78.86868	0.36874
79.87881	0.40755
80.87889	0.44203
81.87009	0.48113
82.86900	0.51698
83.85184	0.55994
84.87409	0.60701
85.86727	0.65271
86.86880	0.70744
87.86897	0.76122
88.84081	0.80945
89.84381	0.86331
90.85002	0.91022
91.86566	0.95468
92.87967	1.00210
93.87164	1.05022
94.85957	1.10715
95.84129	1.16562
96.84084	1.23527
97.89314	1.31100
98.91792	1.37589
99.94054	1.44211
100.96700	1.50504
101.93630	1.55776
102.91630	1.62114
103.91480	1.68953
104.88840	1.75214
105.87820	1.82461
106.86440	1.90304
107.85000	1.98361
108.84030	2.06889
109.83830	2.15767
110.85950	2.24385
111.86450	2.32177
112.85930	2.40279
113.84960	2.49677
114.83310	2.58451
115.82860	2.68608
116.84320	2.79992
117.86630	2.89588
118.87350	2.99975
119.86980	3.10987
120.86560	3.21101
121.85230	3.32050
122.84550	3.43396
123.86620	3.55172
124.85890	3.66780
125.84100	3.79527
126.84420	3.93529
127.81870	4.06597
128.81490	4.20476
129.84470	4.35160
130.83380	4.47771
131.84350	4.60710
132.82780	4.74726
133.80310	4.87842
134.81090	5.03442
135.80380	5.20538
136.81460	5.38558
137.82680	5.57029
138.83260	5.74085
139.85850	5.91390
140.85590	6.07564
141.84090	6.23236
142.82710	6.41027
143.81120	6.58002
144.81900	6.75702
145.82490	6.96242
146.85160	7.16346
147.85350	7.37908
148.88290	7.60629
149.90060	7.80846
150.91230	8.00675
151.88880	8.19528
152.84310	8.37131
153.83000	8.57069
154.79790	8.77031
155.81950	8.98532
156.85750	9.21619
157.86260	9.44030
158.86620	9.67157
159.85820	9.89694
160.83100	10.11175
161.83600	10.33736
162.83840	10.54475
163.83260	10.76293
164.84980	10.99088
165.84630	11.19985
166.84310	11.44576
167.86400	11.68569
168.87580	11.91271
169.89410	12.15373
170.89050	12.37003
171.87470	12.56936
172.85710	12.77710
173.83650	12.98954
174.84970	13.21612
175.84150	13.44447
176.84940	13.68039
177.85860	13.91241
178.84120	14.10611
179.86580	14.31495
180.85880	14.51846
181.83510	14.67968
182.83580	14.87167
183.82440	15.05793
184.82520	15.22945
185.82850	15.44128
186.84390	15.66059
187.84920	15.87683
188.84580	16.07300
189.85550	16.25024
190.86060	16.40056
191.84050	16.51654
192.83800	16.64814
193.84400	16.80199
194.83690	16.92916
195.85350	17.08199
196.88600	17.25458
197.89910	17.38130
198.89680	17.53158
199.90800	17.66428
200.88530	17.74566
201.86600	17.82889
202.86370	17.89438
203.84960	17.96118
204.85160	18.03209
205.84080	18.10346
206.84720	18.19135
207.84560	18.26709
208.82050	18.33578
209.84290	18.40926
210.83980	18.43352
211.83520	18.46771
212.85240	18.50989
213.84320	18.52827
214.82880	18.55978
215.82760	18.56490
216.81790	18.55254
217.81350	18.54832
218.81150	18.54339
219.80550	18.54115
220.79320	18.53254
221.80120	18.54001
222.82750	18.53846
223.82630	18.52374
224.85880	18.50902
225.87850	18.47440
226.86200	18.41041
227.87250	18.35121
228.86060	18.28973
229.82000	18.20222
230.79820	18.14742
231.80090	18.10223
232.80670	18.04766
