Potencial	Intensidad
mv	ua
RuAds	
-600.20400	-4.75296
-599.98070	-4.73688
-599.48930	-4.71463
-598.76610	-4.68766
-597.78430	-4.65445
-596.78230	-4.63129
-595.78520	-4.60759
-594.76600	-4.58349
-593.76000	-4.55932
-592.73460	-4.53670
-591.73090	-4.51610
-590.73800	-4.49363
-589.72680	-4.47099
-588.74240	-4.45017
-587.75600	-4.42850
-586.73690	-4.40904
-585.75810	-4.39210
-584.77660	-4.37289
-583.78710	-4.35370
-582.81420	-4.33449
-581.81630	-4.31465
-580.80830	-4.29441
-579.79050	-4.27407
-578.80820	-4.25399
-577.80790	-4.23239
-576.80210	-4.21244
-575.81950	-4.19484
-574.81150	-4.17692
-573.79380	-4.15948
-572.79380	-4.14236
-571.79370	-4.12376
-570.78190	-4.10484
-569.81510	-4.08620
-568.82640	-4.06652
-567.81300	-4.04604
-566.80470	-4.02527
-565.77340	-4.00610
-564.75780	-3.98634
-563.75700	-3.96862
-562.76890	-3.95127
-561.78090	-3.93192
-560.79420	-3.91306
-559.80790	-3.89372
-558.82150	-3.87462
-557.81390	-3.85537
-556.81490	-3.83661
-555.81740	-3.81641
-554.78470	-3.79884
-553.78850	-3.77868
-552.80480	-3.76167
-551.79900	-3.74399
-550.83320	-3.72309
-549.83250	-3.70638
-548.82840	-3.68714
-547.82820	-3.66867
-546.82900	-3.64982
-545.84170	-3.63172
-544.83590	-3.61106
-543.83540	-3.59009
-542.81760	-3.57016
-541.79490	-3.54955
-540.78050	-3.53126
-539.78070	-3.51305
-538.77630	-3.49512
-537.80110	-3.47818
-536.80480	-3.45951
-535.80300	-3.44259
-534.81630	-3.42519
-533.80870	-3.40623
-532.79840	-3.38883
-531.80960	-3.37071
-530.81960	-3.35284
-529.82290	-3.33381
-528.82510	-3.31289
-527.82100	-3.29162
-526.81230	-3.27115
-525.81960	-3.25181
-524.82810	-3.23583
-523.81840	-3.21906
-522.82690	-3.20103
-521.82030	-3.18432
-520.83640	-3.16541
-519.83610	-3.14681
-518.82810	-3.12869
-517.82570	-3.10730
-516.80050	-3.08592
-515.79210	-3.06446
-514.76480	-3.04502
-513.76280	-3.02789
-512.74350	-3.01270
-511.77060	-2.99783
-510.79670	-2.98137
-509.79010	-2.96284
-508.82790	-2.94432
-507.81030	-2.92482
-506.79930	-2.90437
-505.79960	-2.88611
-504.79010	-2.86617
-503.77310	-2.84628
-502.77170	-2.82712
-501.77400	-2.80824
-500.77510	-2.78970
-499.81160	-2.77251
-498.82630	-2.75572
-497.84950	-2.73763
-496.84430	-2.71830
-495.82420	-2.69883
-494.82700	-2.67922
-493.80930	-2.65780
-492.82650	-2.63870
-491.82340	-2.61913
-490.80330	-2.59796
-489.79850	-2.57891
-488.79250	-2.55822
-487.79600	-2.53741
-486.81560	-2.51678
-485.81770	-2.49535
-484.80550	-2.47368
-483.80830	-2.45179
-482.81920	-2.43267
-481.84230	-2.41418
-480.87280	-2.39516
-479.88820	-2.37644
-478.87970	-2.35389
-477.86170	-2.32689
-476.84190	-2.30309
-475.82550	-2.27799
-474.83060	-2.25532
-473.83360	-2.23578
-472.84080	-2.21322
-471.85150	-2.18893
-470.83170	-2.16578
-469.82450	-2.13997
-468.83150	-2.11342
-467.84190	-2.08663
-466.85210	-2.05567
-465.84470	-2.02318
-464.80690	-1.99007
-463.76200	-1.95914
-462.76360	-1.92806
-461.79430	-1.89814
-460.82140	-1.87233
-459.84970	-1.84177
-458.85740	-1.80939
-457.83950	-1.77930
-456.84380	-1.74527
-455.85940	-1.71038
-454.83000	-1.67746
-453.82860	-1.64036
-452.81900	-1.60163
-451.78690	-1.56308
-450.80140	-1.52457
-449.78880	-1.48606
-448.79460	-1.44573
-447.82570	-1.40765
-446.82650	-1.36480
-445.81840	-1.31455
-444.82710	-1.26795
-443.80680	-1.21676
-442.81730	-1.16487
-441.83930	-1.11861
-440.82720	-1.06918
-439.82880	-1.01669
-438.80950	-0.96592
-437.80400	-0.91405
-436.81940	-0.86175
-435.81950	-0.80791
-434.84400	-0.75252
-433.85890	-0.69404
-432.83000	-0.63058
-431.82950	-0.57130
-430.83440	-0.51322
-429.82350	-0.44874
-428.83990	-0.38679
-427.85080	-0.31730
-426.83500	-0.23865
-425.83200	-0.16229
-424.81960	-0.08442
-423.81640	-0.00846
-422.81950	0.06379
-421.83900	0.13939
-420.83450	0.21352
-419.83090	0.29351
-418.82360	0.37490
-417.80060	0.45817
-416.80400	0.55133
-415.78330	0.64747
-414.76160	0.74776
-413.72800	0.85392
-412.74060	0.94517
-411.75200	1.03263
-410.75830	1.12480
-409.80780	1.20997
-408.80770	1.31152
-407.81370	1.41940
-406.84380	1.52374
-405.81400	1.63878
-404.81840	1.75102
-403.82740	1.86235
-402.82590	1.97834
-401.85630	2.09175
-400.85530	2.21241
-399.86550	2.32945
-398.86450	2.44797
-397.85280	2.57262
-396.87150	2.69014
-395.86330	2.81965
-394.84690	2.95649
-393.86120	3.08555
-392.83130	3.22362
-391.83990	3.36237
-390.86000	3.49268
-389.85360	3.63559
-388.85890	3.78008
-387.85120	3.92403
-386.85520	4.07091
-385.86070	4.21726
-384.86370	4.36511
-383.86000	4.50910
-382.85950	4.65919
-381.85000	4.81452
-380.86910	4.95477
-379.88640	5.10158
-378.86620	5.25423
-377.88380	5.39789
-376.88420	5.56381
-375.87040	5.73968
-374.87980	5.90874
-373.87840	6.08139
-372.86410	6.24629
-371.84930	6.40134
-370.85150	6.55261
-369.84720	6.70784
-368.85170	6.87460
-367.89660	7.03766
-366.92000	7.20926
-365.90780	7.39537
-364.90730	7.56755
-363.87260	7.74863
-362.83070	7.93608
-361.82020	8.10096
-360.81950	8.26304
-359.82730	8.42147
-358.85280	8.57075
-357.89600	8.73083
-356.89340	8.90151
-355.89340	9.08380
-354.89320	9.26321
-353.88060	9.43755
-352.88540	9.61421
-351.89400	9.77489
-350.89510	9.93505
-349.87900	10.10922
-348.88780	10.26948
-347.89810	10.43067
-346.90630	10.60229
