Potencial	Intensidad
mv	ua
FcMeso	
-100.37020	-0.44119
-100.15800	-0.42116
-99.68104	-0.39737
-98.96226	-0.36916
-97.98404	-0.33568
-96.96947	-0.32037
-95.98076	-0.30446
-94.96891	-0.28954
-93.95589	-0.27523
-92.96782	-0.26369
-91.96054	-0.25160
-90.95448	-0.23974
-89.97626	-0.22990
-88.98438	-0.21816
-87.97719	-0.20901
-87.00205	-0.20364
-85.99548	-0.19770
-84.98676	-0.19182
-83.99249	-0.18517
-82.98080	-0.17760
-81.98698	-0.16954
-80.96807	-0.16138
-79.97363	-0.15519
-78.97131	-0.14683
-77.93985	-0.13985
-76.97257	-0.13438
-75.96614	-0.12756
-74.96189	-0.12153
-73.98638	-0.11815
-72.98125	-0.11302
-72.00478	-0.10816
-71.03342	-0.10419
-70.06295	-0.09944
-69.05368	-0.09492
-68.03152	-0.08958
-67.01319	-0.08744
-65.99216	-0.08087
-64.99654	-0.07471
-64.00995	-0.07305
-63.00383	-0.06396
-61.98347	-0.05932
-60.98421	-0.05816
-59.97715	-0.05192
-58.96551	-0.04830
-57.96416	-0.04574
-56.95536	-0.03899
-55.94243	-0.03462
-54.92606	-0.03354
-53.94515	-0.03089
-52.92332	-0.03026
-51.91613	-0.02870
-50.94768	-0.02623
-49.94165	-0.02381
-48.94720	-0.02103
-47.97243	-0.02042
-46.96990	-0.01903
-45.96881	-0.01706
-44.98788	-0.01531
-43.97337	-0.01110
-42.98389	-0.00789
-41.98508	-0.00465
-40.97375	-0.00022
-39.97416	0.00345
-38.97900	0.00583
-37.97129	0.00808
-36.97375	0.00767
-35.97817	0.00636
-34.95250	0.00632
-33.96311	0.00627
-32.95649	0.00693
-31.94535	0.00776
-30.96348	0.01012
-29.96668	0.01357
-28.96498	0.01746
-27.96394	0.02231
-26.95468	0.02591
-25.95782	0.02525
-24.97121	0.02506
-23.98595	0.02307
-22.99442	0.01966
-21.97821	0.01949
-20.97474	0.01953
-19.97505	0.02037
-18.97540	0.02340
-17.98628	0.02767
-16.97353	0.03313
-15.95458	0.03695
-14.93604	0.03863
-13.91169	0.03852
-12.92935	0.03553
-11.93269	0.03479
-10.94694	0.03572
-9.97740	0.03568
-8.95407	0.03757
-7.96105	0.03971
-6.95399	0.04131
-5.93274	0.04473
-4.93931	0.04743
-3.95884	0.04724
-2.98096	0.04813
-2.00850	0.04885
-1.05726	0.04931
-0.07511	0.04980
0.91075	0.04938
1.91993	0.05026
2.91751	0.05018
3.90924	0.05200
4.89947	0.05498
5.86866	0.05457
6.88088	0.05515
7.86189	0.05705
8.86597	0.05854
9.86901	0.06113
10.86321	0.06383
11.88433	0.06597
12.88755	0.06562
13.87120	0.06539
14.86604	0.06634
15.86485	0.06584
16.84238	0.06562
17.84842	0.06705
18.84104	0.06701
19.83376	0.06866
20.87548	0.07317
21.87754	0.07470
22.89366	0.07573
23.91623	0.07506
24.88436	0.07307
25.88661	0.07346
26.88149	0.07366
27.86501	0.07557
28.86848	0.07726
29.85463	0.07856
30.83737	0.08131
31.84587	0.08454
32.84929	0.08720
33.87860	0.09064
34.88889	0.09194
35.87533	0.09159
36.86917	0.09197
37.85394	0.09125
38.85907	0.09253
39.86538	0.09342
40.86177	0.09479
41.85697	0.09706
42.85735	0.09981
43.85180	0.10258
44.86399	0.10638
45.87541	0.10921
46.87652	0.11254
47.87726	0.11659
48.86803	0.11874
49.86153	0.12049
50.84746	0.11916
51.82702	0.12014
52.82153	0.12161
53.82306	0.12311
54.81144	0.12708
55.83283	0.12917
56.84019	0.13096
57.84032	0.13437
58.85155	0.13895
59.84716	0.14337
60.84890	0.14716
61.84473	0.14887
62.86364	0.14971
63.86185	0.15015
64.84442	0.15198
65.84452	0.15627
66.82047	0.15888
67.80849	0.16215
68.81181	0.16613
69.78329	0.16833
70.79420	0.17381
71.82726	0.17901
72.84005	0.18327
73.86837	0.18719
74.85956	0.18882
75.84195	0.19084
76.83292	0.19250
77.80544	0.19543
78.79419	0.20033
79.78483	0.20559
80.77557	0.21049
81.79967	0.21855
82.79980	0.22396
83.78393	0.22968
84.78966	0.23597
85.78587	0.23962
86.77667	0.24436
87.78604	0.24920
88.78143	0.25500
89.77397	0.25966
90.79427	0.26612
91.79570	0.27259
92.80823	0.27820
93.82390	0.28530
94.81883	0.29214
95.83571	0.29885
96.84644	0.30707
97.86100	0.31694
98.88245	0.32352
99.88367	0.32981
100.88040	0.33526
101.85810	0.33903
102.84490	0.34731
103.83730	0.35716
104.83230	0.36776
105.84030	0.37840
106.85220	0.38773
107.85330	0.39531
108.84240	0.40414
109.82770	0.41345
110.81030	0.42355
111.81270	0.43371
112.80390	0.44255
113.81980	0.45155
114.81900	0.45965
115.81740	0.46945
116.83350	0.48026
117.81160	0.48954
118.78430	0.50035
119.77810	0.51241
120.75880	0.52495
121.75590	0.54144
122.80070	0.55554
123.80180	0.56867
124.81550	0.58041
125.82070	0.59005
126.80560	0.60176
127.80430	0.61197
128.80070	0.62438
129.79220	0.63845
130.77160	0.65137
131.75020	0.66777
132.75290	0.68557
133.73980	0.70141
134.75590	0.71892
135.79400	0.73523
136.78780	0.74826
137.81390	0.76263
138.78460	0.77636
139.75990	0.79090
140.75550	0.80704
141.76320	0.82492
142.79890	0.84546
143.78690	0.86355
144.79470	0.88227
145.78970	0.90065
146.76510	0.91436
147.77430	0.93250
148.76000	0.95162
149.77260	0.96790
150.79270	0.98658
151.81240	1.00388
152.83380	1.02004
153.81210	1.03934
154.80620	1.05896
155.79190	1.07813
156.77960	1.09594
157.79230	1.11301
158.78260	1.13214
159.78160	1.15013
160.76180	1.16944
161.75580	1.19022
162.76340	1.20610
163.74380	1.22284
164.76580	1.24104
165.76520	1.25641
166.75580	1.27533
167.75780	1.29344
168.76190	1.30941
169.75520	1.32809
170.75810	1.34636
171.77370	1.36669
172.76820	1.38644
173.76710	1.40393
174.78290	1.42105
175.78200	1.43415
176.78130	1.44641
177.80450	1.46036
178.78440	1.47236
179.78130	1.48681
180.77410	1.50448
181.74570	1.51997
182.76550	1.53730
183.76130	1.55271
184.75730	1.56536
185.78020	1.57856
186.77110	1.58888
187.78710	1.60139
188.80080	1.61187
189.77550	1.62161
190.78190	1.63296
191.77490	1.64305
192.76760	1.65552
193.79960	1.66866
194.78900	1.67844
195.78700	1.68736
196.79820	1.69524
197.77680	1.70090
198.79520	1.70939
199.79430	1.71652
200.79780	1.72141
201.81130	1.72713
202.79380	1.73151
203.80820	1.73422
204.80030	1.73957
205.79450	1.74344
206.79910	1.74648
207.78000	1.75030
208.79260	1.75276
209.78500	1.75701
210.76920	1.75799
211.76890	1.76021
212.77220	1.76159
213.76970	1.75847
214.76710	1.75850
215.77880	1.75749
216.74440	1.75368
217.73300	1.75184
218.74070	1.74988
219.73480	1.74743
220.73920	1.74716
221.74950	1.74616
222.74320	1.74355
223.73600	1.73955
224.73390	1.73521
225.74850	1.73203
226.74760	1.72530
227.75260	1.71939
228.74800	1.71385
229.69890	1.70464
230.70590	1.70092
231.69530	1.69734
232.70500	1.69285
233.72130	1.68849
234.69830	1.68152
235.70460	1.67566
236.69660	1.66861
237.69600	1.66234
238.70640	1.65898
239.69840	1.65134
240.68950	1.64542
241.68940	1.64067
242.68260	1.63161
243.66530	1.62591
244.66960	1.61943
245.66740	1.61089
246.66800	1.60397
247.66560	1.59656
248.67910	1.58840
249.68530	1.58131
250.69010	1.57441
251.73760	1.56700
252.75720	1.55913
253.76760	1.55090
254.78540	1.54439
255.75420	1.53692
256.73440	1.52963
257.73230	1.52438
258.71620	1.51681
259.71700	1.51024
260.70590	1.50317
261.69520	1.49399
262.69600	1.48676
263.71010	1.47959
264.71770	1.47321
265.73080	1.46651
266.73960	1.45916
267.72090	1.45040
268.71320	1.44236
269.69760	1.43545
270.70140	1.43068
271.70440	1.42642
272.69760	1.42141
273.69200	1.41548
274.68860	1.40677
275.69030	1.39910
276.70210	1.39223
277.71720	1.38485
278.72090	1.37911
279.73350	1.37337
280.72010	1.36709
281.71220	1.36379
282.70090	1.35916
283.69730	1.35403
284.69800	1.34932
285.69230	1.34219
286.69450	1.33603
287.68180	1.32992
288.66460	1.32427
289.66610	1.32040
290.65410	1.31636
291.66470	1.31297
292.70190	1.31050
293.71350	1.30712
294.71360	1.30386
295.72540	1.30022
296.71400	1.29568
297.70350	1.29207
298.71060	1.28835
299.66810	1.28478
300.67220	1.28174
301.66970	1.27826
302.70810	1.27677
303.75690	1.27397
304.76060	1.27133
305.78320	1.26888
306.76260	1.26460
307.74130	1.26343
308.74650	1.26300
309.72330	1.26169
310.70080	1.25994
311.70920	1.25684
312.70460	1.25222
313.70090	1.24899
314.71430	1.24776
315.72350	1.24732
316.71220	1.24657
317.71070	1.24519
318.70170	1.24433
319.66750	1.24256
320.67900	1.24361
321.71140	1.24562
322.72510	1.24432
323.75120	1.24351
324.75400	1.24140
325.73760	1.23880
326.73320	1.23886
327.72040	1.23884
328.72050	1.23836
329.72470	1.23878
330.72160	1.23914
331.71850	1.24131
332.70820	1.24374
333.69430	1.24484
334.70120	1.24653
335.70310	1.24525
336.68650	1.24405
337.69100	1.24457
338.67590	1.24449
339.65480	1.24612
340.66750	1.24895
341.65080	1.25084
342.64850	1.25328
343.67100	1.25621
344.66830	1.25879
345.66080	1.26205
346.67790	1.26478
347.68150	1.26758
348.67170	1.26927
349.69270	1.26939
350.67370	1.27000
351.66910	1.27051
352.68900	1.27296
353.70250	1.27760
354.72560	1.28195
355.73420	1.28660
356.73440	1.29010
357.71700	1.29228
358.68740	1.29611
359.67450	1.29952
360.67290	1.30218
361.68330	1.30475
362.70010	1.30651
363.70430	1.30884
364.68660	1.31330
365.67960	1.31858
366.69380	1.32364
367.69130	1.32682
368.67820	1.32984
369.68990	1.33408
370.66410	1.33860
371.66230	1.34491
372.67990	1.35046
373.66270	1.35290
374.68300	1.35563
375.69210	1.35883
376.69510	1.36099
377.69780	1.36609
378.68810	1.37103
379.69190	1.37568
380.70170	1.38144
381.70460	1.38706
382.69840	1.39305
383.68140	1.40032
384.64970	1.40421
385.65990	1.41091
386.63190	1.41494
387.63080	1.41830
388.65230	1.42579
389.62700	1.43016
390.65600	1.43653
391.67490	1.44270
392.67190	1.44907
393.69190	1.45453
394.69880	1.45996
395.69420	1.46599
396.70280	1.47285
397.69710	1.48010
398.22550	1.45306
398.26460	1.41117
397.80120	1.35472
