Funcionalizado APTES 10mM	Funcionalizado APTES 10mM
-350.3585	0.1608196
-349.358	0.1802291
-348.3614	0.1991678
-347.3699	0.2170099
-346.3586	0.2359961
-345.3708	0.2522168
-344.3782	0.2714746
-343.3679	0.2923282
-342.3759	0.3120872
-341.3611	0.3330947
-340.3521	0.3522146
-339.3677	0.3714336
-338.3666	0.3913627
-337.3752	0.4111272
-336.3776	0.4332038
-335.3742	0.4513443
-334.3887	0.4692732
-333.3716	0.4890969
-332.3858	0.505692
-331.3968	0.5264877
-330.3813	0.5480173
-329.4023	0.5667593
-328.3929	0.5866325
-327.3778	0.6060936
-326.3836	0.623395
-325.4031	0.643648
-324.4057	0.6642989
-323.4123	0.6847592
-322.4216	0.7052394
-321.3915	0.7229431
-320.3851	0.7408834
-319.3831	0.7568575
-318.3679	0.7745627
-317.3688	0.7954919
-316.3746	0.8117614
-315.3766	0.8289319
-314.3851	0.8469535
-313.3882	0.8611802
-312.3878	0.8797992
-311.3468	0.8997234
-310.3297	0.91616
-309.3268	0.932093
-308.3049	0.9451341
-307.3163	0.9567767
-306.3366	0.9690565
-305.3213	0.9825925
-304.3354	0.9981958
-303.3684	1.010174
-302.372	1.022617
-301.386	1.036262
-300.3875	1.044863
-299.3837	1.057176
-298.356	1.069956
-297.3565	1.078309
-296.377	1.088971
-295.378	1.098361
-294.4001	1.104762
-293.3987	1.115157
-292.3858	1.124228
-291.384	1.133468
-290.3803	1.14124
-289.382	1.145889
-288.3879	1.152739
-287.3935	1.155622
-286.4	1.161224
-285.3923	1.16947
-284.3962	1.171
-283.3904	1.174381
-282.3901	1.177602
-281.3965	1.17516
-280.3886	1.1782
-279.3797	1.182033
-278.3682	1.181655
-277.3632	1.183833
-276.3801	1.183436
-275.3996	1.182047
-274.4218	1.182136
-273.4346	1.181849
-272.4076	1.18475
-271.3925	1.182689
-270.3749	1.180512
-269.3734	1.179579
-268.3784	1.171785
-267.3767	1.168749
-266.3845	1.16694
-265.3767	1.160361
-264.394	1.158041
-263.3868	1.154395
-262.3846	1.147651
-261.3964	1.14419
-260.3672	1.139318
-259.3654	1.135135
-258.3519	1.129867
-257.3382	1.122253
-256.3532	1.115758
-255.3655	1.10766
-254.3879	1.101208
-253.3728	1.097621
-252.373	1.088402
-251.3752	1.082183
-250.3642	1.075841
-249.3914	1.065798
-248.381	1.062487
-247.3673	1.056942
-246.3551	1.050787
-245.3681	1.045965
-244.3932	1.037852
-243.4217	1.029987
-242.4509	1.022607
-241.4329	1.015167
-240.42	1.010275
-239.4004	1.00307
-238.4004	0.9958262
-237.4092	0.9913958
-236.4148	0.9834219
-235.4245	0.9783164
-234.4077	0.9755777
-233.3849	0.9674286
-232.3684	0.9614576
-231.3746	0.9549821
-230.3913	0.9466602
-229.42	0.9416652
-228.4237	0.9371257
-227.4016	0.932288
-226.3904	0.9273634
-225.3864	0.9217924
-224.3873	0.9174625
-223.3906	0.9121991
-222.3889	0.9081451
-221.3733	0.9057655
-220.3718	0.9007056
-219.3754	0.8969932
-218.3715	0.8938755
-217.3881	0.8883387
-216.3929	0.8853064
-215.4023	0.8825051
-214.4072	0.8786367
-213.3785	0.8759173
-212.3823	0.8724313
-211.3586	0.8689526
-210.3359	0.8660535
-209.353	0.8634889
-208.3257	0.8632339
-207.346	0.8601302
-206.3592	0.8570812
-205.3504	0.85478
-204.3731	0.8490126
-203.376	0.8470135
-202.373	0.8454105
-201.3938	0.841665
-200.4146	0.8403962
-199.4085	0.8377125
-198.4275	0.8343855
-197.433	0.8335774
-196.4145	0.8326424
-195.4213	0.8318091
-194.4162	0.8295577
-193.4054	0.8260615
-192.3987	0.8237118
-191.3985	0.8199399
-190.4074	0.8184458
-189.4099	0.8169546
-188.4185	0.8127313
-187.4145	0.8107722
-186.4047	0.808893
-185.3981	0.8054317
-184.3775	0.8054733
-183.3675	0.8042522
-182.3691	0.8013908
-181.3765	0.7993959
-180.3907	0.7956778
-179.412	0.7917953
-178.4326	0.7884105
-177.4346	0.7861893
-176.4428	0.7831672
-175.4247	0.7792456
-174.4093	0.7767953
-173.3918	0.7738275
-172.4034	0.770206
-171.4142	0.7681664
-170.4001	0.7655259
-169.4147	0.760816
-168.4128	0.7587735
-167.41	0.7552472
-166.4356	0.7506491
-165.4348	0.7475808
-164.429	0.7430021
-163.4335	0.7393845
-162.4175	0.73546
-161.4117	0.7317797
-160.4119	0.7284755
-159.4013	0.724081
-158.3856	0.7210754
-157.3574	0.7182593
-156.3306	0.7133166
-155.3206	0.7095626
-154.3417	0.7056478
-153.3495	0.6988922
-152.3642	0.69541
-151.3872	0.6917658
-150.3688	0.6871088
-149.3936	0.6848559
-148.4046	0.6813321
-147.3993	0.6772077
-146.4247	0.6735297
-145.4351	0.6691838
-144.4205	0.6654953
-143.4203	0.660701
-142.4059	0.6560913
-141.3967	0.6527053
-140.4154	0.6467011
-139.4083	0.6433935
-138.4083	0.6405145
-137.3936	0.6355077
-136.3931	0.6325821
-135.4001	0.6284441
-134.4249	0.6236759
-133.4366	0.6205769
-132.4211	0.6172687
-131.4098	0.6142191
-130.3841	0.6104851
-129.3928	0.6059687
-128.4142	0.6030447
-127.4374	0.5986705
-126.441	0.5957913
-125.4464	0.5928041
-124.442	0.5882183
-123.4488	0.5849328
-122.4548	0.5820919
-121.4509	0.5790064
-120.4478	0.5760888
-119.4232	0.5732318
-118.4144	0.5692447
-117.3978	0.5659394
-116.409	0.5626255
-115.4181	0.559401
-114.416	0.5559213
-113.4364	0.5526798
-112.4222	0.5505158
-111.4209	0.5469971
-110.4145	0.5439667
-109.3973	0.5424176
-108.3674	0.5386475
-107.3472	0.537041
-106.3406	0.5358278
-105.3257	0.5322876
-104.3337	0.5301464
-103.3465	0.5273271
-102.3484	0.5235215
-101.3686	0.5207698
-100.3848	0.518148
-99.37901	0.515624
-98.37985	0.5130691
-97.38934	0.5110189
-96.39205	0.5095894
-95.39951	0.507521
-94.4151	0.5066263
-93.3837	0.5057698
-92.38752	0.5038171
-91.37992	0.5014158
-90.35857	0.4995173
-89.37593	0.4959948
-88.36456	0.4931879
-87.35898	0.4925652
-86.3857	0.4901726
-85.39539	0.4892876
-84.40704	0.488504
-83.44347	0.4871841
-82.43564	0.4858446
-81.41866	0.4845941
-80.39478	0.4840337
-79.3926	0.4817457
-78.39856	0.4803665
-77.41736	0.479071
-76.45036	0.4760284
-75.43042	0.4747251
-74.42313	0.4739774
-73.41772	0.4723371
-72.41782	0.4719028
-71.43743	0.4709761
-70.4407	0.4696028
-69.42956	0.4692493
-68.42711	0.4688627
-67.4136	0.4689474
-66.41595	0.467824
-65.42337	0.4658722
-64.41063	0.4644123
-63.42002	0.4630983
-62.40558	0.4624986
-61.39818	0.4636069
-60.40351	0.4627223
-59.3923	0.4615512
-58.38815	0.4614328
-57.39097	0.4598778
-56.40191	0.4601352
-55.39428	0.4608858
-54.40667	0.4608065
-53.40273	0.4600898
-52.37154	0.4594126
-51.38223	0.4583414
-50.39338	0.4575267
-49.40445	0.4577111
-48.40352	0.4572502
-47.40907	0.4568358
-46.40812	0.4563139
-45.42415	0.4560871
-44.45038	0.4555933
-43.43501	0.4554638
-42.41156	0.4565651
-41.375	0.4564304
-40.36535	0.4565985
-39.35318	0.4561663
-38.36804	0.4546764
-37.39001	0.455703
-36.38923	0.4563375
-35.40268	0.4573697
-34.4076	0.4584935
-33.40287	0.4576152
-32.39653	0.4575825
-31.39737	0.457776
-30.39077	0.4587667
-29.37684	0.4607242
-28.38721	0.4604429
-27.39682	0.4598899
-26.38489	0.4595828
-25.40692	0.4579858
-24.3821	0.4594469
-23.36805	0.4611104
-22.36795	0.4608295
-21.3589	0.4616218
-20.38987	0.4618227
-19.41126	0.4620463
-18.44237	0.4638487
-17.4443	0.4653741
-16.43547	0.46706
-15.42075	0.4670957
-14.38976	0.467185
-13.36968	0.4686488
-12.37543	0.4675838
-11.37392	0.4691847
-10.37341	0.4714362
-9.379321	0.4708898
-8.372723	0.4731565
-7.362154	0.4739673
-6.36827	0.4733709
-5.369333	0.4758831
-4.358282	0.4767414
-3.388627	0.4767071
-2.41033	0.477407
-1.45234	0.4766868
-0.4822687	0.4777179
0.5187949	0.4795834
1.50221	0.4818015
2.506913	0.4851204
3.478845	0.4854715
4.462177	0.4870372
5.46575	0.4884441
6.461413	0.4879938
7.468426	0.4917114
8.488134	0.4942946
9.48968	0.4958349
10.46733	0.4976779
11.46771	0.4977647
12.45289	0.4984762
13.44207	0.499707
14.4551	0.5017081
15.47228	0.5046453
16.46618	0.5058898
17.47881	0.5073366
18.49281	0.5097268
19.47881	0.5100483
20.47869	0.5128149
21.48124	0.5157502
22.46665	0.5167114
23.48293	0.5184458
24.48122	0.5198771
25.47639	0.5214375
26.45297	0.5241659
27.43451	0.5268764
28.42826	0.5295267
29.43343	0.5317351
30.44887	0.5329157
31.43409	0.5348237
32.42308	0.5367541
33.39707	0.539394
34.41347	0.5425924
35.41802	0.5443804
36.4219	0.5461956
37.42856	0.5475048
38.4209	0.5489158
39.4276	0.5515327
40.44885	0.5542224
41.44471	0.556465
42.44815	0.5594435
43.42085	0.5625256
44.41038	0.5652627
45.42911	0.5687681
46.44091	0.5716113
47.48986	0.5743366
48.49294	0.5763795
49.48162	0.5779558
50.47507	0.5804042
51.45797	0.5816271
52.46409	0.5837849
53.46329	0.587014
54.43994	0.5879865
55.4254	0.5905744
56.41492	0.5940049
57.40651	0.5954188
58.40627	0.599861
59.42904	0.6035163
60.44566	0.6055882
61.43976	0.6083763
62.44968	0.6103308
63.44026	0.6120887
64.41463	0.614226
65.41245	0.6169605
66.4104	0.6204258
67.38775	0.6223899
68.39285	0.6254818
69.40814	0.6290371
70.40874	0.6301804
71.43722	0.6340657
72.44313	0.6376541
73.46063	0.6397238
74.45667	0.6427459
75.4408	0.6444501
76.43795	0.6460138
77.41064	0.6484688
78.4127	0.6512793
79.42087	0.6558796
80.41902	0.658782
81.41794	0.6620395
82.41744	0.6662365
83.39059	0.6672553
84.37307	0.6698273
85.38775	0.6727242
86.3965	0.6740295
87.40665	0.6769632
88.42239	0.6796766
89.39794	0.6815152
90.37992	0.6844598
91.40251	0.6872137
92.40434	0.6901219
93.42206	0.6923736
94.42847	0.6949314
95.41351	0.6983061
96.41002	0.700225
97.41806	0.7031391
98.42921	0.7061672
98.98846	0.6592185
99.05019	0.6033688
98.57057	0.5396996
97.58544	0.4681609
96.56452	0.4411167
95.54164	0.4188369
94.55515	0.3983702
93.58418	0.3810351
92.59357	0.3643104
91.57953	0.3499002
90.56742	0.3372518
89.56335	0.3247898
88.56122	0.3144121
87.57803	0.3017916
86.56526	0.2908387
85.55154	0.2812039
84.53951	0.2699364
83.53493	0.2615608
82.57036	0.253498
81.57558	0.2435788
80.56675	0.2363011
79.58048	0.2287655
78.56821	0.2206194
77.56586	0.2145042
76.59499	0.20723
75.5972	0.2008242
74.60715	0.1941454
73.60225	0.187308
72.58722	0.1823767
71.57975	0.1762648
70.56195	0.1714407
69.56374	0.1681073
68.5516	0.1614929
67.53144	0.1561918
66.50924	0.150913
65.51122	0.1437706
64.51308	0.1399591
63.55027	0.135827
62.56358	0.1308722
61.57475	0.1271451
60.5785	0.1220785
59.54416	0.1184743
58.56838	0.1146285
57.56567	0.1106939
56.58098	0.1082925
55.60054	0.1031131
54.58216	0.09939894
53.59592	0.0966623
52.58706	0.09178643
51.59765	0.08938698
50.59954	0.08642644
49.59966	0.08120342
48.63504	0.0775805
47.61671	0.07291386
46.60561	0.06899861
45.57373	0.06673604
44.53967	0.06424914
43.54866	0.06230161
42.56287	0.05976483
41.56305	0.05655118
40.55291	0.05468555
39.53604	0.05112604
38.53698	0.04853105
37.56375	0.04657243
36.57267	0.04181948
35.57958	0.03963368
34.5855	0.03754432
33.55939	0.03510106
32.58783	0.03393295
31.59014	0.03221903
30.60398	0.02842861
29.62422	0.02547458
28.59906	0.02238263
27.60135	0.01911667
26.60858	0.01772632
25.59706	0.01585618
24.63125	0.01474028
23.65667	0.01220177
22.64095	0.009909784
21.64732	0.007690666
20.60848	0.004395385
19.59618	0.002912474
18.60047	0.001315493
17.61779	-0.001696305
16.62915	-0.002686936
15.63417	-0.004030534
14.6471	-0.006360774
13.64772	-0.00723534
12.66754	-0.009431385
11.66066	-0.01236719
10.65604	-0.01414513
9.660795	-0.01600434
8.645805	-0.0171911
7.640255	-0.01860739
6.629969	-0.02022302
5.63733	-0.02087422
4.640454	-0.02374722
3.644659	-0.02484004
2.654763	-0.02576804
1.626512	-0.02876327
0.6527354	-0.02907313
-0.3448551	-0.03044145
-1.301997	-0.0307343
-2.252293	-0.03096157
-3.232269	-0.0323194
-4.191223	-0.03403765
-5.204533	-0.0374738
-6.198102	-0.04044665
-7.216349	-0.04208527
-8.226386	-0.04525781
-9.232668	-0.04677507
-10.24593	-0.04701205
-11.23596	-0.04961494
-12.2378	-0.049375
-13.23106	-0.05032581
-14.23862	-0.05354138
-15.2626	-0.05445064
-16.26562	-0.05589365
-17.26198	-0.05755942
-18.25985	-0.05749219
-19.23534	-0.05797562
-20.23448	-0.05880725
-21.25154	-0.06027429
-22.26118	-0.06133267
-23.28882	-0.06243286
-24.27986	-0.0640858
-25.26527	-0.0649647
-26.25143	-0.06563766
-27.23908	-0.06793529
-28.24219	-0.0697945
-29.2497	-0.07081428
-30.24096	-0.07322719
-31.24378	-0.07375728
-32.24114	-0.07378002
-33.25583	-0.07517002
-34.26866	-0.0763377
-35.26167	-0.07743138
-36.27938	-0.07871157
-37.25836	-0.08005092
-38.26587	-0.08038194
-39.25494	-0.08094934
-40.24949	-0.08251171
-41.25272	-0.08392097
-42.24619	-0.08445185
-43.25947	-0.08674037
-44.25965	-0.08786424
-45.25376	-0.08765224
-46.24173	-0.09012335
-47.23434	-0.09033414
-48.20854	-0.09091742
-49.21502	-0.09253687
-50.23328	-0.09245611
-51.24171	-0.09382407
-52.25121	-0.09538254
-53.25908	-0.0968128
-54.23883	-0.09865596
-55.24113	-0.09930621
-56.25705	-0.1001707
-57.25128	-0.1011072
-58.26715	-0.101486
-59.27047	-0.1035296
-60.27019	-0.1054617
-61.26875	-0.1061582
-62.26454	-0.1086679
-63.26363	-0.1091993
-64.24158	-0.1094046
-65.25851	-0.1111518
-66.26251	-0.1115905
-67.26489	-0.1125435
-68.30253	-0.1128419
-69.29625	-0.1133986
-70.29176	-0.1133591
-71.26816	-0.1145603
-72.25678	-0.1166473
-73.26903	-0.1184604
-74.27045	-0.120613
-75.28767	-0.1217013
-76.29373	-0.122603
-77.27385	-0.1229601
-78.28384	-0.1251333
-79.27247	-0.1267594
-80.2635	-0.1290128
-81.27347	-0.1315133
-82.25352	-0.1318306
-83.26956	-0.1329641
-84.27689	-0.1333531
-85.27065	-0.1344801
-86.28743	-0.1359327
-87.28849	-0.1372108
-88.28053	-0.1385998
-89.27817	-0.1396899
-90.25314	-0.1407497
-91.2322	-0.1430876
-92.21637	-0.1449109
-93.22455	-0.1466915
-94.24211	-0.1487247
-95.25309	-0.1488246
-96.25868	-0.1494796
-97.25654	-0.1516246
-98.24571	-0.1541311
-99.24164	-0.1567163
-100.2474	-0.1598407
-101.2348	-0.1610048
-102.2414	-0.1623996
-103.2267	-0.1648276
-104.227	-0.1671346
-105.2451	-0.1703713
-106.2563	-0.1719622
-107.281	-0.1745557
-108.2821	-0.1765285
-109.2746	-0.1777825
-110.2763	-0.1809279
-111.2695	-0.1835718
-112.2838	-0.1857394
-113.2782	-0.188244
-114.2599	-0.1905529
-115.2545	-0.1931005
-116.2428	-0.1961788
-117.2375	-0.2003419
-118.2579	-0.2040319
-119.2776	-0.2062715
-120.2767	-0.2100496
-121.2964	-0.2123699
-122.2788	-0.2147745
-123.2545	-0.2191252
-124.2676	-0.2225256
-125.2703	-0.2261924
-126.2921	-0.2303491
-127.295	-0.2332815
-128.268	-0.2360628
-129.2456	-0.2403048
-130.2294	-0.2441988
-131.2267	-0.2493635
-132.2439	-0.2545053
-133.2614	-0.2585037
-134.2509	-0.2633849
-135.2507	-0.2664416
-136.2515	-0.2711406
-137.2555	-0.2758088
-138.2634	-0.2800747
-139.2686	-0.2861703
-140.2657	-0.2912616
-141.2528	-0.2956329
-142.2735	-0.3019068
-143.2885	-0.3075782
-144.2903	-0.3139311
-145.2967	-0.3205739
-146.282	-0.326071
-147.2751	-0.3323507
-148.2813	-0.3374696
-149.2707	-0.3437648
-150.2843	-0.3497363
-151.2663	-0.3548469
-152.245	-0.3619165
-153.2398	-0.3695292
-154.2241	-0.3768364
-155.2419	-0.386704
-156.2693	-0.3949497
-157.2866	-0.4031558
-158.2814	-0.4123951
-159.2872	-0.4196684
-160.2479	-0.4278978
-161.2564	-0.4353664
-162.2638	-0.4429331
-163.2595	-0.4510688
-164.2955	-0.4589316
-165.2977	-0.4674959
-166.3019	-0.475954
-167.2976	-0.4843075
-168.269	-0.4931742
-169.2404	-0.5024818
-170.2367	-0.5110615
-171.2367	-0.5214753
-172.2553	-0.5313942
-173.2737	-0.5403314
-174.2669	-0.5514061
-175.2786	-0.5604144
-176.2714	-0.5702673
-177.2619	-0.5810595
-178.2837	-0.5900107
-179.2547	-0.5996758
-180.2482	-0.6096548
-181.2497	-0.6202624
-182.2206	-0.6312464
-183.2271	-0.6418518
-184.2332	-0.6529749
-185.2339	-0.6634599
-186.2246	-0.6722506
-187.2516	-0.6840726
-188.2551	-0.6939093
-189.2435	-0.7037194
-190.2724	-0.715906
-191.2559	-0.7255911
-192.2543	-0.7350184
-193.2499	-0.7470503
-194.2311	-0.7579507
-195.2318	-0.769273
-196.2272	-0.7814268
-197.2341	-0.7922319
-198.2569	-0.8030539
-199.2329	-0.8126598
-200.2218	-0.8241119
-201.2306	-0.8335942
-202.1927	-0.8421844
-203.2062	-0.8537993
-204.2166	-0.8625578
-205.1847	-0.8707476
-206.1885	-0.8829762
-207.1867	-0.893187
-208.1552	-0.9043241
-209.1803	-0.9180102
-210.1961	-0.9279433
-211.195	-0.9382852
-212.2202	-0.9484686
-213.218	-0.958378
-214.2231	-0.9691634
-215.2256	-0.9781271
-216.2533	-0.9880886
-217.2662	-0.9974719
-218.2534	-1.005434
-219.2636	-1.017385
-220.2483	-1.029033
-221.2396	-1.038385
-222.2448	-1.049886
-223.2382	-1.058933
-224.2337	-1.065768
-225.2355	-1.076511
-226.2375	-1.086389
-227.2418	-1.096219
-228.2446	-1.107209
-229.2437	-1.116107
-230.2393	-1.125154
-231.2254	-1.133298
-232.2058	-1.144164
-233.2065	-1.155182
-234.2068	-1.165136
-235.222	-1.177765
-236.2285	-1.187753
-237.2314	-1.197058
-238.2265	-1.209399
-239.2108	-1.219819
-240.2119	-1.230078
-241.2199	-1.241874
-242.2333	-1.250501
-243.2462	-1.259646
-244.2523	-1.270271
-245.2437	-1.281446
-246.2497	-1.294356
-247.231	-1.305566
-248.2487	-1.316878
-249.2341	-1.327094
-250.2076	-1.334964
-251.2441	-1.347301
-252.229	-1.358059
-253.2282	-1.368449
-254.2455	-1.381841
-255.2256	-1.391234
-256.208	-1.401718
-257.2263	-1.41454
-258.2257	-1.426641
-259.2282	-1.441373
-260.245	-1.45461
-261.2487	-1.466264
-262.2501	-1.477166
-263.2451	-1.486021
-264.2468	-1.498603
-265.2398	-1.511457
-266.2412	-1.522256
-267.2498	-1.536922
-268.2547	-1.548702
-269.2552	-1.558193
-270.2391	-1.573669
-271.2363	-1.585056
-272.2248	-1.596073
-273.2262	-1.609352
-274.2582	-1.618223
-275.2598	-1.628769
-276.2755	-1.6401
-277.2789	-1.652328
-278.2666	-1.664714
-279.2462	-1.674915
-280.2211	-1.68696
-281.1999	-1.696946
-282.1703	-1.705063
-283.1719	-1.719134
-284.1815	-1.731055
-285.1752	-1.741829
-286.1975	-1.755904
-287.1894	-1.764752
-288.1827	-1.773072
-289.1973	-1.783936
-290.1985	-1.793173
-291.2331	-1.804171
-292.244	-1.81426
-293.231	-1.823642
-294.2166	-1.832592
-295.1896	-1.839562
-296.1865	-1.849826
-297.1967	-1.859325
-298.1978	-1.866919
-299.2123	-1.877179
-300.2196	-1.884258
-301.2203	-1.890146
-302.2452	-1.899486
-303.2437	-1.906502
-304.2286	-1.913208
-305.2249	-1.92078
-306.2017	-1.926121
-307.1849	-1.930855
-308.1662	-1.936953
-309.1709	-1.943938
-310.174	-1.951766
-311.1891	-1.958136
-312.2285	-1.964201
-313.2239	-1.96851
-314.2202	-1.970523
-315.2219	-1.975655
-316.2164	-1.979557
-317.2189	-1.98187
-318.2228	-1.986151
-319.2118	-1.987266
-320.1906	-1.988558
-321.1849	-1.991929
-322.1876	-1.994259
-323.2147	-1.998491
-324.2319	-2.000302
-325.2547	-2.001611
-326.2664	-2.003287
-327.2568	-2.001901
-328.2489	-2.003227
-329.2424	-2.004155
-330.2352	-2.002513
-331.2389	-2.002548
-332.2687	-2.000564
-333.2667	-1.99723
-334.2831	-1.997575
-335.265	-1.99661
-336.2354	-1.996477
-337.2473	-1.996278
-338.2328	-1.994062
-339.2424	-1.991853
-340.2372	-1.989542
-341.2231	-1.98701
-342.2171	-1.984993
-343.2016	-1.980652
-344.1976	-1.976907
-345.1889	-1.972918
-346.1919	-1.967951
-347.2062	-1.966347
-348.2327	-1.962764
-349.2453	-1.959081
-350.2603	-1.956572
-351.2518	-1.950662
-352.2297	-1.945569
-353.2088	-1.940946
-354.1811	-1.934826
-355.1829	-1.929753
-356.1905	-1.925097
-357.2045	-1.91971
