Funcionalizado APTES 10mM	Funcionalizado APTES 10mM
-141.4436	0.8216262
-140.4581	0.8080136
-139.4672	0.796882
-138.446	0.7872285
-137.4657	0.7766525
-136.4689	0.7673762
-135.4691	0.756861
-134.4734	0.7469724
-133.478	0.7365613
-132.4624	0.7273614
-131.4347	0.7181898
-130.438	0.7080681
-129.4391	0.6983653
-128.4421	0.6893998
-127.4662	0.6807694
-126.4685	0.6733533
-125.4512	0.667625
-124.4671	0.6594632
-123.476	0.6520331
-122.4924	0.6452432
-121.5036	0.6372719
-120.4982	0.6306863
-119.4941	0.6245858
-118.4868	0.6175665
-117.4741	0.6100943
-116.4511	0.6038129
-115.4438	0.5976647
-114.435	0.5920216
-113.4522	0.5871292
-112.4717	0.5826567
-111.4637	0.5767084
-110.4678	0.5715542
-109.4505	0.5682955
-108.4391	0.5623975
-107.4392	0.5585992
-106.4133	0.5543209
-105.4137	0.5482831
-104.4108	0.5440311
-103.4095	0.5383627
-102.4284	0.5328352
-101.4503	0.528406
-100.4462	0.524385
-99.43378	0.5217097
-98.42479	0.5187318
-97.41411	0.5160413
-96.41141	0.5136232
-95.44473	0.5092654
-94.45583	0.5059015
-93.44762	0.5032938
-92.4629	0.4987666
-91.43778	0.4964699
-90.44218	0.4941835
-89.45782	0.4896679
-88.46581	0.4880175
-87.47757	0.4863187
-86.47325	0.4837995
-85.45992	0.4822609
-84.45413	0.4803071
-83.46338	0.478506
-82.47225	0.4765375
-81.48473	0.4749022
-80.45713	0.4735031
-79.43668	0.4699888
-78.41022	0.4674837
-77.40213	0.4661923
-76.43297	0.4635722
-75.43832	0.4633989
-74.45347	0.463366
-73.45341	0.4608393
-72.44307	0.4596804
-71.43192	0.4582092
-70.45347	0.4561337
-69.4563	0.45531
-68.4631	0.4541073
-67.46657	0.4531713
-66.4473	0.4517905
-65.45998	0.4504471
-64.4481	0.4497203
-63.472	0.4479503
-62.46852	0.4475952
-61.45219	0.4478784
-60.46241	0.4466331
-59.45231	0.4471145
-58.46005	0.4481613
-57.46135	0.4467483
-56.46051	0.4469036
-55.44021	0.445903
-54.41563	0.4436163
-53.41342	0.4430966
-52.41342	0.44227
-51.42691	0.4418221
-50.43085	0.4417019
-49.42569	0.4419381
-48.41708	0.4435509
-47.4249	0.4434472
-46.44245	0.4432636
-45.44644	0.4435946
-44.44534	0.4413098
-43.45058	0.440856
-42.4525	0.4413128
-41.44478	0.4400189
-40.45033	0.4401584
-39.44228	0.4399458
-38.44553	0.4391912
-37.45181	0.4397851
-36.46063	0.4401161
-35.44707	0.4405186
-34.43456	0.4410515
-33.44986	0.4413626
-32.42652	0.442335
-31.45018	0.442045
-30.44576	0.4419624
-29.41638	0.4433087
-28.43198	0.4419938
-27.41311	0.4429643
-26.42135	0.4440475
-25.43228	0.44288
-24.43471	0.4444961
-23.44219	0.4458275
-22.43157	0.4460636
-21.43123	0.4478231
-20.42492	0.4485101
-19.41558	0.4478682
-18.43273	0.4490051
-17.45114	0.4497197
-16.43127	0.4514743
-15.4319	0.4519578
-14.4272	0.4514858
-13.39828	0.452062
-12.42238	0.4507089
-11.42971	0.4526368
-10.43158	0.4547988
-9.463856	0.4551315
-8.446125	0.45685
-7.446341	0.4568464
-6.435871	0.4566613
-5.416495	0.4580579
-4.411859	0.4589353
-3.424289	0.4575791
-2.456262	0.4568148
-1.488251	0.4567595
-0.5481255	0.4575171
0.4457591	0.4602846
1.441372	0.4625505
2.44644	0.4650144
3.462028	0.4653262
4.44669	0.4658704
5.453852	0.4674125
6.451858	0.466553
7.432913	0.4679695
8.450878	0.4701171
9.452955	0.4715077
10.45538	0.4733874
11.48021	0.4745134
12.47662	0.4762735
13.4608	0.4761502
14.44062	0.4770641
15.41345	0.4789613
16.40827	0.4787079
17.42361	0.480952
18.44388	0.4829304
19.45169	0.4831366
20.43542	0.4848011
21.43208	0.48691
22.42972	0.4869775
23.43207	0.4887136
24.43396	0.4905695
25.40704	0.4908155
26.37716	0.4931197
27.35605	0.4944942
28.35504	0.4964148
29.36608	0.4978792
30.37241	0.499177
31.39225	0.5011556
32.41342	0.5020828
33.41095	0.5040385
34.43074	0.5065768
35.43537	0.5076076
36.42761	0.5087974
37.41646	0.5100312
38.39748	0.5103533
39.37949	0.5122422
40.36676	0.5152252
41.36784	0.5174459
42.38899	0.5192546
43.39697	0.521067
44.40425	0.5215968
45.41596	0.523429
46.42284	0.5255073
47.45071	0.5283556
48.44405	0.5300702
49.45876	0.5311298
50.44223	0.5329974
51.41284	0.5331348
52.42404	0.5356711
53.42946	0.5391529
54.4325	0.5403883
55.42776	0.5426981
56.42602	0.5448175
57.39365	0.5448924
58.38645	0.547701
59.38394	0.5500854
60.39654	0.5529209
61.40351	0.5555521
62.4271	0.5574064
63.41829	0.5597747
64.3965	0.5605186
65.41094	0.5623492
66.39242	0.5653045
67.39813	0.5661855
68.38971	0.5684991
69.38397	0.5714764
70.37154	0.5720675
71.37234	0.5753815
72.38898	0.5783202
73.3916	0.5806322
74.39157	0.5828675
75.39094	0.5847062
76.39101	0.5860184
77.36246	0.5872331
78.37498	0.5907049
79.39464	0.5940955
80.36755	0.5961152
81.38373	0.5982996
82.37984	0.6005594
83.373	0.6010455
84.40049	0.6040298
85.40478	0.6079431
86.40173	0.6087422
87.41066	0.6114691
88.38956	0.6137196
89.3851	0.6147618
90.38143	0.6191396
91.3716	0.6230783
92.3696	0.626387
93.3682	0.6292851
94.38002	0.6311091
95.39303	0.6332097
96.42441	0.6346384
97.45168	0.6373417
98.46532	0.6403953
99.00797	0.5985472
99.03496	0.5474874
98.54081	0.4885303
97.55055	0.4222916
96.53242	0.3952011
95.52965	0.3733754
94.55334	0.3542024
93.55315	0.3369961
92.54492	0.3218443
91.53784	0.3075349
90.51866	0.2943808
89.51959	0.2823077
88.53782	0.2710494
87.53794	0.2598276
86.54628	0.2495818
85.54198	0.2406809
84.52161	0.2308724
83.51335	0.2227077
82.50578	0.2147085
81.50223	0.2055513
80.50759	0.1976502
79.51481	0.1902512
78.52271	0.1828886
77.54231	0.1772391
76.55392	0.1714552
75.5621	0.164487
74.5587	0.1574669
73.53609	0.1510392
72.53729	0.1454408
71.53399	0.1401632
70.53787	0.1353177
69.55958	0.1308143
68.54597	0.1245824
67.53274	0.1201374
66.53229	0.1160683
65.50231	0.1098573
64.50743	0.1059534
63.51459	0.1012742
62.52664	0.09581073
61.53975	0.09194276
60.53146	0.08713315
59.53503	0.08287482
58.52734	0.07923387
57.54901	0.07543
56.55659	0.07292228
55.57955	0.06829962
54.56993	0.06421886
53.56167	0.06084933
52.57013	0.05560661
51.5499	0.05262179
50.58694	0.05021912
49.60232	0.0455334
48.60856	0.0426885
47.60777	0.03962153
46.58011	0.03549878
45.5901	0.03308675
44.57373	0.03085817
43.58133	0.02762188
42.57055	0.02420932
41.54711	0.02098621
40.55183	0.01897164
39.53794	0.01664755
38.54597	0.01530977
37.54126	0.01366534
36.53267	0.00892939
35.55427	0.005738983
34.5564	0.002303522
33.55484	-0.001638706
32.56055	-0.004355829
31.5461	-0.006886971
30.54507	-0.009956888
29.54557	-0.01176076
28.54704	-0.01387752
27.56125	-0.01566777
26.56051	-0.01721504
25.57981	-0.01906393
24.59582	-0.0199745
23.59175	-0.02305942
22.58455	-0.02579771
21.58302	-0.02709256
20.57272	-0.03032113
19.56481	-0.03210505
18.56873	-0.03310696
17.56697	-0.03673577
16.57079	-0.03870854
15.5783	-0.04134369
14.58422	-0.04506679
13.58701	-0.04745758
12.58477	-0.04943902
11.57927	-0.05192818
10.58226	-0.05400798
9.585349	-0.0556597
8.594689	-0.05766993
7.601734	-0.05894006
6.614913	-0.06053305
5.614298	-0.06176848
4.63959	-0.06440605
3.646737	-0.0669077
2.656558	-0.06777091
1.667309	-0.07003331
0.6380119	-0.07062995
-0.3568034	-0.07120377
-1.33972	-0.07221088
-2.315873	-0.0745072
-3.277436	-0.07745221
-4.249485	-0.08051258
-5.228846	-0.08456002
-6.231089	-0.08633978
-7.238982	-0.08765362
-8.257943	-0.08948577
-9.282921	-0.09093373
-10.28458	-0.09225026
-11.27453	-0.0947631
-12.25648	-0.09548508
-13.24927	-0.09646626
-14.2501	-0.09977958
-15.24855	-0.1008585
-16.25324	-0.1035404
-17.26029	-0.1064114
-18.27132	-0.1071914
-19.29075	-0.1096737
-20.29999	-0.1115268
-21.30673	-0.1139657
-22.29547	-0.1158973
-23.29897	-0.1169973
-24.28259	-0.1187039
-25.26549	-0.1192421
-26.25611	-0.1199465
-27.23755	-0.1231808
-28.24636	-0.1253068
-29.24712	-0.1275717
-30.26456	-0.1306864
-31.25608	-0.13134
-32.24977	-0.1317161
-33.25455	-0.1330625
-34.26383	-0.1341019
-35.28478	-0.1366076
-36.28882	-0.139367
-37.30366	-0.141981
-38.30052	-0.1440781
-39.30083	-0.1446287
-40.30087	-0.147279
-41.27834	-0.148971
-42.26208	-0.1504384
-43.27006	-0.1534739
-44.27456	-0.1540024
-45.2662	-0.1547022
-46.28575	-0.1576794
-47.26966	-0.1591648
-48.26242	-0.1613767
-49.27418	-0.1639885
-50.24567	-0.1644016
-51.25409	-0.1648327
-52.23941	-0.1671032
-53.24684	-0.1695003
-54.25525	-0.173543
-55.24018	-0.1771061
-56.26042	-0.1793442
-57.2619	-0.1809492
-58.25927	-0.1816555
-59.26876	-0.1845274
-60.27956	-0.1871161
-61.29663	-0.1898414
-62.30745	-0.1924772
-63.29892	-0.1934098
-64.28431	-0.1943507
-65.27242	-0.1959749
-66.27391	-0.1976522
-67.28724	-0.2007675
-68.28952	-0.2037821
-69.27466	-0.2071514
-70.29381	-0.2098728
-71.29269	-0.2110244
-72.30064	-0.2135808
-73.324	-0.2153981
-74.30563	-0.2175443
-75.30525	-0.2217225
-76.3104	-0.2244264
-77.28409	-0.2263771
-78.2902	-0.230697
-79.29292	-0.2331875
-80.2757	-0.2361024
-81.2767	-0.2399519
-82.26877	-0.2421356
-83.27145	-0.2444663
-84.28667	-0.2469247
-85.30153	-0.2496942
-86.30209	-0.2527876
-87.27777	-0.2559512
-88.27	-0.2596402
-89.26737	-0.2625837
-90.26386	-0.2643239
-91.28304	-0.2689714
-92.28309	-0.2724168
-93.29601	-0.2765725
-94.30005	-0.2822229
-95.2972	-0.2845234
-96.29128	-0.2881556
-97.28333	-0.2918335
-98.28168	-0.2954207
-99.2887	-0.3002961
-100.2858	-0.3043682
-101.2887	-0.3087492
-102.2679	-0.3127183
-103.2374	-0.3166454
-104.2243	-0.3225499
-105.2287	-0.3285146
-106.2504	-0.3334452
-107.2836	-0.3399799
-108.3011	-0.3436501
-109.2838	-0.3470026
-110.2929	-0.3532336
-111.2909	-0.358444
-112.2926	-0.3646943
-113.3046	-0.3716803
-114.2853	-0.3770455
-115.2681	-0.3821424
-116.2693	-0.3881079
-117.2551	-0.3947257
-118.2732	-0.4025109
-119.3054	-0.4093336
-120.2963	-0.4174761
-121.2924	-0.4244134
-122.2673	-0.4292174
-123.2533	-0.4376147
-124.2629	-0.444546
-125.2688	-0.4514053
-126.294	-0.4604802
-127.2923	-0.4670951
-128.285	-0.4740618
-129.2884	-0.4833426
-130.2894	-0.4927419
-131.2912	-0.5034773
-132.2989	-0.5134075
-133.2991	-0.5226892
-134.289	-0.5318833
-135.2822	-0.5401561
-136.2983	-0.5514284
-137.3098	-0.5625883
-138.3084	-0.5732958
-139.3154	-0.5859614
-140.3014	-0.5958324
-141.2856	-0.6054882
-142.2824	-0.6178527
-143.2613	-0.6289732
-144.2606	-0.6414982
-145.2675	-0.6552892
-146.2688	-0.6669442
-147.2735	-0.6803319
-148.2664	-0.6938792
-149.281	-0.7081353
-150.285	-0.7233399
-151.2929	-0.7367429
-152.3031	-0.7514665
-153.287	-0.7647634
-154.2628	-0.7771943
-155.2514	-0.7941881
-156.2591	-0.8107997
-157.2564	-0.828226
-158.2912	-0.8475071
-159.2941	-0.8637017
-160.2572	-0.8794781
-161.2667	-0.8971898
-162.2567	-0.9141254
-163.2593	-0.9324008
-164.2783	-0.9509165
-165.2762	-0.9694359
-166.2674	-0.9886643
-167.2546	-1.007584
-168.2672	-1.029623
-169.2654	-1.051334
-170.2604	-1.071313
-171.2873	-1.094665
-172.2919	-1.113988
-173.288	-1.13352
-174.3081	-1.156404
-175.3108	-1.177416
-176.2971	-1.200593
-177.3044	-1.224718
-178.3018	-1.246726
-179.2765	-1.2701
-180.2529	-1.293368
-181.2394	-1.317789
-182.2244	-1.344115
-183.2422	-1.36885
-184.2814	-1.396415
-185.2905	-1.422595
-186.3021	-1.445803
-187.3	-1.475766
-188.2792	-1.503184
-189.2718	-1.529778
-190.2751	-1.560759
-191.2658	-1.585441
-192.241	-1.609717
-193.2458	-1.63978
-194.2291	-1.668613
-195.2242	-1.700362
-196.2472	-1.732179
-197.2407	-1.76213
-198.2431	-1.792052
-199.2388	-1.819513
-200.2405	-1.852523
-201.2375	-1.883976
-202.2287	-1.911913
-203.2203	-1.946454
-204.2121	-1.976305
-205.1882	-2.004806
-206.1663	-2.042359
-207.1905	-2.077747
-208.1914	-2.115062
-209.2173	-2.15509
-210.2444	-2.189632
-211.2416	-2.224419
-212.2557	-2.258513
-213.2531	-2.294083
-214.2655	-2.332371
-215.2541	-2.366708
-216.2544	-2.40471
-217.2724	-2.442054
-218.255	-2.47499
-219.2648	-2.518444
-220.2601	-2.558652
-221.2716	-2.598
-222.2889	-2.642294
-223.2924	-2.679351
-224.2828	-2.717686
-225.269	-2.758921
-226.2578	-2.798856
-227.2675	-2.842622
-228.2655	-2.8837
-229.2558	-2.925005
-230.2595	-2.965554
-231.2411	-3.001988
-232.2428	-3.049143
-233.2401	-3.096014
-234.2482	-3.139235
-235.2646	-3.191295
-236.2886	-3.235015
-237.2911	-3.275405
-238.2862	-3.326398
-239.2717	-3.370603
-240.2535	-3.416819
-241.2653	-3.465615
-242.2672	-3.507902
-243.2728	-3.551522
-244.2767	-3.597081
-245.2748	-3.646989
-246.2746	-3.699332
-247.2814	-3.748985
-248.2701	-3.801126
-249.2675	-3.849907
-250.2766	-3.891561
-251.2615	-3.945392
-252.2657	-3.993419
-253.2492	-4.038244
-254.2198	-4.092323
-255.2112	-4.135618
-256.2021	-4.179297
-257.1966	-4.232613
-258.2078	-4.285314
-259.222	-4.343438
-260.2498	-4.401079
-261.2625	-4.454335
-262.2636	-4.504091
-263.2446	-4.547835
-264.2391	-4.599397
-265.2447	-4.650278
-266.2514	-4.69624
-267.2637	-4.751458
-268.2581	-4.799558
-269.252	-4.842072
-270.252	-4.898718
-271.2675	-4.948388
-272.2675	-4.998415
-273.2875	-5.052822
-274.2934	-5.096344
-275.3054	-5.141752
-276.3087	-5.186222
-277.2953	-5.234953
-278.297	-5.28646
-279.2783	-5.330574
-280.2606	-5.378928
-281.2484	-5.42085
-282.2428	-5.453821
-283.2386	-5.502114
-284.253	-5.548265
-285.2557	-5.593433
-286.2592	-5.648347
-287.2445	-5.69109
-288.2267	-5.731627
-289.227	-5.774976
-290.2112	-5.815028
-291.2318	-5.857157
-292.2441	-5.894513
-293.2342	-5.931746
-294.2454	-5.967308
-295.2287	-5.999081
-296.2444	-6.041016
-297.2682	-6.0817
-298.262	-6.117348
-299.2644	-6.158633
-300.2477	-6.190981
-301.2222	-6.216794
-302.2269	-6.251484
-303.2325	-6.279327
-304.2349	-6.307094
-305.2668	-6.338666
-306.2558	-6.362269
-307.2544	-6.386531
-308.2338	-6.413502
-309.2242	-6.444458
-310.2415	-6.478848
-311.2357	-6.50808
-312.2618	-6.536812
-313.2592	-6.558887
-314.2321	-6.573062
-315.235	-6.59765
-316.2198	-6.618294
-317.2275	-6.636247
-318.26	-6.660944
-319.2753	-6.674715
-320.2875	-6.684916
-321.2811	-6.700724
-322.2633	-6.713438
-323.265	-6.729075
-324.2652	-6.744262
-325.2564	-6.754634
-326.2719	-6.764055
-327.2598	-6.76788
-328.2679	-6.777323
-329.2693	-6.784247
-330.2611	-6.785228
-331.2682	-6.792423
-332.2739	-6.792026
-333.2872	-6.787181
-334.2736	-6.79356
-335.2663	-6.794926
-336.2543	-6.797159
-337.2385	-6.804528
-338.2478	-6.803178
-339.2532	-6.80081
-340.247	-6.797061
-341.2549	-6.79256
-342.2485	-6.788582
-343.2315	-6.778904
-344.2501	-6.771907
-345.2383	-6.760965
-346.2475	-6.746523
-347.2642	-6.741404
-348.244	-6.732562
-349.2549	-6.722257
-350.2668	-6.71568
-351.2632	-6.70067
-352.277	-6.683991
-353.2729	-6.670208
-354.2619	-6.653907
-355.2523	-6.638863
-356.2188	-6.622672
-357.2001	-6.605046
-358.1789	-6.587053
-359.1907	-6.565552
-360.2067	-6.550427
-361.2337	-6.533658
-362.2492	-6.513149
-363.2574	-6.497784
-364.2644	-6.475492
-365.256	-6.450211
-366.2648	-6.431809
-367.2621	-6.409129
-368.2708	-6.386371
-369.2849	-6.365556
-370.2766	-6.340079
-371.2666	-6.313511
-372.2625	-6.288436
-373.2468	-6.264309
-374.2671	-6.241583
-375.2781	-6.216587
-376.2892	-6.19136
-377.2872	-6.164662
-378.2675	-6.133787
-379.2755	-6.108393
-380.2734	-6.081658
-381.2728	-6.053306
-382.2668	-6.028203
-383.2478	-5.998113
-384.2339	-5.966144
