Funcionalizado APTES 10mM	Funcionalizado APTES 10mM	-595.1613	-1.42863	-595.0511	-1.434879	-594.9834	-1.448583	-594.8441	-1.468627	-594.7948	-1.4891	-594.6959	-1.512589	-594.567	-1.534526	-594.4454	-1.558865	-594.3588	-1.586889	-594.2975	-1.623654	-594.174	-1.64119	-594.0609	-1.673983	-593.9528	-1.704898	-593.9163	-1.734771	-593.7735	-1.764812	-593.6854	-1.794382	-593.5573	-1.824	-593.4967	-1.854273	-593.3365	-1.885353	-593.2481	-1.922134	-593.1469	-1.93989	-593.0961	-1.964903	-592.9329	-1.993989	-592.8361	-2.017374	-592.765	-2.044303	-592.6729	-2.066808	-592.5749	-2.095235	-592.48	-2.115971	-592.3352	-2.141202	-592.2687	-2.17433	-592.1403	-2.187847	-592.0684	-2.207652	-591.9507	-2.23134	-591.8317	-2.251606	-591.7059	-2.273205	-591.6613	-2.292722	-591.5926	-2.31297	-591.46	-2.332875	-591.3179	-2.353721	-591.2611	-2.381907	-591.1503	-2.392151	-591.06	-2.408298	-590.9286	-2.427621	-590.8508	-2.448562
mV	uA	-596.1539	-1.428062	-596.0466	-1.434916	-595.973	-1.448489	-595.8447	-1.468639	-595.7751	-1.489068	-595.7012	-1.512466	-595.5617	-1.534059	-595.438	-1.559795	-595.3585	-1.586679	-595.2957	-1.623627	-595.1772	-1.641389	-595.0674	-1.674305	-594.9549	-1.703781	-594.9089	-1.734365	-594.7692	-1.765487	-594.6772	-1.793629	-594.5463	-1.823246	-594.4997	-1.853201	-594.3409	-1.883628	-594.2577	-1.920496	-594.1617	-1.937641	-594.0825	-1.963045	-593.9545	-1.992619	-593.8391	-2.016106	-593.7655	-2.040915	-593.6678	-2.064254	-593.5939	-2.093069	-593.4707	-2.113125	-593.3517	-2.138577	-593.2751	-2.171989	-593.1462	-2.186077	-593.0808	-2.205782	-592.9712	-2.229378	-592.8419	-2.248351	-592.699	-2.269477	-592.6586	-2.289786	-592.5985	-2.309595	-592.4687	-2.328902	-592.3127	-2.35104	-592.2542	-2.377642	-592.1465	-2.388242	-592.0554	-2.404929	-591.9486	-2.422841	-591.8419	-2.443424
Segndos 45	Segndos 45	-597.1492	-1.427792	-597.0444	-1.436017	-596.9535	-1.448779	-596.8337	-1.469095	-596.772	-1.490013	-596.6926	-1.513645	-596.5521	-1.534225	-596.4492	-1.560308	-596.3679	-1.586848	-596.2893	-1.623987	-596.1714	-1.640985	-596.0554	-1.673154	-595.9442	-1.702887	-595.8962	-1.734144	-595.7575	-1.765549	-595.6754	-1.793025	-595.5377	-1.822579	-595.4874	-1.852801	-595.3514	-1.881624	-595.268	-1.919891	-595.1644	-1.93602	-595.0773	-1.961465	-594.9529	-1.991863	-594.8207	-2.015327	-594.7716	-2.038309	-594.6692	-2.062599	-594.5991	-2.091055	-594.453	-2.110498	-594.3455	-2.135675	-594.2696	-2.168548	-594.1554	-2.183317	-594.0682	-2.202349	-593.9642	-2.226634	-593.8787	-2.244559	-593.7186	-2.266253	-593.6616	-2.286221	-593.5901	-2.305469	-593.4746	-2.324911	-593.3143	-2.347057	-593.2563	-2.373991	-593.1481	-2.384605	-593.0367	-2.400987	-592.9814	-2.418343	-592.8605	-2.439722
-599.8159	-1.345535	-598.1637	-1.427931	-598.0225	-1.435899	-597.9615	-1.449217	-597.8451	-1.469263	-597.78	-1.491016	-597.6689	-1.513511	-597.5558	-1.534158	-597.4561	-1.560451	-597.3629	-1.587078	-597.2891	-1.623661	-597.1747	-1.641479	-597.0558	-1.67304	-596.9595	-1.702651	-596.8763	-1.733878	-596.7524	-1.765698	-596.6522	-1.792345	-596.5359	-1.822191	-596.4902	-1.853012	-596.3569	-1.881012	-596.2495	-1.918955	-596.1538	-1.933978	-596.0587	-1.959976	-595.9533	-1.990052	-595.8168	-2.013644	-595.7803	-2.036571	-595.6625	-2.060411	-595.5952	-2.088766	-595.4572	-2.109359	-595.333	-2.133615	-595.2639	-2.165825	-595.1542	-2.180768	-595.0674	-2.198836	-594.9487	-2.223502	-594.8879	-2.241746	-594.7118	-2.262608	-594.6609	-2.282605	-594.5792	-2.302253	-594.4747	-2.320574	-594.3226	-2.343294	-594.2329	-2.369814	-594.1401	-2.379914	-594.0515	-2.396613	-593.9852	-2.413337	-593.8602	-2.435056
-599.5577	-1.335559	-598.7473	-1.408573	-598.6484	-1.416462	-598.6332	-1.429523	-598.5534	-1.451817	-598.5328	-1.47303	-598.4819	-1.495525	-598.4202	-1.517637	-598.3636	-1.545614	-598.3212	-1.574564	-598.2952	-1.623858	-598.1884	-1.642445	-598.0547	-1.672838	-597.9611	-1.703418	-597.8678	-1.733662	-597.7462	-1.764767	-597.6428	-1.791797	-597.513	-1.821467	-597.4657	-1.853119	-597.3722	-1.880889	-597.2621	-1.918132	-597.1743	-1.933498	-597.039	-1.960276	-596.959	-1.988406	-596.8286	-2.01197	-596.781	-2.035217	-596.6674	-2.058752	-596.5995	-2.086813	-596.4428	-2.107162	-596.3408	-2.132147	-596.2517	-2.162706	-596.1453	-2.177125	-596.0515	-2.196099	-595.9464	-2.220585	-595.871	-2.238678	-595.7388	-2.258743	-595.6587	-2.278848	-595.5747	-2.299543	-595.4689	-2.31709	-595.3135	-2.339307	-595.2487	-2.36651	-595.1529	-2.375482	-595.0348	-2.392292	-595.0045	-2.409794	-594.8464	-2.430619
-599.0602	-1.32287	-598.8138	-1.386243	-598.7609	-1.392183	-598.795	-1.405587	-598.7891	-1.428272	-598.8079	-1.448654	-598.7969	-1.472353	-598.7988	-1.494716	-598.775	-1.52141	-598.7693	-1.551491	-598.7899	-1.598702	-598.736	-1.619093	-598.6818	-1.650635	-598.6249	-1.68357	-598.5803	-1.712273	-598.5333	-1.743457	-598.4553	-1.772632	-598.3893	-1.803485	-598.3951	-1.836757	-598.3528	-1.867967	-598.2616	-1.917156	-598.192	-1.932597	-598.0724	-1.959632	-597.965	-1.987492	-597.8332	-2.009959	-597.7587	-2.034961	-597.6748	-2.057446	-597.5905	-2.084699	-597.4543	-2.104952	-597.3402	-2.129767	-597.2356	-2.161182	-597.1475	-2.174278	-597.0347	-2.193026	-596.9556	-2.217503	-596.872	-2.236045	-596.7492	-2.256132	-596.6556	-2.275361	-596.5693	-2.296668	-596.4689	-2.313936	-596.3405	-2.335217	-596.2402	-2.363194	-596.1561	-2.371374	-596.0463	-2.387846	-595.994	-2.406684	-595.8611	-2.42587
-598.314	-1.309425	-598.3828	-1.359067	-598.3739	-1.364257	-598.4714	-1.377157	-598.5195	-1.399953	-598.5529	-1.419355	-598.6154	-1.444267	-598.6802	-1.46639	-598.6845	-1.492568	-598.7251	-1.522958	-598.7953	-1.56862	-598.7918	-1.590129	-598.8053	-1.623421	-598.7715	-1.656361	-598.7998	-1.683933	-598.7974	-1.716259	-598.7735	-1.745864	-598.7726	-1.776625	-598.8146	-1.810757	-598.8002	-1.842624	-598.7871	-1.889204	-598.7687	-1.907686	-598.6781	-1.935556	-598.6381	-1.96171	-598.5684	-1.984917	-598.5052	-2.012714	-598.4776	-2.035365	-598.4554	-2.063636	-598.3888	-2.08636	-598.3203	-2.114655	-598.2559	-2.159961	-598.14	-2.172738	-598.053	-2.190791	-597.9671	-2.21412	-597.8633	-2.234637	-597.758	-2.25268	-597.6798	-2.272389	-597.5612	-2.294427	-597.4743	-2.310486	-597.3588	-2.33098	-597.2568	-2.359962	-597.1797	-2.367682	-597.0613	-2.383652	-596.9657	-2.403383	-596.8533	-2.420751
-597.2982	-1.294025	-597.437	-1.329006	-597.4916	-1.333082	-597.6241	-1.345723	-597.7526	-1.368322	-597.7967	-1.387264	-597.9421	-1.413113	-598.0338	-1.434617	-598.0809	-1.460479	-598.1786	-1.49153	-598.2963	-1.534497	-598.3627	-1.556895	-598.4158	-1.591145	-598.4478	-1.62396	-598.517	-1.650704	-598.5612	-1.683624	-598.6133	-1.713324	-598.6571	-1.743201	-598.7153	-1.777703	-598.7629	-1.809914	-598.8109	-1.854104	-598.8254	-1.875714	-598.7834	-1.903636	-598.7954	-1.929831	-598.7948	-1.952567	-598.7754	-1.981647	-598.794	-2.004022	-598.8199	-2.033854	-598.7935	-2.055548	-598.7921	-2.084367	-598.7518	-2.128359	-598.6965	-2.144195	-598.6694	-2.163275	-598.6257	-2.187417	-598.5749	-2.208421	-598.5426	-2.227208	-598.4946	-2.248174	-598.4403	-2.272146	-598.3949	-2.289049	-598.3107	-2.314372	-598.2756	-2.356685	-598.1904	-2.362814	-598.0797	-2.380198	-597.9602	-2.399743	-597.8564	-2.416879
-596.3024	-1.287209	-596.4269	-1.316173	-596.4681	-1.319468	-596.6303	-1.331637	-596.7474	-1.352229	-596.8118	-1.370638	-596.9353	-1.395979	-597.0328	-1.415836	-597.1091	-1.440144	-597.1871	-1.467743	-597.321	-1.495834	-597.428	-1.520577	-597.5407	-1.554442	-597.6024	-1.586699	-597.7326	-1.613304	-597.8263	-1.646886	-597.9371	-1.676233	-598.0369	-1.705666	-598.1389	-1.74025	-598.1965	-1.772509	-598.3135	-1.813791	-598.3544	-1.837478	-598.3942	-1.865009	-598.443	-1.892547	-598.4921	-1.914148	-598.5532	-1.944416	-598.5973	-1.967063	-598.6761	-1.997126	-598.7061	-2.018784	-598.7434	-2.046962	-598.7709	-2.089727	-598.7841	-2.108227	-598.7791	-2.127517	-598.7922	-2.151598	-598.7915	-2.172933	-598.7928	-2.192908	-598.814	-2.214102	-598.8	-2.238628	-598.8105	-2.255119	-598.7596	-2.28172	-598.7803	-2.322213	-598.7463	-2.331319	-598.71	-2.349648	-598.6086	-2.370878	-598.571	-2.388225
-595.2986	-1.281392	-595.4138	-1.304162	-595.4885	-1.307182	-595.6425	-1.318153	-595.7451	-1.338693	-595.8102	-1.357705	-595.9241	-1.381409	-596.0257	-1.400596	-596.1056	-1.425295	-596.2023	-1.451697	-596.3391	-1.479074	-596.4277	-1.504249	-596.5174	-1.535903	-596.6134	-1.566972	-596.7211	-1.593603	-596.8033	-1.626654	-596.9468	-1.654231	-597.0383	-1.681584	-597.1187	-1.714517	-597.1862	-1.743264	-597.3088	-1.769629	-597.398	-1.794394	-597.4984	-1.822224	-597.6024	-1.849505	-597.7125	-1.87108	-597.8449	-1.901862	-597.8974	-1.924709	-598.0314	-1.954657	-598.1174	-1.976179	-598.2039	-2.004761	-598.2993	-2.044101	-598.3588	-2.065998	-598.3829	-2.085201	-598.4478	-2.109404	-598.5063	-2.130658	-598.5598	-2.151156	-598.6279	-2.172412	-598.6673	-2.19718	-598.7161	-2.213912	-598.7185	-2.240437	-598.8203	-2.27988	-598.8071	-2.291708	-598.8253	-2.310127	-598.7725	-2.331402	-598.7892	-2.350632
