Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
-503.3562	-0.2739333
-502.3387	-0.2733578
-501.3328	-0.2722516
-500.3277	-0.2710449
-499.3174	-0.2697174
-498.3132	-0.2685555
-497.3327	-0.2672458
-496.3223	-0.2660349
-495.3444	-0.2647405
-494.3568	-0.262702
-493.352	-0.2606054
-492.3791	-0.2590047
-491.3602	-0.2575707
-490.3425	-0.256571
-489.3369	-0.2557068
-488.3093	-0.2543129
-487.3041	-0.252898
-486.3333	-0.2519581
-485.3283	-0.2506233
-484.3538	-0.2491656
-483.3901	-0.2476555
-482.3826	-0.2455528
-481.3984	-0.2440953
-480.3968	-0.2422825
-479.3739	-0.2411167
-478.3806	-0.2401365
-477.3418	-0.2386769
-476.3221	-0.2378932
-475.3235	-0.2366381
-474.3044	-0.2349357
-473.3555	-0.2334843
-472.3902	-0.2315995
-471.3764	-0.2296842
-470.3775	-0.2287869
-469.365	-0.2274361
-468.3464	-0.2262599
-467.3656	-0.2249258
-466.3619	-0.2230946
-465.369	-0.2213891
-464.3596	-0.2196525
-463.3657	-0.2183701
-462.3687	-0.2170259
-461.3403	-0.2154054
-460.3508	-0.2143399
-459.3351	-0.2122976
-458.3418	-0.2105113
-457.3557	-0.209168
-456.3618	-0.2065834
-455.3649	-0.2055363
-454.3711	-0.2043751
-453.388	-0.2035033
-452.38	-0.2026186
-451.3776	-0.2009717
-450.3596	-0.1992952
-449.3374	-0.197074
-448.3443	-0.1956024
-447.3452	-0.1938942
-446.3772	-0.1921135
-445.4009	-0.1899698
-444.4035	-0.1880994
-443.4076	-0.1865663
-442.3896	-0.1848425
-441.3648	-0.1841612
-440.3263	-0.1829585
-439.3206	-0.1813266
-438.319	-0.1804265
-437.3131	-0.1788859
-436.3466	-0.177777
-435.3485	-0.1762876
-434.3395	-0.1749133
-433.3606	-0.1734096
-432.3594	-0.1711456
-431.3635	-0.1701767
-430.3782	-0.1680689
-429.3625	-0.165961
-428.3592	-0.1654133
-427.3683	-0.1635058
-426.3431	-0.1617141
-425.3369	-0.1602169
-424.3317	-0.1583768
-423.3106	-0.1565471
-422.3412	-0.1559067
-421.3381	-0.1547006
-420.3364	-0.1528033
-419.3544	-0.1513671
-418.3286	-0.149348
-417.3304	-0.1482091
-416.321	-0.1464636
-415.3132	-0.1456181
-414.3165	-0.1442101
-413.3086	-0.1418313
-412.311	-0.1403669
-411.2904	-0.1381627
-410.2998	-0.13641
-409.2953	-0.1355034
-408.289	-0.1339939
-407.3067	-0.1325706
-406.2856	-0.1299958
-405.2881	-0.1282165
-404.2954	-0.1268032
-403.2976	-0.1254939
-402.3163	-0.1253499
-401.3268	-0.1239205
-400.3027	-0.1221869
-399.2943	-0.1203803
-398.2951	-0.1186993
-397.301	-0.1169304
-396.3405	-0.1158569
-395.3588	-0.1140844
-394.3374	-0.1116627
-393.3516	-0.1103287
-392.3628	-0.1086127
-391.3729	-0.1075734
-390.4125	-0.10751
-389.3976	-0.1064443
-388.3768	-0.1054067
-387.3635	-0.1039987
-386.3642	-0.1021764
-385.3868	-0.1006862
-384.3884	-0.09935947
-383.3893	-0.09839105
-382.3769	-0.09672319
-381.3514	-0.09489191
-380.3599	-0.09354268
-379.3629	-0.09201162
-378.3503	-0.09114113
-377.3699	-0.09057529
-376.3702	-0.0891813
-375.3526	-0.08726518
-374.3669	-0.08570862
-373.3589	-0.08400694
-372.3616	-0.08197884
-371.39	-0.08052889
-370.3794	-0.07903461
-369.3869	-0.07759038
-368.3753	-0.07670741
-367.3662	-0.07606471
-366.3993	-0.07496157
-365.3929	-0.07341342
-364.4179	-0.07215293
-363.4115	-0.07072111
-362.3771	-0.06903982
-361.3698	-0.06815493
-360.3388	-0.06702897
-359.3483	-0.06558067
-358.3703	-0.06461971
-357.3647	-0.06309108
-356.3824	-0.06101787
-355.3813	-0.05953331
-354.3872	-0.05845273
-353.403	-0.05764304
-352.4131	-0.05673682
-351.4145	-0.05581879
-350.3943	-0.05408805
-349.3945	-0.05197051
-348.3758	-0.05101344
-347.3716	-0.04977333
-346.3788	-0.04868624
-345.3849	-0.04822597
-344.4108	-0.04672936
-343.4198	-0.0449869
-342.4333	-0.04356532
-341.4348	-0.04214877
-340.4173	-0.04105864
-339.4252	-0.04019388
-338.412	-0.03923872
-337.4039	-0.03834837
-336.414	-0.03701587
-335.4034	-0.03640024
-334.4218	-0.0354581
-333.4224	-0.0333456
-332.4287	-0.03196565
-331.4423	-0.02998178
-330.4156	-0.02837413
-329.4274	-0.0283292
-328.4195	-0.02813706
-327.3888	-0.02770463
-326.4173	-0.02743
-325.4166	-0.02636112
-324.3972	-0.02503166
-323.412	-0.02382877
-322.3943	-0.02256411
-321.4009	-0.02126032
-320.4238	-0.02012144
-319.4263	-0.01911207
-318.4397	-0.01778981
-317.4268	-0.01647007
-316.4221	-0.01570524
-315.4253	-0.01501197
-314.4107	-0.01409672
-313.4227	-0.01346079
-312.3983	-0.01162986
-311.3787	-0.009470333
-310.3723	-0.008129598
-309.3696	-0.006445784
-308.3828	-0.006065839
-307.3842	-0.005520732
-306.3849	-0.004271946
-305.3689	-0.003550486
-304.3635	-0.002458622
-303.3747	-0.002015874
-302.3689	-0.00144058
-301.3705	-6.154581E-4
-300.4022	2.991846E-4
-299.41	0.001219292
-298.4006	0.002615024
-297.4023	0.003635062
-296.3746	0.004912127
-295.369	0.006751387
-294.4162	0.008061329
-293.4042	0.011786
-292.4028	0.01355691
-291.4103	0.01387838
-290.3892	0.01376796
-289.4069	0.01208293
-288.4102	0.01177923
-287.4064	0.01227264
-286.4024	0.0129771
-285.3936	0.01283128
-284.402	0.01205942
-283.4057	0.01241872
-282.4022	0.01361607
-281.4211	0.01463619
-280.4225	0.01699905
-279.4164	0.01831488
-278.4214	0.01894656
-277.3972	0.02033484
-276.412	0.02116109
-275.4088	0.02221764
-274.43	0.02276518
-273.4553	0.0234352
-272.434	0.02416577
-271.4285	0.0246551
-270.4038	0.02502073
-269.3903	0.02610713
-268.3947	0.02650729
-267.4237	0.02741967
-266.4359	0.02845177
-265.4526	0.02875078
-264.4534	0.02961962
-263.4326	0.03051761
-262.4252	0.0313187
-261.4194	0.0325582
-260.4296	0.03376292
-259.4059	0.03519587
-258.405	0.03645793
-257.407	0.03693459
-256.3921	0.0382212
-255.416	0.03887326
-254.4165	0.03962257
-253.4044	0.04007998
-252.4046	0.03982694
-251.4045	0.03980369
-250.3874	0.04022259
-249.3916	0.04091343
-248.3843	0.04191612
-247.372	0.04260843
-246.3956	0.04274853
-245.3853	0.04349636
-244.4085	0.04421912
-243.4266	0.04518156
-242.4371	0.04684472
-241.4451	0.04728262
-240.4311	0.04749193
-239.4243	0.04763316
-238.3984	0.04740597
-237.4002	0.04823074
-236.3957	0.0483174
-235.3924	0.0491054
-234.3908	0.04968095
-233.3737	0.04995342
-232.3781	0.05097337
-231.3831	0.05135089
-230.3957	0.05234612
-229.429	0.05327515
-228.4316	0.05342557
-227.423	0.0535373
-226.4238	0.053432
-225.4056	0.05332148
-224.4178	0.0539463
-223.416	0.05450008
-222.4186	0.0551008
-221.4082	0.0564555
-220.4013	0.05703539
-219.3948	0.05746704
-218.3937	0.05811251
-217.4195	0.0574751
-216.4131	0.05799974
-215.4297	0.05827351
-214.4277	0.05839773
-213.4002	0.0591237
-212.3887	0.05933284
-211.3707	0.06030716
-210.3628	0.06091577
-209.3513	0.06080474
-208.3323	0.06113463
-207.3347	0.06126102
-206.3494	0.06131168
-205.3538	0.06318841
-204.3801	0.06380334
-203.4007	0.06362986
-202.39	0.06424792
-201.4162	0.06371201
-200.4096	0.06407009
-199.3974	0.06494734
-198.4183	0.06525659
-197.4056	0.06532573
-196.4087	0.06540623
-195.4167	0.06585531
-194.3878	0.06623231
-193.393	0.06688176
-192.3886	0.06769978
-191.3717	0.06721123
-190.3831	0.06693
-189.3814	0.06671947
-188.4004	0.06557989
-187.431	0.06614599
-186.4167	0.06664747
-185.4091	0.06678105
-184.4182	0.06816308
-183.3981	0.06852524
-182.4153	0.06865519
-181.4077	0.0689797
-180.3829	0.06861858
-179.3861	0.06895637
-178.3779	0.06899462
-177.3962	0.06877628
-176.3938	0.06878392
-175.4063	0.06814356
-174.4346	0.06818841
-173.4463	0.06900737
-172.4683	0.06955925
-171.4686	0.07066004
-170.4507	0.07127325
-169.425	0.07099046
-168.4138	0.07089946
-167.409	0.07077125
-166.4238	0.07061979
-165.4467	0.07121218
-164.4549	0.07170029
-163.4608	0.07158683
-162.4514	0.07219023
-161.4551	0.07174584
-160.4807	0.07224835
-159.4821	0.07269648
-158.4846	0.07302593
-157.4594	0.07382192
-156.4129	0.0737192
-155.4052	0.07365085
-154.3946	0.07322415
-153.41	0.07313454
-152.4083	0.07342106
-151.3996	0.0735805
-150.3878	0.07395238
-149.4024	0.0739863
-148.4313	0.07341404
-147.4319	0.07374115
-146.4483	0.07385184
-145.4445	0.07442279
-144.4359	0.07539348
-143.4424	0.07610635
-142.4513	0.07696122
-141.4502	0.0775072
-140.4711	0.07699757
-139.4738	0.07697562
-138.4594	0.07702646
-137.4597	0.07636164
-136.446	0.07680674
-135.4607	0.07697225
-134.4731	0.07669873
-133.4639	0.07761043
-132.4496	0.07843763
-131.4304	0.07884507
-130.4323	0.07923239
-129.4373	0.07907703
-128.4412	0.07932642
-127.45	0.07845698
-126.4552	0.07824983
-125.4829	0.07880612
-124.5127	0.07787526
-123.5182	0.0788743
-122.4977	0.07945949
-121.4792	0.0794424
-120.4648	0.08042878
-119.4535	0.08124878
-118.4722	0.0815438
-117.463	0.08182088
-116.4739	0.08072676
-115.4837	0.08069067
-114.4906	0.08080933
-113.4935	0.08047207
-112.4548	0.0821263
-111.4458	0.08206176
-110.4382	0.08161087
-109.4038	0.083
-108.4106	0.08280543
-107.4037	0.08332339
-106.3693	0.08438341
-105.3901	0.08406723
-104.3911	0.08468217
-103.3943	0.0846767
-102.4044	0.08455066
-101.4126	0.08414651
-100.4167	0.08419561
-99.42661	0.08423091
-98.43987	0.08451241
-97.42423	0.08528982
-96.43519	0.08593564
-95.41467	0.08647979
-94.43031	0.08710782
-93.4294	0.08752117
-92.42697	0.08741013
-91.44684	0.08742133
-90.4322	0.0876977
-89.46416	0.08736954
-88.47008	0.08760436
-87.45749	0.08832712
-86.46011	0.0887762
-85.44481	0.08935037
-84.4418	0.09015501
-83.44405	0.0900144
-82.46309	0.0901479
-81.47436	0.09106844
-80.466	0.09187725
-79.46519	0.09285305
-78.45272	0.09299341
-77.43353	0.09311043
-76.44483	0.09193694
-75.45798	0.09170767
-74.45291	0.09195194
-73.46072	0.09203331
-72.47196	0.09288394
-71.46146	0.09295776
-70.46106	0.09319874
-69.46133	0.0936322
-68.44788	0.09411719
-67.45433	0.09565388
-66.45718	0.09586008
-65.48657	0.09590649
-64.47612	0.09605934
-63.47999	0.09517635
-62.47828	0.09569292
-61.4357	0.09670533
-60.44327	0.09660374
-59.44875	0.09717887
-58.43851	0.09755144
-57.46038	0.09735288
-56.46419	0.09819344
-55.43758	0.09866837
-54.41542	0.09928392
-53.39774	0.09959464
-52.38823	0.09886268
-51.41378	0.09860183
-50.46563	0.09772111
-49.46951	0.09718251
-48.4652	0.09781454
-47.45824	0.09774471
-46.43692	0.09847042
-45.44062	0.09965172
-44.43266	0.1000017
-43.43481	0.1007764
-42.43246	0.1013924
-41.4244	0.1010537
-40.44787	0.1015632
-39.44187	0.1013819
-38.46589	0.1008483
-37.48265	0.1011752
-36.45849	0.1005734
-35.4725	0.1010521
-34.44789	0.1015096
-33.45226	0.1011752
-32.45096	0.1018675
-31.44293	0.1018341
-30.43429	0.1031559
-29.41973	0.1044608
-28.42864	0.1043693
-27.41518	0.1043963
-26.42763	0.1033915
-25.42567	0.1029176
-24.4367	0.1042778
-23.43338	0.104241
-22.4274	0.1043931
-21.44777	0.1042266
-20.44843	0.1034915
-19.4674	0.1039728
-18.45542	0.1044962
-17.43198	0.1057264
-16.40081	0.1063326
-15.38142	0.1063892
-14.39022	0.1057531
-13.3923	0.1056105
-12.42264	0.1046561
-11.43009	0.1049193
-10.43315	0.1056041
-9.420218	0.1049925
-8.403666	0.1056366
-7.380035	0.1063939
-6.376662	0.1066727
-5.392083	0.1079048
-4.37736	0.1087754
-3.409167	0.1070573
-2.437633	0.1067573
-1.466482	0.1052389
-0.5111008	0.1049365
0.470553	0.1062626
1.463507	0.1065809
2.479361	0.108451
3.452622	0.1083447
4.426848	0.1086683
5.43622	0.1090683
6.410114	0.107918
7.428227	0.1088944
8.450928	0.1095814
9.457873	0.1098626
10.45746	0.1105754
11.46497	0.1101407
12.45595	0.1102724
13.43735	0.1108194
14.46065	0.1115788
15.44852	0.1128741
16.4497	0.112667
17.44503	0.1127
18.42532	0.1133175
19.41585	0.1135387
20.40392	0.1148049
21.4262	0.1155965
22.43093	0.1151839
23.43652	0.1146318
24.44496	0.1143976
25.41096	0.1142842
26.40545	0.1145451
27.3977	0.1150279
28.3852	0.1158078
29.3935	0.1158758
30.37241	0.1162475
31.37626	0.1172958
32.37995	0.1174572
33.36812	0.1186747
34.38329	0.1197159
35.37671	0.1196482
36.38198	0.1194973
37.39336	0.1195186
38.38882	0.1195868
39.38425	0.1198775
40.38864	0.1209944
41.37659	0.1216896
42.39727	0.1226087
43.42238	0.1232579
44.41737	0.1232326
45.44192	0.1235275
46.43725	0.1228406
47.43316	0.1234528
48.45143	0.1240589
49.43941	0.1238326
50.43027	0.1247583
51.41019	0.1244302
52.39587	0.124644
53.39346	0.1254285
54.39355	0.1257265
55.39469	0.1264047
56.39275	0.1276784
57.38778	0.1286905
58.39928	0.1294747
59.4037	0.1301385
60.42128	0.1301111
61.43963	0.1300385
62.43793	0.1299486
63.43283	0.1301732
64.41214	0.1301976
65.40496	0.1305142
66.39333	0.13199
67.40476	0.1326185
68.42863	0.1335752
69.41769	0.1345711
70.41146	0.1341448
71.41847	0.135174
72.39167	0.1357586
73.39629	0.1354527
74.40533	0.1360698
75.39205	0.13558
76.39983	0.135128
77.37849	0.1362307
78.37532	0.1374191
79.38083	0.1391045
80.37993	0.1399052
81.40388	0.1399165
82.39335	0.1400982
83.381	0.1394411
84.37918	0.1402381
85.38873	0.1413492
86.4004	0.1410984
87.40302	0.1418288
88.40096	0.1425568
89.3788	0.1419764
90.37827	0.1436262
91.38716	0.1440577
92.38574	0.1443505
93.41344	0.1456699
94.41447	0.1463026
95.42267	0.1473837
96.43656	0.1477859
97.42833	0.147895
98.44907	0.1481903
98.98424	0.1211983
99.01948	0.09027368
98.54611	0.05701136
97.55158	0.02055821
96.53955	0.009477447
95.55273	0.002010236
94.56526	-0.004430257
93.56451	-0.009657183
92.54131	-0.01340337
91.51652	-0.0167225
90.49925	-0.01938142
89.52766	-0.02186337
88.55264	-0.02381966
87.5573	-0.0268122
86.56346	-0.02939243
85.5448	-0.03106601
84.53493	-0.03393833
83.53928	-0.03598838
82.5318	-0.03677854
81.50375	-0.03862387
80.52798	-0.03927707
79.5343	-0.03994344
78.55778	-0.04166091
77.57356	-0.04232833
76.56348	-0.04347666
75.55574	-0.04427871
74.52203	-0.04558232
73.5273	-0.04767583
72.53358	-0.04806098
71.53467	-0.04954962
70.55882	-0.04994925
69.57661	-0.04955396
68.57178	-0.05121201
67.55996	-0.05217115
66.55576	-0.0529431
65.54835	-0.05442974
64.53697	-0.05472077
63.55592	-0.05463862
62.55989	-0.05511875
61.55868	-0.05504658
60.57546	-0.0553115
59.5732	-0.05541985
58.57325	-0.05584889
57.57152	-0.05624592
56.55966	-0.05673152
55.54716	-0.05792193
54.54711	-0.05844596
53.5633	-0.05814704
52.56893	-0.05749506
51.57148	-0.05661684
50.58397	-0.05652464
49.5835	-0.058521
48.58731	-0.05978721
47.58232	-0.06143928
46.56519	-0.06275217
45.5552	-0.062375
44.5507	-0.06312196
43.56168	-0.06296539
42.56464	-0.06273066
41.57005	-0.06261095
40.56734	-0.06242549
39.58202	-0.06298126
38.5813	-0.06273534
37.57413	-0.06318615
36.57363	-0.06428444
35.55244	-0.06390363
34.55815	-0.06393971
33.55102	-0.06377204
32.5575	-0.06242098
31.55383	-0.06271712
30.55717	-0.06395819
29.56237	-0.06495646
28.56036	-0.06613845
27.56639	-0.06696469
26.56316	-0.06675893
25.55901	-0.06627984
24.57887	-0.06600321
23.58698	-0.06591499
22.58969	-0.06566273
21.61398	-0.06560834
20.6017	-0.06627785
19.59461	-0.06577983
18.60444	-0.06600807
17.57922	-0.06723656
16.57204	-0.06660366
15.57581	-0.06685869
14.55999	-0.06694188
13.57382	-0.06625286
12.57541	-0.06607755
11.58234	-0.06682408
10.58096	-0.0675019
9.58756	-0.06771201
8.599392	-0.06805126
7.588241	-0.06804727
6.603745	-0.06776197
5.608582	-0.06761701
4.596334	-0.06868207
3.598628	-0.0683756
2.601735	-0.06819344
1.587277	-0.06782825
0.6106587	-0.06714087
-0.3598943	-0.06743512
-1.334718	-0.06624358
-2.290298	-0.06681688
-3.273348	-0.06639096
-4.248289	-0.06571634
-5.257079	-0.06741542
-6.284748	-0.06797867
-7.275857	-0.06813515
-8.305803	-0.06881402
-9.308395	-0.06887777
-10.27672	-0.0683907
-11.27361	-0.06917688
-12.24646	-0.06915718
-13.2214	-0.06887292
-14.24526	-0.06927785
-15.26346	-0.0690301
-16.28349	-0.06916022
-17.30037	-0.06886442
-18.27978	-0.06837595
-19.26908	-0.06790414
-20.26404	-0.06755681
-21.27383	-0.0681119
-22.29467	-0.06864443
-23.30027	-0.0686191
-24.29744	-0.06880578
-25.28882	-0.06926266
-26.26698	-0.0690392
-27.25676	-0.06984707
-28.25133	-0.0700648
-29.24462	-0.06942627
-30.2441	-0.06928201
-31.26499	-0.0689797
-32.26185	-0.06895307
-33.27466	-0.06923595
-34.29382	-0.0692893
-35.28993	-0.06971417
-36.29721	-0.06930205
-37.30311	-0.06891855
-38.29859	-0.06893581
-39.30264	-0.06794839
-40.3186	-0.0685039
-41.31973	-0.06889963
-42.30936	-0.06892817
-43.2957	-0.06997667
-44.29834	-0.06984612
-45.26926	-0.06954207
-46.27532	-0.06981706
-47.279	-0.06918416
-48.26783	-0.0692886
-49.28133	-0.0693148
-50.28596	-0.06874748
-51.27917	-0.06873378
-52.25964	-0.06850486
-53.25791	-0.06908839
-54.25324	-0.0695366
-55.27199	-0.06949792
-56.29141	-0.06958328
-57.2768	-0.06811121
-58.28143	-0.06779771
-59.25678	-0.06829025
-60.24815	-0.06796157
-61.27414	-0.06904676
-62.29214	-0.06964166
-63.30685	-0.0693495
-64.31365	-0.06932312
-65.32144	-0.0695615
-66.30883	-0.06999141
-67.30931	-0.06973586
-68.31672	-0.06963385
-69.3024	-0.06927646
-70.29811	-0.06814955
-71.29429	-0.06821635
-72.28545	-0.06903574
-73.2828	-0.06893972
-74.28178	-0.06886172
-75.28952	-0.06810939
-76.29191	-0.0671367
-77.29155	-0.06621044
-78.28406	-0.06677177
-79.27982	-0.06820333
-80.2886	-0.06858648
-81.29881	-0.06971834
-82.31782	-0.06999714
-83.31619	-0.06950304
-84.32423	-0.06946053
-85.32462	-0.06964035
-86.31554	-0.06940085
-87.32601	-0.06915198
-88.30083	-0.06918338
-89.2847	-0.06846149
-90.26773	-0.06794882
-91.24831	-0.06813593
-92.2499	-0.06854693
-93.26281	-0.06861407
-94.28241	-0.06815493
-95.30008	-0.06736702
-96.28638	-0.06666065
-97.27501	-0.06760088
-98.26719	-0.06857313
-99.25533	-0.06998812
-100.2693	-0.07041213
-101.277	-0.06987925
-102.256	-0.07021513
-103.2385	-0.06964703
-104.2352	-0.07025694
-105.2157	-0.07052021
-106.2537	-0.06983206
-107.2693	-0.07052966
-108.2865	-0.06977142
-109.2977	-0.06936771
-110.2714	-0.07018989
-111.2799	-0.06957651
-112.2699	-0.06960183
-113.2842	-0.0693633
-114.2955	-0.06857998
-115.2973	-0.06866977
-116.3098	-0.06884533
-117.299	-0.070144
-118.3164	-0.07103253
-119.3149	-0.07118693
-120.3004	-0.07211381
-121.309	-0.07192974
-122.2801	-0.071824
-123.2751	-0.07284863
-124.2899	-0.07274184
-125.2787	-0.07273351
-126.3016	-0.07301466
-127.299	-0.07191369
-128.2721	-0.07178912
-129.2713	-0.07140432
-130.2669	-0.07164955
-131.2755	-0.07249861
-132.305	-0.07197207
-133.3103	-0.07248413
-134.3155	-0.07229051
-135.3215	-0.07207599
-136.3159	-0.07290407
-137.3258	-0.07321712
-138.3163	-0.07423595
-139.3144	-0.0753475
-140.302	-0.07534672
-141.2987	-0.07491343
-142.2938	-0.07496834
-143.2977	-0.07468069
-144.316	-0.07507139
-145.3274	-0.0761447
-146.3258	-0.07577594
-147.3079	-0.07547007
-148.2918	-0.07601362
-149.2661	-0.07597631
-150.2678	-0.07671747
-151.2897	-0.07652247
-152.2913	-0.07670897
-153.289	-0.07657018
-154.2836	-0.07585808
-155.2768	-0.07723117
-156.2782	-0.07755699
-157.2906	-0.07797207
-158.2966	-0.07846583
-159.2873	-0.07820975
-160.2881	-0.07801397
-161.2859	-0.07815831
-162.2803	-0.07862578
-163.2903	-0.07899375
-164.2911	-0.07905838
-165.2907	-0.07934082
-166.3031	-0.07944526
-167.2955	-0.07890918
-168.3028	-0.0792264
-169.3012	-0.07964981
-170.3045	-0.07963029
-171.2818	-0.08057538
-172.2637	-0.08117097
-173.2616	-0.08150113
-174.2488	-0.08227229
-175.2726	-0.08268511
-176.2776	-0.08261858
-177.291	-0.08260062
-178.3018	-0.08204502
-179.2896	-0.08190414
-180.2632	-0.08127576
-181.2399	-0.08149028
-182.2341	-0.08241472
-183.224	-0.08229163
-184.2502	-0.08323196
-185.2721	-0.08361572
-186.2678	-0.08230708
-187.2815	-0.08179277
-188.2729	-0.08165007
-189.2782	-0.08152455
-190.2846	-0.08326423
-191.2966	-0.08443511
-192.2773	-0.08568051
-193.2548	-0.08649419
-194.2417	-0.08697927
-195.2425	-0.08864009
-196.251	-0.08852949
-197.2619	-0.08829623
-198.2634	-0.08814539
-199.2311	-0.08695931
-200.2346	-0.08718269
-201.2216	-0.08797337
-202.1991	-0.0883351
-203.2211	-0.08915788
-204.2307	-0.089021
-205.2157	-0.08783232
-206.231	-0.08730976
-207.2182	-0.08662917
-208.1978	-0.08714877
-209.2284	-0.08857764
-210.2236	-0.08927906
-211.2445	-0.09043893
-212.2788	-0.09095593
-213.2711	-0.09145732
-214.3045	-0.09202056
-215.3027	-0.09187388
-216.3046	-0.09213047
-217.2937	-0.09213246
-218.2596	-0.09202715
-219.2509	-0.09221044
-220.2236	-0.09209481
-221.2298	-0.09188706
-222.2412	-0.09243823
-223.2291	-0.092748
-224.2447	-0.09265502
-225.2508	-0.0924627
-226.2871	-0.09210149
-227.3049	-0.09241221
-228.2905	-0.09280118
-229.3029	-0.09420688
-230.2459	-0.09513558
-231.2216	-0.09525
-232.2192	-0.09602516
-233.2064	-0.09654763
-234.2343	-0.09684342
-235.2513	-0.09786641
-236.2601	-0.09801596
-237.244	-0.09760271
-238.2281	-0.09757044
-239.2304	-0.09712327
-240.2227	-0.09737708
-241.2269	-0.09762014
-242.2392	-0.09758397
-243.2312	-0.09714851
-244.2379	-0.09665675
-245.2496	-0.09716889
-246.2565	-0.09829771
-247.2749	-0.09894562
-248.2965	-0.1000835
-249.3015	-0.1009768
-250.2701	-0.1011145
-251.2574	-0.1021777
-252.2514	-0.1027777
-253.2282	-0.1025032
-254.2497	-0.1031076
-255.2529	-0.1030946
-256.2285	-0.1033114
-257.2352	-0.1038341
-258.2284	-0.1036691
-259.2336	-0.1044719
-260.2624	-0.1046673
-261.2599	-0.1050565
-262.2643	-0.1051936
-263.2532	-0.1050286
-264.2439	-0.1052469
-265.2567	-0.1056387
-266.2719	-0.106502
-267.2849	-0.1069291
-268.3015	-0.1074879
-269.2852	-0.1074617
-270.2745	-0.1079567
-271.2687	-0.1089221
-272.2646	-0.1096853
-273.2825	-0.1108183
-274.2871	-0.111482
-275.2886	-0.1118697
-276.2696	-0.1123399
-277.2747	-0.1111565
-278.2733	-0.1096364
-279.2581	-0.1091237
-280.2768	-0.1084134
-281.2687	-0.1092896
-282.2499	-0.1110728
-283.2807	-0.1124577
-284.2636	-0.1136514
-285.2629	-0.1147218
-286.2652	-0.1150603
-287.253	-0.1151488
-288.2513	-0.1145157
-289.2671	-0.1144096
-290.2921	-0.1144008
-291.2914	-0.1151281
-292.2983	-0.1183167
-293.2626	-0.1211713
-294.262	-0.1244002
-295.2584	-0.1262066
-296.252	-0.1265958
-297.2739	-0.1269055
-298.2434	-0.1266296
-299.2539	-0.1277896
-300.2397	-0.1279931
-301.2254	-0.1287417
-302.2374	-0.130239
-303.2242	-0.1305715
-304.2401	-0.1321058
-305.2431	-0.1330426
-306.2389	-0.1331932
-307.2306	-0.1334237
-308.2145	-0.1332582
-309.2167	-0.1335647
-310.2284	-0.1348785
-311.2297	-0.1363717
-312.2311	-0.1378932
-313.2424	-0.139279
-314.2303	-0.1406669
-315.234	-0.1418405
-316.2574	-0.1423846
-317.254	-0.1426853
-318.2685	-0.1424166
-319.2599	-0.1428328
-320.2591	-0.1443167
-321.2703	-0.1460732
-322.2694	-0.1471675
